PeakID (cmd=annotatePeaks.pl ManzF3Ctrl_REP3.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
ManzF3Ctrl_REP3.mLb.clN_peak_5351	chr2R	11679328	11679485	+	36	NA	promoter-TSS (FBgn0040491)	-promoter-TSS (FBgn0040491)	-52	FBgn0044020	FBgn0044020	FBtr0302211						NA
ManzF3Ctrl_REP3.mLb.clN_peak_10444	chr3L	11253394	11254752	+	36	NA	exon (FBgn0041094, exon 2 of 2)	-exon (FBgn0041094, exon 2 of 2)	1766	FBgn0041094	FBgn0041094	FBtr0339908						NA
ManzF3Ctrl_REP3.mLb.clN_peak_13182	chr3R	6406880	6407912	+	36	NA	exon (FBgn0264495, exon 1 of 8)	-exon (FBgn0264495, exon 1 of 8)	541	FBgn0264495	FBgn0264495	FBtr0303789						NA
ManzF3Ctrl_REP3.mLb.clN_peak_7782	chr2R	22399438	22400169	+	36	NA	intron (FBgn0034724, intron 1 of 2)	-intron (FBgn0034724, intron 1 of 2)	2256	FBgn0034724	FBgn0034724	FBtr0339539						NA
ManzF3Ctrl_REP3.mLb.clN_peak_8536	chr3L	346790	348579	+	36	NA	promoter-TSS (FBgn0023000)	-promoter-TSS (FBgn0023000)	-727	FBgn0023000	FBgn0023000	FBtr0306850						NA
ManzF3Ctrl_REP3.mLb.clN_peak_19975	chrX	10114522	10114627	+	36	NA	exon (FBgn0266199, exon 4 of 4)	-exon (FBgn0266199, exon 4 of 4)	-9773	FBgn0086045	FBgn0086045	FBtr0114321						NA
ManzF3Ctrl_REP3.mLb.clN_peak_20073	chrX	10579657	10579803	+	36	NA	intron (FBgn0085443, intron 1 of 10)	-intron (FBgn0085443, intron 1 of 9)	-9359	FBgn0067052	FBgn0067052	FBtr0071490						NA
ManzF3Ctrl_REP3.mLb.clN_peak_14520	chr3R	14051604	14051812	+	36	NA	Intergenic	Intergenic	-5237	FBgn0038197	FBgn0038197	FBtr0346723						NA
ManzF3Ctrl_REP3.mLb.clN_peak_21263	chrX	17165879	17166301	+	36	NA	intron (FBgn0000163, intron 1 of 7)	-intron (FBgn0000163, intron 1 of 7)	6084	FBgn0000163	FBgn0000163	FBtr0074388						NA
ManzF3Ctrl_REP3.mLb.clN_peak_20543	chrX	13094151	13094449	+	36	NA	promoter-TSS (FBgn0030447)	-promoter-TSS (FBgn0030447)	1	FBgn0030447	FBgn0030447	FBtr0340301						NA
ManzF3Ctrl_REP3.mLb.clN_peak_6981	chr2R	18503497	18505347	+	36	NA	exon (FBgn0034354, exon 3 of 3)	-exon (FBgn0034354, exon 3 of 3)	814	FBgn0034354	FBgn0034354	FBtr0345628						NA
ManzF3Ctrl_REP3.mLb.clN_peak_12928	chr3R	5256496	5257941	+	36	NA	promoter-TSS (FBgn0037305)	-promoter-TSS (FBgn0037305)	181	FBgn0264785	FBgn0264785	FBtr0334274						NA
ManzF3Ctrl_REP3.mLb.clN_peak_13382	chr3R	7506662	7506803	+	36	NA	Intergenic	Intergenic	-1634	FBgn0015577	FBgn0015577	FBtr0302355						NA
ManzF3Ctrl_REP3.mLb.clN_peak_5802	chr2R	13449936	13451262	+	36	NA	promoter-TSS (FBgn0086757)	-promoter-TSS (FBgn0086757)	13	FBgn0086757	FBgn0086757	FBtr0309887						NA
ManzF3Ctrl_REP3.mLb.clN_peak_19947	chrX	9989535	9989675	+	36	NA	promoter-TSS (FBgn0052694)	-promoter-TSS (FBgn0052694)	-85	FBgn0052694	FBgn0052694	FBtr0307381						NA
ManzF3Ctrl_REP3.mLb.clN_peak_13482	chr3R	8111847	8112110	+	36	NA	TTS (FBgn0265419)	-TTS (FBgn0265419)	2025	FBgn0265419	FBgn0265419	FBtr0339726						NA
ManzF3Ctrl_REP3.mLb.clN_peak_12029	chr3L	21123028	21123220	+	36	NA	promoter-TSS (FBgn0053284)	-promoter-TSS (FBgn0053284)	-629	FBgn0053284	FBgn0053284	FBtr0078291						NA
ManzF3Ctrl_REP3.mLb.clN_peak_13474	chr3R	8065379	8065530	+	36	NA	intron (FBgn0037546, intron 1 of 4)	-intron (FBgn0037546, intron 1 of 3)	6169	FBgn0037546	FBgn0037546	FBtr0344726						NA
ManzF3Ctrl_REP3.mLb.clN_peak_15326	chr3R	18916801	18917141	+	36	NA	intron (FBgn0261113, intron 1 of 4)	-intron (FBgn0261113, intron 1 of 4)	-1289	FBgn0261113	FBgn0261113	FBtr0334524						NA
ManzF3Ctrl_REP3.mLb.clN_peak_18657	chrX	3474487	3475208	+	36	NA	promoter-TSS (FBgn0029662)	-promoter-TSS (FBgn0029662)	-1397	FBgn0029662	FBgn0029662	FBtr0070527						NA
ManzF3Ctrl_REP3.mLb.clN_peak_22054	chrX	21344808	21345366	+	36	NA	promoter-TSS (FBgn0015379)	-promoter-TSS (FBgn0015379)	-271	FBgn0015379	FBgn0015379	FBtr0077193						NA
ManzF3Ctrl_REP3.mLb.clN_peak_17482	chr3R	31254871	31255682	+	36	NA	promoter-TSS (FBgn0039836)	-promoter-TSS (FBgn0039836)	149	FBgn0086362	FBgn0086362	FBtr0330079						NA
ManzF3Ctrl_REP3.mLb.clN_peak_19735	chrX	8805211	8805360	+	36	NA	exon (FBgn0026411, exon 1 of 7)	-exon (FBgn0026411, exon 1 of 7)	-19932	FBgn0026411	FBgn0026411	FBtr0071279						NA
ManzF3Ctrl_REP3.mLb.clN_peak_14568	chr3R	14307182	14308439	+	36	NA	exon (FBgn0003567, exon 2 of 7)	-exon (FBgn0003567, exon 2 of 7)	779	FBgn0003567	FBgn0003567	FBtr0082946						NA
ManzF3Ctrl_REP3.mLb.clN_peak_3230	chr2L	21094193	21094300	+	36	NA	TTS (FBgn0284251)	-TTS (FBgn0284251)	-2676	FBgn0083972	FBgn0083972	FBtr0110944						NA
ManzF3Ctrl_REP3.mLb.clN_peak_20765	chrX	14221316	14221663	+	36	NA	intron (FBgn0026713, intron 1 of 2)	-intron (FBgn0026713, intron 2 of 3)	4390	FBgn0030551	FBgn0030551	FBtr0073926						NA
ManzF3Ctrl_REP3.mLb.clN_peak_283	chr2L	1727712	1728443	+	36	NA	promoter-TSS (FBgn0260648)	-promoter-TSS (FBgn0260648)	-360	FBgn0000579	FBgn0000579	FBtr0077905						NA
ManzF3Ctrl_REP3.mLb.clN_peak_11012	chr3L	15079398	15079613	+	36	NA	promoter-TSS (FBgn0086690)	-promoter-TSS (FBgn0086690)	-1058	FBgn0036474	FBgn0036474	FBtr0310278						NA
ManzF3Ctrl_REP3.mLb.clN_peak_20463	chrX	12703028	12703321	+	36	NA	intron (FBgn0265523, intron 7 of 10)	-intron (FBgn0265523, intron 6 of 9)	-2680	FBgn0030417	FBgn0030417	FBtr0073685						NA
ManzF3Ctrl_REP3.mLb.clN_peak_18862	chrX	4380949	4381374	+	36	NA	exon (FBgn0288701, exon 10 of 12)	-exon (FBgn0288701, exon 10 of 12)	-7690	FBgn0263589	FBgn0263589	FBtr0309825						NA
ManzF3Ctrl_REP3.mLb.clN_peak_4263	chr2R	7488716	7489103	+	36	NA	promoter-TSS (FBgn0259745)	-promoter-TSS (FBgn0259745)	-217	FBgn0259745	FBgn0259745	FBtr0300080						NA
ManzF3Ctrl_REP3.mLb.clN_peak_19410	chrX	7110979	7111138	+	36	NA	promoter-TSS (FBgn0027342)	-promoter-TSS (FBgn0027342)	-737	FBgn0027342	FBgn0027342	FBtr0071017						NA
ManzF3Ctrl_REP3.mLb.clN_peak_18216	chrX	1296755	1296927	+	36	NA	intron (FBgn0025641, intron 2 of 10)	-intron (FBgn0025641, intron 3 of 11)	1546	FBgn0052811	FBgn0052811	FBtr0302877						NA
ManzF3Ctrl_REP3.mLb.clN_peak_18340	chrX	1879642	1880943	+	36	NA	promoter-TSS (FBgn0029594)	-promoter-TSS (FBgn0029594)	-239	FBgn0029594	FBgn0029594	FBtr0331384						NA
ManzF3Ctrl_REP3.mLb.clN_peak_11637	chr3L	19040997	19041575	+	36	NA	intron (FBgn0002945, intron 1 of 3)	-intron (FBgn0002945, intron 1 of 4)	4163	FBgn0002945	FBgn0002945	FBtr0332650						NA
ManzF3Ctrl_REP3.mLb.clN_peak_14582	chr3R	14349042	14349282	+	36	NA	intron (FBgn0024321, intron 1 of 3)	-intron (FBgn0024321, intron 1 of 3)	12624	FBgn0051320	FBgn0051320	FBtr0082943						NA
ManzF3Ctrl_REP3.mLb.clN_peak_16242	chr3R	23818636	23819339	+	36	NA	promoter-TSS (FBgn0053111)	-promoter-TSS (FBgn0053111)	250	FBgn0260634	FBgn0260634	FBtr0344335						NA
ManzF3Ctrl_REP3.mLb.clN_peak_693	chr2L	4443961	4444775	+	36	NA	promoter-TSS (FBgn0031604)	-promoter-TSS (FBgn0031604)	312	FBgn0027609	FBgn0027609	FBtr0077457						NA
ManzF3Ctrl_REP3.mLb.clN_peak_8518	chr3L	263708	265215	+	36	NA	promoter-TSS (FBgn0035122)	-promoter-TSS (FBgn0035122)	-81	FBgn0035121	FBgn0035121	FBtr0332107						NA
ManzF3Ctrl_REP3.mLb.clN_peak_5247	chr2R	11252109	11252355	+	36	NA	TTS (FBgn0026386)	-TTS (FBgn0026386)	1166	FBgn0033597	FBgn0033597	FBtr0088190						NA
ManzF3Ctrl_REP3.mLb.clN_peak_20682	chrX	13783639	13784502	+	36	NA	TTS (FBgn0030522)	-TTS (FBgn0030522)	356	FBgn0261244	FBgn0261244	FBtr0340290						NA
ManzF3Ctrl_REP3.mLb.clN_peak_5950	chr2R	13989416	13991169	+	36	NA	promoter-TSS (FBgn0002643)	-promoter-TSS (FBgn0002643)	415	FBgn0020620	FBgn0020620	FBtr0330627						NA
ManzF3Ctrl_REP3.mLb.clN_peak_1583	chr2L	9522750	9523080	+	36	NA	intron (FBgn0032123, intron 1 of 7)	-intron (FBgn0032123, intron 1 of 8)	-5600	FBgn0032122	FBgn0032122	FBtr0079829						NA
ManzF3Ctrl_REP3.mLb.clN_peak_15760	chr3R	21269052	21270681	+	36	NA	promoter-TSS (FBgn0038876)	-promoter-TSS (FBgn0038876)	209	FBgn0043012	FBgn0043012	FBtr0084103						NA
ManzF3Ctrl_REP3.mLb.clN_peak_15840	chr3R	21657235	21657459	+	36	NA	intron (FBgn0011766, intron 1 of 7)	-intron (FBgn0011766, intron 1 of 7)	3524	FBgn0011766	FBgn0011766	FBtr0346157						NA
ManzF3Ctrl_REP3.mLb.clN_peak_4908	chr2R	9988512	9989382	+	36	NA	promoter-TSS (FBgn0286784)	-promoter-TSS (FBgn0286784)	338	FBgn0266863	FBgn0266863	FBtr0345681						NA
ManzF3Ctrl_REP3.mLb.clN_peak_9577	chr3L	6193046	6194015	+	36	NA	promoter-TSS (FBgn0024921)	-promoter-TSS (FBgn0024921)	50	FBgn0024921	FBgn0024921	FBtr0333059						NA
ManzF3Ctrl_REP3.mLb.clN_peak_1745	chr2L	10413398	10414058	+	36	NA	promoter-TSS (FBgn0032243)	-promoter-TSS (FBgn0032243)	-265	FBgn0032242	FBgn0032242	FBtr0080047						NA
ManzF3Ctrl_REP3.mLb.clN_peak_165	chr2L	825437	826567	+	36	NA	promoter-TSS (FBgn0010583)	-promoter-TSS (FBgn0010583)	33	FBgn0010583	FBgn0010583	FBtr0078015						NA
ManzF3Ctrl_REP3.mLb.clN_peak_1084	chr2L	6644471	6644859	+	36	NA	intron (FBgn0051635, intron 2 of 8)	-intron (FBgn0051635, intron 2 of 6)	4449	FBgn0051635	FBgn0051635	FBtr0331192						NA
ManzF3Ctrl_REP3.mLb.clN_peak_11743	chr3L	19642368	19642865	+	36	NA	exon (FBgn0036897, exon 1 of 5)	-exon (FBgn0036897, exon 1 of 5)	200	FBgn0036897	FBgn0036897	FBtr0331862						NA
ManzF3Ctrl_REP3.mLb.clN_peak_21780	chrX	19616120	19616331	+	36	NA	promoter-TSS (FBgn0031040)	-promoter-TSS (FBgn0031040)	29	FBgn0031040	FBgn0031040	FBtr0074740						NA
ManzF3Ctrl_REP3.mLb.clN_peak_19244	chrX	6266016	6267253	+	36	NA	exon (FBgn0040918, exon 2 of 7)	-exon (FBgn0040918, exon 2 of 7)	594	FBgn0040918	FBgn0040918	FBtr0070937						NA
ManzF3Ctrl_REP3.mLb.clN_peak_14370	chr3R	13263853	13265185	+	36	NA	promoter-TSS (FBgn0038128)	-promoter-TSS (FBgn0038128)	155	FBgn0003598	FBgn0003598	FBtr0082736						NA
ManzF3Ctrl_REP3.mLb.clN_peak_8176	chr2R	24028426	24029789	+	36	NA	promoter-TSS (FBgn0034961)	-promoter-TSS (FBgn0034961)	-210	FBgn0034961	FBgn0034961	FBtr0072165						NA
ManzF3Ctrl_REP3.mLb.clN_peak_12076	chr3L	21381871	21382971	+	36	NA	promoter-TSS (FBgn0261258)	-promoter-TSS (FBgn0261258)	-80	FBgn0261258	FBgn0261258	FBtr0078346						NA
ManzF3Ctrl_REP3.mLb.clN_peak_14522	chr3R	14054277	14054403	+	36	NA	Intergenic	Intergenic	-2605	FBgn0038197	FBgn0038197	FBtr0346723						NA
ManzF3Ctrl_REP3.mLb.clN_peak_9747	chr3L	7328200	7329347	+	36	NA	promoter-TSS (FBgn0002909)	-promoter-TSS (FBgn0002909)	69	FBgn0035763	FBgn0035763	FBtr0332734						NA
ManzF3Ctrl_REP3.mLb.clN_peak_4864	chr2R	9819506	9820301	+	36	NA	promoter-TSS (FBgn0054033)	-promoter-TSS (FBgn0054033)	150	FBgn0033446	FBgn0033446	FBtr0339403						NA
ManzF3Ctrl_REP3.mLb.clN_peak_10082	chr3L	8986657	8987029	+	36	NA	promoter-TSS (FBgn0263199)	-promoter-TSS (FBgn0263199)	133	FBgn0035951	FBgn0035951	FBtr0333907						NA
ManzF3Ctrl_REP3.mLb.clN_peak_3665	chr2R	4730007	4730921	+	36	NA	promoter-TSS (FBgn0267027)	-promoter-TSS (FBgn0267027)	-17	FBgn0267027	FBgn0267027	FBtr0345980						NA
ManzF3Ctrl_REP3.mLb.clN_peak_10363	chr3L	10851518	10851708	+	36	NA	promoter-TSS (FBgn0266679)	-promoter-TSS (FBgn0266679)	-923	FBgn0266679	FBgn0266679	FBtr0345044						NA
ManzF3Ctrl_REP3.mLb.clN_peak_16455	chr3R	24894564	24895140	+	36	NA	promoter-TSS (FBgn0051121)	-promoter-TSS (FBgn0051121)	110	FBgn0039244	FBgn0039244	FBtr0084712						NA
ManzF3Ctrl_REP3.mLb.clN_peak_19636	chrX	8242452	8242637	+	36	NA	promoter-TSS (FBgn0020653)	-promoter-TSS (FBgn0020653)	1472	FBgn0030026	FBgn0030026	FBtr0344985						NA
ManzF3Ctrl_REP3.mLb.clN_peak_16250	chr3R	23885780	23887648	+	36	NA	intron (FBgn0025574, intron 2 of 9)	-intron (FBgn0025574, intron 2 of 9)	3338	FBgn0025574	FBgn0025574	FBtr0112907						NA
ManzF3Ctrl_REP3.mLb.clN_peak_2130	chr2L	13089898	13090305	+	36	NA	exon (FBgn0265086, exon 1 of 1)	-exon (FBgn0265086, exon 1 of 1)	298	FBgn0265086	FBgn0265086	FBtr0336854						NA
ManzF3Ctrl_REP3.mLb.clN_peak_1582	chr2L	9520949	9522277	+	36	NA	TTS (FBgn0032120)	-TTS (FBgn0032120)	-6902	FBgn0032122	FBgn0032122	FBtr0079829						NA
ManzF3Ctrl_REP3.mLb.clN_peak_7328	chr2R	20273866	20275378	+	36	NA	promoter-TSS (FBgn0034495)	-promoter-TSS (FBgn0034495)	25	FBgn0034495	FBgn0034495	FBtr0086277						NA
ManzF3Ctrl_REP3.mLb.clN_peak_3920	chr2R	6152101	6153911	+	36	NA	promoter-TSS (FBgn0011938)	-promoter-TSS (FBgn0011938)	-180	FBgn0011937	FBgn0011937	FBtr0100015						NA
ManzF3Ctrl_REP3.mLb.clN_peak_2525	chr2L	16350238	16353061	+	36	NA	intron (FBgn0000307, intron 1 of 1)	-intron (FBgn0000307, intron 1 of 2)	979	FBgn0087041	FBgn0087041	FBtr0273183						NA
ManzF3Ctrl_REP3.mLb.clN_peak_11623	chr3L	18949255	18949510	+	36	NA	Intergenic	Intergenic	-1247	FBgn0036834	FBgn0036834	FBtr0075023						NA
ManzF3Ctrl_REP3.mLb.clN_peak_400	chr2L	2459952	2460279	+	36	NA	promoter-TSS (FBgn0012017)	-promoter-TSS (FBgn0012017)	-71	FBgn0012017	FBgn0012017	FBtr0089299						NA
ManzF3Ctrl_REP3.mLb.clN_peak_10459	chr3L	11318839	11319167	+	36	NA	TTS (FBgn0036154)	-TTS (FBgn0036154)	1299	FBgn0267960	FBgn0267960	FBtr0347536						NA
ManzF3Ctrl_REP3.mLb.clN_peak_9383	chr3L	4625575	4626217	+	36	NA	promoter-TSS (FBgn0015805)	-promoter-TSS (FBgn0015805)	236	FBgn0262733	FBgn0262733	FBtr0100505						NA
ManzF3Ctrl_REP3.mLb.clN_peak_20734	chrX	14083733	14085049	+	36	NA	Intergenic	Intergenic	-13208	FBgn0267962	FBgn0267962	FBtr0347538						NA
ManzF3Ctrl_REP3.mLb.clN_peak_11316	chr3L	16916157	16916334	+	36	NA	promoter-TSS (FBgn0261565)	-promoter-TSS (FBgn0261565)	-7007	FBgn0036676	FBgn0036676	FBtr0075261						NA
ManzF3Ctrl_REP3.mLb.clN_peak_9901	chr3L	8091173	8091957	+	36	NA	exon (FBgn0035833, exon 1 of 8)	-exon (FBgn0035833, exon 1 of 8)	221	FBgn0035833	FBgn0035833	FBtr0076738						NA
ManzF3Ctrl_REP3.mLb.clN_peak_11471	chr3L	17878933	17879041	+	36	NA	promoter-TSS (FBgn0036765)	-promoter-TSS (FBgn0036765)	-109	FBgn0036765	FBgn0036765	FBtr0300281						NA
ManzF3Ctrl_REP3.mLb.clN_peak_15553	chr3R	20227652	20227806	+	36	NA	exon (FBgn0083975, exon 12 of 14)	-exon (FBgn0083975, exon 12 of 14)	11362	FBgn0267710	FBgn0267710	FBtr0347250						NA
ManzF3Ctrl_REP3.mLb.clN_peak_16718	chr3R	26534159	26535813	+	36	NA	exon (FBgn0039431, exon 1 of 11)	-exon (FBgn0039431, exon 1 of 11)	231	FBgn0039431	FBgn0039431	FBtr0302210						NA
ManzF3Ctrl_REP3.mLb.clN_peak_9240	chr3L	3903429	3904265	+	36	NA	promoter-TSS (FBgn0003943)	-promoter-TSS (FBgn0003943)	355	FBgn0035471	FBgn0035471	FBtr0073159						NA
ManzF3Ctrl_REP3.mLb.clN_peak_6078	chr2R	14554662	14555288	+	36	NA	promoter-TSS (FBgn0264540)	-promoter-TSS (FBgn0264540)	-666	FBgn0264540	FBgn0264540	FBtr0333167						NA
ManzF3Ctrl_REP3.mLb.clN_peak_17971	chrX	360842	361813	+	36	NA	TTS (FBgn0004034)	-TTS (FBgn0004034)	-1072	FBgn0266568	FBgn0266568	FBtr0308360						NA
ManzF3Ctrl_REP3.mLb.clN_peak_20016	chrX	10290718	10290894	+	36	NA	promoter-TSS (FBgn0259170)	-promoter-TSS (FBgn0259170)	-732	FBgn0259170	FBgn0259170	FBtr0300513						NA
ManzF3Ctrl_REP3.mLb.clN_peak_360	chr2L	2221667	2222075	+	36	NA	promoter-TSS (FBgn0031401)	-promoter-TSS (FBgn0031401)	-1329	FBgn0031401	FBgn0031401	FBtr0077839						NA
ManzF3Ctrl_REP3.mLb.clN_peak_11477	chr3L	17914061	17914328	+	36	NA	Intergenic	Intergenic	-1629	FBgn0036772	FBgn0036772	FBtr0075152						NA
ManzF3Ctrl_REP3.mLb.clN_peak_5155	chr2R	10902535	10903032	+	36	NA	promoter-TSS (FBgn0033572)	-promoter-TSS (FBgn0033572)	-787	FBgn0033572	FBgn0033572	FBtr0088198						NA
ManzF3Ctrl_REP3.mLb.clN_peak_7040	chr2R	18775725	18777597	+	36	NA	exon (FBgn0034390, exon 2 of 2)	-exon (FBgn0034390, exon 2 of 2)	317	FBgn0034390	FBgn0034390	FBtr0303846						NA
ManzF3Ctrl_REP3.mLb.clN_peak_15744	chr3R	21199073	21199222	+	36	NA	promoter-TSS (FBgn0264357)	-promoter-TSS (FBgn0264357)	-15932	FBgn0038868	FBgn0038868	FBtr0084049						NA
ManzF3Ctrl_REP3.mLb.clN_peak_16603	chr3R	25723794	25724010	+	36	NA	intron (FBgn0051092, intron 2 of 11)	-intron (FBgn0051092, intron 2 of 10)	-3785	FBgn0051092	FBgn0051092	FBtr0113388						NA
ManzF3Ctrl_REP3.mLb.clN_peak_21380	chrX	17738096	17739291	+	36	NA	exon (FBgn0261570, exon 1 of 6)	-exon (FBgn0261570, exon 1 of 6)	280	FBgn0261570	FBgn0261570	FBtr0302834						NA
ManzF3Ctrl_REP3.mLb.clN_peak_17776	chr4	557098	559113	+	36	NA	promoter-TSS (FBgn0026869)	-promoter-TSS (FBgn0026869)	-118	FBgn0022361	FBgn0022361	FBtr0310640						NA
ManzF3Ctrl_REP3.mLb.clN_peak_19460	chrX	7318620	7319603	+	36	NA	intron (FBgn0029943, intron 5 of 5)	-intron (FBgn0029943, intron 5 of 5)	4659	FBgn0029943	FBgn0029943	FBtr0071065						NA
ManzF3Ctrl_REP3.mLb.clN_peak_2158	chr2L	13244557	13245050	+	36	NA	promoter-TSS (FBgn0003935)	-promoter-TSS (FBgn0003935)	-45	FBgn0003935	FBgn0003935	FBtr0080451						NA
ManzF3Ctrl_REP3.mLb.clN_peak_10865	chr3L	14071773	14072450	+	36	NA	TTS (FBgn0267795)	-TTS (FBgn0267795)	219	FBgn0013563	FBgn0013563	FBtr0075777						NA
ManzF3Ctrl_REP3.mLb.clN_peak_12423	chr3L	22847754	22848126	+	36	NA	promoter-TSS (FBgn0052460)	-promoter-TSS (FBgn0052460)	-144	FBgn0052460	FBgn0052460	FBtr0078580						NA
ManzF3Ctrl_REP3.mLb.clN_peak_1144	chr2L	6966525	6967060	+	36	NA	TTS (FBgn0021944)	-TTS (FBgn0021944)	798	FBgn0264922	FBgn0264922	FBtr0079356						NA
ManzF3Ctrl_REP3.mLb.clN_peak_3515	chr2R	1344281	1345621	+	36	NA	exon (FBgn0267398, exon 1 of 2)	-exon (FBgn0267398, exon 1 of 2)	168	FBgn0267398	FBgn0267398	FBtr0344755						NA
ManzF3Ctrl_REP3.mLb.clN_peak_1419	chr2L	8419334	8419905	+	36	NA	promoter-TSS (FBgn0027932)	-promoter-TSS (FBgn0027932)	-253	FBgn0027932	FBgn0027932	FBtr0340240						NA
ManzF3Ctrl_REP3.mLb.clN_peak_175	chr2L	865793	865956	+	36	NA	promoter-TSS (FBgn0029095)	-promoter-TSS (FBgn0029095)	-13	FBgn0029095	FBgn0029095	FBtr0078031						NA
ManzF3Ctrl_REP3.mLb.clN_peak_14751	chr3R	15355850	15356646	+	36	NA	promoter-TSS (FBgn0038326)	-promoter-TSS (FBgn0038326)	676	FBgn0038325	FBgn0038325	FBtr0083115						NA
ManzF3Ctrl_REP3.mLb.clN_peak_4028	chr2R	6648639	6649526	+	36	NA	exon (FBgn0029131, exon 1 of 3)	-exon (FBgn0029131, exon 1 of 3)	428	FBgn0029131	FBgn0029131	FBtr0086108						NA
ManzF3Ctrl_REP3.mLb.clN_peak_173	chr2L	850970	851102	+	36	NA	promoter-TSS (FBgn0020304)	-promoter-TSS (FBgn0020304)	35	FBgn0020304	FBgn0020304	FBtr0334763						NA
ManzF3Ctrl_REP3.mLb.clN_peak_1116	chr2L	6821602	6822501	+	36	NA	promoter-TSS (FBgn0051632)	-promoter-TSS (FBgn0051632)	117	FBgn0051632	FBgn0051632	FBtr0345446						NA
ManzF3Ctrl_REP3.mLb.clN_peak_8400	chr2R	24945194	24945564	+	36	NA	promoter-TSS (FBgn0035084)	-promoter-TSS (FBgn0035084)	-178	FBgn0035084	FBgn0035084	FBtr0343512						NA
ManzF3Ctrl_REP3.mLb.clN_peak_8063	chr2R	23528394	23529558	+	36	NA	TTS (FBgn0261786)	-TTS (FBgn0261786)	5120	FBgn0261786	FBgn0261786	FBtr0072058						NA
ManzF3Ctrl_REP3.mLb.clN_peak_3251	chr2L	21213908	21215327	+	36	NA	TTS (FBgn0003930)	-TTS (FBgn0003930)	561	FBgn0003930	FBgn0003930	FBtr0081489						NA
ManzF3Ctrl_REP3.mLb.clN_peak_19170	chrX	5895836	5896238	+	35	NA	intron (FBgn0267228, intron 1 of 2)	-intron (FBgn0267228, intron 1 of 2)	3952	FBgn0267228	FBgn0267228	FBtr0346401						NA
ManzF3Ctrl_REP3.mLb.clN_peak_6457	chr2R	16135331	16135710	+	35	NA	intron (FBgn0086676, intron 4 of 7)	-intron (FBgn0086676, intron 3 of 7)	-3159	FBgn0001124	FBgn0001124	FBtr0087232						NA
ManzF3Ctrl_REP3.mLb.clN_peak_17474	chr3R	31220920	31221951	+	35	NA	exon (FBgn0039831, exon 2 of 6)	-exon (FBgn0039831, exon 2 of 6)	733	FBgn0039831	FBgn0039831	FBtr0335408						NA
ManzF3Ctrl_REP3.mLb.clN_peak_14109	chr3R	11689918	11690178	+	35	NA	promoter-TSS (FBgn0037936)	-promoter-TSS (FBgn0037936)	-92	FBgn0037936	FBgn0037936	FBtr0082437						NA
ManzF3Ctrl_REP3.mLb.clN_peak_13649	chr3R	9019619	9020087	+	35	NA	TTS (FBgn0002932)	-TTS (FBgn0002932)	169	FBgn0264075	FBgn0264075	FBtr0336755						NA
ManzF3Ctrl_REP3.mLb.clN_peak_5259	chr2R	11295419	11296520	+	35	NA	promoter-TSS (FBgn0259238)	-promoter-TSS (FBgn0259238)	1551	FBgn0259238	FBgn0259238	FBtr0299853						NA
ManzF3Ctrl_REP3.mLb.clN_peak_14206	chr3R	12221181	12221580	+	35	NA	promoter-TSS (FBgn0037999)	-promoter-TSS (FBgn0037999)	84	FBgn0037999	FBgn0037999	FBtr0082623						NA
ManzF3Ctrl_REP3.mLb.clN_peak_17866	chr4	956953	958536	+	35	NA	exon (FBgn0052016, exon 3 of 9)	-exon (FBgn0052016, exon 3 of 9)	426	FBgn0052016	FBgn0052016	FBtr0089229						NA
ManzF3Ctrl_REP3.mLb.clN_peak_11167	chr3L	16162173	16162483	+	35	NA	intron (FBgn0036576, intron 1 of 4)	-intron (FBgn0036576, intron 1 of 4)	7778	FBgn0053796	FBgn0053796	FBtr0091800						NA
ManzF3Ctrl_REP3.mLb.clN_peak_11692	chr3L	19339014	19339168	+	35	NA	Intergenic	Intergenic	-1482	FBgn0003089	FBgn0003089	FBtr0333897						NA
ManzF3Ctrl_REP3.mLb.clN_peak_2625	chr2L	16887717	16889222	+	35	NA	promoter-TSS (FBgn0040985)	-promoter-TSS (FBgn0040985)	-21	FBgn0261671	FBgn0261671	FBtr0340173						NA
ManzF3Ctrl_REP3.mLb.clN_peak_8405	chr2R	24963296	24965174	+	35	NA	promoter-TSS (FBgn0035087)	-promoter-TSS (FBgn0035087)	841	FBgn0035087	FBgn0035087	FBtr0308687						NA
ManzF3Ctrl_REP3.mLb.clN_peak_9865	chr3L	7862241	7862578	+	35	NA	intron (FBgn0016694, intron 1 of 5)	-intron (FBgn0016694, intron 1 of 4)	-6633	FBgn0052365	FBgn0052365	FBtr0339897						NA
ManzF3Ctrl_REP3.mLb.clN_peak_15418	chr3R	19401429	19403472	+	35	NA	intron (FBgn0086613, intron 2 of 13)	-intron (FBgn0086613, intron 2 of 13)	703	FBgn0086613	FBgn0086613	FBtr0083771						NA
