PeakID (cmd=annotatePeaks.pl AkaaF6HSan_REP3.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF6HSan_REP3.mLb.clN_peak_276	chr2L	2174833	2176756	+	126	NA	intron (FBgn0000097, intron 1 of 4)	-intron (FBgn0000097, intron 1 of 3)	2960	FBgn0000097	FBgn0000097	FBtr0330660						NA
AkaaF6HSan_REP3.mLb.clN_peak_8039	chr3L	14631385	14633243	+	126	NA	promoter-TSS (FBgn0041604)	-promoter-TSS (FBgn0041604)	-237	FBgn0027375	FBgn0027375	FBtr0100362						NA
AkaaF6HSan_REP3.mLb.clN_peak_11340	chr3R	18298041	18299667	+	126	NA	promoter-TSS (FBgn0024432)	-promoter-TSS (FBgn0024432)	-375	FBgn0024432	FBgn0024432	FBtr0083575						NA
AkaaF6HSan_REP3.mLb.clN_peak_3429	chr2R	8649397	8650367	+	126	NA	TTS (FBgn0265308)	-TTS (FBgn0265308)	233	FBgn0003892	FBgn0003892	FBtr0089427						NA
AkaaF6HSan_REP3.mLb.clN_peak_16231	chrX	20429461	20430381	+	126	NA	promoter-TSS (FBgn0002641)	-promoter-TSS (FBgn0002641)	246	FBgn0002641	FBgn0002641	FBtr0344987						NA
AkaaF6HSan_REP3.mLb.clN_peak_1236	chr2L	10204022	10204376	+	126	NA	TTS (FBgn0032191)	-TTS (FBgn0032191)	118	FBgn0085188	FBgn0085188	FBtr0112350						NA
AkaaF6HSan_REP3.mLb.clN_peak_8884	chr3L	21303885	21305687	+	126	NA	promoter-TSS (FBgn0037071)	-promoter-TSS (FBgn0037071)	89	FBgn0037071	FBgn0037071	FBtr0321281						NA
AkaaF6HSan_REP3.mLb.clN_peak_4871	chr2R	16149637	16151025	+	126	NA	promoter-TSS (FBgn0034081)	-promoter-TSS (FBgn0034081)	208	FBgn0034083	FBgn0034083	FBtr0302084						NA
AkaaF6HSan_REP3.mLb.clN_peak_16189	chrX	19865250	19867171	+	126	NA	promoter-TSS (FBgn0052529)	-promoter-TSS (FBgn0052529)	64	FBgn0052529	FBgn0052529	FBtr0332993						NA
AkaaF6HSan_REP3.mLb.clN_peak_11406	chr3R	18983611	18984304	+	126	NA	promoter-TSS (FBgn0261792)	-promoter-TSS (FBgn0261792)	-68	FBgn0026239	FBgn0026239	FBtr0089768						NA
AkaaF6HSan_REP3.mLb.clN_peak_6855	chr3L	4239456	4240329	+	125	NA	promoter-TSS (FBgn0035515)	-promoter-TSS (FBgn0035515)	-416	FBgn0035515	FBgn0035515	FBtr0073226						NA
AkaaF6HSan_REP3.mLb.clN_peak_9192	chr3L	22822485	22825205	+	125	NA	intron (FBgn0027339, intron 1 of 5)	-intron (FBgn0027339, intron 2 of 6)	9543	FBgn0027339	FBgn0027339	FBtr0330076						NA
AkaaF6HSan_REP3.mLb.clN_peak_8086	chr3L	15141436	15142632	+	125	NA	promoter-TSS (FBgn0266945)	-promoter-TSS (FBgn0266945)	-97	FBgn0266945	FBgn0266945	FBtr0345844						NA
AkaaF6HSan_REP3.mLb.clN_peak_6862	chr3L	4277870	4278372	+	125	NA	TTS (FBgn0035522)	-TTS (FBgn0035522)	159	FBgn0035523	FBgn0035523	FBtr0333566						NA
AkaaF6HSan_REP3.mLb.clN_peak_13201	chr4	571643	572585	+	125	NA	promoter-TSS (FBgn0039909)	-promoter-TSS (FBgn0039909)	359	FBgn0040324	FBgn0040324	FBtr0089077						NA
AkaaF6HSan_REP3.mLb.clN_peak_4561	chr2R	14356712	14357393	+	125	NA	TTS (FBgn0033926)	-TTS (FBgn0033926)	229	FBgn0033925	FBgn0033925	FBtr0087561						NA
AkaaF6HSan_REP3.mLb.clN_peak_12409	chr3R	26953216	26954815	+	125	NA	promoter-TSS (FBgn0039464)	-promoter-TSS (FBgn0039464)	-761	FBgn0039464	FBgn0039464	FBtr0085084						NA
AkaaF6HSan_REP3.mLb.clN_peak_9386	chr3R	4220670	4222117	+	125	NA	intron (FBgn0037218, intron 1 of 8)	-intron (FBgn0037218, intron 5 of 12)	407	FBgn0037218	FBgn0037218	FBtr0336706						NA
AkaaF6HSan_REP3.mLb.clN_peak_5423	chr2R	20083720	20085096	+	125	NA	promoter-TSS (FBgn0265843)	-promoter-TSS (FBgn0265843)	-552	FBgn0265843	FBgn0265843	FBtr0342684						NA
AkaaF6HSan_REP3.mLb.clN_peak_14744	chrX	9041551	9042957	+	125	NA	promoter-TSS (FBgn0259734)	-promoter-TSS (FBgn0259734)	6737	FBgn0264384	FBgn0264384	FBtr0332281						NA
AkaaF6HSan_REP3.mLb.clN_peak_4025	chr2R	11648482	11648728	+	125	NA	promoter-TSS (FBgn0033639)	-promoter-TSS (FBgn0033639)	3011	FBgn0033639	FBgn0033639	FBtr0330634						NA
AkaaF6HSan_REP3.mLb.clN_peak_15053	chrX	11135898	11138213	+	125	NA	promoter-TSS (FBgn0030269)	-promoter-TSS (FBgn0030269)	63	FBgn0030268	FBgn0030268	FBtr0346270						NA
AkaaF6HSan_REP3.mLb.clN_peak_6734	chr3L	3417208	3418827	+	125	NA	promoter-TSS (FBgn0014388)	-promoter-TSS (FBgn0014388)	-56	FBgn0014388	FBgn0014388	FBtr0073145						NA
AkaaF6HSan_REP3.mLb.clN_peak_9209	chr3L	22893939	22895173	+	125	NA	TTS (FBgn0037203)	-TTS (FBgn0037203)	-1571	FBgn0265899	FBgn0265899	FBtr0342774						NA
AkaaF6HSan_REP3.mLb.clN_peak_6499	chr3L	1617731	1618916	+	125	NA	promoter-TSS (FBgn0035244)	-promoter-TSS (FBgn0035244)	-91	FBgn0035244	FBgn0035244	FBtr0072754						NA
AkaaF6HSan_REP3.mLb.clN_peak_11804	chr3R	22362145	22362939	+	125	NA	promoter-TSS (FBgn0260467)	-promoter-TSS (FBgn0260467)	-78	FBgn0083967	FBgn0083967	FBtr0344526						NA
AkaaF6HSan_REP3.mLb.clN_peak_10799	chr3R	13976059	13976668	+	125	NA	intron (FBgn0264493, intron 2 of 8)	-intron (FBgn0264493, intron 1 of 7)	-4563	FBgn0264493	FBgn0264493	FBtr0301633						NA
AkaaF6HSan_REP3.mLb.clN_peak_16187	chrX	19848210	19848607	+	125	NA	promoter-TSS (FBgn0261811)	-promoter-TSS (FBgn0261811)	-2721	FBgn0261811	FBgn0261811	FBtr0074804						NA
AkaaF6HSan_REP3.mLb.clN_peak_3606	chr2R	9541704	9541953	+	125	NA	TTS (FBgn0259246)	-TTS (FBgn0259246)	6307	FBgn0033421	FBgn0033421	FBtr0310031						NA
AkaaF6HSan_REP3.mLb.clN_peak_372	chr2L	3107204	3108794	+	125	NA	exon (FBgn0015600, exon 1 of 9)	-exon (FBgn0015600, exon 1 of 9)	143	FBgn0015600	FBgn0015600	FBtr0077662						NA
AkaaF6HSan_REP3.mLb.clN_peak_14699	chrX	8560090	8562547	+	125	NA	promoter-TSS (FBgn0030049)	-promoter-TSS (FBgn0030049)	423	FBgn0030049	FBgn0030049	FBtr0331725						NA
AkaaF6HSan_REP3.mLb.clN_peak_11958	chr3R	23679928	23680695	+	125	NA	TTS (FBgn0039099)	-TTS (FBgn0039099)	272	FBgn0040227	FBgn0040227	FBtr0089622						NA
AkaaF6HSan_REP3.mLb.clN_peak_11391	chr3R	18742561	18743900	+	124	NA	TTS (FBgn0038649)	-TTS (FBgn0038649)	2811	FBgn0038649	FBgn0038649	FBtr0083682						NA
AkaaF6HSan_REP3.mLb.clN_peak_2174	chr2L	19763819	19765142	+	124	NA	promoter-TSS (FBgn0032820)	-promoter-TSS (FBgn0032820)	-344	FBgn0032820	FBgn0032820	FBtr0347410						NA
AkaaF6HSan_REP3.mLb.clN_peak_1907	chr2L	16887444	16889177	+	124	NA	promoter-TSS (FBgn0040985)	-promoter-TSS (FBgn0040985)	-180	FBgn0261671	FBgn0261671	FBtr0340173						NA
AkaaF6HSan_REP3.mLb.clN_peak_5356	chr2R	19445796	19446327	+	124	NA	exon (FBgn0266711, exon 2 of 3)	-exon (FBgn0266711, exon 2 of 3)	225	FBgn0266711	FBgn0266711	FBtr0086540						NA
AkaaF6HSan_REP3.mLb.clN_peak_7058	chr3L	6256396	6257103	+	124	NA	promoter-TSS (FBgn0035696)	-promoter-TSS (FBgn0035696)	-84	FBgn0035696	FBgn0035696	FBtr0077010						NA
AkaaF6HSan_REP3.mLb.clN_peak_8398	chr3L	17739579	17742294	+	124	NA	exon (FBgn0036749, exon 1 of 1)	-exon (FBgn0036749, exon 1 of 1)	209	FBgn0036749	FBgn0036749	FBtr0333692						NA
AkaaF6HSan_REP3.mLb.clN_peak_768	chr2L	6455144	6456663	+	124	NA	promoter-TSS (FBgn0031815)	-promoter-TSS (FBgn0031815)	26	FBgn0031814	FBgn0031814	FBtr0339788						NA
AkaaF6HSan_REP3.mLb.clN_peak_16160	chrX	19662808	19664010	+	124	NA	promoter-TSS (FBgn0031053)	-promoter-TSS (FBgn0031053)	-1116	FBgn0031053	FBgn0031053	FBtr0074758						NA
AkaaF6HSan_REP3.mLb.clN_peak_12761	chr3R	30099130	30100999	+	124	NA	intron (FBgn0266411, intron 1 of 5)	-intron (FBgn0266411, intron 1 of 5)	-6933	FBgn0267781	FBgn0267781	FBtr0347346						NA
AkaaF6HSan_REP3.mLb.clN_peak_11730	chr3R	21671356	21672075	+	124	NA	promoter-TSS (FBgn0259113)	-promoter-TSS (FBgn0259113)	35	FBgn0259113	FBgn0259113	FBtr0084115						NA
AkaaF6HSan_REP3.mLb.clN_peak_7186	chr3L	7359722	7361495	+	124	NA	promoter-TSS (FBgn0035771)	-promoter-TSS (FBgn0035771)	47	FBgn0035771	FBgn0035771	FBtr0076847						NA
AkaaF6HSan_REP3.mLb.clN_peak_13749	chrX	1830126	1831641	+	124	NA	promoter-TSS (FBgn0283741)	-promoter-TSS (FBgn0283741)	-8502	FBgn0029590	FBgn0029590	FBtr0309970						NA
AkaaF6HSan_REP3.mLb.clN_peak_11505	chr3R	19641138	19641461	+	124	NA	promoter-TSS (FBgn0038721)	-promoter-TSS (FBgn0038721)	-71	FBgn0038721	FBgn0038721	FBtr0302492						NA
AkaaF6HSan_REP3.mLb.clN_peak_9537	chr3R	4970768	4971154	+	124	NA	Intergenic	Intergenic	5516	FBgn0037290	FBgn0037290	FBtr0078841						NA
AkaaF6HSan_REP3.mLb.clN_peak_11542	chr3R	19904838	19905562	+	124	NA	promoter-TSS (FBgn0038747)	-promoter-TSS (FBgn0038747)	36	FBgn0038747	FBgn0038747	FBtr0344354						NA
AkaaF6HSan_REP3.mLb.clN_peak_2140	chr2L	19528301	19528733	+	124	NA	promoter-TSS (FBgn0032801)	-promoter-TSS (FBgn0032801)	-194	FBgn0032801	FBgn0032801	FBtr0303779						NA
AkaaF6HSan_REP3.mLb.clN_peak_1345	chr2L	11065214	11067237	+	124	NA	intron (FBgn0032330, intron 1 of 6)	-intron (FBgn0032330, intron 1 of 6)	-4802	FBgn0032335	FBgn0032335	FBtr0080193						NA
AkaaF6HSan_REP3.mLb.clN_peak_3218	chr2R	7622288	7623815	+	124	NA	promoter-TSS (FBgn0263077)	-promoter-TSS (FBgn0263077)	-356	FBgn0265637	FBgn0265637	FBtr0340503						NA
AkaaF6HSan_REP3.mLb.clN_peak_4091	chr2R	11903531	11904040	+	124	NA	promoter-TSS (FBgn0260959)	-promoter-TSS (FBgn0260959)	133	FBgn0260959	FBgn0260959	FBtr0301431						NA
AkaaF6HSan_REP3.mLb.clN_peak_15283	chrX	13210613	13212607	+	124	NA	promoter-TSS (FBgn0029133)	-promoter-TSS (FBgn0029133)	64	FBgn0265630	FBgn0265630	FBtr0340489						NA
AkaaF6HSan_REP3.mLb.clN_peak_6454	chr3L	1320650	1321356	+	124	NA	promoter-TSS (FBgn0010246)	-promoter-TSS (FBgn0010246)	1803	FBgn0035208	FBgn0035208	FBtr0072726						NA
AkaaF6HSan_REP3.mLb.clN_peak_9896	chr3R	7066855	7067803	+	124	NA	promoter-TSS (FBgn0037466)	-promoter-TSS (FBgn0037466)	-72	FBgn0037466	FBgn0037466	FBtr0081634						NA
AkaaF6HSan_REP3.mLb.clN_peak_7375	chr3L	8748952	8749588	+	124	NA	exon (FBgn0040828, exon 2 of 2)	-exon (FBgn0040828, exon 2 of 2)	456	FBgn0040828	FBgn0040828	FBtr0076592						NA
AkaaF6HSan_REP3.mLb.clN_peak_8511	chr3L	18790562	18792186	+	124	NA	intron (FBgn0267601, intron 2 of 2)	-intron (FBgn0001078, intron 2 of 9)	9938	FBgn0267601	FBgn0267601	FBtr0347047						NA
AkaaF6HSan_REP3.mLb.clN_peak_4868	chr2R	16138656	16139204	+	124	NA	TTS (FBgn0086676)	-TTS (FBgn0086676)	251	FBgn0001124	FBgn0001124	FBtr0087232						NA
AkaaF6HSan_REP3.mLb.clN_peak_11968	chr3R	23767252	23767939	+	124	NA	promoter-TSS (FBgn0039116)	-promoter-TSS (FBgn0039116)	-107	FBgn0039115	FBgn0039115	FBtr0084463						NA
AkaaF6HSan_REP3.mLb.clN_peak_6891	chr3L	4413885	4414617	+	123	NA	promoter-TSS (FBgn0035542)	-promoter-TSS (FBgn0035542)	-106	FBgn0035542	FBgn0035542	FBtr0073295						NA
AkaaF6HSan_REP3.mLb.clN_peak_1458	chr2L	12433627	12435756	+	123	NA	promoter-TSS (FBgn0265298)	-promoter-TSS (FBgn0265298)	-201	FBgn0020443	FBgn0020443	FBtr0333089						NA
AkaaF6HSan_REP3.mLb.clN_peak_10437	chr3R	11214231	11214921	+	123	NA	promoter-TSS (FBgn0037875)	-promoter-TSS (FBgn0037875)	-37	FBgn0037875	FBgn0037875	FBtr0082371						NA
AkaaF6HSan_REP3.mLb.clN_peak_4018	chr2R	11626487	11626828	+	123	NA	intron (FBgn0033638, intron 2 of 7)	-intron (FBgn0033638, intron 2 of 7)	-7634	FBgn0086712	FBgn0086712	FBtr0088090						NA
AkaaF6HSan_REP3.mLb.clN_peak_9469	chr3R	4641037	4642207	+	123	NA	promoter-TSS (FBgn0037262)	-promoter-TSS (FBgn0037262)	216	FBgn0037261	FBgn0037261	FBtr0336457						NA
AkaaF6HSan_REP3.mLb.clN_peak_7589	chr3L	10738389	10740455	+	123	NA	Intergenic	Intergenic	-32503	FBgn0262890	FBgn0262890	FBtr0334743						NA
AkaaF6HSan_REP3.mLb.clN_peak_10088	chr3R	8563795	8564457	+	123	NA	promoter-TSS (FBgn0266916)	-promoter-TSS (FBgn0266916)	21	FBgn0266916	FBgn0266916	FBtr0089973						NA
AkaaF6HSan_REP3.mLb.clN_peak_305	chr2L	2450882	2451278	+	123	NA	promoter-TSS (FBgn0000490)	-promoter-TSS (FBgn0000490)	-3657	FBgn0000490	FBgn0000490	FBtr0077775						NA
AkaaF6HSan_REP3.mLb.clN_peak_15268	chrX	13111623	13112797	+	123	NA	exon (FBgn0263005, exon 1 of 6)	-exon (FBgn0263005, exon 1 of 6)	252	FBgn0263005	FBgn0263005	FBtr0346130						NA
AkaaF6HSan_REP3.mLb.clN_peak_16321	chrX	21344797	21345533	+	123	NA	promoter-TSS (FBgn0015379)	-promoter-TSS (FBgn0015379)	-193	FBgn0015379	FBgn0015379	FBtr0077193						NA
AkaaF6HSan_REP3.mLb.clN_peak_15522	chrX	15074641	15076823	+	123	NA	intron (FBgn0030608, intron 1 of 5)	-intron (FBgn0030608, intron 1 of 3)	488	FBgn0030608	FBgn0030608	FBtr0346060						NA
AkaaF6HSan_REP3.mLb.clN_peak_3706	chr2R	10077554	10078808	+	123	NA	promoter-TSS (FBgn0033483)	-promoter-TSS (FBgn0033483)	-185	FBgn0033483	FBgn0033483	FBtr0088406						NA
AkaaF6HSan_REP3.mLb.clN_peak_1215	chr2L	9956687	9957796	+	123	NA	promoter-TSS (FBgn0032170)	-promoter-TSS (FBgn0032170)	-4	FBgn0032171	FBgn0032171	FBtr0346717						NA
AkaaF6HSan_REP3.mLb.clN_peak_11382	chr3R	18658538	18659830	+	123	NA	promoter-TSS (FBgn0027841)	-promoter-TSS (FBgn0027841)	125	FBgn0051224	FBgn0051224	FBtr0344326						NA
AkaaF6HSan_REP3.mLb.clN_peak_6522	chr3L	1802841	1804078	+	123	NA	promoter-TSS (FBgn0025820)	-promoter-TSS (FBgn0025820)	352	FBgn0261562	FBgn0261562	FBtr0345814						NA
AkaaF6HSan_REP3.mLb.clN_peak_8366	chr3L	17474893	17475306	+	123	NA	promoter-TSS (FBgn0036728)	-promoter-TSS (FBgn0036728)	50	FBgn0036728	FBgn0036728	FBtr0302509						NA
AkaaF6HSan_REP3.mLb.clN_peak_11750	chr3R	21829325	21830084	+	123	NA	Intergenic	Intergenic	-2799	FBgn0041229	FBgn0041229	FBtr0084133						NA
AkaaF6HSan_REP3.mLb.clN_peak_10438	chr3R	11215751	11216704	+	123	NA	promoter-TSS (FBgn0086472)	-promoter-TSS (FBgn0086472)	60	FBgn0086472	FBgn0086472	FBtr0082370						NA
AkaaF6HSan_REP3.mLb.clN_peak_14737	chrX	8904888	8906323	+	123	NA	intron (FBgn0011586, intron 1 of 2)	-intron (FBgn0011586, intron 1 of 2)	385	FBgn0011586	FBgn0011586	FBtr0071267						NA
AkaaF6HSan_REP3.mLb.clN_peak_5564	chr2R	21199694	21201527	+	123	NA	exon (FBgn0265191, exon 1 of 5)	-exon (FBgn0265191, exon 1 of 5)	-2756	FBgn0265191	FBgn0265191	FBtr0339089						NA
AkaaF6HSan_REP3.mLb.clN_peak_3310	chr2R	8105600	8106848	+	123	NA	promoter-TSS (FBgn0033261)	-promoter-TSS (FBgn0033261)	90	FBgn0033260	FBgn0033260	FBtr0088821						NA
AkaaF6HSan_REP3.mLb.clN_peak_10023	chr3R	8090230	8090582	+	123	NA	TTS (FBgn0037547)	-TTS (FBgn0037547)	649	FBgn0265418	FBgn0265418	FBtr0339721						NA
AkaaF6HSan_REP3.mLb.clN_peak_14601	chrX	7920011	7920930	+	123	NA	promoter-TSS (FBgn0260858)	-promoter-TSS (FBgn0260858)	61	FBgn0260858	FBgn0260858	FBtr0071093						NA
AkaaF6HSan_REP3.mLb.clN_peak_12995	chr3R	31588410	31588698	+	123	NA	promoter-TSS (FBgn0039854)	-promoter-TSS (FBgn0039854)	-119	FBgn0039854	FBgn0039854	FBtr0085796						NA
AkaaF6HSan_REP3.mLb.clN_peak_15705	chrX	16440263	16442023	+	123	NA	promoter-TSS (FBgn0030753)	-promoter-TSS (FBgn0030753)	153	FBgn0030752	FBgn0030752	FBtr0343350						NA
AkaaF6HSan_REP3.mLb.clN_peak_14692	chrX	8517122	8519117	+	122	NA	exon (FBgn0264975, exon 1 of 8)	-exon (FBgn0264975, exon 1 of 8)	746	FBgn0264975	FBgn0264975	FBtr0301763						NA
AkaaF6HSan_REP3.mLb.clN_peak_7347	chr3L	8662131	8662664	+	122	NA	Intergenic	Intergenic	12926	FBgn0035922	FBgn0035922	FBtr0273328						NA
AkaaF6HSan_REP3.mLb.clN_peak_7368	chr3L	8730534	8732141	+	122	NA	promoter-TSS (FBgn0000356)	-promoter-TSS (FBgn0000356)	-607	FBgn0000356	FBgn0000356	FBtr0076574						NA
AkaaF6HSan_REP3.mLb.clN_peak_536	chr2L	4810182	4812412	+	122	NA	TTS (FBgn0266835)	-TTS (FBgn0266835)	648	FBgn0266835	FBgn0266835	FBtr0345563						NA
AkaaF6HSan_REP3.mLb.clN_peak_10717	chr3R	13403039	13403743	+	122	NA	promoter-TSS (FBgn0053977)	-promoter-TSS (FBgn0053977)	-340	FBgn0053977	FBgn0053977	FBtr0100020						NA
AkaaF6HSan_REP3.mLb.clN_peak_14822	chrX	9551964	9555065	+	122	NA	exon (FBgn0028327, exon 1 of 2)	-exon (FBgn0028327, exon 1 of 2)	147	FBgn0028327	FBgn0028327	FBtr0071372						NA
AkaaF6HSan_REP3.mLb.clN_peak_15418	chrX	14218272	14219272	+	122	NA	intron (FBgn0026713, intron 1 of 2)	-intron (FBgn0026713, intron 2 of 3)	6357	FBgn0026713	FBgn0026713	FBtr0073901						NA
AkaaF6HSan_REP3.mLb.clN_peak_6452	chr3L	1312750	1314561	+	122	NA	promoter-TSS (FBgn0035207)	-promoter-TSS (FBgn0035207)	-41	FBgn0035207	FBgn0035207	FBtr0310555						NA
AkaaF6HSan_REP3.mLb.clN_peak_6278	chr3L	270433	271972	+	122	NA	promoter-TSS (FBgn0029002)	-promoter-TSS (FBgn0029002)	2	FBgn0029002	FBgn0029002	FBtr0332839						NA
AkaaF6HSan_REP3.mLb.clN_peak_5644	chr2R	21719774	21721242	+	122	NA	promoter-TSS (FBgn0034657)	-promoter-TSS (FBgn0034657)	-226	FBgn0034657	FBgn0034657	FBtr0071713						NA
AkaaF6HSan_REP3.mLb.clN_peak_10882	chr3R	14624077	14626197	+	122	NA	promoter-TSS (FBgn0013981)	-promoter-TSS (FBgn0013981)	566	FBgn0003169	FBgn0003169	FBtr0334030						NA
AkaaF6HSan_REP3.mLb.clN_peak_15019	chrX	10857199	10858320	+	122	NA	promoter-TSS (FBgn0030242)	-promoter-TSS (FBgn0030242)	104	FBgn0030243	FBgn0030243	FBtr0332961						NA
AkaaF6HSan_REP3.mLb.clN_peak_16246	chrX	20509807	20510887	+	122	NA	intron (FBgn0031118, intron 1 of 14)	-intron (FBgn0031118, intron 1 of 13)	-1197	FBgn0031119	FBgn0031119	FBtr0077312						NA
AkaaF6HSan_REP3.mLb.clN_peak_12270	chr3R	25982853	25983872	+	122	NA	TTS (FBgn0259146)	-TTS (FBgn0259146)	349	FBgn0015269	FBgn0015269	FBtr0084953						NA
AkaaF6HSan_REP3.mLb.clN_peak_3684	chr2R	9988412	9989662	+	122	NA	promoter-TSS (FBgn0286784)	-promoter-TSS (FBgn0286784)	248	FBgn0266863	FBgn0266863	FBtr0345681						NA
AkaaF6HSan_REP3.mLb.clN_peak_1500	chr2L	12822199	12824202	+	122	NA	promoter-TSS (FBgn0015399)	-promoter-TSS (FBgn0015399)	-413	FBgn0015399	FBgn0015399	FBtr0346702						NA
AkaaF6HSan_REP3.mLb.clN_peak_6489	chr3L	1546000	1547174	+	122	NA	promoter-TSS (FBgn0041342)	-promoter-TSS (FBgn0041342)	495	FBgn0041342	FBgn0041342	FBtr0345365						NA
AkaaF6HSan_REP3.mLb.clN_peak_5455	chr2R	20319066	20321368	+	122	NA	promoter-TSS (FBgn0027529)	-promoter-TSS (FBgn0027529)	-777	FBgn0027529	FBgn0027529	FBtr0309253						NA
AkaaF6HSan_REP3.mLb.clN_peak_4489	chr2R	14008242	14009363	+	122	NA	promoter-TSS (FBgn0002643)	-promoter-TSS (FBgn0002643)	-397	FBgn0002643	FBgn0002643	FBtr0087598						NA
AkaaF6HSan_REP3.mLb.clN_peak_7785	chr3L	12124153	12125698	+	122	NA	TTS (FBgn0036250)	-TTS (FBgn0036250)	225	FBgn0022959	FBgn0022959	FBtr0305992						NA
AkaaF6HSan_REP3.mLb.clN_peak_7533	chr3L	9853295	9856375	+	122	NA	exon (FBgn0004390, exon 1 of 5)	-exon (FBgn0004390, exon 1 of 5)	450	FBgn0004390	FBgn0004390	FBtr0330168						NA
AkaaF6HSan_REP3.mLb.clN_peak_11282	chr3R	17716925	17718607	+	122	NA	intron (FBgn0261885, intron 1 of 14)	-intron (FBgn0261885, intron 1 of 15)	584	FBgn0261885	FBgn0261885	FBtr0335024						NA
AkaaF6HSan_REP3.mLb.clN_peak_13316	chr4	1050749	1051795	+	121	NA	exon (FBgn0264607, exon 1 of 15)	-exon (FBgn0264607, exon 1 of 15)	2431	FBgn0264607	FBgn0264607	FBtr0333675						NA
AkaaF6HSan_REP3.mLb.clN_peak_265	chr2L	2031263	2031899	+	121	NA	promoter-TSS (FBgn0011860)	-promoter-TSS (FBgn0011860)	-111	FBgn0011860	FBgn0011860	FBtr0077821						NA
AkaaF6HSan_REP3.mLb.clN_peak_14585	chrX	7728095	7729268	+	121	NA	promoter-TSS (FBgn0029957)	-promoter-TSS (FBgn0029957)	-74	FBgn0029957	FBgn0029957	FBtr0071071						NA
AkaaF6HSan_REP3.mLb.clN_peak_11273	chr3R	17681725	17682972	+	121	NA	promoter-TSS (FBgn0038536)	-promoter-TSS (FBgn0038536)	167	FBgn0038535	FBgn0038535	FBtr0089417						NA
AkaaF6HSan_REP3.mLb.clN_peak_10152	chr3R	9052778	9053410	+	121	NA	promoter-TSS (FBgn0037659)	-promoter-TSS (FBgn0037659)	-197	FBgn0037659	FBgn0037659	FBtr0336760						NA
AkaaF6HSan_REP3.mLb.clN_peak_6881	chr3L	4363454	4364753	+	121	NA	promoter-TSS (FBgn0035534)	-promoter-TSS (FBgn0035534)	-1	FBgn0035533	FBgn0035533	FBtr0333571						NA
AkaaF6HSan_REP3.mLb.clN_peak_7234	chr3L	7834984	7835951	+	121	NA	intron (FBgn0016694, intron 1 of 5)	-intron (FBgn0016694, intron 1 of 4)	20081	FBgn0016694	FBgn0016694	FBtr0332083						NA
AkaaF6HSan_REP3.mLb.clN_peak_1536	chr2L	13190949	13192991	+	121	NA	promoter-TSS (FBgn0032480)	-promoter-TSS (FBgn0032480)	9	FBgn0032479	FBgn0032479	FBtr0305555						NA
AkaaF6HSan_REP3.mLb.clN_peak_327	chr2L	2755147	2755611	+	121	NA	intron (FBgn0031453, intron 2 of 3)	-intron (FBgn0031453, intron 2 of 3)	2797	FBgn0265997	FBgn0265997	FBtr0343107						NA
AkaaF6HSan_REP3.mLb.clN_peak_11127	chr3R	16305287	16306780	+	121	NA	exon (FBgn0038412, exon 1 of 2)	-exon (FBgn0038412, exon 1 of 2)	275	FBgn0038412	FBgn0038412	FBtr0083266						NA
AkaaF6HSan_REP3.mLb.clN_peak_2876	chr2R	5979986	5982636	+	121	NA	promoter-TSS (FBgn0002774)	-promoter-TSS (FBgn0002774)	-1210	FBgn0002774	FBgn0002774	FBtr0086031						NA
AkaaF6HSan_REP3.mLb.clN_peak_11715	chr3R	21606646	21607130	+	121	NA	intron (FBgn0283499, intron 1 of 12)	-intron (FBgn0283499, intron 1 of 12)	8852	FBgn0264826	FBgn0264826	FBtr0334680						NA
AkaaF6HSan_REP3.mLb.clN_peak_2313	chr2L	20955219	20955615	+	121	NA	Intergenic	Intergenic	-7247	FBgn0265817	FBgn0265817	FBtr0342649						NA
AkaaF6HSan_REP3.mLb.clN_peak_10440	chr3R	11221331	11222256	+	121	NA	promoter-TSS (FBgn0020910)	-promoter-TSS (FBgn0020910)	-101	FBgn0020910	FBgn0020910	FBtr0336783						NA
AkaaF6HSan_REP3.mLb.clN_peak_15124	chrX	11713802	11716997	+	121	NA	promoter-TSS (FBgn0030328)	-promoter-TSS (FBgn0030328)	1321	FBgn0267178	FBgn0267178	FBtr0346305						NA
AkaaF6HSan_REP3.mLb.clN_peak_12727	chr3R	29868507	29870027	+	121	NA	promoter-TSS (FBgn0039714)	-promoter-TSS (FBgn0039714)	-98	FBgn0083969	FBgn0083969	FBtr0335004						NA
AkaaF6HSan_REP3.mLb.clN_peak_16077	chrX	19179113	19181014	+	121	NA	promoter-TSS (FBgn0030991)	-promoter-TSS (FBgn0030991)	-110	FBgn0030991	FBgn0030991	FBtr0074666						NA
AkaaF6HSan_REP3.mLb.clN_peak_2259	chr2L	20714465	20714845	+	121	NA	promoter-TSS (FBgn0014859)	-promoter-TSS (FBgn0014859)	-67	FBgn0014859	FBgn0014859	FBtr0301347						NA
