PeakID (cmd=annotatePeaks.pl ManzF3Heat_REP3.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
ManzF3Heat_REP3.mLb.clN_peak_3516	chr3L	1592713	1593206	+	33	NA	exon (FBgn0035237, exon 2 of 5)	-exon (FBgn0035237, exon 2 of 5)	6265	FBgn0035237	FBgn0035237	FBtr0347066						NA
ManzF3Heat_REP3.mLb.clN_peak_2	chr2L	55995	56400	+	33	NA	TTS (FBgn0267987)	-TTS (FBgn0267987)	1380	FBgn0267987	FBgn0267987	FBtr0347585						NA
ManzF3Heat_REP3.mLb.clN_peak_3088	chr2R	21925233	21925568	+	33	NA	intron (FBgn0085397, intron 2 of 4)	-intron (FBgn0085397, intron 2 of 4)	11463	FBgn0263999	FBgn0263999	FBtr0334012						NA
ManzF3Heat_REP3.mLb.clN_peak_8563	chrX	14923493	14923608	+	33	NA	promoter-TSS (FBgn0030598)	-promoter-TSS (FBgn0030598)	-57	FBgn0030598	FBgn0030598	FBtr0073974						NA
ManzF3Heat_REP3.mLb.clN_peak_8646	chrX	16072273	16072542	+	33	NA	intron (FBgn0030724, intron 1 of 4)	-intron (FBgn0030724, intron 3 of 6)	875	FBgn0030724	FBgn0030724	FBtr0074257						NA
ManzF3Heat_REP3.mLb.clN_peak_2943	chr2R	20068731	20069122	+	33	NA	Intergenic	Intergenic	-1845	FBgn0287621	FBgn0287621	FBtr0479988						NA
ManzF3Heat_REP3.mLb.clN_peak_7417	chrX	769662	770136	+	33	NA	promoter-TSS (FBgn0027343)	-promoter-TSS (FBgn0027343)	-46	FBgn0027343	FBgn0027343	FBtr0345511						NA
ManzF3Heat_REP3.mLb.clN_peak_6433	chr3R	21186722	21186969	+	33	NA	intron (FBgn0264357, intron 7 of 12)	-intron (FBgn0264357, intron 7 of 12)	-18640	FBgn0260004	FBgn0260004	FBtr0333928						NA
ManzF3Heat_REP3.mLb.clN_peak_695	chr2L	10756149	10756469	+	33	NA	promoter-TSS (FBgn0032297)	-promoter-TSS (FBgn0032297)	16	FBgn0032297	FBgn0032297	FBtr0340246						NA
ManzF3Heat_REP3.mLb.clN_peak_7894	chrX	6037205	6037480	+	33	NA	promoter-TSS (FBgn0029833)	-promoter-TSS (FBgn0029833)	458	FBgn0003302	FBgn0003302	FBtr0307288						NA
ManzF3Heat_REP3.mLb.clN_peak_7815	chrX	4930096	4930743	+	33	NA	promoter-TSS (FBgn0266000)	-promoter-TSS (FBgn0266000)	-431	FBgn0266000	FBgn0266000	FBtr0343137						NA
ManzF3Heat_REP3.mLb.clN_peak_6762	chr3R	26041666	26042367	+	33	NA	promoter-TSS (FBgn0001139)	-promoter-TSS (FBgn0001139)	280	FBgn0001139	FBgn0001139	FBtr0339900						NA
ManzF3Heat_REP3.mLb.clN_peak_7577	chrX	2334183	2334823	+	33	NA	exon (FBgn0044047, exon 1 of 3)	-exon (FBgn0044047, exon 1 of 3)	-2095	FBgn0044047	FBgn0044047	FBtr0070406						NA
ManzF3Heat_REP3.mLb.clN_peak_2146	chr2R	10604148	10604322	+	32	NA	intron (FBgn0263102, intron 1 of 7)	-intron (FBgn0263102, intron 3 of 9)	-13427	FBgn0033538	FBgn0033538	FBtr0088284						NA
ManzF3Heat_REP3.mLb.clN_peak_7089	chr3R	30648520	30648802	+	32	NA	promoter-TSS (FBgn0051015)	-promoter-TSS (FBgn0051015)	-110	FBgn0051015	FBgn0051015	FBtr0085670						NA
ManzF3Heat_REP3.mLb.clN_peak_1177	chr2L	18708158	18708417	+	32	NA	promoter-TSS (FBgn0032705)	-promoter-TSS (FBgn0032705)	312	FBgn0025608	FBgn0025608	FBtr0081126						NA
ManzF3Heat_REP3.mLb.clN_peak_8607	chrX	15498835	15499008	+	32	NA	promoter-TSS (FBgn0027287)	-promoter-TSS (FBgn0027287)	-1059	FBgn0266182	FBgn0266182	FBtr0343766						NA
ManzF3Heat_REP3.mLb.clN_peak_3343	chr2R	24869822	24870046	+	32	NA	promoter-TSS (FBgn0265193)	-promoter-TSS (FBgn0265193)	-174	FBgn0265193	FBgn0265193	FBtr0339096						NA
ManzF3Heat_REP3.mLb.clN_peak_2326	chr2R	12589198	12589902	+	32	NA	promoter-TSS (FBgn0022764)	-promoter-TSS (FBgn0022764)	-217	FBgn0050055	FBgn0050055	FBtr0303919						NA
ManzF3Heat_REP3.mLb.clN_peak_4020	chr3L	8696520	8696884	+	32	NA	Intergenic	Intergenic	3999	FBgn0265719	FBgn0265719	FBtr0340661						NA
ManzF3Heat_REP3.mLb.clN_peak_6047	chr3R	14730718	14730932	+	32	NA	exon (FBgn0038256, exon 1 of 5)	-exon (FBgn0038256, exon 1 of 5)	-1747	FBgn0038256	FBgn0038256	FBtr0083020						NA
ManzF3Heat_REP3.mLb.clN_peak_4755	chr3L	19234991	19235215	+	32	NA	exon (FBgn0016797, exon 1 of 7)	-exon (FBgn0016797, exon 1 of 7)	-1257	FBgn0053647	FBgn0053647	FBtr0091624						NA
ManzF3Heat_REP3.mLb.clN_peak_6333	chr3R	19624543	19624683	+	32	NA	promoter-TSS (FBgn0038720)	-promoter-TSS (FBgn0038720)	-1137	FBgn0038720	FBgn0038720	FBtr0083807						NA
ManzF3Heat_REP3.mLb.clN_peak_6057	chr3R	14817730	14818394	+	32	NA	promoter-TSS (FBgn0266756)	-promoter-TSS (FBgn0266756)	16289	FBgn0038262	FBgn0038262	FBtr0082993						NA
ManzF3Heat_REP3.mLb.clN_peak_5350	chr3R	5282914	5283185	+	32	NA	exon (FBgn0013576, exon 1 of 5)	-exon (FBgn0013576, exon 1 of 5)	-5214	FBgn0051538	FBgn0051538	FBtr0078819						NA
ManzF3Heat_REP3.mLb.clN_peak_3153	chr2R	22700626	22700994	+	32	NA	promoter-TSS (FBgn0005631)	-promoter-TSS (FBgn0005631)	-215	FBgn0005631	FBgn0005631	FBtr0071922						NA
ManzF3Heat_REP3.mLb.clN_peak_8477	chrX	13933919	13934226	+	32	NA	promoter-TSS (FBgn0267033)	-promoter-TSS (FBgn0267033)	-21164	FBgn0030536	FBgn0030536	FBtr0073854						NA
ManzF3Heat_REP3.mLb.clN_peak_4380	chr3L	14272266	14272395	+	32	NA	Intergenic	Intergenic	-2013	FBgn0001085	FBgn0001085	FBtr0330102						NA
ManzF3Heat_REP3.mLb.clN_peak_7692	chrX	3676750	3678399	+	32	NA	intron (FBgn0023215, intron 1 of 8)	-intron (FBgn0023215, intron 1 of 8)	-6072	FBgn0023216	FBgn0023216	FBtr0307280						NA
ManzF3Heat_REP3.mLb.clN_peak_6217	chr3R	17700933	17701567	+	32	NA	exon (FBgn0267703, exon 1 of 1)	-exon (FBgn0267703, exon 1 of 1)	509	FBgn0267703	FBgn0267703	FBtr0347243						NA
ManzF3Heat_REP3.mLb.clN_peak_4267	chr3L	12408486	12408809	+	32	NA	promoter-TSS (FBgn0052103)	-promoter-TSS (FBgn0052103)	6195	FBgn0052103	FBgn0052103	FBtr0075982						NA
ManzF3Heat_REP3.mLb.clN_peak_1507	chr2R	1415885	1415994	+	32	NA	intron (FBgn0262123, intron 3 of 6)	-intron (FBgn0262123, intron 3 of 6)	-44471	FBgn0264835	FBgn0264835	FBtr0334737						NA
ManzF3Heat_REP3.mLb.clN_peak_3363	chr2R	25076652	25077703	+	32	NA	TTS (FBgn0050199)	-TTS (FBgn0050199)	129	FBgn0050200	FBgn0050200	FBtr0072447						NA
ManzF3Heat_REP3.mLb.clN_peak_7372	chrX	361520	361670	+	32	NA	promoter-TSS (FBgn0266568)	-promoter-TSS (FBgn0266568)	-804	FBgn0266568	FBgn0266568	FBtr0308360						NA
ManzF3Heat_REP3.mLb.clN_peak_2458	chr2R	14019190	14019712	+	32	NA	intron (FBgn0002643, intron 2 of 5)	-intron (FBgn0002643, intron 3 of 6)	-9169	FBgn0033893	FBgn0033893	FBtr0087599						NA
ManzF3Heat_REP3.mLb.clN_peak_4165	chr3L	10857542	10857864	+	32	NA	promoter-TSS (FBgn0026160)	-promoter-TSS (FBgn0026160)	-7013	FBgn0266679	FBgn0266679	FBtr0345044						NA
ManzF3Heat_REP3.mLb.clN_peak_5038	chr3L	22346672	22346958	+	32	NA	TTS (FBgn0267625)	-TTS (FBgn0267625)	1432	FBgn0267625	FBgn0267625	FBtr0347075						NA
ManzF3Heat_REP3.mLb.clN_peak_6051	chr3R	14742204	14742363	+	32	NA	promoter-TSS (FBgn0011217)	-promoter-TSS (FBgn0011217)	-1492	FBgn0011217	FBgn0011217	FBtr0083018						NA
ManzF3Heat_REP3.mLb.clN_peak_6356	chr3R	19847209	19847326	+	32	NA	promoter-TSS (FBgn0038735)	-promoter-TSS (FBgn0038735)	-44	FBgn0038735	FBgn0038735	FBtr0083814						NA
ManzF3Heat_REP3.mLb.clN_peak_9103	chrX	21304497	21304751	+	32	NA	promoter-TSS (FBgn0052525)	-promoter-TSS (FBgn0052525)	-89	FBgn0052520	FBgn0052520	FBtr0089301						NA
ManzF3Heat_REP3.mLb.clN_peak_4057	chr3L	9128765	9129054	+	32	NA	intron (FBgn0011206, intron 1 of 7)	-intron (FBgn0011206, intron 1 of 7)	-5651	FBgn0035964	FBgn0035964	FBtr0076531						NA
ManzF3Heat_REP3.mLb.clN_peak_1785	chr2R	7186859	7187308	+	32	NA	promoter-TSS (FBgn0003090)	-promoter-TSS (FBgn0003090)	-150	FBgn0003090	FBgn0003090	FBtr0089044						NA
ManzF3Heat_REP3.mLb.clN_peak_6129	chr3R	16186728	16187443	+	32	NA	promoter-TSS (FBgn0086370)	-promoter-TSS (FBgn0086370)	2479	FBgn0024491	FBgn0024491	FBtr0347201						NA
ManzF3Heat_REP3.mLb.clN_peak_2452	chr2R	13995718	13996044	+	32	NA	intron (FBgn0002643, intron 2 of 6)	-intron (FBgn0002643, intron 2 of 6)	-5174	FBgn0020620	FBgn0020620	FBtr0330627						NA
ManzF3Heat_REP3.mLb.clN_peak_2056	chr2R	9860603	9860887	+	32	NA	promoter-TSS (FBgn0027580)	-promoter-TSS (FBgn0027580)	14	FBgn0027580	FBgn0027580	FBtr0088455						NA
ManzF3Heat_REP3.mLb.clN_peak_809	chr2L	12836174	12836358	+	32	NA	Intergenic	Intergenic	-4629	FBgn0266305	FBgn0266305	FBtr0344033						NA
ManzF3Heat_REP3.mLb.clN_peak_3595	chr3L	2466641	2466857	+	32	NA	promoter-TSS (FBgn0266696)	-promoter-TSS (FBgn0266696)	8865	FBgn0035343	FBgn0035343	FBtr0072968						NA
ManzF3Heat_REP3.mLb.clN_peak_2809	chr2R	18528773	18529124	+	32	NA	intron (FBgn0034356, intron 1 of 1)	-intron (FBgn0034356, intron 1 of 1)	-3442	FBgn0034356	FBgn0034356	FBtr0086699						NA
ManzF3Heat_REP3.mLb.clN_peak_8657	chrX	16150689	16150924	+	32	NA	Intergenic	Intergenic	-26474	FBgn0285879	FBgn0285879	FBtr0310301						NA
ManzF3Heat_REP3.mLb.clN_peak_9144	chrX	21738523	21739726	+	32	NA	intron (FBgn0267704, intron 1 of 1)	-intron (FBgn0267704, intron 1 of 1)	105688	FBgn0267704	FBgn0267704	FBtr0347227						NA
ManzF3Heat_REP3.mLb.clN_peak_4853	chr3L	20395523	20395739	+	32	NA	TTS (FBgn0028978)	-TTS (FBgn0028978)	220	FBgn0267237	FBgn0267237	FBtr0346407						NA
ManzF3Heat_REP3.mLb.clN_peak_3103	chr2R	22122260	22122579	+	32	NA	promoter-TSS (FBgn0243516)	-promoter-TSS (FBgn0243516)	-493	FBgn0002715	FBgn0002715	FBtr0342979						NA
ManzF3Heat_REP3.mLb.clN_peak_255	chr2L	3778653	3778837	+	32	NA	promoter-TSS (FBgn0004893)	-promoter-TSS (FBgn0004893)	-6202	FBgn0051960	FBgn0051960	FBtr0077494						NA
ManzF3Heat_REP3.mLb.clN_peak_3151	chr2R	22686066	22687039	+	32	NA	exon (FBgn0020257, exon 1 of 1)	-exon (FBgn0020257, exon 1 of 1)	2435	FBgn0020257	FBgn0020257	FBtr0343014						NA
ManzF3Heat_REP3.mLb.clN_peak_5730	chr3R	9808828	9809408	+	32	NA	TTS (FBgn0264827)	-TTS (FBgn0264827)	250	FBgn0037760	FBgn0037760	FBtr0334684						NA
ManzF3Heat_REP3.mLb.clN_peak_5158	chr3L	25210856	25211541	+	32	NA	Intergenic	Intergenic	9256	FBgn0058354	FBgn0058354	FBtr0302346						NA
ManzF3Heat_REP3.mLb.clN_peak_1551	chr2R	4470882	4471660	+	32	NA	promoter-TSS (FBgn0260798)	-promoter-TSS (FBgn0260798)	-211	FBgn0260798	FBgn0260798	FBtr0302242						NA
ManzF3Heat_REP3.mLb.clN_peak_8394	chrX	12897325	12897456	+	32	NA	promoter-TSS (FBgn0259171)	-promoter-TSS (FBgn0259171)	-63	FBgn0259171	FBgn0259171	FBtr0333525						NA
ManzF3Heat_REP3.mLb.clN_peak_3633	chr3L	3046513	3046686	+	32	NA	promoter-TSS (FBgn0052484)	-promoter-TSS (FBgn0052484)	213	FBgn0035390	FBgn0035390	FBtr0073005						NA
ManzF3Heat_REP3.mLb.clN_peak_3440	chr3L	707884	708325	+	32	NA	TTS (FBgn0025676)	-TTS (FBgn0025676)	101	FBgn0035158	FBgn0035158	FBtr0331771						NA
ManzF3Heat_REP3.mLb.clN_peak_3536	chr3L	1861304	1861877	+	32	NA	exon (FBgn0004636, exon 2 of 2)	-exon (FBgn0004636, exon 2 of 2)	226	FBgn0004636	FBgn0004636	FBtr0072867						NA
ManzF3Heat_REP3.mLb.clN_peak_2421	chr2R	13692029	13692180	+	32	NA	exon (FBgn0033865, exon 2 of 2)	-exon (FBgn0033865, exon 2 of 2)	1265	FBgn0033865	FBgn0033865	FBtr0087650						NA
ManzF3Heat_REP3.mLb.clN_peak_1812	chr2R	7381806	7381997	+	32	NA	promoter-TSS (FBgn0033159)	-promoter-TSS (FBgn0033159)	-2	FBgn0033159	FBgn0033159	FBtr0334801						NA
ManzF3Heat_REP3.mLb.clN_peak_3962	chr3L	7718822	7719721	+	32	NA	promoter-TSS (FBgn0035811)	-promoter-TSS (FBgn0035811)	-79	FBgn0035811	FBgn0035811	FBtr0076808						NA
ManzF3Heat_REP3.mLb.clN_peak_7735	chrX	3936034	3936456	+	32	NA	promoter-TSS (FBgn0029686)	-promoter-TSS (FBgn0029686)	-18	FBgn0029685	FBgn0029685	FBtr0332387						NA
ManzF3Heat_REP3.mLb.clN_peak_4203	chr3L	11324528	11324854	+	32	NA	promoter-TSS (FBgn0265932)	-promoter-TSS (FBgn0265932)	309	FBgn0265934	FBgn0265934	FBtr0343036						NA
ManzF3Heat_REP3.mLb.clN_peak_8770	chrX	17682920	17683130	+	32	NA	promoter-TSS (FBgn0263258)	-promoter-TSS (FBgn0263258)	-103	FBgn0263258	FBgn0263258	FBtr0074477						NA
ManzF3Heat_REP3.mLb.clN_peak_7382	chrX	427959	428419	+	32	NA	promoter-TSS (FBgn0052816)	-promoter-TSS (FBgn0052816)	9259	FBgn0011822	FBgn0011822	FBtr0070100						NA
ManzF3Heat_REP3.mLb.clN_peak_5883	chr3R	12279115	12279241	+	32	NA	intron (FBgn0003651, intron 1 of 4)	-intron (FBgn0003651, intron 1 of 4)	-1974	FBgn0003651	FBgn0003651	FBtr0479795						NA
ManzF3Heat_REP3.mLb.clN_peak_1210	chr2L	19166128	19166259	+	32	NA	exon (FBgn0010300, exon 3 of 4)	-exon (FBgn0010300, exon 3 of 4)	326	FBgn0010300	FBgn0010300	FBtr0336627						NA
ManzF3Heat_REP3.mLb.clN_peak_2070	chr2R	9958119	9958873	+	32	NA	TTS (FBgn0033467)	-TTS (FBgn0033467)	1236	FBgn0033467	FBgn0033467	FBtr0088441						NA
ManzF3Heat_REP3.mLb.clN_peak_4767	chr3L	19337520	19337773	+	32	NA	promoter-TSS (FBgn0003089)	-promoter-TSS (FBgn0003089)	-37	FBgn0003089	FBgn0003089	FBtr0333897						NA
ManzF3Heat_REP3.mLb.clN_peak_7516	chrX	1772736	1772962	+	32	NA	promoter-TSS (FBgn0026086)	-promoter-TSS (FBgn0026086)	-4970	FBgn0026086	FBgn0026086	FBtr0339272						NA
ManzF3Heat_REP3.mLb.clN_peak_3806	chr3L	5277124	5278312	+	32	NA	exon (FBgn0052423, exon 1 of 11)	-exon (FBgn0052423, exon 1 of 11)	38733	FBgn0267305	FBgn0267305	FBtr0346561						NA
ManzF3Heat_REP3.mLb.clN_peak_3374	chr2R	25270565	25271317	+	32	NA	Intergenic	Intergenic	19014	FBgn0050428	FBgn0050428	FBtr0343515						NA
ManzF3Heat_REP3.mLb.clN_peak_6638	chr3R	24108931	24109043	+	32	NA	promoter-TSS (FBgn0039149)	-promoter-TSS (FBgn0039149)	-27	FBgn0053100	FBgn0053100	FBtr0303160						NA
ManzF3Heat_REP3.mLb.clN_peak_5292	chr3R	4771189	4771683	+	32	NA	promoter-TSS (FBgn0264907)	-promoter-TSS (FBgn0264907)	-2646	FBgn0264907	FBgn0264907	FBtr0334964						NA
ManzF3Heat_REP3.mLb.clN_peak_5138	chr3L	24231490	24231949	+	32	NA	intron (FBgn0011288, intron 5 of 7)	-intron (FBgn0011288, intron 5 of 7)	59145	FBgn0266652	FBgn0266652	FBtr0344954						NA
ManzF3Heat_REP3.mLb.clN_peak_184	chr2L	2492673	2493268	+	32	NA	promoter-TSS (FBgn0011818)	-promoter-TSS (FBgn0011818)	15	FBgn0011818	FBgn0011818	FBtr0077780						NA
ManzF3Heat_REP3.mLb.clN_peak_3544	chr3L	1967526	1968057	+	32	NA	TTS (FBgn0035298)	-TTS (FBgn0035298)	312	FBgn0027547	FBgn0027547	FBtr0072853						NA
ManzF3Heat_REP3.mLb.clN_peak_3372	chr2R	25262589	25262842	+	32	NA	Intergenic	Intergenic	10788	FBgn0050428	FBgn0050428	FBtr0343515						NA
ManzF3Heat_REP3.mLb.clN_peak_5253	chr3R	4394220	4394491	+	32	NA	promoter-TSS (FBgn0086608)	-promoter-TSS (FBgn0086608)	-96	FBgn0086608	FBgn0086608	FBtr0308809						NA
ManzF3Heat_REP3.mLb.clN_peak_990	chr2L	15271437	15272054	+	32	NA	promoter-TSS (FBgn0261268)	-promoter-TSS (FBgn0261268)	-1421	FBgn0261268	FBgn0261268	FBtr0302157						NA
ManzF3Heat_REP3.mLb.clN_peak_9097	chrX	21231353	21232604	+	32	NA	promoter-TSS (FBgn0011954)	-promoter-TSS (FBgn0011954)	-113	FBgn0011954	FBgn0011954	FBtr0077184						NA
ManzF3Heat_REP3.mLb.clN_peak_8735	chrX	17178489	17178883	+	32	NA	exon (FBgn0000163, exon 2 of 10)	-exon (FBgn0000163, exon 2 of 10)	4556	FBgn0264818	FBgn0264818	FBtr0334466						NA
ManzF3Heat_REP3.mLb.clN_peak_9038	chrX	20510611	20510827	+	32	NA	promoter-TSS (FBgn0031119)	-promoter-TSS (FBgn0031119)	-825	FBgn0031119	FBgn0031119	FBtr0077312						NA
ManzF3Heat_REP3.mLb.clN_peak_7816	chrX	4936197	4936448	+	32	NA	promoter-TSS (FBgn0266000)	-promoter-TSS (FBgn0266000)	-2806	FBgn0004368	FBgn0004368	FBtr0343528						NA
ManzF3Heat_REP3.mLb.clN_peak_1054	chr2L	16450858	16451308	+	32	NA	promoter-TSS (FBgn0020414)	-promoter-TSS (FBgn0020414)	23	FBgn0020414	FBgn0020414	FBtr0342945						NA
ManzF3Heat_REP3.mLb.clN_peak_2403	chr2R	13502007	13502402	+	32	NA	promoter-TSS (FBgn0033845)	-promoter-TSS (FBgn0033845)	89	FBgn0004638	FBgn0004638	FBtr0087694						NA
ManzF3Heat_REP3.mLb.clN_peak_8655	chrX	16147639	16148083	+	32	NA	exon (FBgn0285879, exon 1 of 4)	-exon (FBgn0285879, exon 1 of 4)	-23529	FBgn0285879	FBgn0285879	FBtr0310301						NA
ManzF3Heat_REP3.mLb.clN_peak_3471	chr3L	1102383	1102691	+	32	NA	Intergenic	Intergenic	-1448	FBgn0004870	FBgn0004870	FBtr0333270						NA
ManzF3Heat_REP3.mLb.clN_peak_5785	chr3R	10569930	10570035	+	32	NA	intron (FBgn0001235, intron 6 of 13)	-intron (FBgn0001235, intron 6 of 13)	44294	FBgn0001235	FBgn0001235	FBtr0100454						NA
ManzF3Heat_REP3.mLb.clN_peak_711	chr2L	11106426	11106942	+	32	NA	promoter-TSS (FBgn0261983)	-promoter-TSS (FBgn0261983)	-39	FBgn0032341	FBgn0032341	FBtr0306139						NA
ManzF3Heat_REP3.mLb.clN_peak_7814	chrX	4918818	4918938	+	32	NA	promoter-TSS (FBgn0029736)	-promoter-TSS (FBgn0029736)	6	FBgn0029737	FBgn0029737	FBtr0070723						NA
ManzF3Heat_REP3.mLb.clN_peak_8921	chrX	19208006	19208244	+	32	NA	promoter-TSS (FBgn0027603)	-promoter-TSS (FBgn0027603)	62	FBgn0027603	FBgn0027603	FBtr0074693						NA
ManzF3Heat_REP3.mLb.clN_peak_3439	chr3L	685116	685765	+	32	NA	TTS (FBgn0035154)	-TTS (FBgn0035154)	109	FBgn0035153	FBgn0035153	FBtr0072610						NA
ManzF3Heat_REP3.mLb.clN_peak_157	chr2L	2037620	2038455	+	32	NA	promoter-TSS (FBgn0259230)	-promoter-TSS (FBgn0259230)	323	FBgn0003557	FBgn0003557	FBtr0077824						NA
ManzF3Heat_REP3.mLb.clN_peak_4444	chr3L	15141855	15142053	+	32	NA	promoter-TSS (FBgn0266945)	-promoter-TSS (FBgn0266945)	-177	FBgn0266945	FBgn0266945	FBtr0345844						NA
ManzF3Heat_REP3.mLb.clN_peak_8451	chrX	13624381	13625587	+	32	NA	promoter-TSS (FBgn0030504)	-promoter-TSS (FBgn0030504)	-576	FBgn0030504	FBgn0030504	FBtr0340191						NA
ManzF3Heat_REP3.mLb.clN_peak_7103	chr3R	30804191	30804371	+	32	NA	intron (FBgn0011739, intron 1 of 7)	-intron (FBgn0011739, intron 1 of 7)	2338	FBgn0011739	FBgn0011739	FBtr0085720						NA
ManzF3Heat_REP3.mLb.clN_peak_4801	chr3L	19687177	19687486	+	32	NA	promoter-TSS (FBgn0004623)	-promoter-TSS (FBgn0004623)	22	FBgn0036900	FBgn0036900	FBtr0331859						NA
ManzF3Heat_REP3.mLb.clN_peak_2552	chr2R	15147677	15147890	+	32	NA	promoter-TSS (FBgn0033994)	-promoter-TSS (FBgn0033994)	41	FBgn0033993	FBgn0033993	FBtr0087418						NA
ManzF3Heat_REP3.mLb.clN_peak_3892	chr3L	6576727	6577465	+	32	NA	intron (FBgn0263973, intron 2 of 7)	-intron (FBgn0042185, intron 3 of 7)	12383	FBgn0263973	FBgn0263973	FBtr0307514						NA
ManzF3Heat_REP3.mLb.clN_peak_3867	chr3L	6305995	6306330	+	32	NA	promoter-TSS (FBgn0266589)	-promoter-TSS (FBgn0266589)	491	FBgn0266588	FBgn0266588	FBtr0344809						NA
ManzF3Heat_REP3.mLb.clN_peak_4628	chr3L	17668669	17669351	+	32	NA	promoter-TSS (FBgn0065088)	-promoter-TSS (FBgn0065088)	224	FBgn0036746	FBgn0036746	FBtr0345384						NA
ManzF3Heat_REP3.mLb.clN_peak_9163	chrX	22481097	22482084	+	32	NA	promoter-TSS (FBgn0031191)	-promoter-TSS (FBgn0031191)	767	FBgn0031190	FBgn0031190	FBtr0346429						NA
ManzF3Heat_REP3.mLb.clN_peak_6175	chr3R	16987682	16987904	+	32	NA	promoter-TSS (FBgn0038460)	-promoter-TSS (FBgn0038460)	-943	FBgn0038460	FBgn0038460	FBtr0083377						NA
ManzF3Heat_REP3.mLb.clN_peak_6854	chr3R	27151533	27151668	+	32	NA	promoter-TSS (FBgn0029155)	-promoter-TSS (FBgn0029155)	-62	FBgn0029155	FBgn0029155	FBtr0301708						NA
ManzF3Heat_REP3.mLb.clN_peak_1188	chr2L	18881203	18881996	+	32	NA	promoter-TSS (FBgn0003896)	-promoter-TSS (FBgn0003896)	-338	FBgn0003896	FBgn0003896	FBtr0342921						NA
ManzF3Heat_REP3.mLb.clN_peak_7708	chrX	3744570	3744799	+	32	NA	intron (FBgn0283657, intron 1 of 7)	-intron (FBgn0283657, intron 1 of 7)	24677	FBgn0283657	FBgn0283657	FBtr0481732						NA
ManzF3Heat_REP3.mLb.clN_peak_5191	chr3R	142228	142594	+	32	NA	Intergenic	Intergenic	-424665	FBgn0267431	FBgn0267431	FBtr0392909						NA
ManzF3Heat_REP3.mLb.clN_peak_3647	chr3L	3149153	3149493	+	32	NA	promoter-TSS (FBgn0035402)	-promoter-TSS (FBgn0035402)	677	FBgn0263108	FBgn0263108	FBtr0307306						NA
ManzF3Heat_REP3.mLb.clN_peak_728	chr2L	11277981	11278267	+	32	NA	promoter-TSS (FBgn0052831)	-promoter-TSS (FBgn0052831)	-27	FBgn0052831	FBgn0052831	FBtr0091680						NA
ManzF3Heat_REP3.mLb.clN_peak_6067	chr3R	15130765	15131069	+	32	NA	intron (FBgn0261859, intron 1 of 9)	-intron (FBgn0261859, intron 1 of 9)	1009	FBgn0261859	FBgn0261859	FBtr0303486						NA
ManzF3Heat_REP3.mLb.clN_peak_2455	chr2R	14008241	14009365	+	31	NA	promoter-TSS (FBgn0002643)	-promoter-TSS (FBgn0002643)	-396	FBgn0002643	FBgn0002643	FBtr0087598						NA
ManzF3Heat_REP3.mLb.clN_peak_5427	chr3R	6210202	6210434	+	31	NA	promoter-TSS (FBgn0037410)	-promoter-TSS (FBgn0037410)	945	FBgn0037410	FBgn0037410	FBtr0310413						NA
ManzF3Heat_REP3.mLb.clN_peak_4335	chr3L	13412696	13413056	+	31	NA	promoter-TSS (FBgn0260049)	-promoter-TSS (FBgn0260049)	-130	FBgn0260049	FBgn0260049	FBtr0075846						NA
ManzF3Heat_REP3.mLb.clN_peak_2135	chr2R	10551873	10551996	+	31	NA	Intergenic	Intergenic	-4674	FBgn0283426	FBgn0283426	FBtr0445179						NA
ManzF3Heat_REP3.mLb.clN_peak_5678	chr3R	8980758	8981041	+	31	NA	promoter-TSS (FBgn0037646)	-promoter-TSS (FBgn0037646)	39	FBgn0037646	FBgn0037646	FBtr0081958						NA
ManzF3Heat_REP3.mLb.clN_peak_1888	chr2R	8156539	8156709	+	31	NA	promoter-TSS (FBgn0010504)	-promoter-TSS (FBgn0010504)	30	FBgn0263593	FBgn0263593	FBtr0303585						NA
ManzF3Heat_REP3.mLb.clN_peak_4104	chr3L	9972109	9972522	+	31	NA	promoter-TSS (FBgn0263251)	-promoter-TSS (FBgn0263251)	3	FBgn0259932	FBgn0259932	FBtr0300239						NA
ManzF3Heat_REP3.mLb.clN_peak_3053	chr2R	21546400	21546569	+	31	NA	promoter-TSS (FBgn0003731)	-promoter-TSS (FBgn0003731)	-159	FBgn0003731	FBgn0003731	FBtr0071654						NA
ManzF3Heat_REP3.mLb.clN_peak_4488	chr3L	15728153	15728521	+	31	NA	promoter-TSS (FBgn0010105)	-promoter-TSS (FBgn0010105)	93	FBgn0010105	FBgn0010105	FBtr0333023						NA
ManzF3Heat_REP3.mLb.clN_peak_3314	chr2R	24525804	24526504	+	31	NA	promoter-TSS (FBgn0050169)	-promoter-TSS (FBgn0050169)	-18	FBgn0050169	FBgn0050169	FBtr0072302						NA
ManzF3Heat_REP3.mLb.clN_peak_2461	chr2R	14031462	14031655	+	31	NA	promoter-TSS (FBgn0002643)	-promoter-TSS (FBgn0002643)	2938	FBgn0033893	FBgn0033893	FBtr0087599						NA
