PeakID (cmd=annotatePeaks.pl AkaaF6Ctrl_REP2.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF6Ctrl_REP2.mLb.clN_peak_6376	chr2R	24063022	24063994	+	118	NA	promoter-TSS (FBgn0283666)	-promoter-TSS (FBgn0283666)	-969	FBgn0283666	FBgn0283666	FBtr0343335						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_15297	chrX	9284033	9284601	+	118	NA	promoter-TSS (FBgn0002576)	-promoter-TSS (FBgn0002576)	-332	FBgn0002576	FBgn0002576	FBtr0112814						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_13449	chr3R	31310609	31311943	+	118	NA	exon (FBgn0085376, exon 1 of 17)	-exon (FBgn0085376, exon 1 of 17)	119	FBgn0085376	FBgn0085376	FBtr0479761						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_15618	chrX	11713788	11716997	+	118	NA	promoter-TSS (FBgn0030328)	-promoter-TSS (FBgn0030328)	1328	FBgn0267178	FBgn0267178	FBtr0346305						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_13299	chr3R	30276156	30278252	+	118	NA	promoter-TSS (FBgn0010113)	-promoter-TSS (FBgn0010113)	-728	FBgn0010113	FBgn0010113	FBtr0085621						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_5291	chr2R	17435740	17437810	+	118	NA	intron (FBgn0027506, intron 1 of 5)	-intron (FBgn0027506, intron 1 of 5)	-3522	FBgn0034218	FBgn0034218	FBtr0086918						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_5739	chr2R	20274210	20275042	+	117	NA	promoter-TSS (FBgn0034495)	-promoter-TSS (FBgn0034495)	29	FBgn0034495	FBgn0034495	FBtr0086277						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_9812	chr3L	24723771	24724166	+	117	NA	promoter-TSS (FBgn0287186)	-promoter-TSS (FBgn0287186)	-194	FBgn0287186	FBgn0287186	FBtr0339923						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_4936	chr2R	15308309	15309486	+	117	NA	promoter-TSS (FBgn0265194)	-promoter-TSS (FBgn0265194)	471	FBgn0265194	FBgn0265194	FBtr0481669						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_10921	chr3R	11566751	11567496	+	117	NA	promoter-TSS (FBgn0037913)	-promoter-TSS (FBgn0037913)	-69	FBgn0037913	FBgn0037913	FBtr0100323						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_343	chr2L	2765500	2766371	+	117	NA	promoter-TSS (FBgn0031458)	-promoter-TSS (FBgn0031458)	-270	FBgn0031457	FBgn0031457	FBtr0335129						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_7849	chr3L	9377110	9378032	+	117	NA	promoter-TSS (FBgn0001225)	-promoter-TSS (FBgn0001225)	-144	FBgn0001225	FBgn0001225	FBtr0346539						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_312	chr2L	2375800	2376642	+	117	NA	promoter-TSS (FBgn0031420)	-promoter-TSS (FBgn0031420)	380	FBgn0031420	FBgn0031420	FBtr0331437						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_8560	chr3L	15534521	15536147	+	117	NA	promoter-TSS (FBgn0004396)	-promoter-TSS (FBgn0004396)	-61	FBgn0004396	FBgn0004396	FBtr0075558						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_11633	chr3R	17149138	17149703	+	117	NA	promoter-TSS (FBgn0264291)	-promoter-TSS (FBgn0264291)	-8	FBgn0038488	FBgn0038488	FBtr0337043						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_5711	chr2R	20083669	20085101	+	117	NA	promoter-TSS (FBgn0265843)	-promoter-TSS (FBgn0265843)	-575	FBgn0265843	FBgn0265843	FBtr0342684						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_6500	chr2R	24743436	24744597	+	117	NA	exon (FBgn0050421, exon 1 of 7)	-exon (FBgn0050421, exon 1 of 7)	267	FBgn0050421	FBgn0050421	FBtr0343494						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_2850	chr2R	3941646	3943572	+	117	NA	promoter-TSS (FBgn0266632)	-promoter-TSS (FBgn0266632)	5106	FBgn0262124	FBgn0262124	FBtr0302227						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_4036	chr2R	10540421	10542738	+	117	NA	promoter-TSS (FBgn0283521)	-promoter-TSS (FBgn0283521)	-16	FBgn0266628	FBgn0266628	FBtr0344916						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_14527	chrX	3723007	3723306	+	117	NA	intron (FBgn0283657, intron 2 of 8)	-intron (FBgn0283657, intron 2 of 8)	3149	FBgn0283657	FBgn0283657	FBtr0481732						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_13989	chrX	499124	500490	+	117	NA	promoter-TSS (FBgn0004648)	-promoter-TSS (FBgn0004648)	-151	FBgn0004648	FBgn0004648	FBtr0290016						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_15651	chrX	11886624	11887519	+	117	NA	promoter-TSS (FBgn0030350)	-promoter-TSS (FBgn0030350)	91	FBgn0030349	FBgn0030349	FBtr0331591						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_8078	chr3L	11294810	11295146	+	117	NA	promoter-TSS (FBgn0036152)	-promoter-TSS (FBgn0036152)	941	FBgn0036152	FBgn0036152	FBtr0333389						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_5094	chr2R	16149466	16151044	+	117	NA	promoter-TSS (FBgn0034081)	-promoter-TSS (FBgn0034081)	132	FBgn0034083	FBgn0034083	FBtr0302084						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_10695	chr3R	9532344	9534084	+	117	NA	promoter-TSS (FBgn0000244)	-promoter-TSS (FBgn0000244)	-203	FBgn0000244	FBgn0000244	FBtr0302382						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_957	chr2L	7495248	7496515	+	117	NA	TTS (FBgn0011283)	-TTS (FBgn0011283)	426	FBgn0260486	FBgn0260486	FBtr0332201						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_14312	chrX	2136371	2138641	+	117	NA	promoter-TSS (FBgn0004861)	-promoter-TSS (FBgn0004861)	865	FBgn0004861	FBgn0004861	FBtr0345598						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_12931	chr3R	27149768	27152198	+	117	NA	promoter-TSS (FBgn0029155)	-promoter-TSS (FBgn0029155)	86	FBgn0039492	FBgn0039492	FBtr0339264						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_13711	chr4	571676	572401	+	117	NA	promoter-TSS (FBgn0039909)	-promoter-TSS (FBgn0039909)	283	FBgn0040324	FBgn0040324	FBtr0089077						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_4625	chr2R	13482384	13483325	+	117	NA	TTS (FBgn0033842)	-TTS (FBgn0033842)	375	FBgn0000119	FBgn0000119	FBtr0087702						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_968	chr2L	7534984	7536370	+	117	NA	intron (FBgn0264895, intron 3 of 5)	-intron (FBgn0264895, intron 3 of 5)	15998	FBgn0264891	FBgn0264891	FBtr0334845						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_22	chr2L	87346	87932	+	117	NA	promoter-TSS (FBgn0002931)	-promoter-TSS (FBgn0002931)	-252	FBgn0002931	FBgn0002931	FBtr0330637						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_12016	chr3R	20557124	20558320	+	117	NA	promoter-TSS (FBgn0067783)	-promoter-TSS (FBgn0067783)	-68	FBgn0067783	FBgn0067783	FBtr0344281						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_13511	chr3R	31669164	31670125	+	117	NA	exon (FBgn0039863, exon 1 of 10)	-exon (FBgn0039863, exon 1 of 10)	179	FBgn0039863	FBgn0039863	FBtr0085824						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_13888	chr4	1230311	1231038	+	117	NA	promoter-TSS (FBgn0027101)	-promoter-TSS (FBgn0027101)	39	FBgn0027101	FBgn0027101	FBtr0100406						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_8816	chr3L	17425187	17425503	+	117	NA	promoter-TSS (FBgn0040793)	-promoter-TSS (FBgn0040793)	-128	FBgn0266669	FBgn0266669	FBtr0075231						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_2560	chr2L	21262746	21263808	+	117	NA	TTS (FBgn0021856)	-TTS (FBgn0021856)	321	FBgn0032938	FBgn0032938	FBtr0346464						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_3893	chr2R	9890657	9892293	+	117	NA	promoter-TSS (FBgn0285892)	-promoter-TSS (FBgn0285892)	-480	FBgn0285892	FBgn0285892	FBtr0300920						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_5067	chr2R	16007250	16007953	+	116	NA	promoter-TSS (FBgn0034063)	-promoter-TSS (FBgn0034063)	66	FBgn0034061	FBgn0034061	FBtr0087264						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_11581	chr3R	16624888	16626322	+	116	NA	promoter-TSS (FBgn0038452)	-promoter-TSS (FBgn0038452)	367	FBgn0285925	FBgn0285925	FBtr0300037						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_16520	chrX	18884190	18884990	+	116	NA	promoter-TSS (FBgn0030973)	-promoter-TSS (FBgn0030973)	77	FBgn0030973	FBgn0030973	FBtr0342877						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_7989	chr3L	10738393	10740410	+	116	NA	Intergenic	Intergenic	-32524	FBgn0262890	FBgn0262890	FBtr0334743						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_7099	chr3L	3127295	3127913	+	116	NA	promoter-TSS (FBgn0026189)	-promoter-TSS (FBgn0026189)	120	FBgn0026189	FBgn0026189	FBtr0479933						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_6026	chr2R	22270426	22271727	+	116	NA	intron (FBgn0020307, intron 1 of 4)	-intron (FBgn0020307, intron 2 of 5)	158	FBgn0020307	FBgn0020307	FBtr0071776						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_94	chr2L	470282	472422	+	116	NA	intron (FBgn0031258, intron 1 of 1)	-intron (FBgn0031258, intron 1 of 1)	203	FBgn0031258	FBgn0031258	FBtr0310034						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_15260	chrX	9089363	9090159	+	116	NA	TTS (FBgn0030085)	-TTS (FBgn0030085)	248	FBgn0030086	FBgn0030086	FBtr0071289						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_3120	chr2R	6042504	6043542	+	116	NA	exon (FBgn0033055, exon 1 of 5)	-exon (FBgn0033055, exon 1 of 5)	491	FBgn0033055	FBgn0033055	FBtr0335286						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_2964	chr2R	5121035	5123074	+	116	NA	exon (FBgn0026238, exon 1 of 3)	-exon (FBgn0026238, exon 1 of 3)	6267	FBgn0026238	FBgn0026238	FBtr0309852						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_6887	chr3L	1664837	1665194	+	116	NA	promoter-TSS (FBgn0035254)	-promoter-TSS (FBgn0035254)	49	FBgn0035253	FBgn0035253	FBtr0481700						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_367	chr2L	2885846	2887001	+	116	NA	promoter-TSS (FBgn0024947)	-promoter-TSS (FBgn0024947)	494	FBgn0041111	FBgn0041111	FBtr0077633						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_10998	chr3R	11999122	11999412	+	116	NA	promoter-TSS (FBgn0260746)	-promoter-TSS (FBgn0260746)	-11	FBgn0260746	FBgn0260746	FBtr0082487						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_6354	chr2R	23939616	23941135	+	116	NA	promoter-TSS (FBgn0023477)	-promoter-TSS (FBgn0023477)	-35	FBgn0023477	FBgn0023477	FBtr0072141						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_14815	chrX	5671426	5673133	+	116	NA	promoter-TSS (FBgn0029785)	-promoter-TSS (FBgn0029785)	-122	FBgn0029785	FBgn0029785	FBtr0345788						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_3810	chr2R	9426380	9427336	+	116	NA	TTS (FBgn0033413)	-TTS (FBgn0033413)	419	FBgn0017558	FBgn0017558	FBtr0112892						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_11473	chr3R	15908377	15909225	+	116	NA	exon (FBgn0038381, exon 2 of 5)	-exon (FBgn0038381, exon 2 of 5)	403	FBgn0038381	FBgn0038381	FBtr0083200						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_9846	chr3L	27006845	27008546	+	116	NA	Intergenic	Intergenic	76211	FBgn0063670	FBgn0063670	FBtr0333872						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_10924	chr3R	11589707	11590564	+	116	NA	promoter-TSS (FBgn0037918)	-promoter-TSS (FBgn0037918)	11	FBgn0037918	FBgn0037918	FBtr0082459						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_15795	chrX	13256936	13257744	+	116	NA	promoter-TSS (FBgn0004456)	-promoter-TSS (FBgn0004456)	-157	FBgn0004456	FBgn0004456	FBtr0330398						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_8244	chr3L	12503545	12504851	+	116	NA	promoter-TSS (FBgn0264848)	-promoter-TSS (FBgn0264848)	-94	FBgn0264848	FBgn0264848	FBtr0075958						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_7741	chr3L	8672817	8673062	+	116	NA	Intergenic	Intergenic	-2820	FBgn0001168	FBgn0001168	FBtr0100153						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_227	chr2L	1724257	1724557	+	116	NA	promoter-TSS (FBgn0031359)	-promoter-TSS (FBgn0031359)	-19	FBgn0031359	FBgn0031359	FBtr0305618						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_2046	chr2L	16887547	16889179	+	116	NA	promoter-TSS (FBgn0040985)	-promoter-TSS (FBgn0040985)	-127	FBgn0261671	FBgn0261671	FBtr0340173						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_14398	chrX	2645842	2646798	+	116	NA	promoter-TSS (FBgn0003371)	-promoter-TSS (FBgn0003371)	-21490	FBgn0003371	FBgn0003371	FBtr0331753						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_11391	chr3R	15274720	15275822	+	116	NA	promoter-TSS (FBgn0038313)	-promoter-TSS (FBgn0038313)	-251	FBgn0038313	FBgn0038313	FBtr0083066						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_6789	chr3L	1034065	1035738	+	116	NA	promoter-TSS (FBgn0035181)	-promoter-TSS (FBgn0035181)	-284	FBgn0035181	FBgn0035181	FBtr0072622						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_12769	chr3R	26020593	26021870	+	116	NA	promoter-TSS (FBgn0002609)	-promoter-TSS (FBgn0002609)	-155	FBgn0263653	FBgn0263653	FBtr0310084						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_7934	chr3L	9864306	9865007	+	115	NA	promoter-TSS (FBgn0027567)	-promoter-TSS (FBgn0027567)	17	FBgn0027567	FBgn0027567	FBtr0076340						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_7933	chr3L	9859440	9859943	+	115	NA	TTS (FBgn0036053)	-TTS (FBgn0036053)	198	FBgn0036052	FBgn0036052	FBtr0076366						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_12014	chr3R	20549792	20552347	+	115	NA	promoter-TSS (FBgn0016917)	-promoter-TSS (FBgn0016917)	38	FBgn0016917	FBgn0016917	FBtr0334585						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_7622	chr3L	7808659	7810061	+	115	NA	exon (FBgn0052369, exon 1 of 7)	-exon (FBgn0052369, exon 1 of 7)	465	FBgn0052369	FBgn0052369	FBtr0304992						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_5584	chr2R	19228912	19230160	+	115	NA	TTS (FBgn0034422)	-TTS (FBgn0034422)	473	FBgn0010434	FBgn0010434	FBtr0340469						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_13338	chr3R	30531946	30532855	+	115	NA	promoter-TSS (FBgn0082582)	-promoter-TSS (FBgn0082582)	-207	FBgn0082582	FBgn0082582	FBtr0306686						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_13399	chr3R	30912322	30912909	+	115	NA	promoter-TSS (FBgn0020912)	-promoter-TSS (FBgn0020912)	-139	FBgn0020912	FBgn0020912	FBtr0330094						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_11615	chr3R	17056151	17056923	+	115	NA	intron (FBgn0020493, intron 2 of 7)	-intron (FBgn0020493, intron 2 of 7)	2530	FBgn0020493	FBgn0020493	FBtr0479820						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_15197	chrX	8560035	8562449	+	115	NA	promoter-TSS (FBgn0030049)	-promoter-TSS (FBgn0030049)	347	FBgn0030049	FBgn0030049	FBtr0331725						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_9535	chr3L	22075729	22076673	+	115	NA	promoter-TSS (FBgn0037151)	-promoter-TSS (FBgn0037151)	334	FBgn0000100	FBgn0000100	FBtr0334113						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_9181	chr3L	19906776	19907657	+	115	NA	intron (FBgn0014037, intron 1 of 4)	-intron (FBgn0262519, intron 1 of 5)	-2149	FBgn0264481	FBgn0264481	FBtr0332770						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_1075	chr2L	8239074	8240195	+	115	NA	promoter-TSS (FBgn0032006)	-promoter-TSS (FBgn0032006)	244	FBgn0032006	FBgn0032006	FBtr0332418						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_14926	chrX	6694114	6695352	+	115	NA	exon (FBgn0029893, exon 1 of 2)	-exon (FBgn0029893, exon 1 of 2)	274	FBgn0029893	FBgn0029893	FBtr0339493						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_8282	chr3L	12804368	12805141	+	115	NA	exon (FBgn0260945, exon 1 of 12)	-exon (FBgn0260945, exon 1 of 12)	362	FBgn0260945	FBgn0260945	FBtr0300561						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_7555	chr3L	7344853	7345346	+	115	NA	promoter-TSS (FBgn0035767)	-promoter-TSS (FBgn0035767)	-715	FBgn0035767	FBgn0035767	FBtr0076881						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_15003	chrX	7195898	7196481	+	115	NA	exon (FBgn0029939, exon 1 of 4)	-exon (FBgn0029939, exon 1 of 4)	-30266	FBgn0029939	FBgn0029939	FBtr0474234						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_12654	chr3R	25032802	25033570	+	115	NA	TTS (FBgn0039261)	-TTS (FBgn0039261)	279	FBgn0039260	FBgn0039260	FBtr0084796						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_11786	chr3R	18585314	18585979	+	115	NA	promoter-TSS (FBgn0023083)	-promoter-TSS (FBgn0023083)	1173	FBgn0038627	FBgn0038627	FBtr0344291						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_5988	chr2R	22075916	22076399	+	115	NA	promoter-TSS (FBgn0034689)	-promoter-TSS (FBgn0034689)	169	FBgn0067102	FBgn0067102	FBtr0071755						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_3142	chr2R	6141226	6142834	+	115	NA	promoter-TSS (FBgn0011958)	-promoter-TSS (FBgn0011958)	-135	FBgn0011958	FBgn0011958	FBtr0085979						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_6905	chr3L	1802787	1803458	+	114	NA	promoter-TSS (FBgn0025820)	-promoter-TSS (FBgn0025820)	15	FBgn0261562	FBgn0261562	FBtr0345814						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_6153	chr2R	22940656	22941710	+	114	NA	promoter-TSS (FBgn0034804)	-promoter-TSS (FBgn0034804)	-14	FBgn0034804	FBgn0034804	FBtr0310325						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_13258	chr3R	30004292	30005473	+	114	NA	promoter-TSS (FBgn0016685)	-promoter-TSS (FBgn0016685)	-69	FBgn0016685	FBgn0016685	FBtr0334701						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_9145	chr3L	19618170	19619361	+	114	NA	promoter-TSS (FBgn0029094)	-promoter-TSS (FBgn0029094)	-129	FBgn0029094	FBgn0029094	FBtr0074947						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_833	chr2L	6562014	6562749	+	114	NA	promoter-TSS (FBgn0263916)	-promoter-TSS (FBgn0263916)	56	FBgn0263916	FBgn0263916	FBtr0343158						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_8554	chr3L	15514340	15515110	+	114	NA	Intergenic	Intergenic	2331	FBgn0036503	FBgn0036503	FBtr0075603						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_2445	chr2L	20787454	20788178	+	114	NA	TTS (FBgn0250785)	-TTS (FBgn0250785)	160	FBgn0032884	FBgn0032884	FBtr0081414						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_7977	chr3L	10664572	10666207	+	114	NA	TTS (FBgn0052068)	-TTS (FBgn0052068)	650	FBgn0010762	FBgn0010762	FBtr0331574						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_4467	chr2R	12586687	12589938	+	114	NA	promoter-TSS (FBgn0050055)	-promoter-TSS (FBgn0050055)	-1455	FBgn0050055	FBgn0050055	FBtr0303919						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_8559	chr3L	15532274	15532711	+	114	NA	Intergenic	Intergenic	-1019	FBgn0262893	FBgn0262893	FBtr0344570						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_2206	chr2L	19034421	19035342	+	114	NA	promoter-TSS (FBgn0051800)	-promoter-TSS (FBgn0051800)	-305	FBgn0051800	FBgn0051800	FBtr0081179						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_14344	chrX	2305882	2306865	+	114	NA	intron (FBgn0003079, intron 2 of 6)	-intron (FBgn0003079, intron 2 of 6)	10907	FBgn0003079	FBgn0003079	FBtr0344007						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_12569	chr3R	24259187	24260500	+	114	NA	promoter-TSS (FBgn0011225)	-promoter-TSS (FBgn0011225)	-5416	FBgn0051130	FBgn0051130	FBtr0084597						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_11374	chr3R	15146649	15148114	+	114	NA	promoter-TSS (FBgn0266064)	-promoter-TSS (FBgn0266064)	-274	FBgn0266064	FBgn0266064	FBtr0083035						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_15533	chrX	11136007	11138213	+	114	NA	promoter-TSS (FBgn0030269)	-promoter-TSS (FBgn0030269)	8	FBgn0030268	FBgn0030268	FBtr0346270						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_6146	chr2R	22895497	22896710	+	114	NA	promoter-TSS (FBgn0034797)	-promoter-TSS (FBgn0034797)	-71	FBgn0034797	FBgn0034797	FBtr0071943						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_16047	chrX	15449236	15450533	+	114	NA	promoter-TSS (FBgn0014455)	-promoter-TSS (FBgn0014455)	-1	FBgn0040285	FBgn0040285	FBtr0332592						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_1677	chr2L	13202797	13204329	+	114	NA	promoter-TSS (FBgn0032482)	-promoter-TSS (FBgn0032482)	-199	FBgn0032482	FBgn0032482	FBtr0334752						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_10960	chr3R	11779648	11780974	+	114	NA	promoter-TSS (FBgn0267155)	-promoter-TSS (FBgn0267155)	-330	FBgn0267155	FBgn0267155	FBtr0346237						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_12423	chr3R	23250918	23251963	+	114	NA	promoter-TSS (FBgn0039066)	-promoter-TSS (FBgn0039066)	-123	FBgn0039066	FBgn0039066	FBtr0084375						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_8859	chr3L	17653143	17654781	+	114	NA	promoter-TSS (FBgn0036745)	-promoter-TSS (FBgn0036745)	318	FBgn0052177	FBgn0052177	FBtr0075210						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_7052	chr3L	2765750	2767321	+	114	NA	promoter-TSS (FBgn0035370)	-promoter-TSS (FBgn0035370)	-464	FBgn0035370	FBgn0035370	FBtr0072969						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_11489	chr3R	16025737	16026146	+	114	NA	promoter-TSS (FBgn0003117)	-promoter-TSS (FBgn0003117)	-138	FBgn0003117	FBgn0003117	FBtr0335427						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_10465	chr3R	7886203	7887652	+	114	NA	promoter-TSS (FBgn0037526)	-promoter-TSS (FBgn0037526)	-118	FBgn0037526	FBgn0037526	FBtr0333826						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_15683	chrX	12470058	12470618	+	114	NA	intron (FBgn0259143, intron 2 of 5)	-intron (FBgn0259143, intron 2 of 5)	-1326	FBgn0259143	FBgn0259143	FBtr0339840						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_16015	chrX	15074641	15076823	+	114	NA	intron (FBgn0030608, intron 1 of 5)	-intron (FBgn0030608, intron 1 of 3)	488	FBgn0030608	FBgn0030608	FBtr0346060						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_4780	chr2R	14331842	14332567	+	114	NA	promoter-TSS (FBgn0085408)	-promoter-TSS (FBgn0085408)	-20027	FBgn0033924	FBgn0033924	FBtr0087546						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_6481	chr2R	24630588	24631563	+	114	NA	promoter-TSS (FBgn0015040)	-promoter-TSS (FBgn0015040)	12	FBgn0015040	FBgn0015040	FBtr0072321						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_7507	chr3L	6789833	6790223	+	114	NA	promoter-TSS (FBgn0086680)	-promoter-TSS (FBgn0086680)	-130	FBgn0086680	FBgn0086680	FBtr0346999						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_13902	chr4	1280075	1281425	+	113	NA	Intergenic	Intergenic	49913	FBgn0053653	FBgn0053653	FBtr0333702						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_13655	chr4	357893	359005	+	113	NA	intron (FBgn0259214, intron 1 of 17)	-intron (FBgn0259214, intron 1 of 17)	208	FBgn0259214	FBgn0259214	FBtr0304046						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_13910	chrX	58548	59416	+	113	NA	Intergenic	Intergenic	-63511	FBgn0058469	FBgn0058469	FBtr0307364						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_6828	chr3L	1306593	1307742	+	113	NA	promoter-TSS (FBgn0035205)	-promoter-TSS (FBgn0035205)	-55	FBgn0035204	FBgn0035204	FBtr0331867						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_1301	chr2L	9915102	9915705	+	113	NA	TTS (FBgn0024285)	-TTS (FBgn0024285)	150	FBgn0040064	FBgn0040064	FBtr0079876						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_4914	chr2R	15200812	15201869	+	113	NA	promoter-TSS (FBgn0033996)	-promoter-TSS (FBgn0033996)	87	FBgn0033996	FBgn0033996	FBtr0310140						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_10499	chr3R	8030200	8030885	+	113	NA	promoter-TSS (FBgn0037543)	-promoter-TSS (FBgn0037543)	131	FBgn0037543	FBgn0037543	FBtr0310411						NA
