PeakID (cmd=annotatePeaks.pl ManzF3Ctrl_REP1.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
ManzF3Ctrl_REP1.mLb.clN_peak_6857	chr2R	21848336	21848591	+	25	NA	promoter-TSS (FBgn0050406)	-promoter-TSS (FBgn0050406)	15	FBgn0050406	FBgn0050406	FBtr0071736						NA
ManzF3Ctrl_REP1.mLb.clN_peak_16140	chr4	837278	839058	+	25	NA	exon (FBgn0039937, exon 2 of 2)	-exon (FBgn0039937, exon 2 of 2)	-5106	FBgn0053797	FBgn0053797	FBtr0334484						NA
ManzF3Ctrl_REP1.mLb.clN_peak_14224	chr3R	21101715	21102669	+	25	NA	promoter-TSS (FBgn0038855)	-promoter-TSS (FBgn0038855)	-7	FBgn0038855	FBgn0038855	FBtr0084008						NA
ManzF3Ctrl_REP1.mLb.clN_peak_19206	chrX	17624581	17625803	+	25	NA	exon (FBgn0030850, exon 3 of 3)	-exon (FBgn0030850, exon 3 of 3)	2703	FBgn0030850	FBgn0030850	FBtr0290036						NA
ManzF3Ctrl_REP1.mLb.clN_peak_4671	chr2R	11252139	11252369	+	25	NA	TTS (FBgn0026386)	-TTS (FBgn0026386)	1144	FBgn0033597	FBgn0033597	FBtr0088190						NA
ManzF3Ctrl_REP1.mLb.clN_peak_13144	chr3R	14051422	14051827	+	25	NA	Intergenic	Intergenic	-5321	FBgn0038197	FBgn0038197	FBtr0346723						NA
ManzF3Ctrl_REP1.mLb.clN_peak_13791	chr3R	18371571	18371708	+	25	NA	intron (FBgn0004618, intron 2 of 4)	-intron (FBgn0004618, intron 2 of 4)	1099	FBgn0004618	FBgn0004618	FBtr0330042						NA
ManzF3Ctrl_REP1.mLb.clN_peak_7286	chr2R	23864742	23865574	+	25	NA	promoter-TSS (FBgn0034919)	-promoter-TSS (FBgn0034919)	-256	FBgn0034919	FBgn0034919	FBtr0072128						NA
ManzF3Ctrl_REP1.mLb.clN_peak_861	chr2L	6140152	6141394	+	25	NA	exon (FBgn0031785, exon 1 of 1)	-exon (FBgn0031785, exon 1 of 1)	1391	FBgn0031785	FBgn0031785	FBtr0079202						NA
ManzF3Ctrl_REP1.mLb.clN_peak_8019	chr3L	2476693	2477216	+	25	NA	exon (FBgn0035344, exon 5 of 5)	-exon (FBgn0035344, exon 5 of 5)	-1340	FBgn0035343	FBgn0035343	FBtr0072968						NA
ManzF3Ctrl_REP1.mLb.clN_peak_5503	chr2R	14937808	14938423	+	25	NA	exon (FBgn0033984, exon 5 of 6)	-exon (FBgn0033984, exon 5 of 6)	2455	FBgn0033984	FBgn0033984	FBtr0087407						NA
ManzF3Ctrl_REP1.mLb.clN_peak_4208	chr2R	9278838	9279061	+	25	NA	intron (FBgn0020621, intron 2 of 10)	-intron (FBgn0020621, intron 2 of 9)	-5896	FBgn0266625	FBgn0266625	FBtr0344909						NA
ManzF3Ctrl_REP1.mLb.clN_peak_551	chr2L	4005045	4005289	+	25	NA	promoter-TSS (FBgn0031580)	-promoter-TSS (FBgn0031580)	183	FBgn0031579	FBgn0031579	FBtr0077505						NA
ManzF3Ctrl_REP1.mLb.clN_peak_6730	chr2R	21211277	21212348	+	25	NA	TTS (FBgn0265191)	-TTS (FBgn0265191)	1032	FBgn0265180	FBgn0265180	FBtr0339095						NA
ManzF3Ctrl_REP1.mLb.clN_peak_4526	chr2R	10601137	10602264	+	25	NA	intron (FBgn0263102, intron 1 of 7)	-intron (FBgn0263102, intron 3 of 9)	-15962	FBgn0033538	FBgn0033538	FBtr0088284						NA
ManzF3Ctrl_REP1.mLb.clN_peak_11405	chr3R	142233	142588	+	25	NA	Intergenic	Intergenic	-424666	FBgn0267431	FBgn0267431	FBtr0392909						NA
ManzF3Ctrl_REP1.mLb.clN_peak_14621	chr3R	23315224	23315694	+	25	NA	intron (FBgn0003118, intron 3 of 8)	-intron (FBgn0003118, intron 3 of 8)	18344	FBgn0267759	FBgn0267759	FBtr0347323						NA
ManzF3Ctrl_REP1.mLb.clN_peak_14866	chr3R	24827929	24828389	+	25	NA	TTS (FBgn0051357)	-TTS (FBgn0051357)	250	FBgn0051118	FBgn0051118	FBtr0084736						NA
ManzF3Ctrl_REP1.mLb.clN_peak_3552	chr2R	6574994	6575518	+	25	NA	intron (FBgn0086655, intron 1 of 6)	-intron (FBgn0086655, intron 1 of 6)	25722	FBgn0033076	FBgn0033076	FBtr0305958						NA
ManzF3Ctrl_REP1.mLb.clN_peak_11921	chr3R	6322852	6323213	+	25	NA	intron (FBgn0037427, intron 7 of 9)	-intron (FBgn0037427, intron 5 of 7)	-7216	FBgn0037428	FBgn0037428	FBtr0078611						NA
ManzF3Ctrl_REP1.mLb.clN_peak_16160	chr4	958238	958531	+	25	NA	promoter-TSS (FBgn0052016)	-promoter-TSS (FBgn0052016)	-214	FBgn0052016	FBgn0052016	FBtr0089229						NA
ManzF3Ctrl_REP1.mLb.clN_peak_1253	chr2L	8544101	8544276	+	25	NA	intron (FBgn0011259, intron 1 of 20)	-intron (FBgn0011259, intron 1 of 21)	858	FBgn0011259	FBgn0011259	FBtr0329930						NA
ManzF3Ctrl_REP1.mLb.clN_peak_18894	chrX	15760257	15761253	+	25	NA	promoter-TSS (FBgn0030686)	-promoter-TSS (FBgn0030686)	-22	FBgn0030685	FBgn0030685	FBtr0345133						NA
ManzF3Ctrl_REP1.mLb.clN_peak_5746	chr2R	16109336	16110445	+	25	NA	promoter-TSS (FBgn0034075)	-promoter-TSS (FBgn0034075)	127	FBgn0265605	FBgn0265605	FBtr0300576						NA
ManzF3Ctrl_REP1.mLb.clN_peak_16709	chrX	2369241	2370155	+	25	NA	intron (FBgn0264598, intron 12 of 14)	-intron (FBgn0264598, intron 15 of 17)	-3342	FBgn0003159	FBgn0003159	FBtr0343597						NA
ManzF3Ctrl_REP1.mLb.clN_peak_19672	chrX	20251123	20251990	+	25	NA	promoter-TSS (FBgn0031098)	-promoter-TSS (FBgn0031098)	218	FBgn0015789	FBgn0015789	FBtr0077337						NA
ManzF3Ctrl_REP1.mLb.clN_peak_237	chr2L	1610051	1611399	+	25	NA	promoter-TSS (FBgn0031351)	-promoter-TSS (FBgn0031351)	432	FBgn0051935	FBgn0051935	FBtr0077916						NA
ManzF3Ctrl_REP1.mLb.clN_peak_8400	chr3L	4692262	4692939	+	25	NA	promoter-TSS (FBgn0035574)	-promoter-TSS (FBgn0035574)	-183	FBgn0035574	FBgn0035574	FBtr0332738						NA
ManzF3Ctrl_REP1.mLb.clN_peak_2787	chr2L	21046654	21046962	+	25	NA	intron (FBgn0250867, intron 2 of 5)	-intron (FBgn0250867, intron 1 of 1)	5175	FBgn0250867	FBgn0250867	FBtr0290305						NA
ManzF3Ctrl_REP1.mLb.clN_peak_14196	chr3R	20913871	20914772	+	25	NA	promoter-TSS (FBgn0038842)	-promoter-TSS (FBgn0038842)	25	FBgn0038842	FBgn0038842	FBtr0113257						NA
ManzF3Ctrl_REP1.mLb.clN_peak_18958	chrX	16124049	16124260	+	25	NA	intron (FBgn0285879, intron 2 of 3)	-intron (FBgn0285879, intron 3 of 4)	178	FBgn0285879	FBgn0285879	FBtr0310301						NA
ManzF3Ctrl_REP1.mLb.clN_peak_10644	chr3L	20256379	20256547	+	25	NA	exon (FBgn0265959, exon 2 of 13)	-exon (FBgn0265959, exon 2 of 13)	-3523	FBgn0265959	FBgn0265959	FBtr0473730						NA
ManzF3Ctrl_REP1.mLb.clN_peak_13192	chr3R	14346778	14347189	+	25	NA	intron (FBgn0024321, intron 1 of 3)	-intron (FBgn0024321, intron 1 of 3)	14803	FBgn0051320	FBgn0051320	FBtr0082943						NA
ManzF3Ctrl_REP1.mLb.clN_peak_18883	chrX	15687764	15687883	+	25	NA	exon (FBgn0030667, exon 2 of 4)	-exon (FBgn0030667, exon 2 of 4)	1034	FBgn0030667	FBgn0030667	FBtr0347265						NA
ManzF3Ctrl_REP1.mLb.clN_peak_13228	chr3R	14630306	14630424	+	25	NA	promoter-TSS (FBgn0038247)	-promoter-TSS (FBgn0038247)	-113	FBgn0038247	FBgn0038247	FBtr0344279						NA
ManzF3Ctrl_REP1.mLb.clN_peak_16701	chrX	2336355	2336588	+	25	NA	intron (FBgn0003079, intron 2 of 6)	-intron (FBgn0003079, intron 2 of 6)	-4063	FBgn0044047	FBgn0044047	FBtr0070406						NA
ManzF3Ctrl_REP1.mLb.clN_peak_16331	chrX	620088	620286	+	25	NA	promoter-TSS (FBgn0025633)	-promoter-TSS (FBgn0025633)	8	FBgn0025633	FBgn0025633	FBtr0339434						NA
ManzF3Ctrl_REP1.mLb.clN_peak_16124	chr4	771243	771482	+	25	NA	exon (FBgn0005666, exon 36 of 41)	-exon (FBgn0005666, exon 36 of 41)	5784	FBgn0266727	FBgn0266727	FBtr0345200						NA
ManzF3Ctrl_REP1.mLb.clN_peak_5720	chr2R	16007142	16007691	+	25	NA	promoter-TSS (FBgn0034063)	-promoter-TSS (FBgn0034063)	251	FBgn0034061	FBgn0034061	FBtr0087264						NA
ManzF3Ctrl_REP1.mLb.clN_peak_16842	chrX	3280050	3280866	+	25	NA	exon (FBgn0000479, exon 3 of 14)	-exon (FBgn0000479, exon 3 of 14)	30369	FBgn0003374	FBgn0003374	FBtr0346736						NA
ManzF3Ctrl_REP1.mLb.clN_peak_11827	chr3R	5865247	5865663	+	25	NA	exon (FBgn0083949, exon 18 of 18)	-exon (FBgn0083949, exon 18 of 18)	-4158	FBgn0037391	FBgn0037391	FBtr0078662						NA
ManzF3Ctrl_REP1.mLb.clN_peak_2688	chr2L	20655780	20656238	+	25	NA	promoter-TSS (FBgn0032873)	-promoter-TSS (FBgn0032873)	169	FBgn0261787	FBgn0261787	FBtr0081403						NA
ManzF3Ctrl_REP1.mLb.clN_peak_3262	chr2R	5095583	5097125	+	25	NA	Intergenic	Intergenic	5350	FBgn0033005	FBgn0033005	FBtr0345009						NA
ManzF3Ctrl_REP1.mLb.clN_peak_9802	chr3L	14536141	14536352	+	25	NA	promoter-TSS (FBgn0087007)	-promoter-TSS (FBgn0087007)	30	FBgn0087007	FBgn0087007	FBtr0273422						NA
ManzF3Ctrl_REP1.mLb.clN_peak_9988	chr3L	16043491	16043828	+	25	NA	TTS (FBgn0267549)	-TTS (FBgn0267549)	1264	FBgn0267549	FBgn0267549	FBtr0346930						NA
ManzF3Ctrl_REP1.mLb.clN_peak_4287	chr2R	9632924	9633082	+	25	NA	intron (FBgn0033438, intron 3 of 7)	-intron (FBgn0033438, intron 3 of 7)	4670	FBgn0264879	FBgn0264879	FBtr0334809						NA
ManzF3Ctrl_REP1.mLb.clN_peak_1714	chr2L	11969048	11969353	+	25	NA	intron (FBgn0263019, intron 1 of 1)	-intron (FBgn0263019, intron 1 of 2)	1894	FBgn0263019	FBgn0263019	FBtr0306899						NA
ManzF3Ctrl_REP1.mLb.clN_peak_6258	chr2R	18775933	18777443	+	25	NA	exon (FBgn0034390, exon 2 of 2)	-exon (FBgn0034390, exon 2 of 2)	290	FBgn0034390	FBgn0034390	FBtr0303846						NA
ManzF3Ctrl_REP1.mLb.clN_peak_8031	chr3L	2524865	2525668	+	25	NA	TTS (FBgn0260480)	-TTS (FBgn0260480)	1707	FBgn0260480	FBgn0260480	FBtr0072962						NA
ManzF3Ctrl_REP1.mLb.clN_peak_19587	chrX	19605131	19606130	+	25	NA	exon (FBgn0031037, exon 1 of 4)	-exon (FBgn0031037, exon 1 of 4)	431	FBgn0031037	FBgn0031037	FBtr0345918						NA
ManzF3Ctrl_REP1.mLb.clN_peak_9663	chr3L	13403613	13403762	+	25	NA	Intergenic	Intergenic	-2562	FBgn0002573	FBgn0002573	FBtr0075862						NA
ManzF3Ctrl_REP1.mLb.clN_peak_2192	chr2L	16299078	16299858	+	25	NA	promoter-TSS (FBgn0028895)	-promoter-TSS (FBgn0028895)	390	FBgn0028375	FBgn0028375	FBtr0080852						NA
ManzF3Ctrl_REP1.mLb.clN_peak_13734	chr3R	18013283	18013526	+	25	NA	exon (FBgn0263995, exon 12 of 12)	-exon (FBgn0263995, exon 12 of 12)	-5971	FBgn0000477	FBgn0000477	FBtr0083538						NA
ManzF3Ctrl_REP1.mLb.clN_peak_2683	chr2L	20637432	20638702	+	25	NA	promoter-TSS (FBgn0262688)	-promoter-TSS (FBgn0262688)	-948	FBgn0262688	FBgn0262688	FBtr0305612						NA
ManzF3Ctrl_REP1.mLb.clN_peak_15301	chr3R	27699682	27700662	+	25	NA	promoter-TSS (FBgn0045862)	-promoter-TSS (FBgn0045862)	-62	FBgn0086346	FBgn0086346	FBtr0085241						NA
ManzF3Ctrl_REP1.mLb.clN_peak_5673	chr2R	15783542	15783668	+	25	NA	intron (FBgn0265991, intron 2 of 5)	-intron (FBgn0265991, intron 2 of 15)	-10395	FBgn0034046	FBgn0034046	FBtr0308814						NA
ManzF3Ctrl_REP1.mLb.clN_peak_15540	chr3R	29681982	29682595	+	25	NA	promoter-TSS (FBgn0013972)	-promoter-TSS (FBgn0013972)	-10	FBgn0039681	FBgn0039681	FBtr0308238						NA
ManzF3Ctrl_REP1.mLb.clN_peak_11471	chr3R	4254756	4255513	+	25	NA	exon (FBgn0037227, exon 2 of 2)	-exon (FBgn0037227, exon 2 of 2)	426	FBgn0037227	FBgn0037227	FBtr0078976						NA
ManzF3Ctrl_REP1.mLb.clN_peak_18881	chrX	15633482	15633694	+	25	NA	promoter-TSS (FBgn0003463)	-promoter-TSS (FBgn0003463)	-2720	FBgn0265596	FBgn0265596	FBtr0340345						NA
ManzF3Ctrl_REP1.mLb.clN_peak_10270	chr3L	17648462	17648960	+	25	NA	TTS (FBgn0052179)	-TTS (FBgn0052179)	-1974	FBgn0262531	FBgn0262531	FBtr0333122						NA
ManzF3Ctrl_REP1.mLb.clN_peak_7575	chr2R	25283048	25283224	+	25	NA	Intergenic	Intergenic	31209	FBgn0050428	FBgn0050428	FBtr0343515						NA
ManzF3Ctrl_REP1.mLb.clN_peak_12502	chr3R	9777295	9778100	+	25	NA	promoter-TSS (FBgn0261599)	-promoter-TSS (FBgn0261599)	-345	FBgn0261599	FBgn0261599	FBtr0334681						NA
ManzF3Ctrl_REP1.mLb.clN_peak_19610	chrX	19712641	19713638	+	25	NA	promoter-TSS (FBgn0040089)	-promoter-TSS (FBgn0040089)	-94	FBgn0040089	FBgn0040089	FBtr0339435						NA
ManzF3Ctrl_REP1.mLb.clN_peak_3183	chr2R	4251200	4252151	+	25	NA	Intergenic	Intergenic	-8741	FBgn0262117	FBgn0262117	FBtr0111268						NA
ManzF3Ctrl_REP1.mLb.clN_peak_14606	chr3R	23221074	23222073	+	25	NA	intron (FBgn0262975, intron 1 of 10)	-intron (FBgn0262975, intron 1 of 10)	-17539	FBgn0011596	FBgn0011596	FBtr0084399						NA
ManzF3Ctrl_REP1.mLb.clN_peak_15115	chr3R	26473014	26474146	+	25	NA	exon (FBgn0039431, exon 11 of 11)	-exon (FBgn0039431, exon 11 of 11)	8040	FBgn0039430	FBgn0039430	FBtr0085016						NA
ManzF3Ctrl_REP1.mLb.clN_peak_14729	chr3R	23957311	23958921	+	25	NA	promoter-TSS (FBgn0039132)	-promoter-TSS (FBgn0039132)	-535	FBgn0039132	FBgn0039132	FBtr0084496						NA
ManzF3Ctrl_REP1.mLb.clN_peak_3563	chr2R	6610223	6611306	+	25	NA	exon (FBgn0086655, exon 1 of 7)	-exon (FBgn0086655, exon 1 of 7)	277	FBgn0086655	FBgn0086655	FBtr0332950						NA
ManzF3Ctrl_REP1.mLb.clN_peak_711	chr2L	5254391	5254784	+	25	NA	intron (FBgn0003716, intron 1 of 3)	-intron (FBgn0003716, intron 1 of 3)	-4355	FBgn0265957	FBgn0265957	FBtr0342932						NA
ManzF3Ctrl_REP1.mLb.clN_peak_9782	chr3L	14360291	14360586	+	25	NA	intron (FBgn0001085, intron 4 of 4)	-intron (FBgn0001085, intron 4 of 4)	9269	FBgn0036421	FBgn0036421	FBtr0333022						NA
ManzF3Ctrl_REP1.mLb.clN_peak_10444	chr3L	19041195	19042162	+	25	NA	intron (FBgn0002945, intron 1 of 3)	-intron (FBgn0002945, intron 1 of 4)	3771	FBgn0002945	FBgn0002945	FBtr0332650						NA
ManzF3Ctrl_REP1.mLb.clN_peak_14401	chr3R	22014859	22015943	+	25	NA	TTS (FBgn0264490)	-TTS (FBgn0264490)	704	FBgn0038921	FBgn0038921	FBtr0084170						NA
ManzF3Ctrl_REP1.mLb.clN_peak_2042	chr2L	14529662	14530380	+	25	NA	TTS (FBgn0011866)	-TTS (FBgn0011866)	595	FBgn0011865	FBgn0011865	FBtr0080664						NA
ManzF3Ctrl_REP1.mLb.clN_peak_15662	chr3R	30282700	30283348	+	25	NA	intron (FBgn0010113, intron 1 of 5)	-intron (FBgn0010113, intron 1 of 5)	5092	FBgn0010113	FBgn0010113	FBtr0085621						NA
ManzF3Ctrl_REP1.mLb.clN_peak_12420	chr3R	9347790	9348529	+	25	NA	intron (FBgn0266410, intron 2 of 5)	-intron (FBgn0266410, intron 2 of 5)	-6109	FBgn0086053	FBgn0086053	FBtr0114329						NA
ManzF3Ctrl_REP1.mLb.clN_peak_5506	chr2R	14951757	14952470	+	25	NA	exon (FBgn0261854, exon 3 of 10)	-exon (FBgn0261854, exon 3 of 10)	-2368	FBgn0261854	FBgn0261854	FBtr0303431						NA
ManzF3Ctrl_REP1.mLb.clN_peak_7374	chr2R	24293992	24294551	+	25	NA	intron (FBgn0034999, intron 1 of 3)	-intron (FBgn0034999, intron 1 of 3)	-1128	FBgn0034999	FBgn0034999	FBtr0072269						NA
ManzF3Ctrl_REP1.mLb.clN_peak_6329	chr2R	19129563	19129818	+	25	NA	promoter-TSS (FBgn0034417)	-promoter-TSS (FBgn0034417)	101	FBgn0027535	FBgn0027535	FBtr0086579						NA
ManzF3Ctrl_REP1.mLb.clN_peak_8672	chr3L	6992778	6994114	+	25	NA	intron (FBgn0045759, intron 3 of 3)	-intron (FBgn0045759, intron 3 of 3)	2824	FBgn0045759	FBgn0045759	FBtr0076900						NA
ManzF3Ctrl_REP1.mLb.clN_peak_1315	chr2L	8984812	8985002	+	25	NA	promoter-TSS (FBgn0032084)	-promoter-TSS (FBgn0032084)	-35	FBgn0032084	FBgn0032084	FBtr0079783						NA
ManzF3Ctrl_REP1.mLb.clN_peak_11665	chr3R	5128105	5129526	+	25	NA	exon (FBgn0037293, exon 1 of 1)	-exon (FBgn0037293, exon 1 of 1)	728	FBgn0037293	FBgn0037293	FBtr0078842						NA
ManzF3Ctrl_REP1.mLb.clN_peak_6708	chr2R	21098115	21099232	+	25	NA	exon (FBgn0085425, exon 1 of 3)	-exon (FBgn0085425, exon 1 of 3)	915	FBgn0085425	FBgn0085425	FBtr0112645						NA
ManzF3Ctrl_REP1.mLb.clN_peak_5566	chr2R	15241422	15241679	+	25	NA	promoter-TSS (FBgn0259878)	-promoter-TSS (FBgn0259878)	39	FBgn0259878	FBgn0259878	FBtr0339996						NA
ManzF3Ctrl_REP1.mLb.clN_peak_216	chr2L	1399469	1399857	+	25	NA	intron (FBgn0002543, intron 1 of 13)	-intron (FBgn0002543, intron 1 of 13)	-18337	FBgn0266203	FBgn0266203	FBtr0343843						NA
ManzF3Ctrl_REP1.mLb.clN_peak_438	chr2L	3022936	3023737	+	25	NA	promoter-TSS (FBgn0031491)	-promoter-TSS (FBgn0031491)	110	FBgn0031492	FBgn0031492	FBtr0077648						NA
ManzF3Ctrl_REP1.mLb.clN_peak_1271	chr2L	8692494	8692812	+	25	NA	promoter-TSS (FBgn0004914)	-promoter-TSS (FBgn0004914)	-253	FBgn0004914	FBgn0004914	FBtr0336633						NA
ManzF3Ctrl_REP1.mLb.clN_peak_6678	chr2R	20954943	20955451	+	25	NA	exon (FBgn0008636, exon 5 of 5)	-exon (FBgn0008636, exon 5 of 5)	5095	FBgn0053704	FBgn0053704	FBtr0091692						NA
ManzF3Ctrl_REP1.mLb.clN_peak_6697	chr2R	21045187	21045293	+	25	NA	Intergenic	Intergenic	11957	FBgn0003391	FBgn0003391	FBtr0071546						NA
ManzF3Ctrl_REP1.mLb.clN_peak_1574	chr2L	10767582	10768062	+	25	NA	promoter-TSS (FBgn0015320)	-promoter-TSS (FBgn0015320)	184	FBgn0015320	FBgn0015320	FBtr0345437						NA
ManzF3Ctrl_REP1.mLb.clN_peak_15717	chr3R	30599747	30600363	+	25	NA	TTS (FBgn0051019)	-TTS (FBgn0051019)	268	FBgn0039790	FBgn0039790	FBtr0302608						NA
ManzF3Ctrl_REP1.mLb.clN_peak_12299	chr3R	8754226	8755680	+	25	NA	TTS (FBgn0037624)	-TTS (FBgn0037624)	889	FBgn0265159	FBgn0265159	FBtr0337076						NA
ManzF3Ctrl_REP1.mLb.clN_peak_1962	chr2L	13904027	13904500	+	25	NA	promoter-TSS (FBgn0019890)	-promoter-TSS (FBgn0019890)	-55	FBgn0019890	FBgn0019890	FBtr0080561						NA
ManzF3Ctrl_REP1.mLb.clN_peak_6047	chr2R	17676044	17676459	+	25	NA	exon (FBgn0016059, exon 4 of 7)	-exon (FBgn0016059, exon 4 of 7)	3004	FBgn0016059	FBgn0016059	FBtr0086890						NA
ManzF3Ctrl_REP1.mLb.clN_peak_3928	chr2R	8082914	8083561	+	25	NA	promoter-TSS (FBgn0025469)	-promoter-TSS (FBgn0025469)	120	FBgn0025469	FBgn0025469	FBtr0339280						NA
ManzF3Ctrl_REP1.mLb.clN_peak_4814	chr2R	11845966	11846171	+	25	NA	promoter-TSS (FBgn0265363)	-promoter-TSS (FBgn0265363)	744	FBgn0033657	FBgn0033657	FBtr0088032						NA
ManzF3Ctrl_REP1.mLb.clN_peak_17680	chrX	8176083	8176960	+	24	NA	intron (FBgn0030018, intron 2 of 8)	-intron (FBgn0030018, intron 1 of 7)	664	FBgn0030018	FBgn0030018	FBtr0303844						NA
ManzF3Ctrl_REP1.mLb.clN_peak_13341	chr3R	15286808	15286956	+	24	NA	intron (FBgn0003721, intron 4 of 11)	-intron (FBgn0003721, intron 3 of 9)	3917	FBgn0266745	FBgn0266745	FBtr0345248						NA
ManzF3Ctrl_REP1.mLb.clN_peak_19503	chrX	19243578	19244236	+	24	NA	exon (FBgn0031003, exon 2 of 3)	-exon (FBgn0031003, exon 2 of 3)	276	FBgn0031003	FBgn0031003	FBtr0074675						NA
ManzF3Ctrl_REP1.mLb.clN_peak_9196	chr3L	9971603	9972492	+	24	NA	promoter-TSS (FBgn0263251)	-promoter-TSS (FBgn0263251)	7	FBgn0036063	FBgn0036063	FBtr0331580						NA
ManzF3Ctrl_REP1.mLb.clN_peak_4381	chr2R	10065853	10066741	+	24	NA	promoter-TSS (FBgn0033480)	-promoter-TSS (FBgn0033480)	217	FBgn0033479	FBgn0033479	FBtr0088431						NA
ManzF3Ctrl_REP1.mLb.clN_peak_6483	chr2R	19935287	19935506	+	24	NA	TTS (FBgn0265838)	-TTS (FBgn0265838)	901	FBgn0265838	FBgn0265838	FBtr0342665						NA
ManzF3Ctrl_REP1.mLb.clN_peak_19911	chrX	22652478	22652853	+	24	NA	Intergenic	Intergenic	-4659	FBgn0266348	FBgn0266348	FBtr0344073						NA
ManzF3Ctrl_REP1.mLb.clN_peak_6365	chr2R	19319410	19319648	+	24	NA	exon (FBgn0264753, exon 2 of 10)	-exon (FBgn0264753, exon 2 of 10)	5967	FBgn0264753	FBgn0264753	FBtr0334283						NA
ManzF3Ctrl_REP1.mLb.clN_peak_15949	chr3R	31931813	31932491	+	24	NA	exon (FBgn0011224, exon 6 of 16)	-exon (FBgn0011224, exon 6 of 16)	-54697	FBgn0039886	FBgn0039886	FBtr0085871						NA
ManzF3Ctrl_REP1.mLb.clN_peak_10195	chr3L	17149778	17150306	+	24	NA	intron (FBgn0260943, intron 6 of 14)	-intron (FBgn0260943, intron 6 of 14)	-16821	FBgn0263381	FBgn0263381	FBtr0309067						NA
ManzF3Ctrl_REP1.mLb.clN_peak_1198	chr2L	8239139	8240155	+	24	NA	promoter-TSS (FBgn0032006)	-promoter-TSS (FBgn0032006)	231	FBgn0032006	FBgn0032006	FBtr0332418						NA
ManzF3Ctrl_REP1.mLb.clN_peak_759	chr2L	5588643	5588881	+	24	NA	promoter-TSS (FBgn0031723)	-promoter-TSS (FBgn0031723)	-348	FBgn0031723	FBgn0031723	FBtr0345749						NA
ManzF3Ctrl_REP1.mLb.clN_peak_1172	chr2L	8093084	8093316	+	24	NA	intron (FBgn0261822, intron 2 of 7)	-intron (FBgn0261822, intron 2 of 6)	4896	FBgn0261822	FBgn0261822	FBtr0079574						NA
ManzF3Ctrl_REP1.mLb.clN_peak_1799	chr2L	12625700	12626894	+	24	NA	exon (FBgn0085424, exon 5 of 6)	-exon (FBgn0085424, exon 5 of 6)	7514	FBgn0085424	FBgn0085424	FBtr0342628						NA
ManzF3Ctrl_REP1.mLb.clN_peak_9237	chr3L	10584913	10585482	+	24	NA	exon (FBgn0052062, exon 9 of 15)	-exon (FBgn0052062, exon 9 of 15)	19312	FBgn0267932	FBgn0267932	FBtr0347507						NA
ManzF3Ctrl_REP1.mLb.clN_peak_8674	chr3L	7012918	7013103	+	24	NA	exon (FBgn0260660, exon 4 of 22)	-exon (FBgn0260660, exon 4 of 22)	13784	FBgn0035730	FBgn0035730	FBtr0076932						NA
ManzF3Ctrl_REP1.mLb.clN_peak_11492	chr3R	4364693	4365903	+	24	NA	exon (FBgn0037238, exon 4 of 5)	-exon (FBgn0037238, exon 4 of 5)	5415	FBgn0037238	FBgn0037238	FBtr0335203						NA
ManzF3Ctrl_REP1.mLb.clN_peak_14743	chr3R	24038482	24039227	+	24	NA	promoter-TSS (FBgn0039140)	-promoter-TSS (FBgn0039140)	-7	FBgn0039140	FBgn0039140	FBtr0321262						NA
ManzF3Ctrl_REP1.mLb.clN_peak_3379	chr2R	5797740	5798542	+	24	NA	exon (FBgn0033043, exon 1 of 3)	-exon (FBgn0033043, exon 1 of 3)	371	FBgn0033043	FBgn0033043	FBtr0086051						NA
ManzF3Ctrl_REP1.mLb.clN_peak_15084	chr3R	26128511	26128634	+	24	NA	promoter-TSS (FBgn0051324)	-promoter-TSS (FBgn0051324)	-232	FBgn0051324	FBgn0051324	FBtr0333925						NA
ManzF3Ctrl_REP1.mLb.clN_peak_270	chr2L	1911171	1911769	+	24	NA	promoter-TSS (FBgn0031374)	-promoter-TSS (FBgn0031374)	26689	FBgn0011859	FBgn0011859	FBtr0077872						NA
ManzF3Ctrl_REP1.mLb.clN_peak_1210	chr2L	8320554	8320766	+	24	NA	promoter-TSS (FBgn0262598)	-promoter-TSS (FBgn0262598)	332	FBgn0032020	FBgn0032020	FBtr0079601						NA
ManzF3Ctrl_REP1.mLb.clN_peak_16616	chrX	1939435	1941286	+	24	NA	promoter-TSS (FBgn0023521)	-promoter-TSS (FBgn0023521)	53	FBgn0023521	FBgn0023521	FBtr0070321						NA
ManzF3Ctrl_REP1.mLb.clN_peak_5291	chr2R	13978529	13979074	+	24	NA	intron (FBgn0033889, intron 3 of 9)	-intron (FBgn0033889, intron 2 of 8)	1009	FBgn0033889	FBgn0033889	FBtr0303991						NA
ManzF3Ctrl_REP1.mLb.clN_peak_4176	chr2R	9137383	9137991	+	24	NA	promoter-TSS (FBgn0028955)	-promoter-TSS (FBgn0028955)	-317	FBgn0260972	FBgn0260972	FBtr0088624						NA
