PeakID (cmd=annotatePeaks.pl ManzF6Ctrl_REP1.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
ManzF6Ctrl_REP1.mLb.clN_peak_10672	chr3R	16452898	16453904	+	123	NA	exon (FBgn0044826, exon 1 of 2)	-exon (FBgn0044826, exon 1 of 2)	420	FBgn0044826	FBgn0044826	FBtr0330047						NA
ManzF6Ctrl_REP1.mLb.clN_peak_973	chr2L	8299577	8301144	+	123	NA	TTS (FBgn0261020)	-TTS (FBgn0261020)	2625	FBgn0261020	FBgn0261020	FBtr0079614						NA
ManzF6Ctrl_REP1.mLb.clN_peak_15440	chrX	19028626	19028852	+	123	NA	TTS (FBgn0264090)	-TTS (FBgn0264090)	-21703	FBgn0085358	FBgn0085358	FBtr0344305						NA
ManzF6Ctrl_REP1.mLb.clN_peak_6643	chr3L	3818599	3819411	+	122	NA	TTS (FBgn0004888)	-TTS (FBgn0004888)	326	FBgn0004875	FBgn0004875	FBtr0073153						NA
ManzF6Ctrl_REP1.mLb.clN_peak_14617	chrX	12659017	12659526	+	122	NA	promoter-TSS (FBgn0011837)	-promoter-TSS (FBgn0011837)	-191	FBgn0053963	FBgn0053963	FBtr0100004						NA
ManzF6Ctrl_REP1.mLb.clN_peak_12625	chr4	571686	572679	+	122	NA	promoter-TSS (FBgn0039909)	-promoter-TSS (FBgn0039909)	427	FBgn0040324	FBgn0040324	FBtr0089077						NA
ManzF6Ctrl_REP1.mLb.clN_peak_3572	chr2R	10227786	10228348	+	122	NA	promoter-TSS (FBgn0000448)	-promoter-TSS (FBgn0000448)	-110	FBgn0284237	FBgn0284237	FBtr0452142						NA
ManzF6Ctrl_REP1.mLb.clN_peak_14088	chrX	8419601	8422857	+	122	NA	promoter-TSS (FBgn0261793)	-promoter-TSS (FBgn0261793)	-136	FBgn0261793	FBgn0261793	FBtr0333750						NA
ManzF6Ctrl_REP1.mLb.clN_peak_9054	chr3R	3586050	3587712	+	122	NA	exon (FBgn0010247, exon 1 of 6)	-exon (FBgn0010247, exon 1 of 6)	173	FBgn0010247	FBgn0010247	FBtr0113885						NA
ManzF6Ctrl_REP1.mLb.clN_peak_13977	chrX	7626760	7627521	+	122	NA	intron (FBgn0004198, intron 1 of 6)	-intron (FBgn0004198, intron 1 of 6)	18712	FBgn0004198	FBgn0004198	FBtr0331733						NA
ManzF6Ctrl_REP1.mLb.clN_peak_6444	chr3L	2466538	2467772	+	122	NA	TTS (FBgn0266696)	-TTS (FBgn0266696)	8459	FBgn0035343	FBgn0035343	FBtr0072968						NA
ManzF6Ctrl_REP1.mLb.clN_peak_9975	chr3R	10388154	10390289	+	122	NA	exon (FBgn0259938, exon 1 of 4)	-exon (FBgn0259938, exon 1 of 4)	963	FBgn0259938	FBgn0259938	FBtr0305152						NA
ManzF6Ctrl_REP1.mLb.clN_peak_450	chr2L	4031197	4032750	+	122	NA	intron (FBgn0000547, intron 1 of 9)	-intron (FBgn0000547, intron 1 of 8)	596	FBgn0000547	FBgn0000547	FBtr0334265						NA
ManzF6Ctrl_REP1.mLb.clN_peak_15537	chrX	19578127	19580034	+	122	NA	promoter-TSS (FBgn0031030)	-promoter-TSS (FBgn0031030)	720	FBgn0031030	FBgn0031030	FBtr0074772						NA
ManzF6Ctrl_REP1.mLb.clN_peak_15692	chrX	21306145	21307123	+	122	NA	promoter-TSS (FBgn0031170)	-promoter-TSS (FBgn0031170)	31	FBgn0031170	FBgn0031170	FBtr0306679						NA
ManzF6Ctrl_REP1.mLb.clN_peak_1	chr2L	5567	5968	+	122	NA	Intergenic	Intergenic	-1762	FBgn0031208	FBgn0031208	FBtr0475186						NA
ManzF6Ctrl_REP1.mLb.clN_peak_11219	chr3R	21618369	21619561	+	122	NA	promoter-TSS (FBgn0283499)	-promoter-TSS (FBgn0283499)	-3225	FBgn0264826	FBgn0264826	FBtr0334680						NA
ManzF6Ctrl_REP1.mLb.clN_peak_10021	chr3R	10886493	10887212	+	122	NA	TTS (FBgn0042094)	-TTS (FBgn0042094)	1312	FBgn0037856	FBgn0037856	FBtr0082325						NA
ManzF6Ctrl_REP1.mLb.clN_peak_3628	chr2R	10477721	10478682	+	122	NA	TTS (FBgn0033528)	-TTS (FBgn0033528)	158	FBgn0266627	FBgn0266627	FBtr0345623						NA
ManzF6Ctrl_REP1.mLb.clN_peak_766	chr2L	6722716	6724476	+	122	NA	promoter-TSS (FBgn0046704)	-promoter-TSS (FBgn0046704)	-307	FBgn0046704	FBgn0046704	FBtr0329943						NA
ManzF6Ctrl_REP1.mLb.clN_peak_10994	chr3R	19860714	19861988	+	122	NA	promoter-TSS (FBgn0038737)	-promoter-TSS (FBgn0038737)	-60	FBgn0261984	FBgn0261984	FBtr0113248						NA
ManzF6Ctrl_REP1.mLb.clN_peak_7694	chr3L	13919402	13920628	+	122	NA	promoter-TSS (FBgn0026376)	-promoter-TSS (FBgn0026376)	-50	FBgn0026376	FBgn0026376	FBtr0075795						NA
ManzF6Ctrl_REP1.mLb.clN_peak_6811	chr3L	5583160	5584398	+	122	NA	exon (FBgn0035617, exon 1 of 3)	-exon (FBgn0035617, exon 1 of 3)	110	FBgn0035617	FBgn0035617	FBtr0077085						NA
ManzF6Ctrl_REP1.mLb.clN_peak_5635	chr2R	22670439	22671783	+	122	NA	TTS (FBgn0040658)	-TTS (FBgn0040658)	524	FBgn0034763	FBgn0034763	FBtr0345500						NA
ManzF6Ctrl_REP1.mLb.clN_peak_15527	chrX	19520581	19522950	+	121	NA	promoter-TSS (FBgn0027291)	-promoter-TSS (FBgn0027291)	39	FBgn0027291	FBgn0027291	FBtr0074780						NA
ManzF6Ctrl_REP1.mLb.clN_peak_81	chr2L	414029	415291	+	121	NA	promoter-TSS (FBgn0263933)	-promoter-TSS (FBgn0263933)	-407	FBgn0263933	FBgn0263933	FBtr0078055						NA
ManzF6Ctrl_REP1.mLb.clN_peak_8802	chr3L	22727388	22728945	+	121	NA	promoter-TSS (FBgn0037185)	-promoter-TSS (FBgn0037185)	55	FBgn0037185	FBgn0037185	FBtr0078528						NA
ManzF6Ctrl_REP1.mLb.clN_peak_5554	chr2R	22212554	22213608	+	121	NA	TTS (FBgn0034713)	-TTS (FBgn0034713)	246	FBgn0025186	FBgn0025186	FBtr0071774						NA
ManzF6Ctrl_REP1.mLb.clN_peak_14574	chrX	12011521	12012844	+	121	NA	promoter-TSS (FBgn0030362)	-promoter-TSS (FBgn0030362)	29	FBgn0030361	FBgn0030361	FBtr0346737						NA
ManzF6Ctrl_REP1.mLb.clN_peak_10381	chr3R	14288949	14289479	+	121	NA	promoter-TSS (FBgn0285913)	-promoter-TSS (FBgn0285913)	143	FBgn0285913	FBgn0285913	FBtr0344157						NA
ManzF6Ctrl_REP1.mLb.clN_peak_9212	chr3R	4803223	4803734	+	121	NA	promoter-TSS (FBgn0260794)	-promoter-TSS (FBgn0260794)	-7966	FBgn0037279	FBgn0037279	FBtr0345174						NA
ManzF6Ctrl_REP1.mLb.clN_peak_14998	chrX	15759857	15761498	+	121	NA	promoter-TSS (FBgn0030686)	-promoter-TSS (FBgn0030686)	56	FBgn0030685	FBgn0030685	FBtr0345133						NA
ManzF6Ctrl_REP1.mLb.clN_peak_15199	chrX	17178336	17179250	+	121	NA	exon (FBgn0000163, exon 2 of 10)	-exon (FBgn0000163, exon 2 of 10)	4449	FBgn0264818	FBgn0264818	FBtr0334466						NA
ManzF6Ctrl_REP1.mLb.clN_peak_398	chr2L	3507227	3507538	+	121	NA	promoter-TSS (FBgn0014396)	-promoter-TSS (FBgn0014396)	-164	FBgn0014396	FBgn0014396	FBtr0333258						NA
ManzF6Ctrl_REP1.mLb.clN_peak_8128	chr3L	17667871	17669735	+	121	NA	promoter-TSS (FBgn0065088)	-promoter-TSS (FBgn0065088)	-73	FBgn0065088	FBgn0065088	FBtr0091663						NA
ManzF6Ctrl_REP1.mLb.clN_peak_6331	chr3L	1545976	1546991	+	121	NA	promoter-TSS (FBgn0041342)	-promoter-TSS (FBgn0041342)	391	FBgn0041342	FBgn0041342	FBtr0345365						NA
ManzF6Ctrl_REP1.mLb.clN_peak_14196	chrX	9155480	9156762	+	121	NA	promoter-TSS (FBgn0004828)	-promoter-TSS (FBgn0004828)	548	FBgn0004828	FBgn0004828	FBtr0340343						NA
ManzF6Ctrl_REP1.mLb.clN_peak_11902	chr3R	27149704	27151986	+	121	NA	promoter-TSS (FBgn0029155)	-promoter-TSS (FBgn0029155)	224	FBgn0039492	FBgn0039492	FBtr0339264						NA
ManzF6Ctrl_REP1.mLb.clN_peak_15491	chrX	19320893	19322983	+	121	NA	exon (FBgn0259834, exon 1 of 5)	-exon (FBgn0259834, exon 1 of 5)	168	FBgn0259834	FBgn0259834	FBtr0344324						NA
ManzF6Ctrl_REP1.mLb.clN_peak_12299	chr3R	30808467	30809650	+	121	NA	exon (FBgn0027598, exon 1 of 6)	-exon (FBgn0027598, exon 1 of 6)	441	FBgn0027598	FBgn0027598	FBtr0085707						NA
ManzF6Ctrl_REP1.mLb.clN_peak_218	chr2L	1909770	1910186	+	121	NA	exon (FBgn0031374, exon 2 of 19)	-exon (FBgn0031374, exon 2 of 19)	25356	FBgn0031374	FBgn0031374	FBtr0113011						NA
ManzF6Ctrl_REP1.mLb.clN_peak_12519	chr4	191636	194135	+	121	NA	intron (FBgn0039890, intron 1 of 10)	-intron (FBgn0039890, intron 1 of 8)	-1847	FBgn0265634	FBgn0265634	FBtr0340500						NA
ManzF6Ctrl_REP1.mLb.clN_peak_8105	chr3L	17556805	17558184	+	121	NA	exon (FBgn0025455, exon 1 of 4)	-exon (FBgn0025455, exon 1 of 4)	294	FBgn0025455	FBgn0025455	FBtr0333124						NA
ManzF6Ctrl_REP1.mLb.clN_peak_8639	chr3L	21538867	21540299	+	121	NA	promoter-TSS (FBgn0028663)	-promoter-TSS (FBgn0028663)	-136	FBgn0263911	FBgn0263911	FBtr0333464						NA
ManzF6Ctrl_REP1.mLb.clN_peak_15544	chrX	19607879	19608747	+	121	NA	intron (FBgn0031037, intron 1 of 3)	-intron (FBgn0031037, intron 1 of 3)	3114	FBgn0031037	FBgn0031037	FBtr0345918						NA
ManzF6Ctrl_REP1.mLb.clN_peak_5361	chr2R	20996130	20998995	+	121	NA	intron (FBgn0034570, intron 1 of 6)	-intron (FBgn0034570, intron 1 of 6)	1342	FBgn0034570	FBgn0034570	FBtr0479792						NA
ManzF6Ctrl_REP1.mLb.clN_peak_5325	chr2R	20666510	20667376	+	121	NA	TTS (FBgn0000615)	-TTS (FBgn0000615)	-1304	FBgn0034542	FBgn0034542	FBtr0086245						NA
ManzF6Ctrl_REP1.mLb.clN_peak_711	chr2L	6337848	6339634	+	121	NA	promoter-TSS (FBgn0015623)	-promoter-TSS (FBgn0015623)	-70	FBgn0031799	FBgn0031799	FBtr0331226						NA
ManzF6Ctrl_REP1.mLb.clN_peak_6886	chr3L	6400371	6400709	+	121	NA	promoter-TSS (FBgn0261801)	-promoter-TSS (FBgn0261801)	-50	FBgn0261801	FBgn0261801	FBtr0303270						NA
ManzF6Ctrl_REP1.mLb.clN_peak_7873	chr3L	15619609	15620686	+	121	NA	exon (FBgn0036522, exon 1 of 2)	-exon (FBgn0036522, exon 1 of 2)	246	FBgn0036522	FBgn0036522	FBtr0075570						NA
ManzF6Ctrl_REP1.mLb.clN_peak_10144	chr3R	11958212	11958599	+	121	NA	promoter-TSS (FBgn0013276)	-promoter-TSS (FBgn0013276)	-130	FBgn0013276	FBgn0013276	FBtr0082482						NA
ManzF6Ctrl_REP1.mLb.clN_peak_7080	chr3L	8299053	8300204	+	121	NA	promoter-TSS (FBgn0035867)	-promoter-TSS (FBgn0035867)	211	FBgn0035866	FBgn0035866	FBtr0076715						NA
ManzF6Ctrl_REP1.mLb.clN_peak_5417	chr2R	21322839	21324950	+	121	NA	promoter-TSS (FBgn0050394)	-promoter-TSS (FBgn0050394)	464	FBgn0020306	FBgn0020306	FBtr0071602						NA
ManzF6Ctrl_REP1.mLb.clN_peak_6944	chr3L	7240960	7241910	+	121	NA	promoter-TSS (FBgn0024542)	-promoter-TSS (FBgn0024542)	-178	FBgn0035753	FBgn0035753	FBtr0076892						NA
ManzF6Ctrl_REP1.mLb.clN_peak_6674	chr3L	4102165	4104224	+	121	NA	promoter-TSS (FBgn0035498)	-promoter-TSS (FBgn0035498)	-370	FBgn0035498	FBgn0035498	FBtr0073210						NA
ManzF6Ctrl_REP1.mLb.clN_peak_3671	chr2R	10617275	10618851	+	120	NA	TTS (FBgn0263102)	-TTS (FBgn0263102)	401	FBgn0033538	FBgn0033538	FBtr0088284						NA
ManzF6Ctrl_REP1.mLb.clN_peak_10439	chr3R	14748773	14749756	+	120	NA	promoter-TSS (FBgn0263929)	-promoter-TSS (FBgn0263929)	-211	FBgn0263929	FBgn0263929	FBtr0305695						NA
ManzF6Ctrl_REP1.mLb.clN_peak_6448	chr3L	2489872	2490382	+	120	NA	promoter-TSS (FBgn0035346)	-promoter-TSS (FBgn0035346)	-473	FBgn0035346	FBgn0035346	FBtr0344219						NA
ManzF6Ctrl_REP1.mLb.clN_peak_9760	chr3R	9019727	9020087	+	120	NA	TTS (FBgn0002932)	-TTS (FBgn0002932)	115	FBgn0264075	FBgn0264075	FBtr0336755						NA
ManzF6Ctrl_REP1.mLb.clN_peak_5658	chr2R	22798641	22799706	+	120	NA	promoter-TSS (FBgn0011211)	-promoter-TSS (FBgn0011211)	74	FBgn0011211	FBgn0011211	FBtr0071883						NA
ManzF6Ctrl_REP1.mLb.clN_peak_897	chr2L	7799296	7800916	+	120	NA	promoter-TSS (FBgn0031951)	-promoter-TSS (FBgn0031951)	-41	FBgn0031951	FBgn0031951	FBtr0079489						NA
ManzF6Ctrl_REP1.mLb.clN_peak_12085	chr3R	29153060	29153550	+	120	NA	promoter-TSS (FBgn0028692)	-promoter-TSS (FBgn0028692)	-39	FBgn0041186	FBgn0041186	FBtr0085409						NA
ManzF6Ctrl_REP1.mLb.clN_peak_15075	chrX	16318995	16320498	+	120	NA	intron (FBgn0004432, intron 1 of 1)	-intron (FBgn0004432, intron 1 of 1)	624	FBgn0004432	FBgn0004432	FBtr0074238						NA
ManzF6Ctrl_REP1.mLb.clN_peak_192	chr2L	1644478	1644782	+	120	NA	Intergenic	Intergenic	2533	FBgn0267259	FBgn0267259	FBtr0346473						NA
ManzF6Ctrl_REP1.mLb.clN_peak_8301	chr3L	19170081	19172326	+	120	NA	promoter-TSS (FBgn0016797)	-promoter-TSS (FBgn0016797)	-555	FBgn0016797	FBgn0016797	FBtr0330194						NA
ManzF6Ctrl_REP1.mLb.clN_peak_8396	chr3L	19928480	19930125	+	120	NA	promoter-TSS (FBgn0036920)	-promoter-TSS (FBgn0036920)	559	FBgn0036921	FBgn0036921	FBtr0331800						NA
ManzF6Ctrl_REP1.mLb.clN_peak_5859	chr2R	23977842	23979990	+	120	NA	promoter-TSS (FBgn0005612)	-promoter-TSS (FBgn0005612)	115	FBgn0005612	FBgn0005612	FBtr0343282						NA
ManzF6Ctrl_REP1.mLb.clN_peak_3512	chr2R	9949479	9950325	+	120	NA	intron (FBgn0011656, intron 1 of 9)	-intron (FBgn0011656, intron 1 of 9)	9830	FBgn0033467	FBgn0033467	FBtr0088441						NA
ManzF6Ctrl_REP1.mLb.clN_peak_8130	chr3L	17739624	17741241	+	120	NA	promoter-TSS (FBgn0036749)	-promoter-TSS (FBgn0036749)	-295	FBgn0036749	FBgn0036749	FBtr0333692						NA
ManzF6Ctrl_REP1.mLb.clN_peak_3548	chr2R	10099354	10100145	+	120	NA	promoter-TSS (FBgn0004907)	-promoter-TSS (FBgn0004907)	-159	FBgn0033485	FBgn0033485	FBtr0088425						NA
ManzF6Ctrl_REP1.mLb.clN_peak_1571	chr2L	14203947	14204512	+	120	NA	intron (FBgn0016930, intron 4 of 10)	-intron (FBgn0016930, intron 3 of 9)	-6662	FBgn0016930	FBgn0016930	FBtr0100447						NA
ManzF6Ctrl_REP1.mLb.clN_peak_5238	chr2R	19802321	19803381	+	120	NA	TTS (FBgn0011897)	-TTS (FBgn0011897)	260	FBgn0011897	FBgn0011897	FBtr0086334						NA
ManzF6Ctrl_REP1.mLb.clN_peak_2646	chr2R	5662639	5664614	+	120	NA	promoter-TSS (FBgn0033029)	-promoter-TSS (FBgn0033029)	-283	FBgn0267028	FBgn0267028	FBtr0345990						NA
ManzF6Ctrl_REP1.mLb.clN_peak_11181	chr3R	21364926	21365932	+	120	NA	promoter-TSS (FBgn0002781)	-promoter-TSS (FBgn0002781)	-139	FBgn0266170	FBgn0266170	FBtr0433519						NA
ManzF6Ctrl_REP1.mLb.clN_peak_13454	chrX	3718559	3720873	+	120	NA	promoter-TSS (FBgn0015286)	-promoter-TSS (FBgn0015286)	-81	FBgn0015286	FBgn0015286	FBtr0070584						NA
ManzF6Ctrl_REP1.mLb.clN_peak_15423	chrX	18848267	18849364	+	120	NA	promoter-TSS (FBgn0030966)	-promoter-TSS (FBgn0030966)	-249	FBgn0030966	FBgn0030966	FBtr0074655						NA
ManzF6Ctrl_REP1.mLb.clN_peak_331	chr2L	2987302	2988447	+	120	NA	promoter-TSS (FBgn0025109)	-promoter-TSS (FBgn0025109)	-151	FBgn0250786	FBgn0250786	FBtr0331654						NA
ManzF6Ctrl_REP1.mLb.clN_peak_6700	chr3L	4239438	4240196	+	119	NA	promoter-TSS (FBgn0035515)	-promoter-TSS (FBgn0035515)	-491	FBgn0035515	FBgn0035515	FBtr0073226						NA
ManzF6Ctrl_REP1.mLb.clN_peak_4281	chr2R	14008226	14009418	+	119	NA	promoter-TSS (FBgn0002643)	-promoter-TSS (FBgn0002643)	-377	FBgn0002643	FBgn0002643	FBtr0087598						NA
ManzF6Ctrl_REP1.mLb.clN_peak_12960	chrX	757543	759569	+	119	NA	exon (FBgn0040383, exon 2 of 2)	-exon (FBgn0040383, exon 2 of 2)	-1038	FBgn0040382	FBgn0040382	FBtr0070137						NA
ManzF6Ctrl_REP1.mLb.clN_peak_11568	chr3R	24294764	24296262	+	119	NA	exon (FBgn0259685, exon 1 of 13)	-exon (FBgn0259685, exon 1 of 13)	435	FBgn0259685	FBgn0259685	FBtr0304726						NA
ManzF6Ctrl_REP1.mLb.clN_peak_12418	chr3R	31608125	31609142	+	119	NA	intron (FBgn0039858, intron 1 of 5)	-intron (FBgn0039858, intron 1 of 5)	2345	FBgn0039858	FBgn0039858	FBtr0085799						NA
ManzF6Ctrl_REP1.mLb.clN_peak_1476	chr2L	13190816	13192807	+	119	NA	promoter-TSS (FBgn0032480)	-promoter-TSS (FBgn0032480)	168	FBgn0032479	FBgn0032479	FBtr0305555						NA
ManzF6Ctrl_REP1.mLb.clN_peak_7726	chr3L	14176923	14178344	+	119	NA	promoter-TSS (FBgn0000411)	-promoter-TSS (FBgn0000411)	987	FBgn0000411	FBgn0000411	FBtr0333036						NA
ManzF6Ctrl_REP1.mLb.clN_peak_6340	chr3L	1592344	1593446	+	119	NA	exon (FBgn0035237, exon 2 of 5)	-exon (FBgn0035237, exon 2 of 5)	6201	FBgn0035237	FBgn0035237	FBtr0347066						NA
ManzF6Ctrl_REP1.mLb.clN_peak_3171	chr2R	8145010	8146602	+	119	NA	exon (FBgn0263593, exon 1 of 12)	-exon (FBgn0263593, exon 1 of 12)	2772	FBgn0010504	FBgn0010504	FBtr0088812						NA
ManzF6Ctrl_REP1.mLb.clN_peak_10423	chr3R	14649100	14650571	+	119	NA	intron (FBgn0086686, intron 1 of 5)	-intron (FBgn0086686, intron 1 of 5)	5362	FBgn0086686	FBgn0086686	FBtr0082975						NA
ManzF6Ctrl_REP1.mLb.clN_peak_3521	chr2R	9988361	9989668	+	119	NA	promoter-TSS (FBgn0286784)	-promoter-TSS (FBgn0286784)	271	FBgn0266863	FBgn0266863	FBtr0345681						NA
ManzF6Ctrl_REP1.mLb.clN_peak_14169	chrX	9029653	9030544	+	119	NA	promoter-TSS (FBgn0259734)	-promoter-TSS (FBgn0259734)	-107	FBgn0259734	FBgn0259734	FBtr0343357						NA
ManzF6Ctrl_REP1.mLb.clN_peak_11719	chr3R	25471939	25473640	+	119	NA	promoter-TSS (FBgn0039335)	-promoter-TSS (FBgn0039335)	269	FBgn0004509	FBgn0004509	FBtr0336806						NA
ManzF6Ctrl_REP1.mLb.clN_peak_8403	chr3L	19991652	19992884	+	119	NA	intron (FBgn0036926, intron 1 of 5)	-intron (FBgn0036926, intron 1 of 3)	381	FBgn0036926	FBgn0036926	FBtr0344084						NA
ManzF6Ctrl_REP1.mLb.clN_peak_13379	chrX	3134623	3136885	+	119	NA	exon (FBgn0004647, exon 1 of 9)	-exon (FBgn0004647, exon 1 of 9)	884	FBgn0004647	FBgn0004647	FBtr0070507						NA
ManzF6Ctrl_REP1.mLb.clN_peak_10758	chr3R	17645262	17648076	+	119	NA	promoter-TSS (FBgn0051580)	-promoter-TSS (FBgn0051580)	86	FBgn0051580	FBgn0051580	FBtr0083492						NA
ManzF6Ctrl_REP1.mLb.clN_peak_5705	chr2R	23042843	23043386	+	119	NA	promoter-TSS (FBgn0261705)	-promoter-TSS (FBgn0261705)	-171	FBgn0261705	FBgn0261705	FBtr0303203						NA
ManzF6Ctrl_REP1.mLb.clN_peak_10295	chr3R	13644935	13646319	+	119	NA	intron (FBgn0263396, intron 1 of 8)	-intron (FBgn0263396, intron 1 of 4)	677	FBgn0263396	FBgn0263396	FBtr0309094						NA
ManzF6Ctrl_REP1.mLb.clN_peak_4305	chr2R	14139776	14141664	+	119	NA	exon (FBgn0040752, exon 1 of 12)	-exon (FBgn0040752, exon 1 of 12)	182	FBgn0040752	FBgn0040752	FBtr0339765						NA
ManzF6Ctrl_REP1.mLb.clN_peak_264	chr2L	2362801	2365605	+	119	NA	promoter-TSS (FBgn0014010)	-promoter-TSS (FBgn0014010)	-1391	FBgn0261647	FBgn0261647	FBtr0330666						NA
ManzF6Ctrl_REP1.mLb.clN_peak_9871	chr3R	9724920	9725903	+	119	NA	TTS (FBgn0262477)	-TTS (FBgn0262477)	204	FBgn0002431	FBgn0002431	FBtr0339599						NA
ManzF6Ctrl_REP1.mLb.clN_peak_9058	chr3R	3622985	3624688	+	119	NA	intron (FBgn0086378, intron 2 of 2)	-intron (FBgn0086378, intron 2 of 2)	693	FBgn0086378	FBgn0086378	FBtr0301810						NA
ManzF6Ctrl_REP1.mLb.clN_peak_5525	chr2R	22079988	22080557	+	119	NA	promoter-TSS (FBgn0034691)	-promoter-TSS (FBgn0034691)	-413	FBgn0034691	FBgn0034691	FBtr0308239						NA
ManzF6Ctrl_REP1.mLb.clN_peak_1841	chr2L	18617126	18617703	+	119	NA	exon (FBgn0032694, exon 1 of 4)	-exon (FBgn0032694, exon 1 of 4)	158	FBgn0032694	FBgn0032694	FBtr0329971						NA
ManzF6Ctrl_REP1.mLb.clN_peak_232	chr2L	2037568	2039078	+	119	NA	promoter-TSS (FBgn0003557)	-promoter-TSS (FBgn0003557)	609	FBgn0003557	FBgn0003557	FBtr0077824						NA
ManzF6Ctrl_REP1.mLb.clN_peak_7992	chr3L	16646613	16648174	+	119	NA	exon (FBgn0000017, exon 1 of 8)	-exon (FBgn0000017, exon 1 of 8)	489	FBgn0000017	FBgn0000017	FBtr0345369						NA
ManzF6Ctrl_REP1.mLb.clN_peak_5291	chr2R	20319105	20321402	+	119	NA	promoter-TSS (FBgn0027529)	-promoter-TSS (FBgn0027529)	-741	FBgn0027529	FBgn0027529	FBtr0309253						NA
ManzF6Ctrl_REP1.mLb.clN_peak_12269	chr3R	30599639	30601987	+	119	NA	promoter-TSS (FBgn0039790)	-promoter-TSS (FBgn0039790)	-490	FBgn0039790	FBgn0039790	FBtr0302608						NA
ManzF6Ctrl_REP1.mLb.clN_peak_7365	chr3L	10856513	10857960	+	119	NA	promoter-TSS (FBgn0026160)	-promoter-TSS (FBgn0026160)	-6546	FBgn0266679	FBgn0266679	FBtr0345044						NA
ManzF6Ctrl_REP1.mLb.clN_peak_6506	chr3L	3035085	3036880	+	119	NA	intron (FBgn0035388, intron 1 of 9)	-intron (FBgn0035388, intron 1 of 9)	-2361	FBgn0035388	FBgn0035388	FBtr0345029						NA
ManzF6Ctrl_REP1.mLb.clN_peak_864	chr2L	7534994	7535617	+	118	NA	intron (FBgn0264895, intron 3 of 5)	-intron (FBgn0264895, intron 3 of 5)	15626	FBgn0264891	FBgn0264891	FBtr0334845						NA
ManzF6Ctrl_REP1.mLb.clN_peak_14765	chrX	13748915	13749683	+	118	NA	intron (FBgn0030520, intron 3 of 3)	-intron (FBgn0030520, intron 3 of 3)	4359	FBgn0262108	FBgn0262108	FBtr0343987						NA
ManzF6Ctrl_REP1.mLb.clN_peak_2373	chr2R	1070828	1073766	+	118	NA	promoter-TSS (FBgn0085582)	-promoter-TSS (FBgn0085582)	322	FBgn0003256	FBgn0003256	FBtr0345337						NA
ManzF6Ctrl_REP1.mLb.clN_peak_9383	chr3R	5659070	5660979	+	118	NA	promoter-TSS (FBgn0046222)	-promoter-TSS (FBgn0046222)	-112	FBgn0037360	FBgn0037360	FBtr0078730						NA
ManzF6Ctrl_REP1.mLb.clN_peak_4651	chr2R	16185911	16188158	+	118	NA	promoter-TSS (FBgn0034086)	-promoter-TSS (FBgn0034086)	-528	FBgn0034086	FBgn0034086	FBtr0304748						NA
ManzF6Ctrl_REP1.mLb.clN_peak_11141	chr3R	21126624	21127864	+	118	NA	promoter-TSS (FBgn0038858)	-promoter-TSS (FBgn0038858)	241	FBgn0283468	FBgn0283468	FBtr0333931						NA
ManzF6Ctrl_REP1.mLb.clN_peak_13038	chrX	1133909	1135453	+	118	NA	exon (FBgn0040397, exon 1 of 5)	-exon (FBgn0040397, exon 1 of 5)	215	FBgn0040397	FBgn0040397	FBtr0331340						NA
ManzF6Ctrl_REP1.mLb.clN_peak_689	chr2L	6087904	6089444	+	118	NA	intron (FBgn0266450, intron 1 of 3)	-intron (FBgn0266450, intron 1 of 3)	-2738	FBgn0266445	FBgn0266445	FBtr0344439						NA
ManzF6Ctrl_REP1.mLb.clN_peak_504	chr2L	4810196	4812970	+	118	NA	TTS (FBgn0266835)	-TTS (FBgn0266835)	362	FBgn0266835	FBgn0266835	FBtr0345563						NA
ManzF6Ctrl_REP1.mLb.clN_peak_15172	chrX	16966849	16968828	+	118	NA	exon (FBgn0030809, exon 2 of 11)	-exon (FBgn0030809, exon 2 of 11)	841	FBgn0030809	FBgn0030809	FBtr0346190						NA
ManzF6Ctrl_REP1.mLb.clN_peak_2067	chr2L	20787199	20788172	+	118	NA	promoter-TSS (FBgn0032884)	-promoter-TSS (FBgn0032884)	29	FBgn0032884	FBgn0032884	FBtr0081414						NA
ManzF6Ctrl_REP1.mLb.clN_peak_10091	chr3R	11655787	11656992	+	118	NA	TTS (FBgn0037926)	-TTS (FBgn0037926)	240	FBgn0259227	FBgn0259227	FBtr0299789						NA
ManzF6Ctrl_REP1.mLb.clN_peak_2598	chr2R	5306980	5308236	+	118	NA	exon (FBgn0261403, exon 2 of 10)	-exon (FBgn0261403, exon 2 of 10)	320	FBgn0261403	FBgn0261403	FBtr0086086						NA
ManzF6Ctrl_REP1.mLb.clN_peak_10470	chr3R	14903344	14904430	+	118	NA	exon (FBgn0028662, exon 2 of 3)	-exon (FBgn0028662, exon 2 of 3)	174	FBgn0028662	FBgn0028662	FBtr0308030						NA
