PeakID (cmd=annotatePeaks.pl AkaaF6Ctrl_REP3.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF6Ctrl_REP3.mLb.clN_peak_1765	chr2L	14233500	14235080	+	249	NA	promoter-TSS (FBgn0016930)	-promoter-TSS (FBgn0016930)	-464	FBgn0265940	FBgn0265940	FBtr0342907						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_10824	chr3R	10133093	10134765	+	249	NA	intron (FBgn0004889, intron 1 of 4)	-intron (FBgn0004889, intron 2 of 4)	1402	FBgn0004889	FBgn0004889	FBtr0082186						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_16854	chrX	19636965	19638892	+	249	NA	promoter-TSS (FBgn0031047)	-promoter-TSS (FBgn0031047)	441	FBgn0087008	FBgn0087008	FBtr0334281						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_9423	chr3L	21285704	21286605	+	249	NA	promoter-TSS (FBgn0259785)	-promoter-TSS (FBgn0259785)	55	FBgn0259785	FBgn0259785	FBtr0078336						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_13510	chr3R	31985171	31985918	+	249	NA	exon (FBgn0011224, exon 1 of 14)	-exon (FBgn0011224, exon 1 of 14)	-1305	FBgn0039886	FBgn0039886	FBtr0085871						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_10207	chr3R	5599651	5601633	+	248	NA	promoter-TSS (FBgn0250753)	-promoter-TSS (FBgn0250753)	-791	FBgn0037347	FBgn0037347	FBtr0333278						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_4677	chr2R	13953526	13954413	+	248	NA	promoter-TSS (FBgn0262739)	-promoter-TSS (FBgn0262739)	-226	FBgn0050481	FBgn0050481	FBtr0100285						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_9953	chr3R	4428629	4429469	+	248	NA	TTS (FBgn0051525)	-TTS (FBgn0051525)	286	FBgn0037248	FBgn0037248	FBtr0336458						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_12536	chr3R	24031000	24032337	+	248	NA	promoter-TSS (FBgn0039139)	-promoter-TSS (FBgn0039139)	159	FBgn0020647	FBgn0020647	FBtr0084508						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15700	chrX	11569865	11571043	+	248	NA	promoter-TSS (FBgn0030311)	-promoter-TSS (FBgn0030311)	-128	FBgn0003277	FBgn0003277	FBtr0073542						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_594	chr2L	4891469	4892437	+	248	NA	promoter-TSS (FBgn0031645)	-promoter-TSS (FBgn0031645)	-108	FBgn0267280	FBgn0267280	FBtr0346496						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_17186	chrX	23273963	23274322	+	247	NA	Intergenic	Intergenic	-2984	FBgn0267520	FBgn0267520	FBtr0346903						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_8971	chr3L	18062898	18063591	+	247	NA	intron (FBgn0000568, intron 1 of 7)	-intron (FBgn0000568, intron 1 of 7)	6906	FBgn0264748	FBgn0264748	FBtr0334132						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_3244	chr2R	6969852	6971814	+	247	NA	intron (FBgn0066292, intron 1 of 4)	-intron (FBgn0053558, intron 1 of 15)	804	FBgn0053558	FBgn0053558	FBtr0332944						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_3514	chr2R	8237238	8238067	+	247	NA	promoter-TSS (FBgn0013726)	-promoter-TSS (FBgn0013726)	-201	FBgn0013726	FBgn0013726	FBtr0088793						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_17018	chrX	21280731	21282146	+	247	NA	promoter-TSS (FBgn0052521)	-promoter-TSS (FBgn0052521)	-285	FBgn0052521	FBgn0052521	FBtr0310654						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_2186	chr2L	18968269	18969056	+	247	NA	promoter-TSS (FBgn0032728)	-promoter-TSS (FBgn0032728)	82	FBgn0015772	FBgn0015772	FBtr0340326						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_9680	chr3L	22740827	22742684	+	246	NA	promoter-TSS (FBgn0037188)	-promoter-TSS (FBgn0037188)	-38	FBgn0037188	FBgn0037188	FBtr0078530						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_4169	chr2R	11383495	11384586	+	246	NA	promoter-TSS (FBgn0033631)	-promoter-TSS (FBgn0033631)	74	FBgn0033631	FBgn0033631	FBtr0433531						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_5179	chr2R	16583250	16584292	+	246	NA	promoter-TSS (FBgn0265525)	-promoter-TSS (FBgn0265525)	-402	FBgn0265525	FBgn0265525	FBtr0340074						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_1926	chr2L	16284262	16285465	+	246	NA	intron (FBgn0001994, intron 1 of 2)	-intron (FBgn0001994, intron 1 of 2)	2867	FBgn0001994	FBgn0001994	FBtr0343814						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_1841	chr2L	14688496	14689721	+	246	NA	exon (FBgn0003016, exon 1 of 11)	-exon (FBgn0003016, exon 1 of 11)	232	FBgn0003016	FBgn0003016	FBtr0301496						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_17029	chrX	21323333	21324679	+	246	NA	promoter-TSS (FBgn0031174)	-promoter-TSS (FBgn0031174)	3	FBgn0029067	FBgn0029067	FBtr0339624						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_11753	chr3R	18412208	18413217	+	246	NA	intron (FBgn0051122, intron 1 of 5)	-intron (FBgn0051122, intron 1 of 5)	162	FBgn0051122	FBgn0051122	FBtr0474142						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_4546	chr2R	13336617	13338099	+	246	NA	promoter-TSS (FBgn0265104)	-promoter-TSS (FBgn0265104)	7450	FBgn0265104	FBgn0265104	FBtr0346953						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_5104	chr2R	16124863	16125701	+	246	NA	TTS (FBgn0050095)	-TTS (FBgn0050095)	301	FBgn0086676	FBgn0086676	FBtr0089591						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_5827	chr2R	20884396	20884827	+	246	NA	exon (FBgn0015524, exon 6 of 6)	-exon (FBgn0015524, exon 6 of 6)	4681	FBgn0034558	FBgn0034558	FBtr0304717						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_2667	chr2L	22148121	22149435	+	245	NA	intron (FBgn0261802, intron 5 of 8)	-intron (FBgn0261802, intron 5 of 7)	-2976	FBgn0083973	FBgn0083973	FBtr0303249						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_2033	chr2L	17389149	17389444	+	245	NA	promoter-TSS (FBgn0020503)	-promoter-TSS (FBgn0020503)	4281	FBgn0020503	FBgn0020503	FBtr0479834						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_8956	chr3L	17999393	18000087	+	245	NA	promoter-TSS (FBgn0000568)	-promoter-TSS (FBgn0000568)	3338	FBgn0086081	FBgn0086081	FBtr0114357						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_3048	chr2R	6035314	6037316	+	245	NA	promoter-TSS (FBgn0033052)	-promoter-TSS (FBgn0033052)	73	FBgn0033052	FBgn0033052	FBtr0086027						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_8109	chr3L	11092203	11093240	+	245	NA	promoter-TSS (FBgn0020412)	-promoter-TSS (FBgn0020412)	472	FBgn0020412	FBgn0020412	FBtr0332707						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_16936	chrX	20423239	20424290	+	244	NA	promoter-TSS (FBgn0023177)	-promoter-TSS (FBgn0023177)	32	FBgn0023177	FBgn0023177	FBtr0346620						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_3739	chr2R	9307480	9308902	+	244	NA	exon (FBgn0033402, exon 1 of 5)	-exon (FBgn0033402, exon 1 of 5)	197	FBgn0033402	FBgn0033402	FBtr0333000						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_9928	chr3R	4307613	4308182	+	244	NA	promoter-TSS (FBgn0027930)	-promoter-TSS (FBgn0027930)	-11	FBgn0027930	FBgn0027930	FBtr0445313						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_14817	chrX	5621706	5623160	+	243	NA	promoter-TSS (FBgn0026702)	-promoter-TSS (FBgn0026702)	-215	FBgn0026702	FBgn0026702	FBtr0070782						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_1229	chr2L	9205116	9205703	+	243	NA	intron (FBgn0041092, intron 2 of 12)	-intron (FBgn0041092, intron 3 of 14)	31185	FBgn0051885	FBgn0051885	FBtr0079820						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_6610	chr3L	245892	247110	+	243	NA	promoter-TSS (FBgn0052476)	-promoter-TSS (FBgn0052476)	411	FBgn0000541	FBgn0000541	FBtr0332104						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15598	chrX	10877325	10877898	+	243	NA	TTS (FBgn0017561)	-TTS (FBgn0017561)	282	FBgn0030245	FBgn0030245	FBtr0346382						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_1636	chr2L	12973977	12975399	+	242	NA	promoter-TSS (FBgn0263598)	-promoter-TSS (FBgn0263598)	366	FBgn0263598	FBgn0263598	FBtr0336614						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_7195	chr3L	3818604	3819319	+	242	NA	TTS (FBgn0004888)	-TTS (FBgn0004888)	282	FBgn0004875	FBgn0004875	FBtr0073153						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_6154	chr2R	22936529	22937122	+	242	NA	promoter-TSS (FBgn0034803)	-promoter-TSS (FBgn0034803)	-101	FBgn0034802	FBgn0034802	FBtr0071994						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_16659	chrX	18511995	18512619	+	242	NA	promoter-TSS (FBgn0030932)	-promoter-TSS (FBgn0030932)	30	FBgn0030932	FBgn0030932	FBtr0074622						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_8349	chr3L	12805837	12806575	+	242	NA	promoter-TSS (FBgn0262714)	-promoter-TSS (FBgn0262714)	304	FBgn0262714	FBgn0262714	FBtr0332044						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15289	chrX	8891269	8892016	+	242	NA	exon (FBgn0011661, exon 1 of 7)	-exon (FBgn0011661, exon 1 of 7)	6690	FBgn0011661	FBgn0011661	FBtr0331601						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_2605	chr2L	21794680	21795796	+	242	NA	intron (FBgn0051612, intron 1 of 3)	-intron (FBgn0051612, intron 1 of 3)	209	FBgn0051612	FBgn0051612	FBtr0085908						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_9041	chr3L	18748116	18748965	+	241	NA	promoter-TSS (FBgn0036813)	-promoter-TSS (FBgn0036813)	-147	FBgn0036813	FBgn0036813	FBtr0075055						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_492	chr2L	3802938	3804051	+	241	NA	promoter-TSS (FBgn0021800)	-promoter-TSS (FBgn0021800)	-2188	FBgn0021800	FBgn0021800	FBtr0077497						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15846	chrX	12742001	12742830	+	241	NA	promoter-TSS (FBgn0265523)	-promoter-TSS (FBgn0265523)	29	FBgn0265523	FBgn0265523	FBtr0333765						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15816	chrX	12582776	12583348	+	241	NA	exon (FBgn0030400, exon 1 of 4)	-exon (FBgn0030400, exon 1 of 4)	131	FBgn0030400	FBgn0030400	FBtr0331718						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_14705	chrX	4687845	4688482	+	241	NA	promoter-TSS (FBgn0011760)	-promoter-TSS (FBgn0011760)	-40	FBgn0011760	FBgn0011760	FBtr0474174						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_17137	chrX	22854658	22855975	+	241	NA	promoter-TSS (FBgn0000719)	-promoter-TSS (FBgn0000719)	-122	FBgn0000719	FBgn0000719	FBtr0333181						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_11520	chr3R	16235228	16237634	+	241	NA	intron (FBgn0040071, intron 1 of 1)	-intron (FBgn0040071, intron 1 of 1)	-6385	FBgn0040071	FBgn0040071	FBtr0083258						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15039	chrX	7109662	7111057	+	240	NA	promoter-TSS (FBgn0027342)	-promoter-TSS (FBgn0027342)	-38	FBgn0027342	FBgn0027342	FBtr0071017						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_3914	chr2R	10159524	10160333	+	240	NA	promoter-TSS (FBgn0265512)	-promoter-TSS (FBgn0265512)	-1344	FBgn0265512	FBgn0265512	FBtr0088369						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_14509	chrX	3676704	3678449	+	240	NA	intron (FBgn0023215, intron 1 of 8)	-intron (FBgn0023215, intron 1 of 8)	-6074	FBgn0023216	FBgn0023216	FBtr0307280						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_16275	chrX	15834538	15835724	+	240	NA	promoter-TSS (FBgn0000319)	-promoter-TSS (FBgn0000319)	359	FBgn0000319	FBgn0000319	FBtr0112798						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_7374	chr3L	5365432	5367061	+	240	NA	promoter-TSS (FBgn0260856)	-promoter-TSS (FBgn0260856)	-64	FBgn0035601	FBgn0035601	FBtr0077155						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_6272	chr2R	23659045	23660270	+	240	NA	promoter-TSS (FBgn0266377)	-promoter-TSS (FBgn0266377)	-5637	FBgn0266377	FBgn0266377	FBtr0344181						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_7665	chr3L	7866996	7867686	+	239	NA	promoter-TSS (FBgn0016694)	-promoter-TSS (FBgn0016694)	-1701	FBgn0052365	FBgn0052365	FBtr0339897						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_8936	chr3L	17895595	17896270	+	239	NA	promoter-TSS (FBgn0036769)	-promoter-TSS (FBgn0036769)	-70	FBgn0036769	FBgn0036769	FBtr0075155						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_16627	chrX	18312582	18313062	+	239	NA	promoter-TSS (FBgn0267169)	-promoter-TSS (FBgn0267169)	-896	FBgn0267169	FBgn0267169	FBtr0346289						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_9338	chr3L	20784545	20786388	+	239	NA	TTS (FBgn0037022)	-TTS (FBgn0037022)	250	FBgn0287615	FBgn0287615	FBtr0479975						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_2712	chr2L	22981694	22982996	+	239	NA	exon (FBgn0000384, exon 1 of 6)	-exon (FBgn0000384, exon 1 of 6)	529	FBgn0000384	FBgn0000384	FBtr0334157						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15261	chrX	8573962	8575146	+	239	NA	promoter-TSS (FBgn0030051)	-promoter-TSS (FBgn0030051)	248	FBgn0030052	FBgn0030052	FBtr0479738						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_14537	chrX	3811254	3812290	+	239	NA	promoter-TSS (FBgn0000542)	-promoter-TSS (FBgn0000542)	-7927	FBgn0052785	FBgn0052785	FBtr0070603						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_10143	chr3R	5263925	5265276	+	239	NA	promoter-TSS (FBgn0264785)	-promoter-TSS (FBgn0264785)	-89	FBgn0267443	FBgn0267443	FBtr0346781						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_304	chr2L	2201967	2203621	+	239	NA	TTS (FBgn0051668)	-TTS (FBgn0051668)	3372	FBgn0051668	FBgn0051668	FBtr0307523						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_13593	chr4	307869	308798	+	239	NA	intron (FBgn0026777, intron 1 of 4)	-intron (FBgn0026777, intron 1 of 4)	240	FBgn0026777	FBgn0026777	FBtr0333679						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_3195	chr2R	6749168	6750141	+	238	NA	TTS (FBgn0042083)	-TTS (FBgn0042083)	-1990	FBgn0027066	FBgn0027066	FBtr0332939						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15158	chrX	7944363	7945646	+	238	NA	promoter-TSS (FBgn0027280)	-promoter-TSS (FBgn0027280)	-319	FBgn0027280	FBgn0027280	FBtr0071129						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_4055	chr2R	10781774	10783045	+	238	NA	promoter-TSS (FBgn0265345)	-promoter-TSS (FBgn0265345)	-486	FBgn0265345	FBgn0265345	FBtr0344612						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_16312	chrX	16090470	16091989	+	238	NA	exon (FBgn0028397, exon 1 of 5)	-exon (FBgn0028397, exon 1 of 5)	-3840	FBgn0028397	FBgn0028397	FBtr0301652						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_13967	chrX	686249	688129	+	238	NA	exon (FBgn0021764, exon 1 of 14)	-exon (FBgn0021764, exon 1 of 14)	355	FBgn0021764	FBgn0021764	FBtr0340197						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_11913	chr3R	19463327	19464429	+	238	NA	promoter-TSS (FBgn0038708)	-promoter-TSS (FBgn0038708)	-812	FBgn0038708	FBgn0038708	FBtr0083769						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_16853	chrX	19631337	19632081	+	238	NA	intron (FBgn0087008, intron 5 of 12)	-intron (FBgn0087008, intron 4 of 11)	6004	FBgn0031045	FBgn0031045	FBtr0074742						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_3093	chr2R	6213579	6215079	+	237	NA	promoter-TSS (FBgn0263144)	-promoter-TSS (FBgn0263144)	-207	FBgn0021847	FBgn0021847	FBtr0305967						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_2278	chr2L	19508002	19508919	+	237	NA	TTS (FBgn0032797)	-TTS (FBgn0032797)	304	FBgn0032796	FBgn0032796	FBtr0081282						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_7942	chr3L	9713573	9714983	+	237	NA	promoter-TSS (FBgn0045823)	-promoter-TSS (FBgn0045823)	-46	FBgn0045823	FBgn0045823	FBtr0330097						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_545	chr2L	4371566	4372131	+	237	NA	promoter-TSS (FBgn0026319)	-promoter-TSS (FBgn0026319)	-545	FBgn0266903	FBgn0266903	FBtr0445833						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_10686	chr3R	9226337	9227791	+	237	NA	promoter-TSS (FBgn0003165)	-promoter-TSS (FBgn0003165)	-1069	FBgn0266706	FBgn0266706	FBtr0345157						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_6544	chr2R	25115228	25116083	+	237	NA	intron (FBgn0266129, intron 2 of 4)	-intron (FBgn0266129, intron 2 of 4)	-13804	FBgn0050430	FBgn0050430	FBtr0072448						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_10573	chr3R	8477472	8477955	+	237	NA	promoter-TSS (FBgn0266801)	-promoter-TSS (FBgn0266801)	-96	FBgn0266801	FBgn0266801	FBtr0346729						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_11696	chr3R	17943353	17944725	+	236	NA	promoter-TSS (FBgn0263995)	-promoter-TSS (FBgn0263995)	-67	FBgn0263995	FBgn0263995	FBtr0330271						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_3824	chr2R	9711378	9713060	+	236	NA	promoter-TSS (FBgn0010316)	-promoter-TSS (FBgn0010316)	-102	FBgn0010316	FBgn0010316	FBtr0088469						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15150	chrX	7908397	7909407	+	236	NA	promoter-TSS (FBgn0029975)	-promoter-TSS (FBgn0029975)	-29	FBgn0029975	FBgn0029975	FBtr0071091						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_10527	chr3R	8104991	8107189	+	235	NA	promoter-TSS (FBgn0243512)	-promoter-TSS (FBgn0243512)	-398	FBgn0243512	FBgn0243512	FBtr0339722						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_3081	chr2R	6165892	6166273	+	235	NA	promoter-TSS (FBgn0011887)	-promoter-TSS (FBgn0011887)	-69	FBgn0011880	FBgn0011880	FBtr0085984						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_8514	chr3L	14537454	14538401	+	235	NA	TTS (FBgn0262891)	-TTS (FBgn0262891)	201	FBgn0026409	FBgn0026409	FBtr0308595						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_13136	chr3R	29591717	29592534	+	235	NA	promoter-TSS (FBgn0086361)	-promoter-TSS (FBgn0086361)	294	FBgn0086361	FBgn0086361	FBtr0085444						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_4579	chr2R	13501812	13503124	+	235	NA	promoter-TSS (FBgn0033845)	-promoter-TSS (FBgn0033845)	-175	FBgn0004638	FBgn0004638	FBtr0087694						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_1358	chr2L	10246420	10247151	+	235	NA	TTS (FBgn0000229)	-TTS (FBgn0000229)	293	FBgn0024248	FBgn0024248	FBtr0303904						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_11450	chr3R	15792580	15794835	+	235	NA	promoter-TSS (FBgn0262527)	-promoter-TSS (FBgn0262527)	-75	FBgn0262527	FBgn0262527	FBtr0334592						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_6705	chr3L	748519	750076	+	235	NA	promoter-TSS (FBgn0000575)	-promoter-TSS (FBgn0000575)	-103	FBgn0000575	FBgn0000575	FBtr0072578						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_6253	chr2R	23580066	23581224	+	235	NA	promoter-TSS (FBgn0015903)	-promoter-TSS (FBgn0015903)	-15947	FBgn0015903	FBgn0015903	FBtr0332926						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_14811	chrX	5560220	5561006	+	234	NA	promoter-TSS (FBgn0263512)	-promoter-TSS (FBgn0263512)	-430	FBgn0263512	FBgn0263512	FBtr0343015						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_3477	chr2R	8067713	8069358	+	234	NA	promoter-TSS (FBgn0040778)	-promoter-TSS (FBgn0040778)	558	FBgn0020279	FBgn0020279	FBtr0330631						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_12746	chr3R	25739731	25740875	+	234	NA	exon (FBgn0051092, exon 1 of 11)	-exon (FBgn0051092, exon 1 of 11)	2276	FBgn0267771	FBgn0267771	FBtr0347335						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_4012	chr2R	10568514	10569781	+	233	NA	promoter-TSS (FBgn0263102)	-promoter-TSS (FBgn0263102)	-14539	FBgn0263102	FBgn0263102	FBtr0479799						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_9636	chr3L	22460600	22461332	+	233	NA	exon (FBgn0037163, exon 1 of 1)	-exon (FBgn0037163, exon 1 of 1)	165	FBgn0037163	FBgn0037163	FBtr0078508						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_8682	chr3L	16051850	16053332	+	233	NA	intron (FBgn0005536, intron 1 of 19)	-intron (FBgn0005536, intron 1 of 15)	632	FBgn0005536	FBgn0005536	FBtr0475269						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_12592	chr3R	24586368	24586875	+	233	NA	intron (FBgn0263490, intron 1 of 4)	-intron (FBgn0263490, intron 1 of 5)	968	FBgn0263490	FBgn0263490	FBtr0304915						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_11538	chr3R	16341451	16342655	+	233	NA	promoter-TSS (FBgn0283477)	-promoter-TSS (FBgn0283477)	-65	FBgn0283477	FBgn0283477	FBtr0304727						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_8885	chr3L	17532806	17533870	+	233	NA	promoter-TSS (FBgn0259174)	-promoter-TSS (FBgn0259174)	-3136	FBgn0266675	FBgn0266675	FBtr0345040						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_14023	chrX	899731	901687	+	233	NA	intron (FBgn0264449, intron 1 of 12)	-intron (FBgn0264449, intron 1 of 11)	6225	FBgn0029539	FBgn0029539	FBtr0310165						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_3903	chr2R	10100731	10101928	+	232	NA	intron (FBgn0004907, intron 1 of 6)	-intron (FBgn0004907, intron 1 of 6)	-1739	FBgn0033485	FBgn0033485	FBtr0088425						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_13459	chr3R	31747309	31748761	+	232	NA	promoter-TSS (FBgn0022349)	-promoter-TSS (FBgn0022349)	-477	FBgn0261479	FBgn0261479	FBtr0085863						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_12491	chr3R	23722685	23724097	+	232	NA	promoter-TSS (FBgn0039109)	-promoter-TSS (FBgn0039109)	60	FBgn0039109	FBgn0039109	FBtr0084449						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_9265	chr3L	20347412	20349776	+	232	NA	promoter-TSS (FBgn0036974)	-promoter-TSS (FBgn0036974)	239	FBgn0036974	FBgn0036974	FBtr0331818						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_13433	chr3R	31608177	31609155	+	232	NA	intron (FBgn0039858, intron 1 of 5)	-intron (FBgn0039858, intron 1 of 5)	2312	FBgn0039858	FBgn0039858	FBtr0085799						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_14916	chrX	6287662	6288344	+	232	NA	promoter-TSS (FBgn0029857)	-promoter-TSS (FBgn0029857)	-13	FBgn0026015	FBgn0026015	FBtr0340028						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_3972	chr2R	10423248	10424381	+	232	NA	promoter-TSS (FBgn0033520)	-promoter-TSS (FBgn0033520)	-622	FBgn0033520	FBgn0033520	FBtr0088261						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_1773	chr2L	14300650	14301474	+	232	NA	promoter-TSS (FBgn0261563)	-promoter-TSS (FBgn0261563)	-5668	FBgn0263649	FBgn0263649	FBtr0310013						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_597	chr2L	4915095	4917339	+	231	NA	promoter-TSS (FBgn0041150)	-promoter-TSS (FBgn0041150)	-9455	FBgn0031646	FBgn0031646	FBtr0077401						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_14836	chrX	5737307	5738232	+	231	NA	TTS (FBgn0261383)	-TTS (FBgn0261383)	5029	FBgn0029795	FBgn0029795	FBtr0070806						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15815	chrX	12579922	12580803	+	231	NA	intron (FBgn0030400, intron 1 of 3)	-intron (FBgn0030400, intron 1 of 3)	2831	FBgn0030400	FBgn0030400	FBtr0331718						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_1346	chr2L	10203460	10204376	+	231	NA	TTS (FBgn0032191)	-TTS (FBgn0032191)	399	FBgn0085188	FBgn0085188	FBtr0112350						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_2316	chr2L	19735006	19736641	+	230	NA	promoter-TSS (FBgn0032816)	-promoter-TSS (FBgn0032816)	-103	FBgn0032815	FBgn0032815	FBtr0331243						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_16344	chrX	16296078	16297616	+	230	NA	promoter-TSS (FBgn0030734)	-promoter-TSS (FBgn0030734)	176	FBgn0030735	FBgn0030735	FBtr0343050						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_14026	chrX	927307	928437	+	230	NA	promoter-TSS (FBgn0040339)	-promoter-TSS (FBgn0040339)	-267	FBgn0040339	FBgn0040339	FBtr0070165						NA
