PeakID (cmd=annotatePeaks.pl ManzF6Ctrl_REP2.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
ManzF6Ctrl_REP2.mLb.clN_peak_1752	chr2L	12700126	12700728	+	55	NA	TTS (FBgn0032450)	-TTS (FBgn0032450)	319	FBgn0032449	FBgn0032449	FBtr0340545						NA
ManzF6Ctrl_REP2.mLb.clN_peak_18470	chrX	17834743	17835151	+	55	NA	intron (FBgn0030870, intron 1 of 4)	-intron (FBgn0030870, intron 1 of 4)	-3853	FBgn0265902	FBgn0265902	FBtr0342785						NA
ManzF6Ctrl_REP2.mLb.clN_peak_10185	chr3L	19292457	19293029	+	55	NA	promoter-TSS (FBgn0036862)	-promoter-TSS (FBgn0036862)	23	FBgn0036862	FBgn0036862	FBtr0345390						NA
ManzF6Ctrl_REP2.mLb.clN_peak_16775	chrX	7065956	7066929	+	55	NA	promoter-TSS (FBgn0029930)	-promoter-TSS (FBgn0029930)	-390	FBgn0029930	FBgn0029930	FBtr0343324						NA
ManzF6Ctrl_REP2.mLb.clN_peak_16339	chrX	4529780	4530806	+	55	NA	promoter-TSS (FBgn0029708)	-promoter-TSS (FBgn0029708)	62	FBgn0029708	FBgn0029708	FBtr0308916						NA
ManzF6Ctrl_REP2.mLb.clN_peak_926	chr2L	6610860	6611839	+	55	NA	promoter-TSS (FBgn0031836)	-promoter-TSS (FBgn0031836)	-338	FBgn0031836	FBgn0031836	FBtr0079293						NA
ManzF6Ctrl_REP2.mLb.clN_peak_14476	chr3R	28328404	28328804	+	55	NA	promoter-TSS (FBgn0261618)	-promoter-TSS (FBgn0261618)	6937	FBgn0261618	FBgn0261618	FBtr0301180						NA
ManzF6Ctrl_REP2.mLb.clN_peak_2629	chr2L	20885388	20886488	+	55	NA	promoter-TSS (FBgn0032901)	-promoter-TSS (FBgn0032901)	11824	FBgn0266316	FBgn0266316	FBtr0344046						NA
ManzF6Ctrl_REP2.mLb.clN_peak_2608	chr2L	20797314	20797812	+	55	NA	promoter-TSS (FBgn0032886)	-promoter-TSS (FBgn0032886)	2757	FBgn0264995	FBgn0264995	FBtr0335500						NA
ManzF6Ctrl_REP2.mLb.clN_peak_12933	chr3R	16502632	16503247	+	55	NA	exon (FBgn0259244, exon 1 of 17)	-exon (FBgn0259244, exon 1 of 17)	169	FBgn0259244	FBgn0259244	FBtr0336778						NA
ManzF6Ctrl_REP2.mLb.clN_peak_2901	chr2L	22389650	22391362	+	55	NA	Intergenic	Intergenic	36151	FBgn0039972	FBgn0039972	FBtr0306235						NA
ManzF6Ctrl_REP2.mLb.clN_peak_4985	chr2R	12757293	12757992	+	55	NA	promoter-TSS (FBgn0020930)	-promoter-TSS (FBgn0020930)	12	FBgn0020930	FBgn0020930	FBtr0339705						NA
ManzF6Ctrl_REP2.mLb.clN_peak_5624	chr2R	15601822	15602247	+	55	NA	Intergenic	Intergenic	-11820	FBgn0260429	FBgn0260429	FBtr0340006						NA
ManzF6Ctrl_REP2.mLb.clN_peak_672	chr2L	5059495	5061097	+	55	NA	promoter-TSS (FBgn0028572)	-promoter-TSS (FBgn0028572)	-506	FBgn0028694	FBgn0028694	FBtr0079027						NA
ManzF6Ctrl_REP2.mLb.clN_peak_11327	chr3R	5058369	5058977	+	55	NA	Intergenic	Intergenic	-4935	FBgn0267148	FBgn0267148	FBtr0346246						NA
ManzF6Ctrl_REP2.mLb.clN_peak_13089	chr3R	18182635	18183554	+	55	NA	TTS (FBgn0038575)	-TTS (FBgn0038575)	385	FBgn0261532	FBgn0261532	FBtr0336472						NA
ManzF6Ctrl_REP2.mLb.clN_peak_833	chr2L	6012034	6013258	+	55	NA	promoter-TSS (FBgn0031762)	-promoter-TSS (FBgn0031762)	-308	FBgn0031762	FBgn0031762	FBtr0079228						NA
ManzF6Ctrl_REP2.mLb.clN_peak_13754	chr3R	22781391	22781798	+	55	NA	promoter-TSS (FBgn0039026)	-promoter-TSS (FBgn0039026)	-1860	FBgn0263663	FBgn0263663	FBtr0310108						NA
ManzF6Ctrl_REP2.mLb.clN_peak_16571	chrX	5904213	5905349	+	55	NA	promoter-TSS (FBgn0029821)	-promoter-TSS (FBgn0029821)	-965	FBgn0029821	FBgn0029821	FBtr0333800						NA
ManzF6Ctrl_REP2.mLb.clN_peak_2443	chr2L	19584001	19584293	+	55	NA	promoter-TSS (FBgn0032814)	-promoter-TSS (FBgn0032814)	-88	FBgn0032814	FBgn0032814	FBtr0081259						NA
ManzF6Ctrl_REP2.mLb.clN_peak_10131	chr3L	18949230	18949651	+	55	NA	Intergenic	Intergenic	-1189	FBgn0036834	FBgn0036834	FBtr0075023						NA
ManzF6Ctrl_REP2.mLb.clN_peak_15706	chrX	1169212	1170485	+	55	NA	promoter-TSS (FBgn0040364)	-promoter-TSS (FBgn0040364)	-1577	FBgn0040364	FBgn0040364	FBtr0345513						NA
ManzF6Ctrl_REP2.mLb.clN_peak_18736	chrX	19398115	19400050	+	55	NA	intron (FBgn0031016, intron 4 of 7)	-intron (FBgn0031016, intron 2 of 5)	45901	FBgn0031016	FBgn0031016	FBtr0309224						NA
ManzF6Ctrl_REP2.mLb.clN_peak_11822	chr3R	8313123	8313687	+	55	NA	TTS (FBgn0037572)	-TTS (FBgn0037572)	197	FBgn0037573	FBgn0037573	FBtr0081834						NA
ManzF6Ctrl_REP2.mLb.clN_peak_13099	chr3R	18236027	18236168	+	55	NA	promoter-TSS (FBgn0011701)	-promoter-TSS (FBgn0011701)	-95	FBgn0011701	FBgn0011701	FBtr0083564						NA
ManzF6Ctrl_REP2.mLb.clN_peak_128	chr2L	594780	595001	+	55	NA	promoter-TSS (FBgn0010323)	-promoter-TSS (FBgn0010323)	6742	FBgn0267827	FBgn0267827	FBtr0445834						NA
ManzF6Ctrl_REP2.mLb.clN_peak_1202	chr2L	8382516	8383102	+	55	NA	promoter-TSS (FBgn0032034)	-promoter-TSS (FBgn0032034)	-2	FBgn0032033	FBgn0032033	FBtr0331995						NA
ManzF6Ctrl_REP2.mLb.clN_peak_11093	chr3R	2254323	2254448	+	55	NA	intron (FBgn0267431, intron 17 of 21)	-intron (FBgn0267431, intron 17 of 21)	-97179	FBgn0058182	FBgn0058182	FBtr0302347						NA
ManzF6Ctrl_REP2.mLb.clN_peak_11773	chr3R	7999611	8000303	+	55	NA	promoter-TSS (FBgn0037535)	-promoter-TSS (FBgn0037535)	125	FBgn0037535	FBgn0037535	FBtr0335224						NA
ManzF6Ctrl_REP2.mLb.clN_peak_13131	chr3R	18438198	18439510	+	55	NA	promoter-TSS (FBgn0004652)	-promoter-TSS (FBgn0004652)	-25980	FBgn0051122	FBgn0051122	FBtr0474142						NA
ManzF6Ctrl_REP2.mLb.clN_peak_17305	chrX	10463146	10463481	+	55	NA	TTS (FBgn0261710)	-TTS (FBgn0261710)	2577	FBgn0083167	FBgn0083167	FBtr0332952						NA
ManzF6Ctrl_REP2.mLb.clN_peak_1097	chr2L	7811385	7811938	+	55	NA	promoter-TSS (FBgn0031952)	-promoter-TSS (FBgn0031952)	-958	FBgn0031952	FBgn0031952	FBtr0343424						NA
ManzF6Ctrl_REP2.mLb.clN_peak_14961	chr3R	31440072	31440883	+	55	NA	intron (FBgn0261988, intron 2 of 11)	-intron (FBgn0261988, intron 3 of 12)	19392	FBgn0039848	FBgn0039848	FBtr0085810						NA
ManzF6Ctrl_REP2.mLb.clN_peak_3230	chr2R	5359790	5363574	+	55	NA	exon (FBgn0033021, exon 3 of 5)	-exon (FBgn0033021, exon 3 of 5)	1422	FBgn0033021	FBgn0033021	FBtr0086092						NA
ManzF6Ctrl_REP2.mLb.clN_peak_9776	chr3L	16608777	16610471	+	55	NA	promoter-TSS (FBgn0036648)	-promoter-TSS (FBgn0036648)	-277	FBgn0036648	FBgn0036648	FBtr0075361						NA
ManzF6Ctrl_REP2.mLb.clN_peak_13079	chr3R	18107791	18110161	+	54	NA	promoter-TSS (FBgn0051518)	-promoter-TSS (FBgn0051518)	-17	FBgn0051518	FBgn0051518	FBtr0083545						NA
ManzF6Ctrl_REP2.mLb.clN_peak_12285	chr3R	11557499	11558092	+	54	NA	promoter-TSS (FBgn0037911)	-promoter-TSS (FBgn0037911)	19	FBgn0037911	FBgn0037911	FBtr0082410						NA
ManzF6Ctrl_REP2.mLb.clN_peak_17417	chrX	11089782	11091659	+	54	NA	TTS (FBgn0030262)	-TTS (FBgn0030262)	510	FBgn0030263	FBgn0030263	FBtr0346280						NA
ManzF6Ctrl_REP2.mLb.clN_peak_14727	chr3R	30095580	30096352	+	54	NA	intron (FBgn0266411, intron 7 of 7)	-intron (FBgn0266411, intron 7 of 11)	-11031	FBgn0267781	FBgn0267781	FBtr0347346						NA
ManzF6Ctrl_REP2.mLb.clN_peak_1813	chr2L	13295816	13297009	+	54	NA	promoter-TSS (FBgn0051729)	-promoter-TSS (FBgn0051729)	3403	FBgn0040973	FBgn0040973	FBtr0113336						NA
ManzF6Ctrl_REP2.mLb.clN_peak_17032	chrX	8605677	8606500	+	54	NA	exon (FBgn0030054, exon 1 of 3)	-exon (FBgn0030054, exon 1 of 3)	216	FBgn0030054	FBgn0030054	FBtr0071228						NA
ManzF6Ctrl_REP2.mLb.clN_peak_4296	chr2R	9833395	9834053	+	54	NA	promoter-TSS (FBgn0033448)	-promoter-TSS (FBgn0033448)	-152	FBgn0033448	FBgn0033448	FBtr0088487						NA
ManzF6Ctrl_REP2.mLb.clN_peak_3264	chr2R	5681989	5682808	+	54	NA	intron (FBgn0033033, intron 3 of 6)	-intron (FBgn0033033, intron 3 of 6)	8808	FBgn0033033	FBgn0033033	FBtr0086060						NA
ManzF6Ctrl_REP2.mLb.clN_peak_13946	chr3R	24188081	24188910	+	54	NA	TTS (FBgn0029503)	-TTS (FBgn0029503)	204	FBgn0039163	FBgn0039163	FBtr0335413						NA
ManzF6Ctrl_REP2.mLb.clN_peak_17526	chrX	11729880	11730233	+	54	NA	promoter-TSS (FBgn0260812)	-promoter-TSS (FBgn0260812)	-957	FBgn0260812	FBgn0260812	FBtr0301267						NA
ManzF6Ctrl_REP2.mLb.clN_peak_4010	chr2R	8647443	8648072	+	54	NA	Intergenic	Intergenic	-1892	FBgn0003892	FBgn0003892	FBtr0089427						NA
ManzF6Ctrl_REP2.mLb.clN_peak_12184	chr3R	10675285	10675456	+	54	NA	TTS (FBgn0037818)	-TTS (FBgn0037818)	1881	FBgn0037818	FBgn0037818	FBtr0082323						NA
ManzF6Ctrl_REP2.mLb.clN_peak_168	chr2L	865760	866185	+	54	NA	promoter-TSS (FBgn0029095)	-promoter-TSS (FBgn0029095)	-111	FBgn0029095	FBgn0029095	FBtr0078031						NA
ManzF6Ctrl_REP2.mLb.clN_peak_1974	chr2L	14629973	14630243	+	54	NA	intron (FBgn0003016, intron 3 of 11)	-intron (FBgn0003016, intron 3 of 10)	12597	FBgn0000056	FBgn0000056	FBtr0343699						NA
ManzF6Ctrl_REP2.mLb.clN_peak_1046	chr2L	7426598	7427123	+	54	NA	promoter-TSS (FBgn0283658)	-promoter-TSS (FBgn0283658)	-142	FBgn0283658	FBgn0283658	FBtr0332529						NA
ManzF6Ctrl_REP2.mLb.clN_peak_1042	chr2L	7412352	7413007	+	54	NA	TTS (FBgn0031910)	-TTS (FBgn0031910)	262	FBgn0028387	FBgn0028387	FBtr0332523						NA
ManzF6Ctrl_REP2.mLb.clN_peak_1468	chr2L	10356379	10357559	+	54	NA	promoter-TSS (FBgn0032228)	-promoter-TSS (FBgn0032228)	174	FBgn0032229	FBgn0032229	FBtr0332189						NA
ManzF6Ctrl_REP2.mLb.clN_peak_7552	chr3L	849974	851699	+	54	NA	promoter-TSS (FBgn0035169)	-promoter-TSS (FBgn0035169)	-510	FBgn0035169	FBgn0035169	FBtr0072587						NA
ManzF6Ctrl_REP2.mLb.clN_peak_15537	chrX	475985	477823	+	54	NA	promoter-TSS (FBgn0029522)	-promoter-TSS (FBgn0029522)	-80	FBgn0029522	FBgn0029522	FBtr0112947						NA
ManzF6Ctrl_REP2.mLb.clN_peak_9352	chr3L	13449907	13451076	+	54	NA	promoter-TSS (FBgn0036366)	-promoter-TSS (FBgn0036366)	-208	FBgn0036366	FBgn0036366	FBtr0075825						NA
ManzF6Ctrl_REP2.mLb.clN_peak_10433	chr3L	20808306	20810349	+	54	NA	promoter-TSS (FBgn0037027)	-promoter-TSS (FBgn0037027)	-80	FBgn0037026	FBgn0037026	FBtr0331528						NA
ManzF6Ctrl_REP2.mLb.clN_peak_9588	chr3L	15523698	15524376	+	54	NA	promoter-TSS (FBgn0036505)	-promoter-TSS (FBgn0036505)	100	FBgn0036505	FBgn0036505	FBtr0075600						NA
ManzF6Ctrl_REP2.mLb.clN_peak_684	chr2L	5099971	5100270	+	54	NA	promoter-TSS (FBgn0031684)	-promoter-TSS (FBgn0031684)	168	FBgn0031684	FBgn0031684	FBtr0345334						NA
ManzF6Ctrl_REP2.mLb.clN_peak_12156	chr3R	10332825	10333902	+	54	NA	promoter-TSS (FBgn0037810)	-promoter-TSS (FBgn0037810)	-34	FBgn0037810	FBgn0037810	FBtr0082232						NA
ManzF6Ctrl_REP2.mLb.clN_peak_4489	chr2R	10566449	10567245	+	54	NA	intron (FBgn0263102, intron 3 of 10)	-intron (FBgn0263102, intron 3 of 9)	-16839	FBgn0263102	FBgn0263102	FBtr0479799						NA
ManzF6Ctrl_REP2.mLb.clN_peak_56	chr2L	273480	274138	+	54	NA	promoter-TSS (FBgn0086856)	-promoter-TSS (FBgn0086856)	-27	FBgn0086856	FBgn0086856	FBtr0078128						NA
ManzF6Ctrl_REP2.mLb.clN_peak_6726	chr2R	22182228	22183192	+	54	NA	promoter-TSS (FBgn0034707)	-promoter-TSS (FBgn0034707)	-428	FBgn0034707	FBgn0034707	FBtr0071770						NA
ManzF6Ctrl_REP2.mLb.clN_peak_10040	chr3L	18171118	18171628	+	54	NA	intron (FBgn0003997, intron 3 of 3)	-intron (FBgn0003997, intron 3 of 3)	-8851	FBgn0036781	FBgn0036781	FBtr0075134						NA
ManzF6Ctrl_REP2.mLb.clN_peak_10622	chr3L	21821884	21822499	+	54	NA	exon (FBgn0022936, exon 1 of 5)	-exon (FBgn0022936, exon 1 of 5)	194	FBgn0022936	FBgn0022936	FBtr0078439						NA
ManzF6Ctrl_REP2.mLb.clN_peak_5282	chr2R	14036857	14038157	+	54	NA	intron (FBgn0002643, intron 1 of 3)	-intron (FBgn0002643, intron 3 of 6)	8887	FBgn0033893	FBgn0033893	FBtr0087599						NA
ManzF6Ctrl_REP2.mLb.clN_peak_370	chr2L	2733690	2735825	+	54	NA	intron (FBgn0031449, intron 1 of 10)	-intron (FBgn0031449, intron 1 of 10)	-5229	FBgn0031450	FBgn0031450	FBtr0089751						NA
ManzF6Ctrl_REP2.mLb.clN_peak_7786	chr3L	2371370	2372425	+	54	NA	promoter-TSS (FBgn0035334)	-promoter-TSS (FBgn0035334)	42	FBgn0035333	FBgn0035333	FBtr0345587						NA
ManzF6Ctrl_REP2.mLb.clN_peak_11985	chr3R	9347763	9348581	+	54	NA	intron (FBgn0266410, intron 2 of 5)	-intron (FBgn0266410, intron 2 of 5)	-6096	FBgn0086053	FBgn0086053	FBtr0114329						NA
ManzF6Ctrl_REP2.mLb.clN_peak_11423	chr3R	5470522	5471244	+	54	NA	promoter-TSS (FBgn0011715)	-promoter-TSS (FBgn0011715)	-43	FBgn0011715	FBgn0011715	FBtr0078682						NA
ManzF6Ctrl_REP2.mLb.clN_peak_8365	chr3L	6577045	6577764	+	54	NA	intron (FBgn0263973, intron 2 of 7)	-intron (FBgn0042185, intron 3 of 7)	12075	FBgn0263973	FBgn0263973	FBtr0307514						NA
ManzF6Ctrl_REP2.mLb.clN_peak_3762	chr2R	7652842	7654037	+	54	NA	exon (FBgn0028687, exon 1 of 1)	-exon (FBgn0028687, exon 1 of 1)	515	FBgn0028687	FBgn0028687	FBtr0088947						NA
ManzF6Ctrl_REP2.mLb.clN_peak_9626	chr3L	15832150	15833109	+	54	NA	TTS (FBgn0040230)	-TTS (FBgn0040230)	165	FBgn0036536	FBgn0036536	FBtr0075506						NA
ManzF6Ctrl_REP2.mLb.clN_peak_12764	chr3R	15345349	15346446	+	54	NA	promoter-TSS (FBgn0051301)	-promoter-TSS (FBgn0051301)	279	FBgn0019925	FBgn0019925	FBtr0083117						NA
ManzF6Ctrl_REP2.mLb.clN_peak_1507	chr2L	10544590	10544887	+	54	NA	promoter-TSS (FBgn0051721)	-promoter-TSS (FBgn0051721)	-145	FBgn0051721	FBgn0051721	FBtr0304114						NA
ManzF6Ctrl_REP2.mLb.clN_peak_1556	chr2L	11004768	11005522	+	54	NA	promoter-TSS (FBgn0015756)	-promoter-TSS (FBgn0015756)	325	FBgn0021761	FBgn0021761	FBtr0340224						NA
ManzF6Ctrl_REP2.mLb.clN_peak_8971	chr3L	10877241	10879456	+	54	NA	promoter-TSS (FBgn0036105)	-promoter-TSS (FBgn0036105)	689	FBgn0036104	FBgn0036104	FBtr0076274						NA
ManzF6Ctrl_REP2.mLb.clN_peak_4352	chr2R	10045495	10046171	+	54	NA	TTS (FBgn0265341)	-TTS (FBgn0265341)	1798	FBgn0265341	FBgn0265341	FBtr0344611						NA
ManzF6Ctrl_REP2.mLb.clN_peak_15770	chrX	1452742	1455500	+	54	NA	TTS (FBgn0265139)	-TTS (FBgn0265139)	1691	FBgn0265139	FBgn0265139	FBtr0300224						NA
ManzF6Ctrl_REP2.mLb.clN_peak_9421	chr3L	14131309	14132004	+	54	NA	promoter-TSS (FBgn0042630)	-promoter-TSS (FBgn0042630)	-359	FBgn0042630	FBgn0042630	FBtr0075747						NA
ManzF6Ctrl_REP2.mLb.clN_peak_4364	chr2R	10096883	10097223	+	54	NA	TTS (FBgn0033484)	-TTS (FBgn0033484)	125	FBgn0001291	FBgn0001291	FBtr0330606						NA
ManzF6Ctrl_REP2.mLb.clN_peak_10979	chr3L	25229950	25230348	+	54	NA	Intergenic	Intergenic	28207	FBgn0058354	FBgn0058354	FBtr0302346						NA
ManzF6Ctrl_REP2.mLb.clN_peak_6977	chr2R	23428797	23429268	+	54	NA	intron (FBgn0034861, intron 1 of 3)	-intron (FBgn0034861, intron 1 of 3)	4322	FBgn0034861	FBgn0034861	FBtr0343264						NA
ManzF6Ctrl_REP2.mLb.clN_peak_8791	chr3L	9422842	9423587	+	54	NA	promoter-TSS (FBgn0023129)	-promoter-TSS (FBgn0023129)	-39	FBgn0023129	FBgn0023129	FBtr0076457						NA
ManzF6Ctrl_REP2.mLb.clN_peak_8331	chr3L	6253760	6254661	+	54	NA	intron (FBgn0035696, intron 1 of 11)	-intron (FBgn0035696, intron 1 of 11)	2455	FBgn0035696	FBgn0035696	FBtr0077010						NA
ManzF6Ctrl_REP2.mLb.clN_peak_1004	chr2L	7063710	7065946	+	54	NA	TTS (FBgn0266666)	-TTS (FBgn0266666)	842	FBgn0266666	FBgn0266666	FBtr0079403						NA
ManzF6Ctrl_REP2.mLb.clN_peak_7144	chr2R	24265075	24265454	+	54	NA	TTS (FBgn0034997)	-TTS (FBgn0034997)	3295	FBgn0034998	FBgn0034998	FBtr0300366						NA
ManzF6Ctrl_REP2.mLb.clN_peak_8420	chr3L	7143438	7143572	+	54	NA	TTS (FBgn0023001)	-TTS (FBgn0023001)	8989	FBgn0023001	FBgn0023001	FBtr0333373						NA
ManzF6Ctrl_REP2.mLb.clN_peak_4357	chr2R	10058946	10059418	+	54	NA	intron (FBgn0262169, intron 2 of 9)	-intron (FBgn0262169, intron 2 of 10)	-4606	FBgn0010385	FBgn0010385	FBtr0088432						NA
ManzF6Ctrl_REP2.mLb.clN_peak_5906	chr2R	17061977	17063663	+	54	NA	promoter-TSS (FBgn0034186)	-promoter-TSS (FBgn0034186)	45	FBgn0034187	FBgn0034187	FBtr0300277						NA
ManzF6Ctrl_REP2.mLb.clN_peak_9206	chr3L	12399140	12399507	+	54	NA	promoter-TSS (FBgn0052104)	-promoter-TSS (FBgn0052104)	-1	FBgn0052104	FBgn0052104	FBtr0075986						NA
ManzF6Ctrl_REP2.mLb.clN_peak_5966	chr2R	17430396	17431373	+	54	NA	promoter-TSS (FBgn0034217)	-promoter-TSS (FBgn0034217)	79	FBgn0025716	FBgn0025716	FBtr0086960						NA
ManzF6Ctrl_REP2.mLb.clN_peak_9667	chr3L	16086415	16087582	+	54	NA	TTS (FBgn0036565)	-TTS (FBgn0036565)	527	FBgn0263602	FBgn0263602	FBtr0333600						NA
ManzF6Ctrl_REP2.mLb.clN_peak_11066	chr3L	27961603	27961757	+	54	NA	Intergenic	Intergenic	50919	FBgn0287182	FBgn0287182	FBtr0334934						NA
ManzF6Ctrl_REP2.mLb.clN_peak_6635	chr2R	21546257	21547543	+	54	NA	exon (FBgn0003731, exon 1 of 5)	-exon (FBgn0003731, exon 1 of 5)	257	FBgn0003731	FBgn0003731	FBtr0071654						NA
ManzF6Ctrl_REP2.mLb.clN_peak_8887	chr3L	9864321	9865424	+	54	NA	promoter-TSS (FBgn0036053)	-promoter-TSS (FBgn0036053)	233	FBgn0027567	FBgn0027567	FBtr0076340						NA
ManzF6Ctrl_REP2.mLb.clN_peak_7077	chr2R	23925069	23925884	+	54	NA	TTS (FBgn0261794)	-TTS (FBgn0261794)	240	FBgn0034931	FBgn0034931	FBtr0072140						NA
ManzF6Ctrl_REP2.mLb.clN_peak_6716	chr2R	22127111	22127623	+	53	NA	promoter-TSS (FBgn0029147)	-promoter-TSS (FBgn0029147)	135	FBgn0034697	FBgn0034697	FBtr0071790						NA
ManzF6Ctrl_REP2.mLb.clN_peak_525	chr2L	3712778	3714896	+	53	NA	promoter-TSS (FBgn0031566)	-promoter-TSS (FBgn0031566)	-546	FBgn0031566	FBgn0031566	FBtr0077538						NA
ManzF6Ctrl_REP2.mLb.clN_peak_12391	chr3R	12221113	12221835	+	53	NA	promoter-TSS (FBgn0038000)	-promoter-TSS (FBgn0038000)	-10	FBgn0037999	FBgn0037999	FBtr0082623						NA
ManzF6Ctrl_REP2.mLb.clN_peak_17851	chrX	13810109	13812352	+	53	NA	promoter-TSS (FBgn0030528)	-promoter-TSS (FBgn0030528)	-454	FBgn0030528	FBgn0030528	FBtr0073827						NA
ManzF6Ctrl_REP2.mLb.clN_peak_6729	chr2R	22192069	22192300	+	53	NA	intron (FBgn0034709, intron 1 of 3)	-intron (FBgn0034709, intron 1 of 3)	971	FBgn0034709	FBgn0034709	FBtr0071784						NA
ManzF6Ctrl_REP2.mLb.clN_peak_8675	chr3L	8698087	8698299	+	53	NA	Intergenic	Intergenic	5490	FBgn0265719	FBgn0265719	FBtr0340661						NA
ManzF6Ctrl_REP2.mLb.clN_peak_16693	chrX	6655881	6657378	+	53	NA	intron (FBgn0028360, intron 3 of 3)	-intron (FBgn0028360, intron 3 of 3)	1950	FBgn0028360	FBgn0028360	FBtr0343377						NA
ManzF6Ctrl_REP2.mLb.clN_peak_4124	chr2R	9108676	9109731	+	53	NA	intron (FBgn0033377, intron 1 of 2)	-intron (FBgn0033377, intron 1 of 2)	515	FBgn0033377	FBgn0033377	FBtr0088630						NA
ManzF6Ctrl_REP2.mLb.clN_peak_5304	chr2R	14152160	14153533	+	53	NA	promoter-TSS (FBgn0086895)	-promoter-TSS (FBgn0086895)	-138	FBgn0033897	FBgn0033897	FBtr0310670						NA
ManzF6Ctrl_REP2.mLb.clN_peak_13787	chr3R	23173670	23173992	+	53	NA	promoter-TSS (FBgn0265042)	-promoter-TSS (FBgn0265042)	-42	FBgn0284226	FBgn0284226	FBtr0452125						NA
ManzF6Ctrl_REP2.mLb.clN_peak_9378	chr3L	13923820	13924138	+	53	NA	intron (FBgn0026376, intron 1 of 6)	-intron (FBgn0026376, intron 1 of 6)	-4014	FBgn0026376	FBgn0026376	FBtr0075795						NA
ManzF6Ctrl_REP2.mLb.clN_peak_18740	chrX	19414189	19415000	+	53	NA	intron (FBgn0031016, intron 4 of 7)	-intron (FBgn0031016, intron 2 of 5)	-60469	FBgn0031018	FBgn0031018	FBtr0074710						NA
ManzF6Ctrl_REP2.mLb.clN_peak_13974	chr3R	24347210	24349975	+	53	NA	promoter-TSS (FBgn0039187)	-promoter-TSS (FBgn0039187)	199	FBgn0039186	FBgn0039186	FBtr0273283						NA
ManzF6Ctrl_REP2.mLb.clN_peak_18508	chrX	18253502	18253931	+	53	NA	Intergenic	Intergenic	4291	FBgn0267173	FBgn0267173	FBtr0346295						NA
ManzF6Ctrl_REP2.mLb.clN_peak_6669	chr2R	21733589	21734477	+	53	NA	Intergenic	Intergenic	-5838	FBgn0265963	FBgn0265963	FBtr0346710						NA
ManzF6Ctrl_REP2.mLb.clN_peak_4495	chr2R	10603817	10604353	+	53	NA	intron (FBgn0263102, intron 1 of 7)	-intron (FBgn0263102, intron 3 of 9)	-13577	FBgn0033538	FBgn0033538	FBtr0088284						NA
ManzF6Ctrl_REP2.mLb.clN_peak_13932	chr3R	24111852	24113041	+	53	NA	promoter-TSS (FBgn0053536)	-promoter-TSS (FBgn0053536)	-57	FBgn0039150	FBgn0039150	FBtr0300705						NA
ManzF6Ctrl_REP2.mLb.clN_peak_13189	chr3R	18980939	18981516	+	53	NA	promoter-TSS (FBgn0022338)	-promoter-TSS (FBgn0022338)	97	FBgn0038666	FBgn0038666	FBtr0304690						NA
ManzF6Ctrl_REP2.mLb.clN_peak_118	chr2L	544398	544708	+	53	NA	promoter-TSS (FBgn0031261)	-promoter-TSS (FBgn0031261)	100	FBgn0031260	FBgn0031260	FBtr0078080						NA
ManzF6Ctrl_REP2.mLb.clN_peak_7788	chr3L	2377341	2378315	+	53	NA	promoter-TSS (FBgn0035337)	-promoter-TSS (FBgn0035337)	-272	FBgn0035337	FBgn0035337	FBtr0072899						NA
ManzF6Ctrl_REP2.mLb.clN_peak_593	chr2L	4374716	4375832	+	53	NA	intron (FBgn0026319, intron 1 of 1)	-intron (FBgn0026319, intron 1 of 1)	-3971	FBgn0266903	FBgn0266903	FBtr0445833						NA
ManzF6Ctrl_REP2.mLb.clN_peak_7292	chr2R	24944635	24945636	+	53	NA	promoter-TSS (FBgn0035085)	-promoter-TSS (FBgn0035085)	66	FBgn0035084	FBgn0035084	FBtr0343512						NA
ManzF6Ctrl_REP2.mLb.clN_peak_5697	chr2R	15921888	15922569	+	53	NA	promoter-TSS (FBgn0264089)	-promoter-TSS (FBgn0264089)	-110	FBgn0264089	FBgn0264089	FBtr0330734						NA
ManzF6Ctrl_REP2.mLb.clN_peak_13323	chr3R	19879632	19881064	+	53	NA	exon (FBgn0014006, exon 2 of 9)	-exon (FBgn0014006, exon 2 of 9)	629	FBgn0014006	FBgn0014006	FBtr0300256						NA
ManzF6Ctrl_REP2.mLb.clN_peak_16876	chrX	7708983	7710256	+	53	NA	promoter-TSS (FBgn0029504)	-promoter-TSS (FBgn0029504)	1844	FBgn0262979	FBgn0262979	FBtr0344596						NA
ManzF6Ctrl_REP2.mLb.clN_peak_8132	chr3L	4383753	4384605	+	53	NA	promoter-TSS (FBgn0035539)	-promoter-TSS (FBgn0035539)	-263	FBgn0035539	FBgn0035539	FBtr0073292						NA
ManzF6Ctrl_REP2.mLb.clN_peak_1007	chr2L	7084624	7084768	+	53	NA	promoter-TSS (FBgn0031888)	-promoter-TSS (FBgn0031888)	-61	FBgn0031888	FBgn0031888	FBtr0079423						NA
