PeakID (cmd=annotatePeaks.pl AkaaF6HSan_REP1.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF6HSan_REP1.mLb.clN_peak_9995	chr3R	22686026	22686816	+	135	NA	promoter-TSS (FBgn0039002)	-promoter-TSS (FBgn0039002)	89	FBgn0046114	FBgn0046114	FBtr0334605						NA
AkaaF6HSan_REP1.mLb.clN_peak_3226	chr2R	10123833	10126202	+	135	NA	promoter-TSS (FBgn0050011)	-promoter-TSS (FBgn0050011)	-895	FBgn0050011	FBgn0050011	FBtr0346634						NA
AkaaF6HSan_REP1.mLb.clN_peak_247	chr2L	2174930	2176782	+	135	NA	intron (FBgn0000097, intron 1 of 4)	-intron (FBgn0000097, intron 1 of 3)	2898	FBgn0000097	FBgn0000097	FBtr0330660						NA
AkaaF6HSan_REP1.mLb.clN_peak_8360	chr3R	6818709	6819966	+	135	NA	promoter-TSS (FBgn0026162)	-promoter-TSS (FBgn0026162)	-557	FBgn0026162	FBgn0026162	FBtr0081622						NA
AkaaF6HSan_REP1.mLb.clN_peak_8907	chr3R	12280652	12281156	+	135	NA	promoter-TSS (FBgn0003651)	-promoter-TSS (FBgn0003651)	-248	FBgn0003651	FBgn0003651	FBtr0479795						NA
AkaaF6HSan_REP1.mLb.clN_peak_3222	chr2R	10100754	10101908	+	135	NA	intron (FBgn0004907, intron 1 of 6)	-intron (FBgn0004907, intron 1 of 6)	-1741	FBgn0033485	FBgn0033485	FBtr0088425						NA
AkaaF6HSan_REP1.mLb.clN_peak_23	chr2L	128229	129592	+	135	NA	exon (FBgn0288229, exon 2 of 9)	-exon (FBgn0288229, exon 2 of 9)	335	FBgn0288229	FBgn0288229	FBtr0078155						NA
AkaaF6HSan_REP1.mLb.clN_peak_13262	chrX	15577714	15578544	+	135	NA	promoter-TSS (FBgn0030658)	-promoter-TSS (FBgn0030658)	42	FBgn0030657	FBgn0030657	FBtr0346182						NA
AkaaF6HSan_REP1.mLb.clN_peak_10229	chr3R	25038575	25039604	+	135	NA	promoter-TSS (FBgn0045866)	-promoter-TSS (FBgn0045866)	160	FBgn0039261	FBgn0039261	FBtr0334507						NA
AkaaF6HSan_REP1.mLb.clN_peak_2470	chr2R	4130693	4131906	+	135	NA	exon (FBgn0262115, exon 2 of 3)	-exon (FBgn0262115, exon 2 of 3)	325	FBgn0262115	FBgn0262115	FBtr0111300						NA
AkaaF6HSan_REP1.mLb.clN_peak_5033	chr2R	24028360	24029526	+	135	NA	promoter-TSS (FBgn0034961)	-promoter-TSS (FBgn0034961)	-154	FBgn0061198	FBgn0061198	FBtr0343346						NA
AkaaF6HSan_REP1.mLb.clN_peak_4739	chr2R	21719847	21721242	+	134	NA	promoter-TSS (FBgn0034657)	-promoter-TSS (FBgn0034657)	-190	FBgn0034657	FBgn0034657	FBtr0071713						NA
AkaaF6HSan_REP1.mLb.clN_peak_3022	chr2R	8682836	8683670	+	134	NA	promoter-TSS (FBgn0011906)	-promoter-TSS (FBgn0011906)	38	FBgn0011906	FBgn0011906	FBtr0088703						NA
AkaaF6HSan_REP1.mLb.clN_peak_4211	chr2R	17457193	17458853	+	134	NA	promoter-TSS (FBgn0028953)	-promoter-TSS (FBgn0028953)	360	FBgn0028953	FBgn0028953	FBtr0345418						NA
AkaaF6HSan_REP1.mLb.clN_peak_6329	chr3L	10515888	10516779	+	134	NA	intron (FBgn0052062, intron 1 of 14)	-intron (FBgn0052062, intron 1 of 14)	330	FBgn0052062	FBgn0052062	FBtr0332985						NA
AkaaF6HSan_REP1.mLb.clN_peak_733	chr2L	6473257	6473968	+	134	NA	TTS (FBgn0031818)	-TTS (FBgn0031818)	292	FBgn0259749	FBgn0259749	FBtr0079268						NA
AkaaF6HSan_REP1.mLb.clN_peak_7588	chr3L	21497172	21498682	+	134	NA	promoter-TSS (FBgn0015239)	-promoter-TSS (FBgn0015239)	-986	FBgn0015239	FBgn0015239	FBtr0078392						NA
AkaaF6HSan_REP1.mLb.clN_peak_4586	chr2R	20319821	20321456	+	134	NA	promoter-TSS (FBgn0027529)	-promoter-TSS (FBgn0027529)	-356	FBgn0027529	FBgn0027529	FBtr0309253						NA
AkaaF6HSan_REP1.mLb.clN_peak_5121	chr2R	24630593	24631338	+	134	NA	promoter-TSS (FBgn0015040)	-promoter-TSS (FBgn0015040)	-98	FBgn0015040	FBgn0015040	FBtr0072321						NA
AkaaF6HSan_REP1.mLb.clN_peak_4902	chr2R	23074666	23074859	+	134	NA	promoter-TSS (FBgn0034816)	-promoter-TSS (FBgn0034816)	-37	FBgn0003062	FBgn0003062	FBtr0071982						NA
AkaaF6HSan_REP1.mLb.clN_peak_30	chr2L	166294	167064	+	134	NA	intron (FBgn0016977, intron 3 of 13)	-intron (FBgn0016977, intron 2 of 10)	-8015	FBgn0053635	FBgn0053635	FBtr0091612						NA
AkaaF6HSan_REP1.mLb.clN_peak_3418	chr2R	11475352	11476700	+	134	NA	exon (FBgn0001269, exon 2 of 5)	-exon (FBgn0001269, exon 2 of 5)	318	FBgn0001269	FBgn0001269	FBtr0345673						NA
AkaaF6HSan_REP1.mLb.clN_peak_874	chr2L	7809019	7810741	+	134	NA	intron (FBgn0031952, intron 1 of 5)	-intron (FBgn0031952, intron 1 of 6)	823	FBgn0031952	FBgn0031952	FBtr0343424						NA
AkaaF6HSan_REP1.mLb.clN_peak_10308	chr3R	25982870	25983731	+	133	NA	TTS (FBgn0259146)	-TTS (FBgn0259146)	287	FBgn0015269	FBgn0015269	FBtr0084953						NA
AkaaF6HSan_REP1.mLb.clN_peak_5988	chr3L	7528333	7529653	+	133	NA	TTS (FBgn0268063)	-TTS (FBgn0268063)	-4133	FBgn0028582	FBgn0028582	FBtr0331834						NA
AkaaF6HSan_REP1.mLb.clN_peak_11515	chrX	1482915	1483780	+	133	NA	promoter-TSS (FBgn0003517)	-promoter-TSS (FBgn0003517)	-55	FBgn0003517	FBgn0003517	FBtr0070290						NA
AkaaF6HSan_REP1.mLb.clN_peak_1935	chr2L	18830368	18831546	+	133	NA	promoter-TSS (FBgn0015808)	-promoter-TSS (FBgn0015808)	196	FBgn0032715	FBgn0032715	FBtr0344795						NA
AkaaF6HSan_REP1.mLb.clN_peak_11323	chrX	486955	488106	+	133	NA	promoter-TSS (FBgn0023536)	-promoter-TSS (FBgn0023536)	51	FBgn0029525	FBgn0029525	FBtr0070094						NA
AkaaF6HSan_REP1.mLb.clN_peak_1440	chr2L	12460909	12462028	+	133	NA	promoter-TSS (FBgn0259176)	-promoter-TSS (FBgn0259176)	7804	FBgn0032437	FBgn0032437	FBtr0329828						NA
AkaaF6HSan_REP1.mLb.clN_peak_6441	chr3L	11272061	11272968	+	133	NA	Intergenic	Intergenic	2048	FBgn0265931	FBgn0265931	FBtr0342875						NA
AkaaF6HSan_REP1.mLb.clN_peak_9367	chr3R	17056187	17056769	+	133	NA	intron (FBgn0020493, intron 2 of 7)	-intron (FBgn0020493, intron 2 of 7)	2471	FBgn0020493	FBgn0020493	FBtr0479820						NA
AkaaF6HSan_REP1.mLb.clN_peak_4107	chr2R	16730637	16732281	+	133	NA	promoter-TSS (FBgn0050463)	-promoter-TSS (FBgn0050463)	6426	FBgn0262564	FBgn0262564	FBtr0347233						NA
AkaaF6HSan_REP1.mLb.clN_peak_766	chr2L	6722705	6724513	+	133	NA	promoter-TSS (FBgn0046704)	-promoter-TSS (FBgn0046704)	-294	FBgn0046704	FBgn0046704	FBtr0329943						NA
AkaaF6HSan_REP1.mLb.clN_peak_5184	chr2R	25010670	25012184	+	133	NA	promoter-TSS (FBgn0004055)	-promoter-TSS (FBgn0004055)	36	FBgn0287873	FBgn0287873	FBtr0302572						NA
AkaaF6HSan_REP1.mLb.clN_peak_3265	chr2R	10428438	10430823	+	133	NA	promoter-TSS (FBgn0262114)	-promoter-TSS (FBgn0262114)	-78	FBgn0262114	FBgn0262114	FBtr0346961						NA
AkaaF6HSan_REP1.mLb.clN_peak_9625	chr3R	19671202	19672755	+	133	NA	TTS (FBgn0012003)	-TTS (FBgn0012003)	371	FBgn0012003	FBgn0012003	FBtr0083799						NA
AkaaF6HSan_REP1.mLb.clN_peak_9988	chr3R	22626410	22627371	+	133	NA	promoter-TSS (FBgn0020278)	-promoter-TSS (FBgn0020278)	-1907	FBgn0263452	FBgn0263452	FBtr0309305						NA
AkaaF6HSan_REP1.mLb.clN_peak_5426	chr3L	1349533	1350947	+	133	NA	promoter-TSS (FBgn0029514)	-promoter-TSS (FBgn0029514)	-876	FBgn0029514	FBgn0029514	FBtr0072680						NA
AkaaF6HSan_REP1.mLb.clN_peak_4676	chr2R	21282248	21283180	+	133	NA	promoter-TSS (FBgn0034611)	-promoter-TSS (FBgn0034611)	-124	FBgn0034611	FBgn0034611	FBtr0342884						NA
AkaaF6HSan_REP1.mLb.clN_peak_7599	chr3L	21568465	21569776	+	133	NA	promoter-TSS (FBgn0037102)	-promoter-TSS (FBgn0037102)	-132	FBgn0052438	FBgn0052438	FBtr0333456						NA
AkaaF6HSan_REP1.mLb.clN_peak_906	chr2L	7992722	7994821	+	133	NA	promoter-TSS (FBgn0031969)	-promoter-TSS (FBgn0031969)	-555	FBgn0031969	FBgn0031969	FBtr0300183						NA
AkaaF6HSan_REP1.mLb.clN_peak_13803	chrX	21042434	21043361	+	133	NA	promoter-TSS (FBgn0025814)	-promoter-TSS (FBgn0025814)	772	FBgn0025814	FBgn0025814	FBtr0345919						NA
AkaaF6HSan_REP1.mLb.clN_peak_5270	chr3L	270561	271918	+	133	NA	promoter-TSS (FBgn0029002)	-promoter-TSS (FBgn0029002)	39	FBgn0029002	FBgn0029002	FBtr0332839						NA
AkaaF6HSan_REP1.mLb.clN_peak_5421	chr3L	1320645	1321447	+	133	NA	promoter-TSS (FBgn0010246)	-promoter-TSS (FBgn0010246)	1760	FBgn0035208	FBgn0035208	FBtr0072726						NA
AkaaF6HSan_REP1.mLb.clN_peak_6214	chr3L	9377075	9378224	+	133	NA	promoter-TSS (FBgn0001225)	-promoter-TSS (FBgn0001225)	-222	FBgn0001225	FBgn0001225	FBtr0346539						NA
AkaaF6HSan_REP1.mLb.clN_peak_6552	chr3L	12265632	12267682	+	132	NA	promoter-TSS (FBgn0052100)	-promoter-TSS (FBgn0052100)	-871	FBgn0052100	FBgn0052100	FBtr0076006						NA
AkaaF6HSan_REP1.mLb.clN_peak_3927	chr2R	15127890	15130034	+	132	NA	exon (FBgn0015371, exon 1 of 5)	-exon (FBgn0015371, exon 1 of 5)	13501	FBgn0015371	FBgn0015371	FBtr0305216						NA
AkaaF6HSan_REP1.mLb.clN_peak_3521	chr2R	12150040	12151310	+	132	NA	promoter-TSS (FBgn0027504)	-promoter-TSS (FBgn0027504)	-69	FBgn0027504	FBgn0027504	FBtr0088018						NA
AkaaF6HSan_REP1.mLb.clN_peak_755	chr2L	6644509	6645046	+	132	NA	intron (FBgn0051635, intron 2 of 8)	-intron (FBgn0051635, intron 2 of 6)	4337	FBgn0051635	FBgn0051635	FBtr0331192						NA
AkaaF6HSan_REP1.mLb.clN_peak_6028	chr3L	7834962	7835819	+	132	NA	intron (FBgn0016694, intron 1 of 5)	-intron (FBgn0016694, intron 1 of 4)	20158	FBgn0016694	FBgn0016694	FBtr0332083						NA
AkaaF6HSan_REP1.mLb.clN_peak_6762	chr3L	14632027	14633235	+	132	NA	promoter-TSS (FBgn0041604)	-promoter-TSS (FBgn0041604)	30	FBgn0041604	FBgn0041604	FBtr0333032						NA
AkaaF6HSan_REP1.mLb.clN_peak_2479	chr2R	4242054	4243286	+	132	NA	exon (FBgn0262117, exon 2 of 11)	-exon (FBgn0262117, exon 2 of 11)	264	FBgn0262117	FBgn0262117	FBtr0111268						NA
AkaaF6HSan_REP1.mLb.clN_peak_1915	chr2L	18677129	18677841	+	132	NA	promoter-TSS (FBgn0086681)	-promoter-TSS (FBgn0086681)	127	FBgn0086909	FBgn0086909	FBtr0344023						NA
AkaaF6HSan_REP1.mLb.clN_peak_12095	chrX	5428274	5428905	+	132	NA	promoter-TSS (FBgn0029766)	-promoter-TSS (FBgn0029766)	106	FBgn0267073	FBgn0267073	FBtr0346054						NA
AkaaF6HSan_REP1.mLb.clN_peak_12462	chrX	8409160	8411852	+	132	NA	promoter-TSS (FBgn0262976)	-promoter-TSS (FBgn0262976)	-408	FBgn0262976	FBgn0262976	FBtr0307286						NA
AkaaF6HSan_REP1.mLb.clN_peak_34	chr2L	182694	183433	+	132	NA	exon (FBgn0016977, exon 1 of 10)	-intron (FBgn0016977, intron 1 of 10)	243	FBgn0016977	FBgn0016977	FBtr0078121						NA
AkaaF6HSan_REP1.mLb.clN_peak_1327	chr2L	11220727	11221599	+	132	NA	intron (FBgn0264442, intron 1 of 6)	-intron (FBgn0264442, intron 2 of 8)	-13672	FBgn0086035	FBgn0086035	FBtr0114311						NA
AkaaF6HSan_REP1.mLb.clN_peak_8380	chr3R	7066777	7067694	+	132	NA	promoter-TSS (FBgn0037466)	-promoter-TSS (FBgn0037466)	-99	FBgn0037465	FBgn0037465	FBtr0081645						NA
AkaaF6HSan_REP1.mLb.clN_peak_13506	chrX	17826873	17827633	+	132	NA	TTS (FBgn0265902)	-TTS (FBgn0265902)	311	FBgn0030869	FBgn0030869	FBtr0310310						NA
AkaaF6HSan_REP1.mLb.clN_peak_3017	chr2R	8665444	8666617	+	132	NA	promoter-TSS (FBgn0263120)	-promoter-TSS (FBgn0263120)	-9540	FBgn0263120	FBgn0263120	FBtr0100427						NA
AkaaF6HSan_REP1.mLb.clN_peak_4390	chr2R	18854908	18855744	+	132	NA	promoter-TSS (FBgn0010053)	-promoter-TSS (FBgn0010053)	-239	FBgn0010053	FBgn0010053	FBtr0086625						NA
AkaaF6HSan_REP1.mLb.clN_peak_12564	chrX	9163216	9164844	+	132	NA	promoter-TSS (FBgn0026206)	-promoter-TSS (FBgn0026206)	775	FBgn0026206	FBgn0026206	FBtr0474151						NA
AkaaF6HSan_REP1.mLb.clN_peak_7005	chr3L	16765637	16766451	+	132	NA	promoter-TSS (FBgn0004108)	-promoter-TSS (FBgn0004108)	-28	FBgn0004108	FBgn0004108	FBtr0075322						NA
AkaaF6HSan_REP1.mLb.clN_peak_7091	chr3L	17614038	17614435	+	132	NA	intron (FBgn0000567, intron 1 of 7)	-intron (FBgn0000567, intron 1 of 7)	5089	FBgn0000567	FBgn0000567	FBtr0305796						NA
AkaaF6HSan_REP1.mLb.clN_peak_3293	chr2R	10553908	10554510	+	132	NA	Intergenic	Intergenic	-6949	FBgn0283426	FBgn0283426	FBtr0445179						NA
AkaaF6HSan_REP1.mLb.clN_peak_4888	chr2R	22924500	22926051	+	132	NA	promoter-TSS (FBgn0010660)	-promoter-TSS (FBgn0010660)	168	FBgn0261564	FBgn0261564	FBtr0345079						NA
AkaaF6HSan_REP1.mLb.clN_peak_5252	chr3L	130930	132576	+	132	NA	promoter-TSS (FBgn0020386)	-promoter-TSS (FBgn0020386)	-182	FBgn0267455	FBgn0267455	FBtr0346826						NA
AkaaF6HSan_REP1.mLb.clN_peak_7399	chr3L	20230338	20230731	+	132	NA	TTS (FBgn0260397)	-TTS (FBgn0260397)	-1135	FBgn0036956	FBgn0036956	FBtr0074827						NA
AkaaF6HSan_REP1.mLb.clN_peak_3897	chr2R	14928159	14928554	+	132	NA	promoter-TSS (FBgn0027596)	-promoter-TSS (FBgn0027596)	-5159	FBgn0040747	FBgn0040747	FBtr0087406						NA
AkaaF6HSan_REP1.mLb.clN_peak_3231	chr2R	10158219	10158782	+	132	NA	promoter-TSS (FBgn0265512)	-promoter-TSS (FBgn0265512)	84	FBgn0265512	FBgn0265512	FBtr0088369						NA
AkaaF6HSan_REP1.mLb.clN_peak_13639	chrX	19028480	19028866	+	132	NA	TTS (FBgn0264090)	-TTS (FBgn0264090)	-21769	FBgn0085358	FBgn0085358	FBtr0344305						NA
AkaaF6HSan_REP1.mLb.clN_peak_12253	chrX	6726659	6727397	+	132	NA	exon (FBgn0029896, exon 1 of 4)	-exon (FBgn0029896, exon 1 of 4)	3505	FBgn0029896	FBgn0029896	FBtr0340265						NA
AkaaF6HSan_REP1.mLb.clN_peak_607	chr2L	5463044	5463543	+	132	NA	intron (FBgn0261963, intron 1 of 3)	-intron (FBgn0261963, intron 1 of 3)	1654	FBgn0261963	FBgn0261963	FBtr0079093						NA
AkaaF6HSan_REP1.mLb.clN_peak_7902	chr3L	25115330	25116210	+	131	NA	promoter-TSS (FBgn0040020)	-promoter-TSS (FBgn0040020)	68	FBgn0040020	FBgn0040020	FBtr0113739						NA
AkaaF6HSan_REP1.mLb.clN_peak_3721	chr2R	13592806	13593678	+	131	NA	promoter-TSS (FBgn0033859)	-promoter-TSS (FBgn0033859)	97	FBgn0266489	FBgn0266489	FBtr0344528						NA
AkaaF6HSan_REP1.mLb.clN_peak_3307	chr2R	10617353	10618795	+	131	NA	TTS (FBgn0263102)	-TTS (FBgn0263102)	412	FBgn0033538	FBgn0033538	FBtr0088284						NA
AkaaF6HSan_REP1.mLb.clN_peak_11596	chrX	2041065	2042413	+	131	NA	promoter-TSS (FBgn0003964)	-promoter-TSS (FBgn0003964)	-129	FBgn0025632	FBgn0025632	FBtr0340109						NA
AkaaF6HSan_REP1.mLb.clN_peak_2439	chr2R	2563973	2566384	+	131	NA	exon (FBgn0058263, exon 1 of 5)	-exon (FBgn0058263, exon 1 of 5)	207	FBgn0058263	FBgn0058263	FBtr0334936						NA
AkaaF6HSan_REP1.mLb.clN_peak_7641	chr3L	21839837	21841452	+	131	NA	promoter-TSS (FBgn0037138)	-promoter-TSS (FBgn0037138)	554	FBgn0037138	FBgn0037138	FBtr0078447						NA
AkaaF6HSan_REP1.mLb.clN_peak_6667	chr3L	13494240	13495256	+	131	NA	promoter-TSS (FBgn0036373)	-promoter-TSS (FBgn0036373)	-879	FBgn0036373	FBgn0036373	FBtr0075811						NA
AkaaF6HSan_REP1.mLb.clN_peak_9467	chr3R	18198460	18200126	+	131	NA	promoter-TSS (FBgn0028499)	-promoter-TSS (FBgn0028499)	302	FBgn0011481	FBgn0011481	FBtr0083612						NA
AkaaF6HSan_REP1.mLb.clN_peak_8970	chr3R	13010991	13013185	+	131	NA	promoter-TSS (FBgn0038110)	-promoter-TSS (FBgn0038110)	439	FBgn0020496	FBgn0020496	FBtr0334517						NA
AkaaF6HSan_REP1.mLb.clN_peak_2735	chr2R	6631434	6633178	+	131	NA	promoter-TSS (FBgn0262736)	-promoter-TSS (FBgn0262736)	78	FBgn0262736	FBgn0262736	FBtr0086150						NA
AkaaF6HSan_REP1.mLb.clN_peak_9079	chr3R	14289007	14289479	+	131	NA	promoter-TSS (FBgn0285913)	-promoter-TSS (FBgn0285913)	172	FBgn0285913	FBgn0285913	FBtr0344157						NA
AkaaF6HSan_REP1.mLb.clN_peak_749	chr2L	6612408	6613138	+	131	NA	intron (FBgn0031836, intron 2 of 4)	-intron (FBgn0031836, intron 2 of 4)	1086	FBgn0031836	FBgn0031836	FBtr0079293						NA
AkaaF6HSan_REP1.mLb.clN_peak_5711	chr3L	4062045	4062389	+	131	NA	promoter-TSS (FBgn0000449)	-promoter-TSS (FBgn0000449)	-75	FBgn0000449	FBgn0000449	FBtr0073205						NA
AkaaF6HSan_REP1.mLb.clN_peak_5571	chr3L	2765314	2767169	+	131	NA	promoter-TSS (FBgn0035370)	-promoter-TSS (FBgn0035370)	-758	FBgn0035370	FBgn0035370	FBtr0072969						NA
AkaaF6HSan_REP1.mLb.clN_peak_10565	chr3R	29062717	29064790	+	131	NA	promoter-TSS (FBgn0039632)	-promoter-TSS (FBgn0039632)	-75	FBgn0039633	FBgn0039633	FBtr0330299						NA
AkaaF6HSan_REP1.mLb.clN_peak_5064	chr2R	24242657	24243452	+	131	NA	promoter-TSS (FBgn0050418)	-promoter-TSS (FBgn0050418)	-201	FBgn0050418	FBgn0050418	FBtr0072263						NA
AkaaF6HSan_REP1.mLb.clN_peak_3777	chr2R	14024070	14025511	+	131	NA	intron (FBgn0002643, intron 2 of 5)	-intron (FBgn0002643, intron 3 of 6)	-3830	FBgn0033893	FBgn0033893	FBtr0087599						NA
AkaaF6HSan_REP1.mLb.clN_peak_8562	chr3R	8857405	8858061	+	131	NA	promoter-TSS (FBgn0262614)	-promoter-TSS (FBgn0262614)	-4147	FBgn0011966	FBgn0011966	FBtr0081923						NA
AkaaF6HSan_REP1.mLb.clN_peak_7104	chr3L	17667882	17669735	+	131	NA	promoter-TSS (FBgn0065088)	-promoter-TSS (FBgn0065088)	-78	FBgn0065088	FBgn0065088	FBtr0091663						NA
AkaaF6HSan_REP1.mLb.clN_peak_11812	chrX	3545656	3546612	+	131	NA	promoter-TSS (FBgn0267910)	-promoter-TSS (FBgn0267910)	-24	FBgn0267910	FBgn0267910	FBtr0307366						NA
AkaaF6HSan_REP1.mLb.clN_peak_10127	chr3R	23942735	23943432	+	131	NA	promoter-TSS (FBgn0001098)	-promoter-TSS (FBgn0001098)	-4313	FBgn0001098	FBgn0001098	FBtr0089498						NA
AkaaF6HSan_REP1.mLb.clN_peak_4793	chr2R	22212549	22213517	+	131	NA	TTS (FBgn0034713)	-TTS (FBgn0034713)	198	FBgn0025186	FBgn0025186	FBtr0071774						NA
AkaaF6HSan_REP1.mLb.clN_peak_7589	chr3L	21507144	21508276	+	131	NA	promoter-TSS (FBgn0264561)	-promoter-TSS (FBgn0264561)	-142	FBgn0037092	FBgn0037092	FBtr0332715						NA
AkaaF6HSan_REP1.mLb.clN_peak_12838	chrX	11492557	11493946	+	131	NA	promoter-TSS (FBgn0052666)	-promoter-TSS (FBgn0052666)	-253	FBgn0265749	FBgn0265749	FBtr0340710						NA
AkaaF6HSan_REP1.mLb.clN_peak_2265	chr2L	21426647	21426987	+	131	NA	promoter-TSS (FBgn0053804)	-promoter-TSS (FBgn0053804)	-99	FBgn0053804	FBgn0053804	FBtr0091808						NA
AkaaF6HSan_REP1.mLb.clN_peak_5800	chr3L	5152285	5153089	+	130	NA	promoter-TSS (FBgn0010747)	-promoter-TSS (FBgn0010747)	9	FBgn0010747	FBgn0010747	FBtr0077169						NA
AkaaF6HSan_REP1.mLb.clN_peak_8721	chr3R	10169488	10170887	+	130	NA	TTS (FBgn0037796)	-TTS (FBgn0037796)	300	FBgn0040238	FBgn0040238	FBtr0337020						NA
AkaaF6HSan_REP1.mLb.clN_peak_9659	chr3R	19904657	19905450	+	130	NA	promoter-TSS (FBgn0038747)	-promoter-TSS (FBgn0038747)	-111	FBgn0038747	FBgn0038747	FBtr0344354						NA
AkaaF6HSan_REP1.mLb.clN_peak_6131	chr3L	8662009	8662622	+	130	NA	Intergenic	Intergenic	12844	FBgn0035922	FBgn0035922	FBtr0273328						NA
AkaaF6HSan_REP1.mLb.clN_peak_1467	chr2L	12704360	12705016	+	130	NA	promoter-TSS (FBgn0032451)	-promoter-TSS (FBgn0032451)	-37	FBgn0032451	FBgn0032451	FBtr0329924						NA
AkaaF6HSan_REP1.mLb.clN_peak_5856	chr3L	5932171	5932877	+	130	NA	promoter-TSS (FBgn0002638)	-promoter-TSS (FBgn0002638)	88	FBgn0002638	FBgn0002638	FBtr0077076						NA
AkaaF6HSan_REP1.mLb.clN_peak_8351	chr3R	6657046	6658136	+	130	NA	promoter-TSS (FBgn0262801)	-promoter-TSS (FBgn0262801)	-149	FBgn0026566	FBgn0026566	FBtr0346140						NA
AkaaF6HSan_REP1.mLb.clN_peak_9527	chr3R	18917979	18918917	+	130	NA	exon (FBgn0261113, exon 1 of 5)	-exon (FBgn0261113, exon 1 of 5)	188	FBgn0261113	FBgn0261113	FBtr0334524						NA
AkaaF6HSan_REP1.mLb.clN_peak_13467	chrX	17506315	17507880	+	130	NA	promoter-TSS (FBgn0263706)	-promoter-TSS (FBgn0263706)	10428	FBgn0265903	FBgn0265903	FBtr0342804						NA
AkaaF6HSan_REP1.mLb.clN_peak_167	chr2L	1185770	1186328	+	130	NA	promoter-TSS (FBgn0031322)	-promoter-TSS (FBgn0031322)	154	FBgn0031322	FBgn0031322	FBtr0335379						NA
AkaaF6HSan_REP1.mLb.clN_peak_11250	chr4	1303244	1307308	+	130	NA	Intergenic	Intergenic	74439	FBgn0053653	FBgn0053653	FBtr0333702						NA
AkaaF6HSan_REP1.mLb.clN_peak_7899	chr3L	24975909	24977179	+	130	NA	exon (FBgn0058002, exon 2 of 3)	-exon (FBgn0058002, exon 2 of 3)	290	FBgn0058002	FBgn0058002	FBtr0113773						NA
AkaaF6HSan_REP1.mLb.clN_peak_5474	chr3L	1746326	1747245	+	130	NA	promoter-TSS (FBgn0035267)	-promoter-TSS (FBgn0035267)	-122	FBgn0035267	FBgn0035267	FBtr0474139						NA
AkaaF6HSan_REP1.mLb.clN_peak_309	chr2L	2884924	2887007	+	130	NA	promoter-TSS (FBgn0041111)	-promoter-TSS (FBgn0041111)	36	FBgn0041111	FBgn0041111	FBtr0077633						NA
AkaaF6HSan_REP1.mLb.clN_peak_1444	chr2L	12482930	12484615	+	130	NA	promoter-TSS (FBgn0259176)	-promoter-TSS (FBgn0259176)	13561	FBgn0051858	FBgn0051858	FBtr0080381						NA
AkaaF6HSan_REP1.mLb.clN_peak_10014	chr3R	22816360	22817283	+	130	NA	promoter-TSS (FBgn0039028)	-promoter-TSS (FBgn0039028)	-643	FBgn0039028	FBgn0039028	FBtr0339139						NA
AkaaF6HSan_REP1.mLb.clN_peak_10641	chr3R	29771916	29774929	+	130	NA	TTS (FBgn0267779)	-TTS (FBgn0267779)	530	FBgn0001297	FBgn0001297	FBtr0339165						NA
AkaaF6HSan_REP1.mLb.clN_peak_10055	chr3R	23374290	23375636	+	130	NA	TTS (FBgn0262010)	-TTS (FBgn0262010)	1260	FBgn0262010	FBgn0262010	FBtr0303835						NA
AkaaF6HSan_REP1.mLb.clN_peak_10326	chr3R	26117510	26118099	+	130	NA	intron (FBgn0051324, intron 3 of 4)	-intron (FBgn0051324, intron 1 of 2)	7619	FBgn0267729	FBgn0267729	FBtr0347307						NA
AkaaF6HSan_REP1.mLb.clN_peak_8995	chr3R	13263845	13264573	+	130	NA	promoter-TSS (FBgn0003598)	-promoter-TSS (FBgn0003598)	-148	FBgn0038128	FBgn0038128	FBtr0082779						NA
AkaaF6HSan_REP1.mLb.clN_peak_2991	chr2R	8420692	8421304	+	130	NA	promoter-TSS (FBgn0028836)	-promoter-TSS (FBgn0028836)	-35	FBgn0028836	FBgn0028836	FBtr0088742						NA
AkaaF6HSan_REP1.mLb.clN_peak_10436	chr3R	27252931	27254309	+	130	NA	promoter-TSS (FBgn0010441)	-promoter-TSS (FBgn0010441)	190	FBgn0011289	FBgn0011289	FBtr0085156						NA
AkaaF6HSan_REP1.mLb.clN_peak_9249	chr3R	15908376	15909135	+	129	NA	intron (FBgn0038381, intron 1 of 4)	-intron (FBgn0038381, intron 1 of 4)	357	FBgn0038381	FBgn0038381	FBtr0083200						NA
AkaaF6HSan_REP1.mLb.clN_peak_10041	chr3R	23226206	23227090	+	129	NA	promoter-TSS (FBgn0262975)	-promoter-TSS (FBgn0262975)	22255	FBgn0039064	FBgn0039064	FBtr0110801						NA
AkaaF6HSan_REP1.mLb.clN_peak_12118	chrX	5671396	5673355	+	129	NA	promoter-TSS (FBgn0029785)	-promoter-TSS (FBgn0029785)	-26	FBgn0029785	FBgn0029785	FBtr0345788						NA
