PeakID (cmd=annotatePeaks.pl ManzF6Ctrl_REP3.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
ManzF6Ctrl_REP3.mLb.clN_peak_3337	chr2R	4361372	4361484	+	33	NA	intron (FBgn0260798, intron 10 of 14)	-intron (FBgn0260798, intron 10 of 14)	109632	FBgn0260798	FBgn0260798	FBtr0302242						NA
ManzF6Ctrl_REP3.mLb.clN_peak_7412	chr2R	22323622	22324238	+	33	NA	intron (FBgn0013272, intron 1 of 4)	-intron (FBgn0013272, intron 2 of 5)	-1188	FBgn0013272	FBgn0013272	FBtr0342986						NA
ManzF6Ctrl_REP3.mLb.clN_peak_18569	chrX	6982713	6983235	+	33	NA	promoter-TSS (FBgn0264893)	-promoter-TSS (FBgn0264893)	-997	FBgn0264893	FBgn0264893	FBtr0334882						NA
ManzF6Ctrl_REP3.mLb.clN_peak_12558	chr3R	5636625	5638325	+	33	NA	promoter-TSS (FBgn0051548)	-promoter-TSS (FBgn0051548)	241	FBgn0037356	FBgn0037356	FBtr0078709						NA
ManzF6Ctrl_REP3.mLb.clN_peak_11644	chr3L	21823260	21823507	+	33	NA	promoter-TSS (FBgn0037134)	-promoter-TSS (FBgn0037134)	-78	FBgn0037134	FBgn0037134	FBtr0078440						NA
ManzF6Ctrl_REP3.mLb.clN_peak_11231	chr3L	19817533	19819973	+	33	NA	promoter-TSS (FBgn0013799)	-promoter-TSS (FBgn0013799)	-349	FBgn0013799	FBgn0013799	FBtr0332153						NA
ManzF6Ctrl_REP3.mLb.clN_peak_21284	chrX	23528548	23529112	+	33	NA	Intergenic	Intergenic	237130	FBgn0267524	FBgn0267524	FBtr0346898						NA
ManzF6Ctrl_REP3.mLb.clN_peak_9541	chr3L	8726391	8726572	+	33	NA	promoter-TSS (FBgn0000357)	-promoter-TSS (FBgn0000357)	-310	FBgn0000357	FBgn0000357	FBtr0076571						NA
ManzF6Ctrl_REP3.mLb.clN_peak_7856	chr2R	24313219	24313365	+	33	NA	TTS (FBgn0288686)	-TTS (FBgn0288686)	7411	FBgn0288686	FBgn0288686	FBtr0343443						NA
ManzF6Ctrl_REP3.mLb.clN_peak_15947	chr3R	26622644	26623477	+	33	NA	exon (FBgn0039436, exon 2 of 2)	-exon (FBgn0039436, exon 2 of 2)	483	FBgn0039436	FBgn0039436	FBtr0085057						NA
ManzF6Ctrl_REP3.mLb.clN_peak_17597	chrX	1904086	1904365	+	33	NA	TTS (FBgn0023511)	-TTS (FBgn0023511)	-1048	FBgn0052801	FBgn0052801	FBtr0070355						NA
ManzF6Ctrl_REP3.mLb.clN_peak_15978	chr3R	26862386	26863391	+	33	NA	promoter-TSS (FBgn0039459)	-promoter-TSS (FBgn0039459)	-75	FBgn0051072	FBgn0051072	FBtr0085097						NA
ManzF6Ctrl_REP3.mLb.clN_peak_5558	chr2R	13578603	13578865	+	33	NA	exon (FBgn0265497, exon 1 of 1)	-exon (FBgn0265497, exon 1 of 1)	698	FBgn0265497	FBgn0265497	FBtr0339944						NA
ManzF6Ctrl_REP3.mLb.clN_peak_15745	chr3R	25287227	25287638	+	33	NA	promoter-TSS (FBgn0039315)	-promoter-TSS (FBgn0039315)	-42	FBgn0039315	FBgn0039315	FBtr0273361						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20741	chrX	19315613	19315769	+	33	NA	intron (FBgn0259834, intron 1 of 4)	-intron (FBgn0259834, intron 1 of 4)	6415	FBgn0259834	FBgn0259834	FBtr0344324						NA
ManzF6Ctrl_REP3.mLb.clN_peak_9740	chr3L	9770030	9770379	+	33	NA	promoter-TSS (FBgn0036043)	-promoter-TSS (FBgn0036043)	6660	FBgn0036043	FBgn0036043	FBtr0331848						NA
ManzF6Ctrl_REP3.mLb.clN_peak_21198	chrX	22952548	22952657	+	33	NA	Intergenic	Intergenic	6225	FBgn0267058	FBgn0267058	FBtr0346044						NA
ManzF6Ctrl_REP3.mLb.clN_peak_144	chr2L	681973	682329	+	33	NA	intron (FBgn0284247, intron 2 of 11)	-intron (FBgn0284247, intron 2 of 11)	-28417	FBgn0266323	FBgn0266323	FBtr0344054						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20898	chrX	20230995	20231269	+	33	NA	intron (FBgn0003654, intron 4 of 6)	-intron (FBgn0003654, intron 5 of 7)	-5021	FBgn0053498	FBgn0053498	FBtr0344318						NA
ManzF6Ctrl_REP3.mLb.clN_peak_886	chr2L	6023635	6024524	+	33	NA	exon (FBgn0031764, exon 2 of 2)	-exon (FBgn0031764, exon 2 of 2)	460	FBgn0031764	FBgn0031764	FBtr0079226						NA
ManzF6Ctrl_REP3.mLb.clN_peak_8278	chr3L	851111	851729	+	33	NA	promoter-TSS (FBgn0035169)	-promoter-TSS (FBgn0035169)	74	FBgn0035169	FBgn0035169	FBtr0072587						NA
ManzF6Ctrl_REP3.mLb.clN_peak_3161	chr2L	23055120	23055687	+	33	NA	Intergenic	Intergenic	12788	FBgn0086683	FBgn0086683	FBtr0111239						NA
ManzF6Ctrl_REP3.mLb.clN_peak_14660	chr3R	19134836	19136218	+	33	NA	TTS (FBgn0038680)	-TTS (FBgn0038680)	369	FBgn0038681	FBgn0038681	FBtr0083731						NA
ManzF6Ctrl_REP3.mLb.clN_peak_4404	chr2R	9087373	9088287	+	33	NA	promoter-TSS (FBgn0010220)	-promoter-TSS (FBgn0010220)	-4	FBgn0010220	FBgn0010220	FBtr0088564						NA
ManzF6Ctrl_REP3.mLb.clN_peak_3815	chr2R	6883012	6883291	+	33	NA	promoter-TSS (FBgn0028988)	-promoter-TSS (FBgn0028988)	-129	FBgn0028988	FBgn0028988	FBtr0300357						NA
ManzF6Ctrl_REP3.mLb.clN_peak_17454	chrX	1250315	1250715	+	33	NA	intron (FBgn0028550, intron 3 of 3)	-intron (FBgn0028550, intron 4 of 4)	-10631	FBgn0026876	FBgn0026876	FBtr0070245						NA
ManzF6Ctrl_REP3.mLb.clN_peak_1142	chr2L	7434583	7435065	+	32	NA	Intergenic	Intergenic	-1308	FBgn0031913	FBgn0031913	FBtr0079466						NA
ManzF6Ctrl_REP3.mLb.clN_peak_3690	chr2R	6286155	6287802	+	32	NA	Intergenic	Intergenic	41466	FBgn0286511	FBgn0286511	FBtr0336520						NA
ManzF6Ctrl_REP3.mLb.clN_peak_21026	chrX	21243068	21243565	+	32	NA	intron (FBgn0052521, intron 1 of 4)	-intron (FBgn0052521, intron 2 of 4)	7832	FBgn0031168	FBgn0031168	FBtr0077237						NA
ManzF6Ctrl_REP3.mLb.clN_peak_12633	chr3R	6072608	6072826	+	32	NA	Intergenic	Intergenic	5566	FBgn0037399	FBgn0037399	FBtr0078620						NA
ManzF6Ctrl_REP3.mLb.clN_peak_12316	chr3R	4731783	4732185	+	32	NA	promoter-TSS (FBgn0027570)	-promoter-TSS (FBgn0027570)	-106	FBgn0027570	FBgn0027570	FBtr0333922						NA
ManzF6Ctrl_REP3.mLb.clN_peak_10190	chr3L	12797448	12797608	+	32	NA	intron (FBgn0260945, intron 2 of 10)	-intron (FBgn0260945, intron 2 of 11)	7336	FBgn0261674	FBgn0261674	FBtr0344221						NA
ManzF6Ctrl_REP3.mLb.clN_peak_4660	chr2R	10045513	10046080	+	32	NA	TTS (FBgn0265341)	-TTS (FBgn0265341)	1761	FBgn0265341	FBgn0265341	FBtr0344611						NA
ManzF6Ctrl_REP3.mLb.clN_peak_3021	chr2L	21639720	21639985	+	32	NA	TTS (FBgn0023416)	-TTS (FBgn0023416)	7265	FBgn0023416	FBgn0023416	FBtr0085897						NA
ManzF6Ctrl_REP3.mLb.clN_peak_8017	chr2R	25008685	25008858	+	32	NA	intron (FBgn0287873, intron 2 of 13)	-intron (FBgn0287873, intron 2 of 13)	2692	FBgn0287873	FBgn0287873	FBtr0302572						NA
ManzF6Ctrl_REP3.mLb.clN_peak_17638	chrX	2107589	2108670	+	32	NA	promoter-TSS (FBgn0000382)	-promoter-TSS (FBgn0000382)	6202	FBgn0086043	FBgn0086043	FBtr0114319						NA
ManzF6Ctrl_REP3.mLb.clN_peak_4375	chr2R	8977275	8977432	+	32	NA	intron (FBgn0286782, intron 1 of 6)	-intron (FBgn0286782, intron 1 of 6)	8547	FBgn0286782	FBgn0286782	FBtr0339307						NA
ManzF6Ctrl_REP3.mLb.clN_peak_15815	chr3R	25686491	25687225	+	32	NA	exon (FBgn0039360, exon 2 of 5)	-exon (FBgn0039360, exon 2 of 5)	512	FBgn0039360	FBgn0039360	FBtr0331359						NA
ManzF6Ctrl_REP3.mLb.clN_peak_3571	chr2R	5887111	5888484	+	32	NA	Intergenic	Intergenic	2903	FBgn0264956	FBgn0264956	FBtr0335264						NA
ManzF6Ctrl_REP3.mLb.clN_peak_248	chr2L	1361557	1361904	+	32	NA	promoter-TSS (FBgn0053126)	-promoter-TSS (FBgn0053126)	91	FBgn0053126	FBgn0053126	FBtr0343844						NA
ManzF6Ctrl_REP3.mLb.clN_peak_10738	chr3L	16713575	16714298	+	32	NA	exon (FBgn0000414, exon 1 of 10)	-exon (FBgn0000414, exon 1 of 10)	276	FBgn0000414	FBgn0000414	FBtr0330190						NA
ManzF6Ctrl_REP3.mLb.clN_peak_14769	chr3R	19642227	19643193	+	32	NA	promoter-TSS (FBgn0038721)	-promoter-TSS (FBgn0038721)	-1482	FBgn0038721	FBgn0038721	FBtr0302492						NA
ManzF6Ctrl_REP3.mLb.clN_peak_9696	chr3L	9551034	9551571	+	32	NA	intron (FBgn0261555, intron 1 of 9)	-intron (FBgn0261555, intron 1 of 9)	4082	FBgn0261555	FBgn0261555	FBtr0302711						NA
ManzF6Ctrl_REP3.mLb.clN_peak_13734	chr3R	12985979	12986436	+	32	NA	TTS (FBgn0038100)	-TTS (FBgn0038100)	166	FBgn0051342	FBgn0051342	FBtr0113403						NA
ManzF6Ctrl_REP3.mLb.clN_peak_1783	chr2L	11206639	11207046	+	32	NA	promoter-TSS (FBgn0264441)	-promoter-TSS (FBgn0264441)	-750	FBgn0264441	FBgn0264441	FBtr0332563						NA
ManzF6Ctrl_REP3.mLb.clN_peak_11452	chr3L	20942807	20942994	+	32	NA	intron (FBgn0011591, intron 2 of 6)	-intron (FBgn0011591, intron 2 of 6)	6612	FBgn0011591	FBgn0011591	FBtr0078267						NA
ManzF6Ctrl_REP3.mLb.clN_peak_7963	chr2R	24787368	24787587	+	32	NA	promoter-TSS (FBgn0041205)	-promoter-TSS (FBgn0041205)	-66	FBgn0041205	FBgn0041205	FBtr0305672						NA
ManzF6Ctrl_REP3.mLb.clN_peak_58	chr2L	292350	292872	+	32	NA	promoter-TSS (FBgn0031245)	-promoter-TSS (FBgn0031245)	192	FBgn0031247	FBgn0031247	FBtr0078130						NA
ManzF6Ctrl_REP3.mLb.clN_peak_8738	chr3L	3436782	3437489	+	32	NA	intron (FBgn0026259, intron 6 of 7)	-intron (FBgn0026259, intron 7 of 8)	-19174	FBgn0014388	FBgn0014388	FBtr0073145						NA
ManzF6Ctrl_REP3.mLb.clN_peak_4499	chr2R	9424070	9424611	+	32	NA	promoter-TSS (FBgn0033412)	-promoter-TSS (FBgn0033412)	253	FBgn0033413	FBgn0033413	FBtr0333003						NA
ManzF6Ctrl_REP3.mLb.clN_peak_2174	chr2L	14385354	14385738	+	32	NA	Intergenic	Intergenic	-4374	FBgn0020258	FBgn0020258	FBtr0080638						NA
ManzF6Ctrl_REP3.mLb.clN_peak_17658	chrX	2184287	2184973	+	32	NA	promoter-TSS (FBgn0040899)	-promoter-TSS (FBgn0040899)	38	FBgn0023542	FBgn0023542	FBtr0070425						NA
ManzF6Ctrl_REP3.mLb.clN_peak_9958	chr3L	11293543	11293649	+	32	NA	intron (FBgn0036152, intron 1 of 3)	-intron (FBgn0036152, intron 1 of 2)	2323	FBgn0036152	FBgn0036152	FBtr0333389						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20212	chrX	16670808	16671327	+	32	NA	intron (FBgn0030769, intron 1 of 3)	-intron (FBgn0030769, intron 1 of 3)	5686	FBgn0030769	FBgn0030769	FBtr0335281						NA
ManzF6Ctrl_REP3.mLb.clN_peak_13052	chr3R	8805409	8807088	+	32	NA	promoter-TSS (FBgn0037634)	-promoter-TSS (FBgn0037634)	-74	FBgn0037634	FBgn0037634	FBtr0081919						NA
ManzF6Ctrl_REP3.mLb.clN_peak_7746	chr2R	23811779	23812035	+	32	NA	promoter-TSS (FBgn0028411)	-promoter-TSS (FBgn0028411)	67	FBgn0028411	FBgn0028411	FBtr0343270						NA
ManzF6Ctrl_REP3.mLb.clN_peak_9617	chr3L	9065913	9066128	+	32	NA	promoter-TSS (FBgn0000116)	-promoter-TSS (FBgn0000116)	6711	FBgn0035959	FBgn0035959	FBtr0345351						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20192	chrX	16566651	16568177	+	32	NA	exon (FBgn0267912, exon 2 of 2)	-exon (FBgn0267912, exon 2 of 2)	2026	FBgn0267912	FBgn0267912	FBtr0074292						NA
ManzF6Ctrl_REP3.mLb.clN_peak_2122	chr2L	14013527	14014243	+	32	NA	exon (FBgn0027348, exon 1 of 6)	-exon (FBgn0027348, exon 1 of 6)	881	FBgn0027348	FBgn0027348	FBtr0346624						NA
ManzF6Ctrl_REP3.mLb.clN_peak_14482	chr3R	17948806	17949736	+	32	NA	intron (FBgn0263995, intron 2 of 11)	-intron (FBgn0263995, intron 2 of 11)	5165	FBgn0263995	FBgn0263995	FBtr0330271						NA
ManzF6Ctrl_REP3.mLb.clN_peak_8188	chr3L	515607	516472	+	32	NA	intron (FBgn0001316, intron 1 of 16)	-intron (FBgn0001316, intron 1 of 18)	6742	FBgn0267664	FBgn0267664	FBtr0347133						NA
ManzF6Ctrl_REP3.mLb.clN_peak_10961	chr3L	18005392	18005905	+	32	NA	intron (FBgn0000568, intron 3 of 7)	-intron (FBgn0000568, intron 1 of 5)	-2570	FBgn0086081	FBgn0086081	FBtr0114357						NA
ManzF6Ctrl_REP3.mLb.clN_peak_14244	chr3R	16093986	16094707	+	32	NA	promoter-TSS (FBgn0026059)	-promoter-TSS (FBgn0026059)	-4882	FBgn0010379	FBgn0010379	FBtr0344717						NA
ManzF6Ctrl_REP3.mLb.clN_peak_14611	chr3R	18794754	18795377	+	32	NA	exon (FBgn0038652, exon 1 of 11)	-exon (FBgn0038652, exon 1 of 11)	104	FBgn0038652	FBgn0038652	FBtr0339167						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20964	chrX	20860749	20860859	+	32	NA	intron (FBgn0085387, intron 2 of 10)	-intron (FBgn0085387, intron 2 of 10)	-4009	FBgn0262822	FBgn0262822	FBtr0347238						NA
ManzF6Ctrl_REP3.mLb.clN_peak_17492	chrX	1453320	1455202	+	32	NA	TTS (FBgn0027795)	-TTS (FBgn0027795)	1831	FBgn0265139	FBgn0265139	FBtr0300224						NA
ManzF6Ctrl_REP3.mLb.clN_peak_17961	chrX	3867834	3869066	+	32	NA	promoter-TSS (FBgn0028491)	-promoter-TSS (FBgn0028491)	-523	FBgn0028491	FBgn0028491	FBtr0070608						NA
ManzF6Ctrl_REP3.mLb.clN_peak_8425	chr3L	1575057	1575367	+	32	NA	TTS (FBgn0035236)	-TTS (FBgn0035236)	6031	FBgn0035236	FBgn0035236	FBtr0345367						NA
ManzF6Ctrl_REP3.mLb.clN_peak_1444	chr2L	9228245	9228718	+	32	NA	intron (FBgn0041092, intron 2 of 12)	-intron (FBgn0041092, intron 3 of 14)	8113	FBgn0051885	FBgn0051885	FBtr0079820						NA
ManzF6Ctrl_REP3.mLb.clN_peak_4433	chr2R	9190852	9191002	+	32	NA	promoter-TSS (FBgn0033391)	-promoter-TSS (FBgn0033391)	1169	FBgn0033391	FBgn0033391	FBtr0302512						NA
ManzF6Ctrl_REP3.mLb.clN_peak_1295	chr2L	8220159	8220791	+	32	NA	TTS (FBgn0032006)	-TTS (FBgn0032006)	266	FBgn0032005	FBgn0032005	FBtr0306170						NA
ManzF6Ctrl_REP3.mLb.clN_peak_21008	chrX	21155926	21156995	+	32	NA	promoter-TSS (FBgn0267055)	-promoter-TSS (FBgn0267055)	161	FBgn0052511	FBgn0052511	FBtr0307579						NA
ManzF6Ctrl_REP3.mLb.clN_peak_13166	chr3R	9347838	9348581	+	32	NA	intron (FBgn0266410, intron 2 of 5)	-intron (FBgn0266410, intron 2 of 5)	-6059	FBgn0086053	FBgn0086053	FBtr0114329						NA
ManzF6Ctrl_REP3.mLb.clN_peak_12212	chr3R	4281244	4282257	+	32	NA	promoter-TSS (FBgn0041605)	-promoter-TSS (FBgn0041605)	1529	FBgn0041605	FBgn0041605	FBtr0078902						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20636	chrX	18836406	18836556	+	32	NA	intron (FBgn0030964, intron 1 of 5)	-intron (FBgn0030964, intron 1 of 5)	3799	FBgn0030964	FBgn0030964	FBtr0301667						NA
ManzF6Ctrl_REP3.mLb.clN_peak_14614	chr3R	18849181	18849520	+	32	NA	promoter-TSS (FBgn0038653)	-promoter-TSS (FBgn0038653)	-126	FBgn0038653	FBgn0038653	FBtr0332809						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20080	chrX	15857604	15857892	+	32	NA	promoter-TSS (FBgn0002914)	-promoter-TSS (FBgn0002914)	75	FBgn0002914	FBgn0002914	FBtr0074170						NA
ManzF6Ctrl_REP3.mLb.clN_peak_5116	chr2R	11842646	11843086	+	32	NA	TTS (FBgn0259832)	-TTS (FBgn0259832)	1258	FBgn0259832	FBgn0259832	FBtr0112422						NA
ManzF6Ctrl_REP3.mLb.clN_peak_7818	chr2R	24145413	24146176	+	32	NA	intron (FBgn0287831, intron 1 of 3)	-intron (FBgn0287831, intron 1 of 3)	6231	FBgn0287831	FBgn0287831	FBtr0481628						NA
ManzF6Ctrl_REP3.mLb.clN_peak_9950	chr3L	11263686	11264430	+	32	NA	Intergenic	Intergenic	10504	FBgn0265931	FBgn0265931	FBtr0342875						NA
ManzF6Ctrl_REP3.mLb.clN_peak_15186	chr3R	22014871	22015907	+	32	NA	TTS (FBgn0264490)	-TTS (FBgn0264490)	692	FBgn0038921	FBgn0038921	FBtr0084170						NA
ManzF6Ctrl_REP3.mLb.clN_peak_8976	chr3L	4687135	4687451	+	32	NA	promoter-TSS (FBgn0262870)	-promoter-TSS (FBgn0262870)	24	FBgn0262870	FBgn0262870	FBtr0333594						NA
ManzF6Ctrl_REP3.mLb.clN_peak_1914	chr2L	12492181	12492403	+	32	NA	exon (FBgn0259176, exon 1 of 3)	-exon (FBgn0259176, exon 1 of 3)	5041	FBgn0051858	FBgn0051858	FBtr0080381						NA
ManzF6Ctrl_REP3.mLb.clN_peak_11877	chr3L	22867743	22868318	+	32	NA	TTS (FBgn0010348)	-TTS (FBgn0010348)	213	FBgn0037199	FBgn0037199	FBtr0347060						NA
ManzF6Ctrl_REP3.mLb.clN_peak_19633	chrX	13230545	13231274	+	32	NA	intron (FBgn0004456, intron 1 of 7)	-intron (FBgn0004456, intron 2 of 8)	5657	FBgn0052639	FBgn0052639	FBtr0073734						NA
ManzF6Ctrl_REP3.mLb.clN_peak_2882	chr2L	20869621	20871041	+	32	NA	TTS (FBgn0051675)	-TTS (FBgn0051675)	477	FBgn0032900	FBgn0032900	FBtr0081430						NA
ManzF6Ctrl_REP3.mLb.clN_peak_17591	chrX	1868666	1869147	+	32	NA	promoter-TSS (FBgn0023513)	-promoter-TSS (FBgn0023513)	36	FBgn0023513	FBgn0023513	FBtr0339600						NA
ManzF6Ctrl_REP3.mLb.clN_peak_7795	chr2R	24024119	24024606	+	32	NA	TTS (FBgn0034959)	-TTS (FBgn0034959)	155	FBgn0283494	FBgn0283494	FBtr0072163						NA
ManzF6Ctrl_REP3.mLb.clN_peak_18570	chrX	6985030	6985774	+	32	NA	TTS (FBgn0264893)	-TTS (FBgn0264893)	266	FBgn0004646	FBgn0004646	FBtr0309873						NA
ManzF6Ctrl_REP3.mLb.clN_peak_19656	chrX	13314915	13315165	+	32	NA	promoter-TSS (FBgn0283680)	-promoter-TSS (FBgn0283680)	11035	FBgn0266376	FBgn0266376	FBtr0344173						NA
ManzF6Ctrl_REP3.mLb.clN_peak_13666	chr3R	12422778	12422970	+	32	NA	promoter-TSS (FBgn0038042)	-promoter-TSS (FBgn0038042)	106	FBgn0038043	FBgn0038043	FBtr0082587						NA
ManzF6Ctrl_REP3.mLb.clN_peak_8247	chr3L	764880	766114	+	32	NA	Intergenic	Intergenic	-4006	FBgn0052480	FBgn0052480	FBtr0072579						NA
ManzF6Ctrl_REP3.mLb.clN_peak_1790	chr2L	11255706	11256472	+	32	NA	exon (FBgn0264442, exon 7 of 7)	-exon (FBgn0264442, exon 7 of 7)	12913	FBgn0040232	FBgn0040232	FBtr0332205						NA
ManzF6Ctrl_REP3.mLb.clN_peak_4504	chr2R	9444097	9444280	+	32	NA	intron (FBgn0029092, intron 1 of 6)	-intron (FBgn0029092, intron 1 of 6)	1596	FBgn0266860	FBgn0266860	FBtr0345669						NA
ManzF6Ctrl_REP3.mLb.clN_peak_14986	chr3R	21072682	21073409	+	32	NA	promoter-TSS (FBgn0038851)	-promoter-TSS (FBgn0038851)	274	FBgn0003257	FBgn0003257	FBtr0084038						NA
ManzF6Ctrl_REP3.mLb.clN_peak_1965	chr2L	13021100	13021627	+	32	NA	promoter-TSS (FBgn0028965)	-promoter-TSS (FBgn0028965)	-51	FBgn0028965	FBgn0028965	FBtr0080427						NA
ManzF6Ctrl_REP3.mLb.clN_peak_13591	chr3R	11974182	11975007	+	32	NA	TTS (FBgn0037972)	-TTS (FBgn0037972)	316	FBgn0260744	FBgn0260744	FBtr0347147						NA
ManzF6Ctrl_REP3.mLb.clN_peak_19557	chrX	12724347	12724693	+	32	NA	intron (FBgn0264678, intron 1 of 1)	-intron (FBgn0265523, intron 2 of 9)	-6060	FBgn0264678	FBgn0264678	FBtr0333774						NA
ManzF6Ctrl_REP3.mLb.clN_peak_17042	chr4	974044	976194	+	32	NA	promoter-TSS (FBgn0083990)	-promoter-TSS (FBgn0083990)	916	FBgn0039932	FBgn0039932	FBtr0301335						NA
ManzF6Ctrl_REP3.mLb.clN_peak_2737	chr2L	19758589	19758907	+	32	NA	promoter-TSS (FBgn0032819)	-promoter-TSS (FBgn0032819)	-131	FBgn0032819	FBgn0032819	FBtr0081290						NA
ManzF6Ctrl_REP3.mLb.clN_peak_15244	chr3R	22375924	22376178	+	32	NA	TTS (FBgn0038952)	-TTS (FBgn0038952)	128	FBgn0038953	FBgn0038953	FBtr0084216						NA
ManzF6Ctrl_REP3.mLb.clN_peak_9060	chr3L	5630621	5630876	+	32	NA	promoter-TSS (FBgn0035625)	-promoter-TSS (FBgn0035625)	-235	FBgn0035625	FBgn0035625	FBtr0345593						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20872	chrX	19935306	19935509	+	32	NA	promoter-TSS (FBgn0263210)	-promoter-TSS (FBgn0263210)	-842	FBgn0263210	FBgn0263210	FBtr0307584						NA
ManzF6Ctrl_REP3.mLb.clN_peak_16918	chr4	545610	547270	+	32	NA	exon (FBgn0026869, exon 6 of 6)	-exon (FBgn0026869, exon 6 of 6)	11414	FBgn0264618	FBgn0264618	FBtr0333707						NA
ManzF6Ctrl_REP3.mLb.clN_peak_3854	chr2R	7014069	7014749	+	32	NA	intron (FBgn0029506, intron 2 of 4)	-intron (FBgn0029506, intron 2 of 4)	1924	FBgn0029506	FBgn0029506	FBtr0336871						NA
ManzF6Ctrl_REP3.mLb.clN_peak_1064	chr2L	6967367	6968338	+	32	NA	promoter-TSS (FBgn0264922)	-promoter-TSS (FBgn0264922)	-262	FBgn0264922	FBgn0264922	FBtr0079356						NA
ManzF6Ctrl_REP3.mLb.clN_peak_12407	chr3R	5064840	5065870	+	32	NA	Intergenic	Intergenic	-11617	FBgn0267148	FBgn0267148	FBtr0346246						NA
ManzF6Ctrl_REP3.mLb.clN_peak_6256	chr2R	16680604	16681763	+	32	NA	exon (FBgn0050463, exon 7 of 12)	-exon (FBgn0050463, exon 7 of 12)	2810	FBgn0050463	FBgn0050463	FBtr0087112						NA
ManzF6Ctrl_REP3.mLb.clN_peak_5094	chr2R	11753068	11753325	+	32	NA	Intergenic	Intergenic	-3621	FBgn0033652	FBgn0033652	FBtr0304622						NA
ManzF6Ctrl_REP3.mLb.clN_peak_10138	chr3L	12501300	12501517	+	32	NA	promoter-TSS (FBgn0036291)	-promoter-TSS (FBgn0036291)	-97	FBgn0036290	FBgn0036290	FBtr0345350						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20760	chrX	19399664	19400048	+	32	NA	intron (FBgn0031016, intron 4 of 7)	-intron (FBgn0031016, intron 2 of 5)	46675	FBgn0031016	FBgn0031016	FBtr0309224						NA
ManzF6Ctrl_REP3.mLb.clN_peak_3141	chr2L	22505296	22505467	+	32	NA	Intergenic	Intergenic	30212	FBgn0082980	FBgn0082980	FBtr0309749						NA
ManzF6Ctrl_REP3.mLb.clN_peak_5877	chr2R	14903899	14905141	+	32	NA	promoter-TSS (FBgn0027596)	-promoter-TSS (FBgn0027596)	3451	FBgn0027596	FBgn0027596	FBtr0303757						NA
ManzF6Ctrl_REP3.mLb.clN_peak_7661	chr2R	23428459	23429343	+	32	NA	intron (FBgn0034861, intron 1 of 3)	-intron (FBgn0034861, intron 1 of 3)	4453	FBgn0034861	FBgn0034861	FBtr0343264						NA
ManzF6Ctrl_REP3.mLb.clN_peak_17798	chrX	2787161	2787797	+	32	NA	intron (FBgn0040384, intron 2 of 6)	-intron (FBgn0040384, intron 3 of 7)	1843	FBgn0040384	FBgn0040384	FBtr0309881						NA
ManzF6Ctrl_REP3.mLb.clN_peak_13742	chr3R	13018659	13019227	+	32	NA	intron (FBgn0020496, intron 1 of 7)	-intron (FBgn0020496, intron 1 of 5)	7294	FBgn0020496	FBgn0020496	FBtr0334517						NA
ManzF6Ctrl_REP3.mLb.clN_peak_11045	chr3L	18783498	18783887	+	32	NA	intron (FBgn0267601, intron 2 of 2)	-intron (FBgn0001078, intron 2 of 9)	17620	FBgn0267601	FBgn0267601	FBtr0347047						NA
ManzF6Ctrl_REP3.mLb.clN_peak_12785	chr3R	6930449	6930718	+	32	NA	intron (FBgn0260642, intron 2 of 6)	-intron (FBgn0260642, intron 1 of 4)	-25901	FBgn0262897	FBgn0262897	FBtr0344599						NA
ManzF6Ctrl_REP3.mLb.clN_peak_14571	chr3R	18507839	18508133	+	32	NA	intron (FBgn0004652, intron 2 of 8)	-intron (FBgn0004652, intron 2 of 7)	37600	FBgn0004652	FBgn0004652	FBtr0330040						NA
ManzF6Ctrl_REP3.mLb.clN_peak_6786	chr2R	19191158	19192104	+	32	NA	intron (FBgn0263395, intron 2 of 13)	-intron (FBgn0263395, intron 2 of 14)	12893	FBgn0263395	FBgn0263395	FBtr0340456						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20630	chrX	18813792	18815094	+	32	NA	intron (FBgn0259927, intron 1 of 10)	-intron (FBgn0259927, intron 1 of 9)	1146	FBgn0259927	FBgn0259927	FBtr0310343						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20845	chrX	19746078	19746559	+	32	NA	TTS (FBgn0066304)	-TTS (FBgn0066304)	169	FBgn0267057	FBgn0267057	FBtr0346043						NA
ManzF6Ctrl_REP3.mLb.clN_peak_795	chr2L	5421654	5421850	+	32	NA	Intergenic	Intergenic	-10090	FBgn0263866	FBgn0263866	FBtr0329835						NA
