PeakID (cmd=annotatePeaks.pl ManzF6HSan_REP1.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
ManzF6HSan_REP1.mLb.clN_peak_6556	chr2R	22478231	22479114	+	40	NA	exon (FBgn0034733, exon 1 of 5)	-exon (FBgn0034733, exon 1 of 5)	293	FBgn0034733	FBgn0034733	FBtr0071832						NA
ManzF6HSan_REP1.mLb.clN_peak_13499	chr3R	23933816	23935022	+	40	NA	promoter-TSS (FBgn0039129)	-promoter-TSS (FBgn0039129)	507	FBgn0039130	FBgn0039130	FBtr0084494						NA
ManzF6HSan_REP1.mLb.clN_peak_6109	chr2R	19503003	19503778	+	40	NA	exon (FBgn0034455, exon 1 of 1)	-exon (FBgn0034455, exon 1 of 1)	322	FBgn0034455	FBgn0034455	FBtr0345929						NA
ManzF6HSan_REP1.mLb.clN_peak_4442	chr2R	10875704	10875910	+	40	NA	promoter-TSS (FBgn0263510)	-promoter-TSS (FBgn0263510)	59	FBgn0263510	FBgn0263510	FBtr0088228						NA
ManzF6HSan_REP1.mLb.clN_peak_13387	chr3R	23126215	23128122	+	40	NA	promoter-TSS (FBgn0051365)	-promoter-TSS (FBgn0051365)	-746	FBgn0051365	FBgn0051365	FBtr0084406						NA
ManzF6HSan_REP1.mLb.clN_peak_14233	chr3R	29794419	29794712	+	40	NA	promoter-TSS (FBgn0262112)	-promoter-TSS (FBgn0262112)	-32	FBgn0262112	FBgn0262112	FBtr0085481						NA
ManzF6HSan_REP1.mLb.clN_peak_18443	chrX	23412328	23412590	+	40	NA	Intergenic	Intergenic	120759	FBgn0267524	FBgn0267524	FBtr0346898						NA
ManzF6HSan_REP1.mLb.clN_peak_5794	chr2R	17750173	17750993	+	40	NA	TTS (FBgn0034274)	-TTS (FBgn0034274)	290	FBgn0034275	FBgn0034275	FBtr0089546						NA
ManzF6HSan_REP1.mLb.clN_peak_13336	chr3R	22625063	22625637	+	40	NA	intron (FBgn0020278, intron 2 of 4)	-intron (FBgn0020278, intron 2 of 4)	-3447	FBgn0263452	FBgn0263452	FBtr0309305						NA
ManzF6HSan_REP1.mLb.clN_peak_4541	chr2R	11429450	11429778	+	40	NA	promoter-TSS (FBgn0015872)	-promoter-TSS (FBgn0015872)	31	FBgn0015872	FBgn0015872	FBtr0088142						NA
ManzF6HSan_REP1.mLb.clN_peak_18278	chrX	21366414	21366813	+	40	NA	intron (FBgn0024251, intron 2 of 4)	-intron (FBgn0024182, intron 2 of 4)	-2001	FBgn0024251	FBgn0024251	FBtr0331745						NA
ManzF6HSan_REP1.mLb.clN_peak_11165	chr3R	6677339	6678765	+	40	NA	exon (FBgn0002522, exon 1 of 3)	-exon (FBgn0002522, exon 1 of 3)	-6393	FBgn0000552	FBgn0000552	FBtr0081688						NA
ManzF6HSan_REP1.mLb.clN_peak_13119	chr3R	21268262	21270669	+	40	NA	promoter-TSS (FBgn0038876)	-promoter-TSS (FBgn0038876)	-405	FBgn0285937	FBgn0285937	FBtr0084104						NA
ManzF6HSan_REP1.mLb.clN_peak_11136	chr3R	6423823	6424744	+	40	NA	intron (FBgn0264495, intron 1 of 6)	-intron (FBgn0264495, intron 2 of 8)	-14705	FBgn0264787	FBgn0264787	FBtr0334323						NA
ManzF6HSan_REP1.mLb.clN_peak_12185	chr3R	14290268	14290459	+	40	NA	promoter-TSS (FBgn0285913)	-promoter-TSS (FBgn0285913)	1292	FBgn0285913	FBgn0285913	FBtr0344157						NA
ManzF6HSan_REP1.mLb.clN_peak_11745	chr3R	10696426	10697096	+	39	NA	promoter-TSS (FBgn0020385)	-promoter-TSS (FBgn0020385)	114	FBgn0287589	FBgn0287589	FBtr0479861						NA
ManzF6HSan_REP1.mLb.clN_peak_312	chr2L	2228117	2228476	+	39	NA	promoter-TSS (FBgn0264945)	-promoter-TSS (FBgn0264945)	-692	FBgn0264945	FBgn0264945	FBtr0335164						NA
ManzF6HSan_REP1.mLb.clN_peak_12680	chr3R	18219836	18220514	+	39	NA	promoter-TSS (FBgn0038582)	-promoter-TSS (FBgn0038582)	92	FBgn0038583	FBgn0038583	FBtr0083610						NA
ManzF6HSan_REP1.mLb.clN_peak_277	chr2L	1980561	1982438	+	39	NA	promoter-TSS (FBgn0031379)	-promoter-TSS (FBgn0031379)	323	FBgn0031378	FBgn0031378	FBtr0077814						NA
ManzF6HSan_REP1.mLb.clN_peak_2421	chr2L	20066288	20066429	+	39	NA	promoter-TSS (FBgn0045064)	-promoter-TSS (FBgn0045064)	-33	FBgn0045064	FBgn0045064	FBtr0331184						NA
ManzF6HSan_REP1.mLb.clN_peak_3364	chr2R	6517619	6518276	+	39	NA	intron (FBgn0086655, intron 1 of 6)	-intron (FBgn0086655, intron 1 of 6)	-7652	FBgn0266620	FBgn0266620	FBtr0344903						NA
ManzF6HSan_REP1.mLb.clN_peak_12791	chr3R	19023793	19024423	+	39	NA	promoter-TSS (FBgn0038673)	-promoter-TSS (FBgn0038673)	16	FBgn0038673	FBgn0038673	FBtr0083710						NA
ManzF6HSan_REP1.mLb.clN_peak_5083	chr2R	13962428	13962809	+	39	NA	intron (FBgn0013770, intron 2 of 3)	-intron (FBgn0013770, intron 2 of 3)	-2035	FBgn0261975	FBgn0261975	FBtr0304022						NA
ManzF6HSan_REP1.mLb.clN_peak_4679	chr2R	11984560	11985933	+	39	NA	promoter-TSS (FBgn0085260)	-promoter-TSS (FBgn0085260)	147	FBgn0011704	FBgn0011704	FBtr0088046						NA
ManzF6HSan_REP1.mLb.clN_peak_11988	chr3R	12642424	12642839	+	39	NA	promoter-TSS (FBgn0038070)	-promoter-TSS (FBgn0038070)	-149	FBgn0038070	FBgn0038070	FBtr0301150						NA
ManzF6HSan_REP1.mLb.clN_peak_11317	chr3R	7978554	7978994	+	39	NA	promoter-TSS (FBgn0010401)	-promoter-TSS (FBgn0010401)	-185	FBgn0010401	FBgn0010401	FBtr0331341						NA
ManzF6HSan_REP1.mLb.clN_peak_12276	chr3R	14890077	14890418	+	39	NA	promoter-TSS (FBgn0038271)	-promoter-TSS (FBgn0038271)	16	FBgn0038271	FBgn0038271	FBtr0083001						NA
ManzF6HSan_REP1.mLb.clN_peak_5701	chr2R	17135900	17136492	+	39	NA	promoter-TSS (FBgn0034199)	-promoter-TSS (FBgn0034199)	-255	FBgn0034199	FBgn0034199	FBtr0086986						NA
ManzF6HSan_REP1.mLb.clN_peak_16955	chrX	12014918	12015139	+	39	NA	promoter-TSS (FBgn0030362)	-intron (FBgn0030362, intron 1 of 2)	-455	FBgn0030362	FBgn0030362	FBtr0073577						NA
ManzF6HSan_REP1.mLb.clN_peak_15673	chrX	3555367	3555840	+	39	NA	intron (FBgn0052791, intron 2 of 10)	-intron (FBgn0052791, intron 2 of 10)	-9493	FBgn0267910	FBgn0267910	FBtr0307366						NA
ManzF6HSan_REP1.mLb.clN_peak_9046	chr3L	14111538	14111958	+	39	NA	TTS (FBgn0042630)	-TTS (FBgn0042630)	-3630	FBgn0036411	FBgn0036411	FBtr0330178						NA
ManzF6HSan_REP1.mLb.clN_peak_12065	chr3R	13387555	13388757	+	39	NA	TTS (FBgn0038147)	-TTS (FBgn0038147)	553	FBgn0038146	FBgn0038146	FBtr0082763						NA
ManzF6HSan_REP1.mLb.clN_peak_9259	chr3L	15924271	15925066	+	39	NA	exon (FBgn0036544, exon 1 of 16)	-exon (FBgn0036544, exon 1 of 16)	193	FBgn0036544	FBgn0036544	FBtr0334071						NA
ManzF6HSan_REP1.mLb.clN_peak_398	chr2L	2976886	2977319	+	39	NA	promoter-TSS (FBgn0031484)	-promoter-TSS (FBgn0031484)	-20	FBgn0031484	FBgn0031484	FBtr0077642						NA
ManzF6HSan_REP1.mLb.clN_peak_10940	chr3R	5354085	5355498	+	39	NA	promoter-TSS (FBgn0037313)	-promoter-TSS (FBgn0037313)	-44	FBgn0037312	FBgn0037312	FBtr0078807						NA
ManzF6HSan_REP1.mLb.clN_peak_6509	chr2R	22214121	22214311	+	39	NA	intron (FBgn0025186, intron 1 of 2)	-intron (FBgn0025186, intron 1 of 2)	1381	FBgn0025186	FBgn0025186	FBtr0071774						NA
ManzF6HSan_REP1.mLb.clN_peak_8020	chr3L	6306037	6306334	+	39	NA	promoter-TSS (FBgn0266589)	-promoter-TSS (FBgn0266589)	514	FBgn0266588	FBgn0266588	FBtr0344809						NA
ManzF6HSan_REP1.mLb.clN_peak_16458	chrX	8685255	8685600	+	39	NA	promoter-TSS (FBgn0030056)	-promoter-TSS (FBgn0030056)	4175	FBgn0030056	FBgn0030056	FBtr0345984						NA
ManzF6HSan_REP1.mLb.clN_peak_17742	chrX	17693448	17693754	+	39	NA	intron (FBgn0263258, intron 1 of 7)	-intron (FBgn0263258, intron 2 of 8)	9176	FBgn0030863	FBgn0030863	FBtr0074476						NA
ManzF6HSan_REP1.mLb.clN_peak_10715	chr3R	4436684	4437845	+	39	NA	promoter-TSS (FBgn0037252)	-promoter-TSS (FBgn0037252)	-100	FBgn0037251	FBgn0037251	FBtr0078943						NA
ManzF6HSan_REP1.mLb.clN_peak_410	chr2L	3028791	3029250	+	39	NA	promoter-TSS (FBgn0031494)	-promoter-TSS (FBgn0031494)	148	FBgn0031493	FBgn0031493	FBtr0335484						NA
ManzF6HSan_REP1.mLb.clN_peak_1764	chr2L	13400566	13401004	+	39	NA	promoter-TSS (FBgn0265811)	-promoter-TSS (FBgn0265811)	-954	FBgn0265811	FBgn0265811	FBtr0342634						NA
ManzF6HSan_REP1.mLb.clN_peak_6949	chr2R	24685001	24685355	+	39	NA	promoter-TSS (FBgn0035049)	-promoter-TSS (FBgn0035049)	2199	FBgn0035049	FBgn0035049	FBtr0304007						NA
ManzF6HSan_REP1.mLb.clN_peak_1399	chr2L	10303178	10304462	+	39	NA	TTS (FBgn0032213)	-TTS (FBgn0032213)	127	FBgn0005322	FBgn0005322	FBtr0343612						NA
ManzF6HSan_REP1.mLb.clN_peak_8031	chr3L	6439784	6441104	+	39	NA	intron (FBgn0261801, intron 1 of 6)	-intron (FBgn0261801, intron 1 of 6)	39854	FBgn0261801	FBgn0261801	FBtr0303270						NA
ManzF6HSan_REP1.mLb.clN_peak_476	chr2L	3514445	3515299	+	39	NA	promoter-TSS (FBgn0031544)	-promoter-TSS (FBgn0031544)	0	FBgn0031544	FBgn0031544	FBtr0333250						NA
ManzF6HSan_REP1.mLb.clN_peak_14013	chr3R	27706244	27707326	+	39	NA	promoter-TSS (FBgn0039543)	-promoter-TSS (FBgn0039543)	-34	FBgn0039543	FBgn0039543	FBtr0452077						NA
ManzF6HSan_REP1.mLb.clN_peak_17364	chrX	15292887	15293363	+	39	NA	promoter-TSS (FBgn0030625)	-promoter-TSS (FBgn0030625)	94	FBgn0030625	FBgn0030625	FBtr0074002						NA
ManzF6HSan_REP1.mLb.clN_peak_18352	chrX	22473614	22474535	+	39	NA	TTS (FBgn0031190)	-TTS (FBgn0031190)	376	FBgn0031189	FBgn0031189	FBtr0077351						NA
ManzF6HSan_REP1.mLb.clN_peak_4564	chr2R	11529530	11529731	+	39	NA	Intergenic	Intergenic	-1747	FBgn0000577	FBgn0000577	FBtr0088095						NA
ManzF6HSan_REP1.mLb.clN_peak_12693	chr3R	18283226	18283863	+	39	NA	promoter-TSS (FBgn0038597)	-promoter-TSS (FBgn0038597)	-16	FBgn0038596	FBgn0038596	FBtr0083599						NA
ManzF6HSan_REP1.mLb.clN_peak_1364	chr2L	10143402	10143730	+	39	NA	intron (FBgn0265002, intron 2 of 20)	-intron (FBgn0265002, intron 2 of 20)	-1210	FBgn0032187	FBgn0032187	FBtr0079944						NA
ManzF6HSan_REP1.mLb.clN_peak_11547	chr3R	9412351	9412585	+	39	NA	promoter-TSS (FBgn0011740)	-promoter-TSS (FBgn0011740)	-80	FBgn0011740	FBgn0011740	FBtr0334302						NA
ManzF6HSan_REP1.mLb.clN_peak_4354	chr2R	10522285	10522885	+	39	NA	TTS (FBgn0283521)	-TTS (FBgn0283521)	14075	FBgn0263466	FBgn0263466	FBtr0309765						NA
ManzF6HSan_REP1.mLb.clN_peak_15716	chrX	3819576	3820000	+	39	NA	promoter-TSS (FBgn0052785)	-promoter-TSS (FBgn0052785)	89	FBgn0052785	FBgn0052785	FBtr0070603						NA
ManzF6HSan_REP1.mLb.clN_peak_13308	chr3R	22467778	22468182	+	39	NA	promoter-TSS (FBgn0038975)	-promoter-TSS (FBgn0038975)	177	FBgn0038974	FBgn0038974	FBtr0084293						NA
ManzF6HSan_REP1.mLb.clN_peak_16854	chrX	11446836	11447738	+	39	NA	intron (FBgn0262740, intron 1 of 8)	-intron (FBgn0262740, intron 1 of 8)	4110	FBgn0030300	FBgn0030300	FBtr0073497						NA
ManzF6HSan_REP1.mLb.clN_peak_16463	chrX	8719819	8720721	+	39	NA	promoter-TSS (FBgn0030063)	-promoter-TSS (FBgn0030063)	7	FBgn0027330	FBgn0027330	FBtr0344164						NA
ManzF6HSan_REP1.mLb.clN_peak_464	chr2L	3422916	3423076	+	39	NA	promoter-TSS (FBgn0031530)	-promoter-TSS (FBgn0031530)	3723	FBgn0031530	FBgn0031530	FBtr0303992						NA
ManzF6HSan_REP1.mLb.clN_peak_17530	chrX	16307439	16309263	+	39	NA	promoter-TSS (FBgn0286508)	-promoter-TSS (FBgn0286508)	316	FBgn0286508	FBgn0286508	FBtr0346059						NA
ManzF6HSan_REP1.mLb.clN_peak_7739	chr3L	3845789	3846439	+	39	NA	promoter-TSS (FBgn0013751)	-promoter-TSS (FBgn0013751)	-92	FBgn0013751	FBgn0013751	FBtr0330070						NA
ManzF6HSan_REP1.mLb.clN_peak_5507	chr2R	16014309	16014987	+	39	NA	promoter-TSS (FBgn0034065)	-promoter-TSS (FBgn0034065)	139	FBgn0010590	FBgn0010590	FBtr0087262						NA
ManzF6HSan_REP1.mLb.clN_peak_5881	chr2R	18314546	18315620	+	39	NA	intron (FBgn0285917, intron 1 of 12)	-intron (FBgn0285917, intron 1 of 12)	3261	FBgn0040737	FBgn0040737	FBtr0086763						NA
ManzF6HSan_REP1.mLb.clN_peak_8523	chr3L	9765992	9766281	+	39	NA	intron (FBgn0036043, intron 2 of 14)	-intron (FBgn0036043, intron 1 of 12)	2592	FBgn0036043	FBgn0036043	FBtr0331848						NA
ManzF6HSan_REP1.mLb.clN_peak_17714	chrX	17486659	17486924	+	39	NA	intron (FBgn0263706, intron 4 of 8)	-intron (FBgn0263706, intron 4 of 8)	-9878	FBgn0265903	FBgn0265903	FBtr0342804						NA
ManzF6HSan_REP1.mLb.clN_peak_16388	chrX	8251158	8251933	+	39	NA	promoter-TSS (FBgn0017566)	-promoter-TSS (FBgn0017566)	-94	FBgn0017566	FBgn0017566	FBtr0071180						NA
ManzF6HSan_REP1.mLb.clN_peak_9405	chr3L	16689539	16689776	+	39	NA	exon (FBgn0266689, exon 2 of 2)	-exon (FBgn0266689, exon 2 of 2)	389	FBgn0266689	FBgn0266689	FBtr0345057						NA
ManzF6HSan_REP1.mLb.clN_peak_1755	chr2L	13365874	13366926	+	39	NA	promoter-TSS (FBgn0032509)	-promoter-TSS (FBgn0032509)	-47	FBgn0032509	FBgn0032509	FBtr0080465						NA
ManzF6HSan_REP1.mLb.clN_peak_10065	chr3L	21219287	21219443	+	39	NA	TTS (FBgn0028427)	-TTS (FBgn0028427)	-1035	FBgn0262855	FBgn0262855	FBtr0306161						NA
ManzF6HSan_REP1.mLb.clN_peak_2055	chr2L	16689834	16691127	+	39	NA	intron (FBgn0261278, intron 1 of 6)	-intron (FBgn0261278, intron 1 of 6)	-6472	FBgn0051807	FBgn0051807	FBtr0344410						NA
ManzF6HSan_REP1.mLb.clN_peak_7816	chr3L	4313460	4313719	+	39	NA	exon (FBgn0052251, exon 1 of 7)	-exon (FBgn0052251, exon 1 of 7)	106	FBgn0052251	FBgn0052251	FBtr0346538						NA
ManzF6HSan_REP1.mLb.clN_peak_2120	chr2L	17496909	17498614	+	39	NA	promoter-TSS (FBgn0003187)	-promoter-TSS (FBgn0003187)	750	FBgn0267279	FBgn0267279	FBtr0346495						NA
ManzF6HSan_REP1.mLb.clN_peak_17434	chrX	15732050	15732548	+	39	NA	TTS (FBgn0030674)	-TTS (FBgn0030674)	121	FBgn0030675	FBgn0030675	FBtr0074083						NA
ManzF6HSan_REP1.mLb.clN_peak_13028	chr3R	20779987	20780315	+	39	NA	exon (FBgn0038826, exon 1 of 13)	-exon (FBgn0038826, exon 1 of 13)	-7550	FBgn0046689	FBgn0046689	FBtr0083996						NA
ManzF6HSan_REP1.mLb.clN_peak_18311	chrX	21556809	21557935	+	39	NA	Intergenic	Intergenic	-26430	FBgn0265922	FBgn0265922	FBtr0342860						NA
ManzF6HSan_REP1.mLb.clN_peak_9386	chr3L	16608776	16610471	+	39	NA	promoter-TSS (FBgn0036648)	-promoter-TSS (FBgn0036648)	-276	FBgn0036648	FBgn0036648	FBtr0075361						NA
ManzF6HSan_REP1.mLb.clN_peak_4655	chr2R	11852526	11852848	+	39	NA	promoter-TSS (FBgn0013756)	-promoter-TSS (FBgn0013756)	70	FBgn0013756	FBgn0013756	FBtr0332464						NA
ManzF6HSan_REP1.mLb.clN_peak_17335	chrX	15069334	15069651	+	39	NA	TTS (FBgn0030607)	-TTS (FBgn0030607)	2485	FBgn0030607	FBgn0030607	FBtr0073961						NA
ManzF6HSan_REP1.mLb.clN_peak_9252	chr3L	15832362	15833007	+	39	NA	TTS (FBgn0040230)	-TTS (FBgn0040230)	220	FBgn0036536	FBgn0036536	FBtr0075506						NA
ManzF6HSan_REP1.mLb.clN_peak_3442	chr2R	6788716	6789187	+	39	NA	promoter-TSS (FBgn0085421)	-promoter-TSS (FBgn0085421)	-7460	FBgn0000473	FBgn0000473	FBtr0086133						NA
ManzF6HSan_REP1.mLb.clN_peak_8144	chr3L	7498283	7498674	+	39	NA	exon (FBgn0035791, exon 1 of 2)	-exon (FBgn0035791, exon 1 of 2)	353	FBgn0035791	FBgn0035791	FBtr0332145						NA
ManzF6HSan_REP1.mLb.clN_peak_6473	chr2R	22066789	22067984	+	39	NA	promoter-TSS (FBgn0265192)	-promoter-TSS (FBgn0265192)	503	FBgn0265192	FBgn0265192	FBtr0339102						NA
ManzF6HSan_REP1.mLb.clN_peak_1699	chr2L	12836996	12837855	+	39	NA	Intergenic	Intergenic	-3470	FBgn0266305	FBgn0266305	FBtr0344033						NA
ManzF6HSan_REP1.mLb.clN_peak_8231	chr3L	7914519	7915295	+	39	NA	promoter-TSS (FBgn0052368)	-promoter-TSS (FBgn0052368)	213	FBgn0035825	FBgn0035825	FBtr0076770						NA
ManzF6HSan_REP1.mLb.clN_peak_12414	chr3R	15976279	15976465	+	39	NA	promoter-TSS (FBgn0022787)	-promoter-TSS (FBgn0022787)	-193	FBgn0022787	FBgn0022787	FBtr0344471						NA
ManzF6HSan_REP1.mLb.clN_peak_1658	chr2L	12480075	12480417	+	39	NA	intron (FBgn0259176, intron 5 of 6)	-intron (FBgn0259176, intron 1 of 2)	17087	FBgn0051858	FBgn0051858	FBtr0080381						NA
ManzF6HSan_REP1.mLb.clN_peak_10011	chr3L	20929995	20931521	+	39	NA	intron (FBgn0011591, intron 4 of 6)	-intron (FBgn0011591, intron 4 of 6)	2932	FBgn0037035	FBgn0037035	FBtr0078266						NA
ManzF6HSan_REP1.mLb.clN_peak_10001	chr3L	20841057	20842752	+	39	NA	promoter-TSS (FBgn0037031)	-promoter-TSS (FBgn0037031)	-83	FBgn0037031	FBgn0037031	FBtr0300873						NA
ManzF6HSan_REP1.mLb.clN_peak_17389	chrX	15472009	15472406	+	39	NA	promoter-TSS (FBgn0030645)	-promoter-TSS (FBgn0030645)	43	FBgn0030645	FBgn0030645	FBtr0074036						NA
ManzF6HSan_REP1.mLb.clN_peak_5004	chr2R	13549903	13550832	+	39	NA	promoter-TSS (FBgn0053156)	-promoter-TSS (FBgn0053156)	2873	FBgn0053156	FBgn0053156	FBtr0113450						NA
ManzF6HSan_REP1.mLb.clN_peak_1237	chr2L	9251919	9253242	+	39	NA	intron (FBgn0032105, intron 1 of 2)	-intron (FBgn0032105, intron 1 of 2)	538	FBgn0032105	FBgn0032105	FBtr0079818						NA
ManzF6HSan_REP1.mLb.clN_peak_689	chr2L	5278124	5279621	+	39	NA	promoter-TSS (FBgn0031696)	-promoter-TSS (FBgn0031696)	7	FBgn0031696	FBgn0031696	FBtr0342934						NA
ManzF6HSan_REP1.mLb.clN_peak_4378	chr2R	10604992	10605700	+	39	NA	intron (FBgn0263102, intron 1 of 7)	-intron (FBgn0263102, intron 3 of 9)	-12316	FBgn0033538	FBgn0033538	FBtr0088284						NA
ManzF6HSan_REP1.mLb.clN_peak_5277	chr2R	14847949	14848404	+	39	NA	TTS (FBgn0027783)	-TTS (FBgn0027783)	190	FBgn0033971	FBgn0033971	FBtr0329883						NA
ManzF6HSan_REP1.mLb.clN_peak_4790	chr2R	12518710	12520859	+	39	NA	promoter-TSS (FBgn0033751)	-promoter-TSS (FBgn0033751)	618	FBgn0033752	FBgn0033752	FBtr0087940						NA
ManzF6HSan_REP1.mLb.clN_peak_8431	chr3L	9127208	9128097	+	39	NA	intron (FBgn0011206, intron 1 of 7)	-intron (FBgn0011206, intron 1 of 7)	-6908	FBgn0035964	FBgn0035964	FBtr0076531						NA
ManzF6HSan_REP1.mLb.clN_peak_5958	chr2R	18689908	18690115	+	39	NA	intron (FBgn0262103, intron 1 of 7)	-intron (FBgn0262103, intron 1 of 7)	1879	FBgn0262103	FBgn0262103	FBtr0344259						NA
ManzF6HSan_REP1.mLb.clN_peak_5628	chr2R	16680620	16681882	+	39	NA	intron (FBgn0050463, intron 5 of 10)	-intron (FBgn0050463, intron 6 of 11)	2742	FBgn0050463	FBgn0050463	FBtr0087112						NA
ManzF6HSan_REP1.mLb.clN_peak_11121	chr3R	6380021	6380693	+	39	NA	promoter-TSS (FBgn0010282)	-promoter-TSS (FBgn0010282)	-110	FBgn0010282	FBgn0010282	FBtr0081719						NA
ManzF6HSan_REP1.mLb.clN_peak_13532	chr3R	24160760	24161983	+	39	NA	promoter-TSS (FBgn0039158)	-promoter-TSS (FBgn0039158)	127	FBgn0039157	FBgn0039157	FBtr0310445						NA
ManzF6HSan_REP1.mLb.clN_peak_5279	chr2R	14854814	14855824	+	39	NA	promoter-TSS (FBgn0033973)	-promoter-TSS (FBgn0033973)	-110	FBgn0033973	FBgn0033973	FBtr0087449						NA
ManzF6HSan_REP1.mLb.clN_peak_6624	chr2R	22809444	22809655	+	39	NA	intron (FBgn0086408, intron 1 of 9)	-intron (FBgn0086408, intron 1 of 9)	1689	FBgn0086408	FBgn0086408	FBtr0309857						NA
ManzF6HSan_REP1.mLb.clN_peak_11213	chr3R	7076506	7076956	+	39	NA	promoter-TSS (FBgn0037468)	-promoter-TSS (FBgn0037468)	-1244	FBgn0267568	FBgn0267568	FBtr0346979						NA
ManzF6HSan_REP1.mLb.clN_peak_17998	chrX	19241395	19242230	+	39	NA	promoter-TSS (FBgn0031002)	-promoter-TSS (FBgn0031002)	28	FBgn0031002	FBgn0031002	FBtr0074691						NA
ManzF6HSan_REP1.mLb.clN_peak_2231	chr2L	18856942	18857941	+	39	NA	TTS (FBgn0032720)	-TTS (FBgn0032720)	1807	FBgn0032721	FBgn0032721	FBtr0347402						NA
ManzF6HSan_REP1.mLb.clN_peak_6828	chr2R	23969832	23971363	+	39	NA	promoter-TSS (FBgn0034945)	-promoter-TSS (FBgn0034945)	292	FBgn0034946	FBgn0034946	FBtr0072155						NA
ManzF6HSan_REP1.mLb.clN_peak_10125	chr3L	21529285	21529410	+	39	NA	promoter-TSS (FBgn0052442)	-promoter-TSS (FBgn0052442)	-14	FBgn0052442	FBgn0052442	FBtr0273421						NA
ManzF6HSan_REP1.mLb.clN_peak_1698	chr2L	12836240	12836434	+	39	NA	Intergenic	Intergenic	-4558	FBgn0266305	FBgn0266305	FBtr0344033						NA
ManzF6HSan_REP1.mLb.clN_peak_9296	chr3L	16131402	16132329	+	39	NA	promoter-TSS (FBgn0266724)	-promoter-TSS (FBgn0266724)	-163	FBgn0036574	FBgn0036574	FBtr0307518						NA
ManzF6HSan_REP1.mLb.clN_peak_6110	chr2R	19506386	19506750	+	39	NA	promoter-TSS (FBgn0050223)	-promoter-TSS (FBgn0050223)	-158	FBgn0050223	FBgn0050223	FBtr0086498						NA
ManzF6HSan_REP1.mLb.clN_peak_3555	chr2R	7254068	7254937	+	39	NA	promoter-TSS (FBgn0266818)	-promoter-TSS (FBgn0266818)	-100	FBgn0266818	FBgn0266818	FBtr0345539						NA
ManzF6HSan_REP1.mLb.clN_peak_16685	chrX	10290112	10290902	+	39	NA	promoter-TSS (FBgn0259170)	-promoter-TSS (FBgn0259170)	-433	FBgn0259170	FBgn0259170	FBtr0300513						NA
ManzF6HSan_REP1.mLb.clN_peak_15764	chrX	4119613	4120114	+	39	NA	promoter-TSS (FBgn0026083)	-intron (FBgn0026083, intron 1 of 5)	2313	FBgn0026083	FBgn0026083	FBtr0345713						NA
ManzF6HSan_REP1.mLb.clN_peak_7470	chr3L	2292375	2292883	+	39	NA	intron (FBgn0264002, intron 1 of 3)	-intron (FBgn0264002, intron 1 of 3)	9746	FBgn0264002	FBgn0264002	FBtr0330360						NA
ManzF6HSan_REP1.mLb.clN_peak_16524	chrX	9121262	9121607	+	39	NA	promoter-TSS (FBgn0267099)	-promoter-TSS (FBgn0267099)	-516	FBgn0267099	FBgn0267099	FBtr0346176						NA
ManzF6HSan_REP1.mLb.clN_peak_4739	chr2R	12264028	12264392	+	39	NA	promoter-TSS (FBgn0000253)	-promoter-TSS (FBgn0000253)	4178	FBgn0000253	FBgn0000253	FBtr0304963						NA
ManzF6HSan_REP1.mLb.clN_peak_8439	chr3L	9211445	9214221	+	39	NA	intron (FBgn0035969, intron 2 of 5)	-intron (FBgn0035969, intron 2 of 5)	953	FBgn0035969	FBgn0035969	FBtr0076429						NA
ManzF6HSan_REP1.mLb.clN_peak_15460	chrX	2178643	2179077	+	38	NA	promoter-TSS (FBgn0015036)	-promoter-TSS (FBgn0015036)	-147	FBgn0015036	FBgn0015036	FBtr0070388						NA
ManzF6HSan_REP1.mLb.clN_peak_11227	chr3R	7150339	7152487	+	38	NA	promoter-TSS (FBgn0011020)	-promoter-TSS (FBgn0011020)	46	FBgn0011020	FBgn0011020	FBtr0081569						NA
ManzF6HSan_REP1.mLb.clN_peak_361	chr2L	2767623	2768197	+	38	NA	promoter-TSS (FBgn0028398)	-promoter-TSS (FBgn0028398)	20	FBgn0028398	FBgn0028398	FBtr0077717						NA
ManzF6HSan_REP1.mLb.clN_peak_799	chr2L	6125110	6125558	+	38	NA	TTS (FBgn0266521)	-TTS (FBgn0266521)	202	FBgn0284255	FBgn0284255	FBtr0079200						NA
ManzF6HSan_REP1.mLb.clN_peak_17766	chrX	17820406	17820678	+	38	NA	promoter-TSS (FBgn0030868)	-promoter-TSS (FBgn0030868)	-857	FBgn0030868	FBgn0030868	FBtr0074474						NA
ManzF6HSan_REP1.mLb.clN_peak_11369	chr3R	8313157	8313488	+	38	NA	TTS (FBgn0037572)	-TTS (FBgn0037572)	114	FBgn0037573	FBgn0037573	FBtr0081834						NA
ManzF6HSan_REP1.mLb.clN_peak_17922	chrX	18813080	18815855	+	38	NA	intron (FBgn0259927, intron 1 of 10)	-intron (FBgn0259927, intron 1 of 9)	1170	FBgn0259927	FBgn0259927	FBtr0310343						NA
