PeakID (cmd=annotatePeaks.pl AkaaF3Ctrl_REP3.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF3Ctrl_REP3.mLb.clN_peak_12859	chr3R	23057395	23057679	+	47	NA	promoter-TSS (FBgn0039045)	-promoter-TSS (FBgn0039045)	1421	FBgn0039045	FBgn0039045	FBtr0344299						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_4197	chr2R	11429145	11429730	+	47	NA	exon (FBgn0015872, exon 1 of 4)	-exon (FBgn0015872, exon 1 of 4)	208	FBgn0015872	FBgn0015872	FBtr0088142						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_11682	chr3R	14419678	14419999	+	47	NA	intron (FBgn0085417, intron 1 of 2)	-intron (FBgn0085417, intron 1 of 2)	1245	FBgn0085417	FBgn0085417	FBtr0112629						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_8080	chr3L	8912395	8912832	+	47	NA	promoter-TSS (FBgn0035936)	-promoter-TSS (FBgn0035936)	71	FBgn0035936	FBgn0035936	FBtr0076508						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_2	chr2L	18283	19042	+	47	NA	promoter-TSS (FBgn0002121)	-promoter-TSS (FBgn0002121)	2714	FBgn0002121	FBgn0002121	FBtr0078169						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_8434	chr3L	11788936	11790100	+	47	NA	TTS (FBgn0036206)	-TTS (FBgn0036206)	495	FBgn0015278	FBgn0015278	FBtr0301816						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_8535	chr3L	12572075	12572615	+	47	NA	exon (FBgn0036302, exon 1 of 13)	-exon (FBgn0036302, exon 1 of 13)	197	FBgn0036302	FBgn0036302	FBtr0332042						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_13179	chr3R	25303963	25304161	+	47	NA	promoter-TSS (FBgn0051436)	-promoter-TSS (FBgn0051436)	-75	FBgn0051436	FBgn0051436	FBtr0084830						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15019	chrX	3554923	3556014	+	47	NA	intron (FBgn0052791, intron 2 of 10)	-intron (FBgn0052791, intron 2 of 10)	-9358	FBgn0267910	FBgn0267910	FBtr0307366						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_1647	chr2L	13770991	13771781	+	47	NA	exon (FBgn0028541, exon 2 of 6)	-exon (FBgn0028541, exon 2 of 6)	-2611	FBgn0263206	FBgn0263206	FBtr0307577						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_8982	chr3L	16411570	16411878	+	46	NA	promoter-TSS (FBgn0028399)	-promoter-TSS (FBgn0028399)	-998	FBgn0028399	FBgn0028399	FBtr0310553						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_4487	chr2R	12870143	12872976	+	46	NA	TTS (FBgn0000181)	-TTS (FBgn0000181)	-1197	FBgn0263446	FBgn0263446	FBtr0339390						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_10032	chr3L	23099524	23100468	+	46	NA	promoter-TSS (FBgn0264492)	-promoter-TSS (FBgn0264492)	-1010	FBgn0264492	FBgn0264492	FBtr0345139						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_16278	chrX	12018574	12018958	+	46	NA	promoter-TSS (FBgn0043001)	-promoter-TSS (FBgn0043001)	126	FBgn0030364	FBgn0030364	FBtr0073621						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_17618	chrX	22355457	22356536	+	46	NA	Intergenic	Intergenic	-88231	FBgn0031183	FBgn0031183	FBtr0339557						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_38	chr2L	246694	248439	+	46	NA	intron (FBgn0266557, intron 1 of 16)	-intron (FBgn0266557, intron 1 of 17)	-1343	FBgn0265149	FBgn0265149	FBtr0336987						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_14898	chrX	2685142	2685889	+	46	NA	promoter-TSS (FBgn0003068)	-promoter-TSS (FBgn0003068)	-65	FBgn0003068	FBgn0003068	FBtr0332311						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_6837	chr3L	311442	311819	+	46	NA	promoter-TSS (FBgn0004373)	-promoter-TSS (FBgn0004373)	-5454	FBgn0284444	FBgn0284444	FBtr0299835						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_7305	chr3L	3239258	3240179	+	46	NA	promoter-TSS (FBgn0035425)	-promoter-TSS (FBgn0035425)	-345	FBgn0035425	FBgn0035425	FBtr0073093						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_4609	chr2R	13472944	13473662	+	46	NA	intron (FBgn0000119, intron 2 of 6)	-intron (FBgn0000119, intron 2 of 6)	-4039	FBgn0262821	FBgn0262821	FBtr0306064						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15458	chrX	6599262	6600051	+	46	NA	promoter-TSS (FBgn0029881)	-promoter-TSS (FBgn0029881)	-406	FBgn0029881	FBgn0029881	FBtr0343375						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_13724	chr3R	29861283	29862292	+	46	NA	promoter-TSS (FBgn0039713)	-promoter-TSS (FBgn0039713)	205	FBgn0039713	FBgn0039713	FBtr0085489						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_3166	chr2R	6741791	6742367	+	46	NA	exon (FBgn0028579, exon 1 of 8)	-exon (FBgn0028579, exon 1 of 8)	180	FBgn0028579	FBgn0028579	FBtr0086125						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_503	chr2L	4282935	4283288	+	46	NA	promoter-TSS (FBgn0010473)	-promoter-TSS (FBgn0010473)	-37	FBgn0010473	FBgn0010473	FBtr0333484						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_12459	chr3R	20259689	20259955	+	46	NA	intron (FBgn0262582, intron 1 of 17)	-intron (FBgn0262582, intron 2 of 18)	-20731	FBgn0267710	FBgn0267710	FBtr0347250						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_7768	chr3L	6703411	6703682	+	46	NA	promoter-TSS (FBgn0035710)	-promoter-TSS (FBgn0035710)	-4039	FBgn0035711	FBgn0035711	FBtr0333072						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_7602	chr3L	5342011	5342207	+	46	NA	promoter-TSS (FBgn0011986)	-promoter-TSS (FBgn0011986)	25	FBgn0011986	FBgn0011986	FBtr0077142						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_2984	chr2R	5885924	5886336	+	46	NA	exon (FBgn0264956, exon 1 of 1)	-exon (FBgn0264956, exon 1 of 1)	1236	FBgn0264956	FBgn0264956	FBtr0335264						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_14831	chrX	2269515	2270924	+	46	NA	promoter-TSS (FBgn0023528)	-promoter-TSS (FBgn0023528)	223	FBgn0267036	FBgn0267036	FBtr0346010						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_11555	chr3R	13450082	13450722	+	46	NA	promoter-TSS (FBgn0038156)	-promoter-TSS (FBgn0038156)	-188	FBgn0038156	FBgn0038156	FBtr0309090						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_5391	chr2R	17703445	17703730	+	46	NA	TTS (FBgn0045800)	-TTS (FBgn0045800)	485	FBgn0063386	FBgn0063386	FBtr0086858						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_13769	chr3R	30179939	30180381	+	46	NA	promoter-TSS (FBgn0260860)	-promoter-TSS (FBgn0260860)	-72	FBgn0260860	FBgn0260860	FBtr0085570						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_14987	chrX	3372841	3373212	+	46	NA	promoter-TSS (FBgn0262656)	-promoter-TSS (FBgn0262656)	-133	FBgn0262656	FBgn0262656	FBtr0331605						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_12204	chr3R	18438204	18438479	+	46	NA	intron (FBgn0004652, intron 2 of 7)	-intron (FBgn0004652, intron 2 of 7)	-25467	FBgn0051122	FBgn0051122	FBtr0474142						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_14187	chr4	465801	468156	+	46	NA	promoter-TSS (FBgn0026262)	-promoter-TSS (FBgn0026262)	-150	FBgn0026262	FBgn0026262	FBtr0089110						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_14563	chrX	927279	928547	+	46	NA	promoter-TSS (FBgn0040339)	-promoter-TSS (FBgn0040339)	-226	FBgn0040339	FBgn0040339	FBtr0070165						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_2346	chr2L	20349662	20350490	+	46	NA	promoter-TSS (FBgn0015803)	-promoter-TSS (FBgn0015803)	-64	FBgn0011638	FBgn0011638	FBtr0081374						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_12807	chr3R	22624754	22625518	+	46	NA	intron (FBgn0020278, intron 2 of 4)	-intron (FBgn0020278, intron 2 of 4)	-3661	FBgn0263452	FBgn0263452	FBtr0309305						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_13442	chr3R	27274824	27275388	+	46	NA	promoter-TSS (FBgn0046247)	-promoter-TSS (FBgn0046247)	312	FBgn0046247	FBgn0046247	FBtr0085162						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_9996	chr3L	22843229	22843389	+	46	NA	promoter-TSS (FBgn0266585)	-promoter-TSS (FBgn0266585)	45	FBgn0266585	FBgn0266585	FBtr0078547						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_2447	chr2L	20922709	20923281	+	46	NA	promoter-TSS (FBgn0266369)	-promoter-TSS (FBgn0266369)	-119	FBgn0266369	FBgn0266369	FBtr0081439						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_9342	chr3L	19041205	19041644	+	46	NA	intron (FBgn0002945, intron 1 of 3)	-intron (FBgn0002945, intron 1 of 4)	4025	FBgn0002945	FBgn0002945	FBtr0332650						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_16747	chrX	15732050	15732374	+	46	NA	promoter-TSS (FBgn0030675)	-promoter-TSS (FBgn0030675)	34	FBgn0030675	FBgn0030675	FBtr0074083						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_13868	chr3R	30750714	30751220	+	46	NA	Intergenic	Intergenic	-3795	FBgn0262883	FBgn0262883	FBtr0306291						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_8097	chr3L	9040971	9041276	+	46	NA	promoter-TSS (FBgn0028789)	-promoter-TSS (FBgn0028789)	-194	FBgn0287462	FBgn0287462	FBtr0479709						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_751	chr2L	6276484	6276783	+	46	NA	intron (FBgn0053531, intron 2 of 16)	-intron (FBgn0053531, intron 2 of 6)	-5130	FBgn0286891	FBgn0286891	FBtr0475067						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_9042	chr3L	16808288	16808609	+	46	NA	promoter-TSS (FBgn0021768)	-promoter-TSS (FBgn0021768)	3454	FBgn0021768	FBgn0021768	FBtr0305912						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_10786	chr3R	7451964	7452356	+	46	NA	promoter-TSS (FBgn0011998)	-promoter-TSS (FBgn0011998)	100	FBgn0011998	FBgn0011998	FBtr0081536						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_17213	chrX	18893307	18893750	+	46	NA	promoter-TSS (FBgn0030975)	-promoter-TSS (FBgn0030975)	108	FBgn0030974	FBgn0030974	FBtr0342880						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_11476	chr3R	12697597	12698066	+	46	NA	promoter-TSS (FBgn0016693)	-promoter-TSS (FBgn0016693)	0	FBgn0016693	FBgn0016693	FBtr0082655						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15311	chrX	5329314	5330140	+	46	NA	promoter-TSS (FBgn0026751)	-promoter-TSS (FBgn0026751)	-149	FBgn0026751	FBgn0026751	FBtr0070763						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_4071	chr2R	10808889	10809659	+	46	NA	promoter-TSS (FBgn0033547)	-promoter-TSS (FBgn0033547)	-405	FBgn0033547	FBgn0033547	FBtr0332886						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_9620	chr3L	20922337	20923682	+	46	NA	Intergenic	Intergenic	-1260	FBgn0264550	FBgn0264550	FBtr0333281						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_301	chr2L	2459950	2460437	+	46	NA	promoter-TSS (FBgn0012017)	-promoter-TSS (FBgn0012017)	-149	FBgn0012017	FBgn0012017	FBtr0089299						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15952	chrX	9930907	9931142	+	46	NA	promoter-TSS (FBgn0026415)	-promoter-TSS (FBgn0026415)	-76	FBgn0026415	FBgn0026415	FBtr0343030						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15718	chrX	8234376	8234506	+	46	NA	intron (FBgn0261873, intron 2 of 7)	-intron (FBgn0261873, intron 6 of 11)	-6243	FBgn0030025	FBgn0030025	FBtr0071166						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_13178	chr3R	25300593	25301071	+	46	NA	promoter-TSS (FBgn0039319)	-promoter-TSS (FBgn0039319)	-59	FBgn0039319	FBgn0039319	FBtr0084828						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_16021	chrX	10325358	10326114	+	46	NA	promoter-TSS (FBgn0030189)	-promoter-TSS (FBgn0030189)	-728	FBgn0030189	FBgn0030189	FBtr0071441						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_6772	chr2R	25114357	25114528	+	46	NA	intron (FBgn0266129, intron 2 of 4)	-intron (FBgn0266129, intron 2 of 4)	-15017	FBgn0050430	FBgn0050430	FBtr0072448						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_3481	chr2R	8163101	8163575	+	46	NA	promoter-TSS (FBgn0021995)	-promoter-TSS (FBgn0021995)	162	FBgn0033272	FBgn0033272	FBtr0088807						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_11421	chr3R	12279007	12279289	+	46	NA	intron (FBgn0003651, intron 1 of 4)	-intron (FBgn0003651, intron 1 of 4)	-2004	FBgn0003651	FBgn0003651	FBtr0479795						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_13251	chr3R	25880781	25882573	+	46	NA	promoter-TSS (FBgn0039381)	-promoter-TSS (FBgn0039381)	-250	FBgn0027865	FBgn0027865	FBtr0330164						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_8435	chr3L	11795526	11796087	+	46	NA	TTS (FBgn0036207)	-TTS (FBgn0036207)	192	FBgn0004381	FBgn0004381	FBtr0332129						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_11280	chr3R	11214359	11214872	+	46	NA	promoter-TSS (FBgn0037875)	-promoter-TSS (FBgn0037875)	-76	FBgn0037875	FBgn0037875	FBtr0082371						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_16924	chrX	16945269	16945928	+	46	NA	intron (FBgn0030808, intron 1 of 8)	-intron (FBgn0030808, intron 1 of 8)	2308	FBgn0030808	FBgn0030808	FBtr0290096						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_7457	chr3L	4138794	4139350	+	46	NA	promoter-TSS (FBgn0003206)	-promoter-TSS (FBgn0003206)	-4	FBgn0003206	FBgn0003206	FBtr0073212						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_8567	chr3L	12815831	12816034	+	46	NA	intron (FBgn0260965, intron 1 of 10)	-intron (FBgn0260965, intron 1 of 9)	1678	FBgn0260965	FBgn0260965	FBtr0304053						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_13105	chr3R	24804908	24805388	+	46	NA	TTS (FBgn0027539)	-TTS (FBgn0027539)	111	FBgn0039227	FBgn0039227	FBtr0084740						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15488	chrX	6759094	6760260	+	46	NA	promoter-TSS (FBgn0287725)	-promoter-TSS (FBgn0287725)	-60	FBgn0287725	FBgn0287725	FBtr0070961						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_11445	chr3R	12408215	12408590	+	46	NA	promoter-TSS (FBgn0038039)	-promoter-TSS (FBgn0038039)	-352	FBgn0038039	FBgn0038039	FBtr0082585						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_1793	chr2L	14910100	14910550	+	46	NA	intron (FBgn0259213, intron 19 of 19)	-intron (FBgn0259213, intron 19 of 19)	-14265	FBgn0028887	FBgn0028887	FBtr0080675						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_13393	chr3R	26912652	26912927	+	46	NA	promoter-TSS (FBgn0004510)	-promoter-TSS (FBgn0004510)	97	FBgn0004510	FBgn0004510	FBtr0330167						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_140	chr2L	867047	868469	+	46	NA	TTS (FBgn0020305)	-TTS (FBgn0020305)	-1897	FBgn0029095	FBgn0029095	FBtr0078031						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_95	chr2L	594849	595001	+	46	NA	promoter-TSS (FBgn0010323)	-promoter-TSS (FBgn0010323)	6777	FBgn0267827	FBgn0267827	FBtr0445834						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_13744	chr3R	30014631	30015487	+	46	NA	TTS (FBgn0039738)	-TTS (FBgn0039738)	106	FBgn0039737	FBgn0039737	FBtr0085603						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_6662	chr2R	24571158	24572195	+	46	NA	promoter-TSS (FBgn0035027)	-promoter-TSS (FBgn0035027)	145	FBgn0035026	FBgn0035026	FBtr0343489						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_6335	chr2R	22895192	22896421	+	46	NA	promoter-TSS (FBgn0034797)	-promoter-TSS (FBgn0034797)	-368	FBgn0034797	FBgn0034797	FBtr0071943						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_7290	chr3L	3148184	3149550	+	46	NA	promoter-TSS (FBgn0035402)	-promoter-TSS (FBgn0035402)	221	FBgn0263108	FBgn0263108	FBtr0307306						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_9621	chr3L	20930232	20931376	+	46	NA	intron (FBgn0011591, intron 4 of 6)	-intron (FBgn0011591, intron 4 of 6)	2978	FBgn0037035	FBgn0037035	FBtr0078266						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_6241	chr2R	22373025	22373481	+	46	NA	promoter-TSS (FBgn0034720)	-promoter-TSS (FBgn0034720)	-144	FBgn0034720	FBgn0034720	FBtr0342990						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_3182	chr2R	6810301	6811597	+	46	NA	promoter-TSS (FBgn0022224)	-promoter-TSS (FBgn0022224)	-419	FBgn0022224	FBgn0022224	FBtr0086211						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_2582	chr2L	21887401	21888876	+	46	NA	Intergenic	Intergenic	2957	FBgn0266902	FBgn0266902	FBtr0345769						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_8490	chr3L	12203747	12204067	+	46	NA	promoter-TSS (FBgn0022709)	-promoter-TSS (FBgn0022709)	175	FBgn0022709	FBgn0022709	FBtr0076018						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_7940	chr3L	7935411	7937054	+	46	NA	promoter-TSS (FBgn0035827)	-promoter-TSS (FBgn0035827)	-112	FBgn0024187	FBgn0024187	FBtr0345912						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_986	chr2L	8092011	8092424	+	46	NA	intron (FBgn0261822, intron 2 of 7)	-intron (FBgn0261822, intron 2 of 6)	3913	FBgn0261822	FBgn0261822	FBtr0079574						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_6074	chr2R	21501691	21502879	+	46	NA	promoter-TSS (FBgn0034631)	-promoter-TSS (FBgn0034631)	188	FBgn0043070	FBgn0043070	FBtr0089705						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_10424	chr3R	5354007	5354769	+	46	NA	promoter-TSS (FBgn0037313)	-promoter-TSS (FBgn0037313)	359	FBgn0037312	FBgn0037312	FBtr0078807						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_1348	chr2L	10850393	10850945	+	46	NA	promoter-TSS (FBgn0004363)	-promoter-TSS (FBgn0004363)	179	FBgn0004363	FBgn0004363	FBtr0332029						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_1449	chr2L	11928523	11928758	+	46	NA	promoter-TSS (FBgn0264815)	-promoter-TSS (FBgn0264815)	-5865	FBgn0026392	FBgn0026392	FBtr0080278						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_16526	chrX	14083749	14084548	+	46	NA	Intergenic	Intergenic	-13451	FBgn0267962	FBgn0267962	FBtr0347538						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_7603	chr3L	5349760	5350375	+	46	NA	intron (FBgn0016031, intron 1 of 4)	-intron (FBgn0016031, intron 1 of 4)	5279	FBgn0016031	FBgn0016031	FBtr0077159						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_11244	chr3R	10767226	10767878	+	46	NA	TTS (FBgn0037831)	-TTS (FBgn0037831)	252	FBgn0010421	FBgn0010421	FBtr0082310						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_11386	chr3R	11982675	11982878	+	46	NA	promoter-TSS (FBgn0037974)	-promoter-TSS (FBgn0037974)	-714	FBgn0037974	FBgn0037974	FBtr0475135						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_3705	chr2R	9102971	9103525	+	46	NA	promoter-TSS (FBgn0015838)	-promoter-TSS (FBgn0015838)	10	FBgn0015838	FBgn0015838	FBtr0330624						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_6466	chr2R	23523169	23524007	+	46	NA	promoter-TSS (FBgn0261786)	-promoter-TSS (FBgn0261786)	25	FBgn0015372	FBgn0015372	FBtr0072120						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_1170	chr2L	9459660	9460318	+	46	NA	intron (FBgn0002973, intron 2 of 4)	-intron (FBgn0002973, intron 2 of 3)	10159	FBgn0002973	FBgn0002973	FBtr0339526						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15036	chrX	3704011	3704800	+	46	NA	TTS (FBgn0015286)	-TTS (FBgn0015286)	2548	FBgn0266549	FBgn0266549	FBtr0344655						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_1928	chr2L	16587909	16588762	+	46	NA	intron (FBgn0259735, intron 2 of 4)	-intron (FBgn0259735, intron 2 of 4)	-13492	FBgn0259735	FBgn0259735	FBtr0335497						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_1172	chr2L	9495406	9495781	+	46	NA	promoter-TSS (FBgn0004868)	-promoter-TSS (FBgn0004868)	119	FBgn0032120	FBgn0032120	FBtr0089853						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_1027	chr2L	8364206	8364910	+	46	NA	promoter-TSS (FBgn0261437)	-promoter-TSS (FBgn0261437)	104	FBgn0010265	FBgn0010265	FBtr0346454						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_13121	chr3R	24894544	24895299	+	46	NA	promoter-TSS (FBgn0051121)	-promoter-TSS (FBgn0051121)	179	FBgn0039244	FBgn0039244	FBtr0084712						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_7402	chr3L	3814098	3814665	+	46	NA	TTS (FBgn0035464)	-TTS (FBgn0035464)	170	FBgn0004888	FBgn0004888	FBtr0073151						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_857	chr2L	6971714	6971971	+	46	NA	promoter-TSS (FBgn0016978)	-promoter-TSS (FBgn0016978)	-105	FBgn0016978	FBgn0016978	FBtr0331375						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_2147	chr2L	18966622	18967156	+	46	NA	intron (FBgn0015772, intron 1 of 7)	-intron (FBgn0015772, intron 1 of 7)	1855	FBgn0015772	FBgn0015772	FBtr0340326						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_6656	chr2R	24531459	24532163	+	46	NA	promoter-TSS (FBgn0035020)	-promoter-TSS (FBgn0035020)	-483	FBgn0035020	FBgn0035020	FBtr0300489						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_8624	chr3L	13412072	13413334	+	46	NA	promoter-TSS (FBgn0260049)	-promoter-TSS (FBgn0260049)	-250	FBgn0036356	FBgn0036356	FBtr0345341						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15873	chrX	9355780	9357018	+	46	NA	promoter-TSS (FBgn0026149)	-promoter-TSS (FBgn0026149)	-172	FBgn0085478	FBgn0085478	FBtr0331304						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_1897	chr2L	16307129	16307631	+	46	NA	promoter-TSS (FBgn0011708)	-promoter-TSS (FBgn0011708)	34	FBgn0011708	FBgn0011708	FBtr0080832						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_10225	chr3R	4395135	4395588	+	46	NA	promoter-TSS (FBgn0267661)	-promoter-TSS (FBgn0267661)	-188	FBgn0267661	FBgn0267661	FBtr0347124						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_11791	chr3R	15225197	15225807	+	46	NA	promoter-TSS (FBgn0263979)	-promoter-TSS (FBgn0263979)	-74	FBgn0263979	FBgn0263979	FBtr0301845						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_14969	chrX	3255588	3256274	+	46	NA	promoter-TSS (FBgn0000479)	-promoter-TSS (FBgn0000479)	5842	FBgn0003374	FBgn0003374	FBtr0346736						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_6660	chr2R	24560800	24561681	+	46	NA	promoter-TSS (FBgn0035024)	-promoter-TSS (FBgn0035024)	-187	FBgn0016687	FBgn0016687	FBtr0072343						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_8910	chr3L	15952225	15953226	+	46	NA	exon (FBgn0000489, exon 1 of 8)	-exon (FBgn0000489, exon 1 of 8)	268	FBgn0000489	FBgn0000489	FBtr0075528						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_3061	chr2R	6195789	6196511	+	46	NA	promoter-TSS (FBgn0262867)	-promoter-TSS (FBgn0262867)	-141	FBgn0262867	FBgn0262867	FBtr0307501						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_4192	chr2R	11399764	11399928	+	45	NA	promoter-TSS (FBgn0050506)	-promoter-TSS (FBgn0050506)	-5	FBgn0050506	FBgn0050506	FBtr0088145						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_9717	chr3L	21533289	21533737	+	45	NA	intron (FBgn0029152, intron 1 of 3)	-intron (FBgn0029152, intron 1 of 3)	200	FBgn0029152	FBgn0029152	FBtr0078384						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_13122	chr3R	24914793	24915345	+	45	NA	promoter-TSS (FBgn0051416)	-promoter-TSS (FBgn0051416)	62	FBgn0051416	FBgn0051416	FBtr0084721						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_6844	chr3L	342945	343140	+	45	NA	promoter-TSS (FBgn0035132)	-promoter-TSS (FBgn0035132)	-127	FBgn0035132	FBgn0035132	FBtr0333904						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_5169	chr2R	16335956	16337160	+	45	NA	promoter-TSS (FBgn0287825)	-promoter-TSS (FBgn0287825)	79	FBgn0287825	FBgn0287825	FBtr0290032						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_7409	chr3L	3845720	3846217	+	45	NA	promoter-TSS (FBgn0013751)	-promoter-TSS (FBgn0013751)	-238	FBgn0013751	FBgn0013751	FBtr0330070						NA
