PeakID (cmd=annotatePeaks.pl AkaaF3Heat_REP3.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF3Heat_REP3.mLb.clN_peak_6709	chr3L	14053132	14053491	+	31	NA	promoter-TSS (FBgn0267795)	-promoter-TSS (FBgn0267795)	96	FBgn0267795	FBgn0267795	FBtr0114573						NA
AkaaF3Heat_REP3.mLb.clN_peak_6384	chr3L	10988491	10989961	+	31	NA	intron (FBgn0013469, intron 2 of 2)	-intron (FBgn0013469, intron 2 of 2)	-10924	FBgn0267309	FBgn0267309	FBtr0346564						NA
AkaaF3Heat_REP3.mLb.clN_peak_9406	chr3R	16647558	16647928	+	31	NA	promoter-TSS (FBgn0038454)	-promoter-TSS (FBgn0038454)	138	FBgn0015019	FBgn0015019	FBtr0302371						NA
AkaaF3Heat_REP3.mLb.clN_peak_8142	chr3R	5282844	5283215	+	31	NA	exon (FBgn0013576, exon 1 of 5)	-exon (FBgn0013576, exon 1 of 5)	-5194	FBgn0051538	FBgn0051538	FBtr0078819						NA
AkaaF3Heat_REP3.mLb.clN_peak_9068	chr3R	13434378	13435070	+	31	NA	exon (FBgn0004049, exon 1 of 10)	-exon (FBgn0004049, exon 1 of 10)	260	FBgn0004049	FBgn0004049	FBtr0114376						NA
AkaaF3Heat_REP3.mLb.clN_peak_2389	chr2R	1340650	1341282	+	31	NA	Intergenic	Intergenic	4153	FBgn0267398	FBgn0267398	FBtr0344755						NA
AkaaF3Heat_REP3.mLb.clN_peak_12819	chrX	13718089	13718299	+	31	NA	promoter-TSS (FBgn0030512)	-promoter-TSS (FBgn0030512)	91	FBgn0030512	FBgn0030512	FBtr0073845						NA
AkaaF3Heat_REP3.mLb.clN_peak_4809	chr2R	22936760	22936952	+	31	NA	promoter-TSS (FBgn0034803)	-promoter-TSS (FBgn0034803)	-132	FBgn0034802	FBgn0034802	FBtr0071994						NA
AkaaF3Heat_REP3.mLb.clN_peak_6114	chr3L	8728266	8728751	+	31	NA	promoter-TSS (FBgn0000355)	-promoter-TSS (FBgn0000355)	27	FBgn0000355	FBgn0000355	FBtr0076572						NA
AkaaF3Heat_REP3.mLb.clN_peak_8404	chr3R	7249684	7250364	+	31	NA	promoter-TSS (FBgn0037491)	-promoter-TSS (FBgn0037491)	229	FBgn0037492	FBgn0037492	FBtr0081577						NA
AkaaF3Heat_REP3.mLb.clN_peak_12105	chrX	6803286	6804071	+	31	NA	promoter-TSS (FBgn0029903)	-promoter-TSS (FBgn0029903)	-6	FBgn0029903	FBgn0029903	FBtr0308228						NA
AkaaF3Heat_REP3.mLb.clN_peak_7835	chr3L	23099512	23099894	+	31	NA	promoter-TSS (FBgn0264492)	-promoter-TSS (FBgn0264492)	-1303	FBgn0264492	FBgn0264492	FBtr0345139						NA
AkaaF3Heat_REP3.mLb.clN_peak_7950	chr3R	2254337	2254448	+	31	NA	intron (FBgn0267431, intron 17 of 21)	-intron (FBgn0267431, intron 17 of 21)	-97186	FBgn0058182	FBgn0058182	FBtr0302347						NA
AkaaF3Heat_REP3.mLb.clN_peak_7811	chr3L	22878120	22879307	+	31	NA	promoter-TSS (FBgn0037202)	-promoter-TSS (FBgn0037202)	271	FBgn0044324	FBgn0044324	FBtr0078569						NA
AkaaF3Heat_REP3.mLb.clN_peak_2809	chr2R	7533455	7533891	+	31	NA	promoter-TSS (FBgn0033188)	-promoter-TSS (FBgn0033188)	-176	FBgn0265107	FBgn0265107	FBtr0336938						NA
AkaaF3Heat_REP3.mLb.clN_peak_13090	chrX	16005132	16005864	+	31	NA	promoter-TSS (FBgn0030721)	-promoter-TSS (FBgn0030721)	314	FBgn0003969	FBgn0003969	FBtr0074143						NA
AkaaF3Heat_REP3.mLb.clN_peak_9302	chr3R	15680111	15680243	+	31	NA	intron (FBgn0053207, intron 3 of 4)	-intron (FBgn0053207, intron 3 of 4)	12199	FBgn0264431	FBgn0264431	FBtr0332551						NA
AkaaF3Heat_REP3.mLb.clN_peak_11151	chr4	571759	572213	+	31	NA	promoter-TSS (FBgn0039909)	-promoter-TSS (FBgn0039909)	231	FBgn0040324	FBgn0040324	FBtr0089077						NA
AkaaF3Heat_REP3.mLb.clN_peak_3218	chr2R	10540438	10540715	+	31	NA	intron (FBgn0283521, intron 1 of 6)	-intron (FBgn0283521, intron 1 of 5)	-1019	FBgn0266628	FBgn0266628	FBtr0344916						NA
AkaaF3Heat_REP3.mLb.clN_peak_3025	chr2R	9095164	9095299	+	31	NA	promoter-TSS (FBgn0033374)	-promoter-TSS (FBgn0033374)	-42	FBgn0083124	FBgn0083124	FBtr0300230						NA
AkaaF3Heat_REP3.mLb.clN_peak_4357	chr2R	19436976	19437106	+	31	NA	promoter-TSS (FBgn0040273)	-promoter-TSS (FBgn0040273)	218	FBgn0020440	FBgn0020440	FBtr0301883						NA
AkaaF3Heat_REP3.mLb.clN_peak_10246	chr3R	24876092	24876695	+	31	NA	promoter-TSS (FBgn0039241)	-promoter-TSS (FBgn0039241)	261	FBgn0039240	FBgn0039240	FBtr0334577						NA
AkaaF3Heat_REP3.mLb.clN_peak_4664	chr2R	21884060	21884633	+	31	NA	intron (FBgn0085397, intron 1 of 6)	-intron (FBgn0085397, intron 1 of 4)	-1813	FBgn0025573	FBgn0025573	FBtr0071734						NA
AkaaF3Heat_REP3.mLb.clN_peak_6576	chr3L	12805918	12806554	+	31	NA	promoter-TSS (FBgn0262714)	-promoter-TSS (FBgn0262714)	334	FBgn0262714	FBgn0262714	FBtr0332044						NA
AkaaF3Heat_REP3.mLb.clN_peak_12435	chrX	10086186	10086787	+	31	NA	promoter-TSS (FBgn0083940)	-promoter-TSS (FBgn0083940)	-41	FBgn0083940	FBgn0083940	FBtr0343017						NA
AkaaF3Heat_REP3.mLb.clN_peak_12718	chrX	12727768	12728217	+	31	NA	intron (FBgn0264678, intron 1 of 1)	-intron (FBgn0265523, intron 2 of 9)	-9532	FBgn0264678	FBgn0264678	FBtr0333774						NA
AkaaF3Heat_REP3.mLb.clN_peak_9277	chr3R	15480132	15480347	+	31	NA	Intergenic	Intergenic	-1667	FBgn0038342	FBgn0038342	FBtr0083145						NA
AkaaF3Heat_REP3.mLb.clN_peak_6135	chr3L	8846948	8847970	+	31	NA	intron (FBgn0263930, intron 1 of 8)	-intron (FBgn0263930, intron 1 of 8)	-1645	FBgn0267473	FBgn0267473	FBtr0346845						NA
AkaaF3Heat_REP3.mLb.clN_peak_12271	chrX	8409197	8409322	+	31	NA	promoter-TSS (FBgn0261793)	-promoter-TSS (FBgn0261793)	839	FBgn0262976	FBgn0262976	FBtr0307286						NA
AkaaF3Heat_REP3.mLb.clN_peak_3389	chr2R	11750168	11750381	+	31	NA	Intergenic	Intergenic	-6543	FBgn0033652	FBgn0033652	FBtr0304622						NA
AkaaF3Heat_REP3.mLb.clN_peak_4742	chr2R	22426770	22427163	+	31	NA	promoter-TSS (FBgn0034730)	-promoter-TSS (FBgn0034730)	11	FBgn0034729	FBgn0034729	FBtr0071841						NA
AkaaF3Heat_REP3.mLb.clN_peak_13520	chrX	19665659	19665935	+	31	NA	exon (FBgn0031054, exon 3 of 3)	-exon (FBgn0031054, exon 3 of 3)	1236	FBgn0031054	FBgn0031054	FBtr0332889						NA
AkaaF3Heat_REP3.mLb.clN_peak_2156	chr2L	20694668	20695413	+	31	NA	intron (FBgn0014859, intron 2 of 5)	-intron (FBgn0014859, intron 1 of 4)	12672	FBgn0032877	FBgn0032877	FBtr0081391						NA
AkaaF3Heat_REP3.mLb.clN_peak_10341	chr3R	25881414	25882460	+	31	NA	promoter-TSS (FBgn0039381)	-promoter-TSS (FBgn0039381)	-47	FBgn0039381	FBgn0039381	FBtr0300819						NA
AkaaF3Heat_REP3.mLb.clN_peak_10	chr2L	107874	108188	+	31	NA	promoter-TSS (FBgn0005278)	-promoter-TSS (FBgn0005278)	270	FBgn0005278	FBgn0005278	FBtr0089437						NA
AkaaF3Heat_REP3.mLb.clN_peak_4507	chr2R	20655031	20655277	+	31	NA	promoter-TSS (FBgn0034538)	-promoter-TSS (FBgn0034538)	-58	FBgn0034538	FBgn0034538	FBtr0342721						NA
AkaaF3Heat_REP3.mLb.clN_peak_11507	chrX	1773642	1774594	+	31	NA	promoter-TSS (FBgn0026086)	-promoter-TSS (FBgn0026086)	-3701	FBgn0026086	FBgn0026086	FBtr0339272						NA
AkaaF3Heat_REP3.mLb.clN_peak_12293	chrX	8588782	8589107	+	31	NA	TTS (FBgn0030052)	-TTS (FBgn0030052)	133	FBgn0030053	FBgn0030053	FBtr0332626						NA
AkaaF3Heat_REP3.mLb.clN_peak_1247	chr2L	12270784	12271023	+	31	NA	promoter-TSS (FBgn0000114)	-promoter-TSS (FBgn0000114)	45219	FBgn0266820	FBgn0266820	FBtr0345546						NA
AkaaF3Heat_REP3.mLb.clN_peak_5732	chr3L	5360195	5360349	+	31	NA	promoter-TSS (FBgn0035600)	-promoter-TSS (FBgn0035600)	61	FBgn0035600	FBgn0035600	FBtr0077144						NA
AkaaF3Heat_REP3.mLb.clN_peak_5036	chr2R	24814588	24815652	+	31	NA	exon (FBgn0000157, exon 1 of 6)	-exon (FBgn0000157, exon 1 of 6)	298	FBgn0000157	FBgn0000157	FBtr0072379						NA
AkaaF3Heat_REP3.mLb.clN_peak_5862	chr3L	6552521	6553200	+	31	NA	intron (FBgn0042185, intron 2 of 7)	-intron (FBgn0042185, intron 2 of 7)	2121	FBgn0042185	FBgn0042185	FBtr0076970						NA
AkaaF3Heat_REP3.mLb.clN_peak_12247	chrX	8090975	8093661	+	31	NA	promoter-TSS (FBgn0029996)	-promoter-TSS (FBgn0029996)	-205	FBgn0029996	FBgn0029996	FBtr0071112						NA
AkaaF3Heat_REP3.mLb.clN_peak_2247	chr2L	21307907	21308613	+	31	NA	intron (FBgn0032940, intron 2 of 11)	-intron (FBgn0032940, intron 2 of 11)	1790	FBgn0032940	FBgn0032940	FBtr0301463						NA
AkaaF3Heat_REP3.mLb.clN_peak_8108	chr3R	5093665	5093876	+	31	NA	Intergenic	Intergenic	-7058	FBgn0010313	FBgn0010313	FBtr0308120						NA
AkaaF3Heat_REP3.mLb.clN_peak_5403	chr3L	2423684	2423986	+	31	NA	intron (FBgn0266696, intron 1 of 6)	-intron (FBgn0266696, intron 2 of 9)	-32846	FBgn0052298	FBgn0052298	FBtr0299807						NA
AkaaF3Heat_REP3.mLb.clN_peak_5340	chr3L	1967462	1968074	+	31	NA	TTS (FBgn0035298)	-TTS (FBgn0035298)	335	FBgn0027547	FBgn0027547	FBtr0072853						NA
AkaaF3Heat_REP3.mLb.clN_peak_9097	chr3R	13720832	13721008	+	31	NA	intron (FBgn0085412, intron 1 of 14)	-intron (FBgn0085412, intron 1 of 12)	-2744	FBgn0267383	FBgn0267383	FBtr0082838						NA
AkaaF3Heat_REP3.mLb.clN_peak_5170	chr3L	603868	604090	+	31	NA	promoter-TSS (FBgn0035146)	-promoter-TSS (FBgn0035146)	29	FBgn0035146	FBgn0035146	FBtr0072562						NA
AkaaF3Heat_REP3.mLb.clN_peak_2808	chr2R	7530734	7531199	+	31	NA	promoter-TSS (FBgn0033188)	-promoter-TSS (FBgn0033188)	-71	FBgn0033188	FBgn0033188	FBtr0088956						NA
AkaaF3Heat_REP3.mLb.clN_peak_4178	chr2R	18151634	18152000	+	31	NA	promoter-TSS (FBgn0034304)	-promoter-TSS (FBgn0034304)	63	FBgn0000057	FBgn0000057	FBtr0340288						NA
AkaaF3Heat_REP3.mLb.clN_peak_5619	chr3L	4403369	4403605	+	31	NA	promoter-TSS (FBgn0035540)	-promoter-TSS (FBgn0035540)	0	FBgn0035540	FBgn0035540	FBtr0330179						NA
AkaaF3Heat_REP3.mLb.clN_peak_3020	chr2R	9056149	9056476	+	31	NA	intron (FBgn0033368, intron 2 of 7)	-intron (FBgn0033368, intron 3 of 10)	4296	FBgn0033368	FBgn0033368	FBtr0339287						NA
AkaaF3Heat_REP3.mLb.clN_peak_8189	chr3R	5659070	5659991	+	31	NA	promoter-TSS (FBgn0264902)	-promoter-TSS (FBgn0264902)	53	FBgn0264902	FBgn0264902	FBtr0334945						NA
AkaaF3Heat_REP3.mLb.clN_peak_7129	chr3L	17763495	17764377	+	31	NA	intron (FBgn0043025, intron 1 of 3)	-intron (FBgn0036752, intron 1 of 3)	222	FBgn0043025	FBgn0043025	FBtr0110847						NA
AkaaF3Heat_REP3.mLb.clN_peak_8113	chr3R	5128058	5128945	+	31	NA	exon (FBgn0037293, exon 1 of 1)	-exon (FBgn0037293, exon 1 of 1)	414	FBgn0037293	FBgn0037293	FBtr0078842						NA
AkaaF3Heat_REP3.mLb.clN_peak_380	chr2L	3534176	3534447	+	31	NA	Intergenic	Intergenic	3522	FBgn0031550	FBgn0031550	FBtr0077529						NA
AkaaF3Heat_REP3.mLb.clN_peak_11578	chrX	2269824	2270887	+	31	NA	promoter-TSS (FBgn0023528)	-promoter-TSS (FBgn0023528)	359	FBgn0267036	FBgn0267036	FBtr0346010						NA
AkaaF3Heat_REP3.mLb.clN_peak_8385	chr3R	7122327	7122460	+	31	NA	intron (FBgn0261238, intron 1 of 9)	-intron (FBgn0261238, intron 1 of 9)	1792	FBgn0261238	FBgn0261238	FBtr0334677						NA
AkaaF3Heat_REP3.mLb.clN_peak_9481	chr3R	17546226	17546554	+	31	NA	exon (FBgn0038519, exon 1 of 4)	-exon (FBgn0038519, exon 1 of 4)	141	FBgn0038519	FBgn0038519	FBtr0083503						NA
AkaaF3Heat_REP3.mLb.clN_peak_7506	chr3L	20910399	20910530	+	31	NA	Intergenic	Intergenic	-2426	FBgn0267297	FBgn0267297	FBtr0346552						NA
AkaaF3Heat_REP3.mLb.clN_peak_328	chr2L	3023105	3023466	+	31	NA	promoter-TSS (FBgn0031492)	-promoter-TSS (FBgn0031492)	59	FBgn0031492	FBgn0031492	FBtr0077648						NA
AkaaF3Heat_REP3.mLb.clN_peak_3904	chr2R	15784391	15784898	+	31	NA	intron (FBgn0265991, intron 2 of 5)	-intron (FBgn0265991, intron 2 of 15)	-9356	FBgn0034046	FBgn0034046	FBtr0308814						NA
AkaaF3Heat_REP3.mLb.clN_peak_6657	chr3L	13502594	13502748	+	31	NA	promoter-TSS (FBgn0036374)	-promoter-TSS (FBgn0036374)	-36	FBgn0036374	FBgn0036374	FBtr0075812						NA
AkaaF3Heat_REP3.mLb.clN_peak_4399	chr2R	19859375	19859869	+	31	NA	promoter-TSS (FBgn0265764)	-promoter-TSS (FBgn0265764)	473	FBgn0265763	FBgn0265763	FBtr0340726						NA
AkaaF3Heat_REP3.mLb.clN_peak_4324	chr2R	19229791	19230175	+	31	NA	intron (FBgn0010434, intron 2 of 15)	-intron (FBgn0010434, intron 2 of 14)	920	FBgn0010434	FBgn0010434	FBtr0340469						NA
AkaaF3Heat_REP3.mLb.clN_peak_4100	chr2R	17420260	17421387	+	31	NA	promoter-TSS (FBgn0022029)	-promoter-TSS (FBgn0022029)	-554	FBgn0022029	FBgn0022029	FBtr0086915						NA
AkaaF3Heat_REP3.mLb.clN_peak_12886	chrX	14212239	14212357	+	31	NA	promoter-TSS (FBgn0026713)	-promoter-TSS (FBgn0026713)	-117	FBgn0026713	FBgn0026713	FBtr0073901						NA
AkaaF3Heat_REP3.mLb.clN_peak_4018	chr2R	16783621	16784119	+	31	NA	TTS (FBgn0034157)	-TTS (FBgn0034157)	-3305	FBgn0034158	FBgn0034158	FBtr0087031						NA
AkaaF3Heat_REP3.mLb.clN_peak_381	chr2L	3538653	3540227	+	31	NA	promoter-TSS (FBgn0024244)	-promoter-TSS (FBgn0024244)	-293	FBgn0024244	FBgn0024244	FBtr0344768						NA
AkaaF3Heat_REP3.mLb.clN_peak_711	chr2L	6667757	6668109	+	31	NA	promoter-TSS (FBgn0263200)	-promoter-TSS (FBgn0263200)	100	FBgn0263200	FBgn0263200	FBtr0333352						NA
AkaaF3Heat_REP3.mLb.clN_peak_3179	chr2R	10252172	10252417	+	31	NA	promoter-TSS (FBgn0003660)	-promoter-TSS (FBgn0003660)	-122	FBgn0003660	FBgn0003660	FBtr0273275						NA
AkaaF3Heat_REP3.mLb.clN_peak_1837	chr2L	17778313	17778577	+	31	NA	promoter-TSS (FBgn0015609)	-promoter-TSS (FBgn0015609)	-13967	FBgn0263338	FBgn0263338	FBtr0308768						NA
AkaaF3Heat_REP3.mLb.clN_peak_4635	chr2R	21685212	21685465	+	31	NA	promoter-TSS (FBgn0034654)	-promoter-TSS (FBgn0034654)	55	FBgn0034654	FBgn0034654	FBtr0071670						NA
AkaaF3Heat_REP3.mLb.clN_peak_4327	chr2R	19249532	19249923	+	31	NA	promoter-TSS (FBgn0004003)	-promoter-TSS (FBgn0004003)	332	FBgn0004003	FBgn0004003	FBtr0340470						NA
AkaaF3Heat_REP3.mLb.clN_peak_13072	chrX	15804175	15804451	+	31	NA	promoter-TSS (FBgn0030695)	-promoter-TSS (FBgn0030695)	-433	FBgn0030695	FBgn0030695	FBtr0307978						NA
AkaaF3Heat_REP3.mLb.clN_peak_6251	chr3L	9972088	9972699	+	31	NA	promoter-TSS (FBgn0263251)	-promoter-TSS (FBgn0263251)	81	FBgn0259932	FBgn0259932	FBtr0300239						NA
AkaaF3Heat_REP3.mLb.clN_peak_572	chr2L	5305303	5305802	+	31	NA	promoter-TSS (FBgn0016076)	-promoter-TSS (FBgn0016076)	-98	FBgn0016076	FBgn0016076	FBtr0346579						NA
AkaaF3Heat_REP3.mLb.clN_peak_8623	chr3R	9019730	9020092	+	31	NA	TTS (FBgn0002932)	-TTS (FBgn0002932)	111	FBgn0264075	FBgn0264075	FBtr0336755						NA
AkaaF3Heat_REP3.mLb.clN_peak_5913	chr3L	6979256	6980182	+	31	NA	TTS (FBgn0047205)	-TTS (FBgn0047205)	325	FBgn0001104	FBgn0001104	FBtr0076934						NA
AkaaF3Heat_REP3.mLb.clN_peak_9934	chr3R	21731397	21731514	+	31	NA	Intergenic	Intergenic	-1560	FBgn0262542	FBgn0262542	FBtr0304882						NA
AkaaF3Heat_REP3.mLb.clN_peak_2825	chr2R	7676378	7676503	+	31	NA	promoter-TSS (FBgn0033210)	-promoter-TSS (FBgn0033210)	-78	FBgn0033210	FBgn0033210	FBtr0088941						NA
AkaaF3Heat_REP3.mLb.clN_peak_4978	chr2R	24334143	24335233	+	31	NA	promoter-TSS (FBgn0005638)	-promoter-TSS (FBgn0005638)	-586	FBgn0005638	FBgn0005638	FBtr0072272						NA
AkaaF3Heat_REP3.mLb.clN_peak_7390	chr3L	19908375	19909021	+	31	NA	promoter-TSS (FBgn0264481)	-promoter-TSS (FBgn0264481)	-667	FBgn0264481	FBgn0264481	FBtr0332770						NA
AkaaF3Heat_REP3.mLb.clN_peak_9492	chr3R	17618092	17618217	+	31	NA	promoter-TSS (FBgn0038528)	-promoter-TSS (FBgn0038528)	27	FBgn0011944	FBgn0011944	FBtr0083501						NA
AkaaF3Heat_REP3.mLb.clN_peak_5071	chr2R	25062311	25062693	+	31	NA	intron (FBgn0001148, intron 1 of 1)	-intron (FBgn0001148, intron 1 of 1)	538	FBgn0001148	FBgn0001148	FBtr0072444						NA
AkaaF3Heat_REP3.mLb.clN_peak_12373	chrX	9550810	9551038	+	31	NA	promoter-TSS (FBgn0267253)	-promoter-TSS (FBgn0267253)	-86	FBgn0267253	FBgn0267253	FBtr0071373						NA
AkaaF3Heat_REP3.mLb.clN_peak_5124	chr3L	199232	200220	+	31	NA	promoter-TSS (FBgn0035107)	-promoter-TSS (FBgn0035107)	36	FBgn0035106	FBgn0035106	FBtr0305548						NA
AkaaF3Heat_REP3.mLb.clN_peak_2515	chr2R	5697738	5698155	+	31	NA	promoter-TSS (FBgn0287767)	-promoter-TSS (FBgn0287767)	-512	FBgn0287767	FBgn0287767	FBtr0345358						NA
AkaaF3Heat_REP3.mLb.clN_peak_12468	chrX	10385877	10386448	+	31	NA	promoter-TSS (FBgn0030196)	-promoter-TSS (FBgn0030196)	202	FBgn0000711	FBgn0000711	FBtr0474146						NA
AkaaF3Heat_REP3.mLb.clN_peak_10808	chr3R	29861471	29862006	+	31	NA	promoter-TSS (FBgn0039713)	-promoter-TSS (FBgn0039713)	156	FBgn0039713	FBgn0039713	FBtr0085489						NA
AkaaF3Heat_REP3.mLb.clN_peak_4101	chr2R	17427441	17428204	+	31	NA	promoter-TSS (FBgn0034215)	-promoter-TSS (FBgn0034215)	27	FBgn0034215	FBgn0034215	FBtr0329993						NA
AkaaF3Heat_REP3.mLb.clN_peak_11682	chrX	3099227	3099504	+	31	NA	promoter-TSS (FBgn0028369)	-promoter-TSS (FBgn0028369)	-31883	FBgn0029649	FBgn0029649	FBtr0070561						NA
AkaaF3Heat_REP3.mLb.clN_peak_12055	chrX	6266835	6268257	+	31	NA	promoter-TSS (FBgn0028982)	-promoter-TSS (FBgn0028982)	-251	FBgn0028982	FBgn0028982	FBtr0070896						NA
AkaaF3Heat_REP3.mLb.clN_peak_16	chr2L	160503	162065	+	31	NA	exon (FBgn0016977, exon 2 of 14)	-exon (FBgn0016977, exon 2 of 14)	-2620	FBgn0053635	FBgn0053635	FBtr0091612						NA
AkaaF3Heat_REP3.mLb.clN_peak_10033	chr3R	22625066	22625520	+	31	NA	intron (FBgn0020278, intron 2 of 4)	-intron (FBgn0020278, intron 2 of 4)	-3504	FBgn0263452	FBgn0263452	FBtr0309305						NA
AkaaF3Heat_REP3.mLb.clN_peak_10145	chr3R	23657810	23658625	+	31	NA	intron (FBgn0051145, intron 2 of 13)	-intron (FBgn0051145, intron 2 of 13)	11442	FBgn0051145	FBgn0051145	FBtr0474143						NA
AkaaF3Heat_REP3.mLb.clN_peak_6188	chr3L	9383515	9384905	+	31	NA	exon (FBgn0001226, exon 1 of 1)	-exon (FBgn0001226, exon 1 of 1)	147	FBgn0001226	FBgn0001226	FBtr0346541						NA
AkaaF3Heat_REP3.mLb.clN_peak_3376	chr2R	11652371	11652644	+	31	NA	promoter-TSS (FBgn0011915)	-promoter-TSS (FBgn0011915)	-68	FBgn0050254	FBgn0050254	FBtr0088087						NA
AkaaF3Heat_REP3.mLb.clN_peak_4003	chr2R	16658256	16658516	+	31	NA	intron (FBgn0024315, intron 3 of 6)	-intron (FBgn0024315, intron 2 of 5)	-3340	FBgn0024319	FBgn0024319	FBtr0445750						NA
AkaaF3Heat_REP3.mLb.clN_peak_6102	chr3L	8659544	8659672	+	31	NA	Intergenic	Intergenic	10137	FBgn0035922	FBgn0035922	FBtr0273328						NA
AkaaF3Heat_REP3.mLb.clN_peak_8746	chr3R	10267145	10267376	+	30	NA	intron (FBgn0262617, intron 1 of 14)	-intron (FBgn0262617, intron 1 of 11)	5137	FBgn0040078	FBgn0040078	FBtr0082226						NA
AkaaF3Heat_REP3.mLb.clN_peak_10258	chr3R	25047632	25047789	+	30	NA	promoter-TSS (FBgn0039265)	-promoter-TSS (FBgn0039265)	4	FBgn0039265	FBgn0039265	FBtr0084761						NA
AkaaF3Heat_REP3.mLb.clN_peak_12882	chrX	14200128	14200242	+	30	NA	promoter-TSS (FBgn0030545)	-promoter-TSS (FBgn0030545)	7	FBgn0030545	FBgn0030545	FBtr0073899						NA
AkaaF3Heat_REP3.mLb.clN_peak_12467	chrX	10367892	10368496	+	30	NA	promoter-TSS (FBgn0052679)	-promoter-TSS (FBgn0052679)	142	FBgn0028480	FBgn0028480	FBtr0071444						NA
AkaaF3Heat_REP3.mLb.clN_peak_9188	chr3R	14625230	14626113	+	30	NA	promoter-TSS (FBgn0013981)	-promoter-TSS (FBgn0013981)	32	FBgn0003169	FBgn0003169	FBtr0334030						NA
AkaaF3Heat_REP3.mLb.clN_peak_5159	chr3L	515570	516298	+	30	NA	intron (FBgn0001316, intron 1 of 16)	-intron (FBgn0001316, intron 1 of 18)	6637	FBgn0267664	FBgn0267664	FBtr0347133						NA
AkaaF3Heat_REP3.mLb.clN_peak_10379	chr3R	26318046	26318760	+	30	NA	promoter-TSS (FBgn0053970)	-promoter-TSS (FBgn0053970)	48	FBgn0053970	FBgn0053970	FBtr0346107						NA
AkaaF3Heat_REP3.mLb.clN_peak_2030	chr2L	19542307	19542702	+	30	NA	promoter-TSS (FBgn0003231)	-promoter-TSS (FBgn0003231)	36	FBgn0003231	FBgn0003231	FBtr0100289						NA
AkaaF3Heat_REP3.mLb.clN_peak_9500	chr3R	17668063	17668213	+	30	NA	promoter-TSS (FBgn0051576)	-promoter-TSS (FBgn0051576)	-49	FBgn0051576	FBgn0051576	FBtr0083477						NA
AkaaF3Heat_REP3.mLb.clN_peak_13793	chrX	21631444	21631624	+	30	NA	promoter-TSS (FBgn0267704)	-promoter-TSS (FBgn0267704)	626	FBgn0265923	FBgn0265923	FBtr0342861						NA
AkaaF3Heat_REP3.mLb.clN_peak_89	chr2L	715008	715479	+	30	NA	promoter-TSS (FBgn0284247)	-promoter-TSS (FBgn0284247)	-260	FBgn0284247	FBgn0284247	FBtr0343249						NA
AkaaF3Heat_REP3.mLb.clN_peak_9712	chr3R	19671388	19672374	+	30	NA	TTS (FBgn0012003)	-TTS (FBgn0012003)	468	FBgn0012003	FBgn0012003	FBtr0083799						NA
AkaaF3Heat_REP3.mLb.clN_peak_9881	chr3R	21223586	21224432	+	30	NA	promoter-TSS (FBgn0038871)	-promoter-TSS (FBgn0038871)	305	FBgn0038872	FBgn0038872	FBtr0330376						NA
AkaaF3Heat_REP3.mLb.clN_peak_12810	chrX	13634077	13635220	+	30	NA	intron (FBgn0030505, intron 1 of 9)	-intron (FBgn0030505, intron 1 of 9)	-7527	FBgn0030505	FBgn0030505	FBtr0301449						NA
AkaaF3Heat_REP3.mLb.clN_peak_9356	chr3R	16208039	16208586	+	30	NA	promoter-TSS (FBgn0267200)	-promoter-TSS (FBgn0267200)	-361	FBgn0267200	FBgn0267200	FBtr0346352						NA
AkaaF3Heat_REP3.mLb.clN_peak_6139	chr3L	8868906	8869785	+	30	NA	intron (FBgn0263930, intron 1 of 8)	-intron (FBgn0263930, intron 1 of 8)	19288	FBgn0262788	FBgn0262788	FBtr0305902						NA
AkaaF3Heat_REP3.mLb.clN_peak_9297	chr3R	15657443	15658048	+	30	NA	Intergenic	Intergenic	-8438	FBgn0053207	FBgn0053207	FBtr0334025						NA
AkaaF3Heat_REP3.mLb.clN_peak_13116	chrX	16296493	16297472	+	30	NA	promoter-TSS (FBgn0030734)	-promoter-TSS (FBgn0030734)	311	FBgn0030735	FBgn0030735	FBtr0343050						NA
AkaaF3Heat_REP3.mLb.clN_peak_1478	chr2L	14408510	14408832	+	30	NA	exon (FBgn0004858, exon 1 of 3)	-exon (FBgn0004858, exon 1 of 3)	878	FBgn0004858	FBgn0004858	FBtr0342915						NA
AkaaF3Heat_REP3.mLb.clN_peak_1005	chr2L	9497307	9497547	+	30	NA	intron (FBgn0032120, intron 2 of 15)	-intron (FBgn0032120, intron 1 of 14)	1953	FBgn0032120	FBgn0032120	FBtr0089853						NA
AkaaF3Heat_REP3.mLb.clN_peak_7144	chr3L	17914059	17914508	+	30	NA	Intergenic	Intergenic	-1718	FBgn0036772	FBgn0036772	FBtr0075152						NA
AkaaF3Heat_REP3.mLb.clN_peak_13403	chrX	18848529	18849164	+	30	NA	promoter-TSS (FBgn0030966)	-promoter-TSS (FBgn0030966)	-280	FBgn0030966	FBgn0030966	FBtr0074655						NA
