PeakID (cmd=annotatePeaks.pl AkaaF3Ctrl_REP2.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF3Ctrl_REP2.mLb.clN_peak_15914	chrX	7580532	7581685	+	79	NA	Intergenic	Intergenic	5023	FBgn0029952	FBgn0029952	FBtr0071081						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_7041	chr3L	639303	640925	+	79	NA	exon (FBgn0286827, exon 1 of 1)	-exon (FBgn0286827, exon 1 of 1)	-2073	FBgn0263342	FBgn0263342	FBtr0308775						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_7968	chr3L	7380737	7382665	+	79	NA	promoter-TSS (FBgn0016983)	-promoter-TSS (FBgn0016983)	87	FBgn0016983	FBgn0016983	FBtr0333404						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_11436	chr3R	10133098	10134604	+	79	NA	intron (FBgn0004889, intron 1 of 4)	-intron (FBgn0004889, intron 2 of 4)	1480	FBgn0004889	FBgn0004889	FBtr0082186						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_7456	chr3L	3248686	3251494	+	79	NA	promoter-TSS (FBgn0263617)	-promoter-TSS (FBgn0263617)	-504	FBgn0263617	FBgn0263617	FBtr0347118						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_16468	chrX	11339070	11340004	+	79	NA	promoter-TSS (FBgn0085377)	-promoter-TSS (FBgn0085377)	51	FBgn0028421	FBgn0028421	FBtr0289956						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_16182	chrX	9466337	9466867	+	79	NA	intron (FBgn0261260, intron 2 of 14)	-intron (FBgn0261260, intron 2 of 14)	-20390	FBgn0266050	FBgn0266050	FBtr0343372						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_13471	chr3R	25292206	25293141	+	79	NA	TTS (FBgn0051102)	-TTS (FBgn0051102)	304	FBgn0051098	FBgn0051098	FBtr0084863						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_12444	chr3R	18249320	18249501	+	79	NA	TTS (FBgn0020238)	-TTS (FBgn0020238)	-1705	FBgn0038589	FBgn0038589	FBtr0083569						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_15346	chrX	3964877	3965393	+	79	NA	TTS (FBgn0029689)	-TTS (FBgn0029689)	192	FBgn0029688	FBgn0029688	FBtr0342740						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_6698	chr2R	24159180	24159539	+	79	NA	promoter-TSS (FBgn0015544)	-promoter-TSS (FBgn0015544)	-25	FBgn0015544	FBgn0015544	FBtr0072256						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_12783	chr3R	20588026	20588408	+	79	NA	promoter-TSS (FBgn0038810)	-promoter-TSS (FBgn0038810)	139	FBgn0014029	FBgn0014029	FBtr0083945						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_9420	chr3L	17964767	17965180	+	79	NA	intron (FBgn0000568, intron 3 of 5)	-intron (FBgn0000568, intron 3 of 5)	16868	FBgn0267581	FBgn0267581	FBtr0346997						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_14998	chrX	1830239	1831354	+	79	NA	promoter-TSS (FBgn0283741)	-promoter-TSS (FBgn0283741)	-8415	FBgn0029590	FBgn0029590	FBtr0309970						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_14986	chrX	1772693	1772944	+	79	NA	promoter-TSS (FBgn0026086)	-promoter-TSS (FBgn0026086)	-5001	FBgn0026086	FBgn0026086	FBtr0339272						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_5290	chr2R	16219152	16220127	+	79	NA	promoter-TSS (FBgn0050239)	-promoter-TSS (FBgn0050239)	1	FBgn0050239	FBgn0050239	FBtr0087128						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_17636	chrX	19390002	19391027	+	79	NA	intron (FBgn0031016, intron 3 of 7)	-intron (FBgn0031016, intron 2 of 5)	37333	FBgn0031016	FBgn0031016	FBtr0309224						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_10729	chr3R	5647275	5649032	+	79	NA	promoter-TSS (FBgn0262125)	-promoter-TSS (FBgn0262125)	585	FBgn0027951	FBgn0027951	FBtr0330315						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_11760	chr3R	12997962	12998721	+	79	NA	promoter-TSS (FBgn0038107)	-promoter-TSS (FBgn0038107)	252	FBgn0038108	FBgn0038108	FBtr0334510						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_7808	chr3L	6094737	6095290	+	79	NA	promoter-TSS (FBgn0035679)	-promoter-TSS (FBgn0035679)	26	FBgn0061492	FBgn0061492	FBtr0301448						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_6968	chr3L	245944	247099	+	79	NA	promoter-TSS (FBgn0052476)	-promoter-TSS (FBgn0052476)	391	FBgn0000541	FBgn0000541	FBtr0332104						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_6877	chr2R	25010728	25012123	+	79	NA	promoter-TSS (FBgn0004055)	-promoter-TSS (FBgn0004055)	38	FBgn0287873	FBgn0287873	FBtr0302572						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_17373	chrX	17789332	17789871	+	79	NA	Intergenic	Intergenic	-1409	FBgn0026058	FBgn0026058	FBtr0074461						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_13907	chr3R	29148144	29148493	+	79	NA	promoter-TSS (FBgn0014869)	-promoter-TSS (FBgn0014869)	-24	FBgn0014869	FBgn0014869	FBtr0100483						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_4511	chr2R	12334984	12335835	+	79	NA	promoter-TSS (FBgn0033715)	-promoter-TSS (FBgn0033715)	93	FBgn0033715	FBgn0033715	FBtr0301195						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_5363	chr2R	16604176	16604642	+	79	NA	promoter-TSS (FBgn0034143)	-promoter-TSS (FBgn0034143)	-36	FBgn0034143	FBgn0034143	FBtr0340065						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_15930	chrX	7695043	7695158	+	79	NA	promoter-TSS (FBgn0029504)	-promoter-TSS (FBgn0029504)	-182	FBgn0029504	FBgn0029504	FBtr0310287						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_8958	chr3L	14761907	14762043	+	79	NA	promoter-TSS (FBgn0036446)	-promoter-TSS (FBgn0036446)	-53	FBgn0036446	FBgn0036446	FBtr0333044						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_8421	chr3L	10660581	10661484	+	79	NA	promoter-TSS (FBgn0036096)	-promoter-TSS (FBgn0036096)	-443	FBgn0036096	FBgn0036096	FBtr0331572						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_8059	chr3L	7911017	7912911	+	79	NA	promoter-TSS (FBgn0035824)	-promoter-TSS (FBgn0035824)	-499	FBgn0035824	FBgn0035824	FBtr0076748						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_10746	chr3R	5741868	5743596	+	78	NA	promoter-TSS (FBgn0037371)	-promoter-TSS (FBgn0037371)	222	FBgn0027497	FBgn0027497	FBtr0347493						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_17692	chrX	19667168	19667997	+	78	NA	TTS (FBgn0031054)	-TTS (FBgn0031054)	164	FBgn0265705	FBgn0265705	FBtr0340613						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_155	chr2L	871422	871565	+	78	NA	exon (FBgn0053526, exon 2 of 5)	-exon (FBgn0053526, exon 2 of 5)	1028	FBgn0053526	FBgn0053526	FBtr0332000						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_705	chr2L	5475450	5477097	+	78	NA	Intergenic	Intergenic	-10632	FBgn0266825	FBgn0266825	FBtr0345552						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_8320	chr3L	9675516	9676068	+	78	NA	promoter-TSS (FBgn0016081)	-promoter-TSS (FBgn0016081)	3311	FBgn0016081	FBgn0016081	FBtr0333860						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_10960	chr3R	6912336	6913175	+	78	NA	intron (FBgn0260642, intron 2 of 6)	-intron (FBgn0260642, intron 1 of 4)	-8073	FBgn0262897	FBgn0262897	FBtr0344599						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_5958	chr2R	20094743	20095195	+	78	NA	Intergenic	Intergenic	4174	FBgn0265844	FBgn0265844	FBtr0342685						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_7252	chr3L	1861478	1862268	+	78	NA	promoter-TSS (FBgn0004636)	-promoter-TSS (FBgn0004636)	-57	FBgn0004636	FBgn0004636	FBtr0072867						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_17448	chrX	18320784	18322009	+	78	NA	promoter-TSS (FBgn0030912)	-promoter-TSS (FBgn0030912)	-5495	FBgn0030912	FBgn0030912	FBtr0074579						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_7372	chr3L	2631500	2632980	+	78	NA	promoter-TSS (FBgn0035357)	-promoter-TSS (FBgn0035357)	525	FBgn0250911	FBgn0250911	FBtr0290341						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_5247	chr2R	16000161	16000584	+	78	NA	promoter-TSS (FBgn0034060)	-promoter-TSS (FBgn0034060)	-85	FBgn0020236	FBgn0020236	FBtr0300597						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_3875	chr2R	9270293	9270509	+	78	NA	promoter-TSS (FBgn0020621)	-promoter-TSS (FBgn0020621)	-77	FBgn0020621	FBgn0020621	FBtr0339293						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_15341	chrX	3935718	3936549	+	78	NA	promoter-TSS (FBgn0029686)	-promoter-TSS (FBgn0029686)	94	FBgn0029685	FBgn0029685	FBtr0332387						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_15982	chrX	8090941	8094098	+	78	NA	promoter-TSS (FBgn0029996)	-promoter-TSS (FBgn0029996)	-406	FBgn0029996	FBgn0029996	FBtr0071112						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_2099	chr2L	17449395	17450694	+	78	NA	promoter-TSS (FBgn0267923)	-promoter-TSS (FBgn0267923)	-450	FBgn0267923	FBgn0267923	FBtr0347483						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_16452	chrX	11136071	11137097	+	78	NA	promoter-TSS (FBgn0030268)	-promoter-TSS (FBgn0030268)	534	FBgn0030268	FBgn0030268	FBtr0346270						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_355	chr2L	2677479	2677833	+	78	NA	promoter-TSS (FBgn0051690)	-promoter-TSS (FBgn0051690)	-78	FBgn0051690	FBgn0051690	FBtr0301682						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_17725	chrX	19878310	19878761	+	78	NA	intron (FBgn0052529, intron 1 of 6)	-intron (FBgn0052529, intron 4 of 8)	11525	FBgn0086782	FBgn0086782	FBtr0074802						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_13108	chr3R	22666421	22668132	+	78	NA	intron (FBgn0266418, intron 1 of 10)	-intron (FBgn0266418, intron 1 of 9)	19234	FBgn0046114	FBgn0046114	FBtr0334605						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_12238	chr3R	16502657	16502877	+	78	NA	promoter-TSS (FBgn0259244)	-promoter-TSS (FBgn0259244)	-3	FBgn0259244	FBgn0259244	FBtr0336778						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_12493	chr3R	18583552	18584757	+	78	NA	promoter-TSS (FBgn0023083)	-promoter-TSS (FBgn0023083)	-319	FBgn0038627	FBgn0038627	FBtr0344291						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_17052	chrX	15578008	15578815	+	78	NA	promoter-TSS (FBgn0030657)	-promoter-TSS (FBgn0030657)	206	FBgn0030658	FBgn0030658	FBtr0074046						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_12532	chr3R	18918012	18918702	+	78	NA	promoter-TSS (FBgn0261113)	-promoter-TSS (FBgn0261113)	97	FBgn0261113	FBgn0261113	FBtr0334524						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_4000	chr2R	9874852	9875415	+	78	NA	promoter-TSS (FBgn0033459)	-promoter-TSS (FBgn0033459)	244	FBgn0033459	FBgn0033459	FBtr0088378						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_12699	chr3R	19880711	19880876	+	78	NA	exon (FBgn0014006, exon 2 of 9)	-exon (FBgn0014006, exon 2 of 9)	1074	FBgn0014006	FBgn0014006	FBtr0300256						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_835	chr2L	6371090	6371853	+	78	NA	promoter-TSS (FBgn0043854)	-promoter-TSS (FBgn0043854)	-2044	FBgn0043854	FBgn0043854	FBtr0344864						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_1991	chr2L	16251235	16251933	+	78	NA	exon (FBgn0024734, exon 1 of 6)	-exon (FBgn0024734, exon 1 of 6)	204	FBgn0284225	FBgn0284225	FBtr0452124						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_14765	chrX	764677	765568	+	78	NA	promoter-TSS (FBgn0015288)	-promoter-TSS (FBgn0015288)	8	FBgn0015288	FBgn0015288	FBtr0070148						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_12835	chr3R	20890260	20892018	+	78	NA	promoter-TSS (FBgn0051334)	-promoter-TSS (FBgn0051334)	17	FBgn0051334	FBgn0051334	FBtr0083976						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_2036	chr2L	16545564	16546244	+	78	NA	intron (FBgn0259735, intron 1 of 4)	-intron (FBgn0259735, intron 1 of 4)	3358	FBgn0051816	FBgn0051816	FBtr0080868						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_9648	chr3L	19585437	19586653	+	78	NA	promoter-TSS (FBgn0036888)	-promoter-TSS (FBgn0036888)	-42	FBgn0036887	FBgn0036887	FBtr0344994						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_7337	chr3L	2417282	2418107	+	78	NA	promoter-TSS (FBgn0266696)	-promoter-TSS (FBgn0266696)	-26705	FBgn0052298	FBgn0052298	FBtr0299807						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_9357	chr3L	17556792	17557865	+	78	NA	exon (FBgn0025455, exon 1 of 4)	-exon (FBgn0025455, exon 1 of 4)	460	FBgn0025455	FBgn0025455	FBtr0333124						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_1528	chr2L	11445586	11446305	+	78	NA	promoter-TSS (FBgn0261648)	-promoter-TSS (FBgn0261648)	-331	FBgn0261648	FBgn0261648	FBtr0343619						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_14140	chr3R	30805826	30806647	+	78	NA	promoter-TSS (FBgn0039802)	-promoter-TSS (FBgn0039802)	383	FBgn0011739	FBgn0011739	FBtr0085720						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_12145	chr3R	15875674	15875905	+	78	NA	exon (FBgn0051183, exon 1 of 9)	-exon (FBgn0051183, exon 1 of 9)	150	FBgn0051183	FBgn0051183	FBtr0346151						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_14630	chr4	1268344	1268949	+	78	NA	intron (FBgn0053653, intron 21 of 22)	-intron (FBgn0053653, intron 22 of 23)	37809	FBgn0053653	FBgn0053653	FBtr0333702						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_13493	chr3R	25448207	25448773	+	78	NA	intron (FBgn0004509, intron 1 of 5)	-intron (FBgn0004509, intron 1 of 11)	24568	FBgn0004509	FBgn0004509	FBtr0336806						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_14954	chrX	1613191	1613703	+	78	NA	promoter-TSS (FBgn0283451)	-promoter-TSS (FBgn0283451)	-8861	FBgn0283451	FBgn0283451	FBtr0070265						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_15789	chrX	6759120	6759511	+	78	NA	promoter-TSS (FBgn0287725)	-promoter-TSS (FBgn0287725)	176	FBgn0263507	FBgn0263507	FBtr0309528						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_12295	chr3R	17079242	17081355	+	78	NA	promoter-TSS (FBgn0038476)	-promoter-TSS (FBgn0038476)	-353	FBgn0038475	FBgn0038475	FBtr0083424						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_13097	chr3R	22580671	22580943	+	78	NA	promoter-TSS (FBgn0028837)	-promoter-TSS (FBgn0028837)	34	FBgn0028837	FBgn0028837	FBtr0084265						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_6859	chr2R	24928268	24928483	+	78	NA	promoter-TSS (FBgn0060296)	-promoter-TSS (FBgn0060296)	-4779	FBgn0060296	FBgn0060296	FBtr0333813						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_429	chr2L	3301423	3303717	+	78	NA	intron (FBgn0031516, intron 1 of 7)	-intron (FBgn0031516, intron 1 of 7)	560	FBgn0031516	FBgn0031516	FBtr0077604						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_13194	chr3R	23333048	23333367	+	78	NA	TTS (FBgn0267759)	-TTS (FBgn0267759)	596	FBgn0267759	FBgn0267759	FBtr0347323						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_15036	chrX	2009286	2009404	+	77	NA	promoter-TSS (FBgn0023545)	-promoter-TSS (FBgn0023545)	19	FBgn0023545	FBgn0023545	FBtr0070347						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_12531	chr3R	18916944	18917199	+	77	NA	intron (FBgn0261113, intron 1 of 4)	-intron (FBgn0261113, intron 1 of 4)	-1189	FBgn0261113	FBgn0261113	FBtr0334524						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_10946	chr3R	6818952	6820077	+	77	NA	promoter-TSS (FBgn0026162)	-promoter-TSS (FBgn0026162)	-380	FBgn0026162	FBgn0026162	FBtr0081622						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_15961	chrX	7935712	7936469	+	77	NA	TTS (FBgn0004404)	-TTS (FBgn0004404)	194	FBgn0260970	FBgn0260970	FBtr0331298						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_447	chr2L	3477773	3479284	+	77	NA	promoter-TSS (FBgn0261560)	-promoter-TSS (FBgn0261560)	6	FBgn0261560	FBgn0261560	FBtr0345289						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_14421	chr4	314791	315102	+	77	NA	promoter-TSS (FBgn0052850)	-promoter-TSS (FBgn0052850)	23	FBgn0052850	FBgn0052850	FBtr0333680						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_17855	chrX	21123552	21123951	+	77	NA	exon (FBgn0083956, exon 1 of 15)	-exon (FBgn0083956, exon 1 of 15)	117	FBgn0083956	FBgn0083956	FBtr0343018						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_14764	chrX	758822	759568	+	77	NA	promoter-TSS (FBgn0040382)	-promoter-TSS (FBgn0040382)	-399	FBgn0040382	FBgn0040382	FBtr0070137						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_3540	chr2R	7698910	7699566	+	77	NA	promoter-TSS (FBgn0050493)	-promoter-TSS (FBgn0050493)	-15	FBgn0050493	FBgn0050493	FBtr0088925						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_5569	chr2R	17846270	17846740	+	77	NA	promoter-TSS (FBgn0015522)	-promoter-TSS (FBgn0015522)	-194	FBgn0015522	FBgn0015522	FBtr0086799						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_8353	chr3L	9853754	9855354	+	77	NA	intron (FBgn0004390, intron 1 of 4)	-intron (FBgn0004390, intron 1 of 4)	731	FBgn0004390	FBgn0004390	FBtr0330168						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_1951	chr2L	15498928	15499688	+	77	NA	exon (FBgn0002524, exon 1 of 4)	-exon (FBgn0002524, exon 1 of 4)	181	FBgn0002524	FBgn0002524	FBtr0080738						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_7361	chr3L	2552709	2553514	+	77	NA	intron (FBgn0010905, intron 1 of 13)	-intron (FBgn0010905, intron 1 of 15)	1181	FBgn0010905	FBgn0010905	FBtr0345047						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_12779	chr3R	20574273	20575094	+	77	NA	promoter-TSS (FBgn0083039)	-promoter-TSS (FBgn0083039)	-223	FBgn0083039	FBgn0083039	FBtr0113583						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_6656	chr2R	23898206	23898612	+	77	NA	promoter-TSS (FBgn0263667)	-promoter-TSS (FBgn0263667)	-152	FBgn0263667	FBgn0263667	FBtr0343298						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_17903	chrX	21344881	21345477	+	77	NA	promoter-TSS (FBgn0015379)	-promoter-TSS (FBgn0015379)	-179	FBgn0015379	FBgn0015379	FBtr0077193						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_13371	chr3R	24589054	24589197	+	77	NA	promoter-TSS (FBgn0263490)	-promoter-TSS (FBgn0263490)	3472	FBgn0263490	FBgn0263490	FBtr0304915						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_10368	chr3L	27267114	27267894	+	77	NA	promoter-TSS (FBgn0086533)	-promoter-TSS (FBgn0086533)	121	FBgn0286758	FBgn0286758	FBtr0474123						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_5855	chr2R	19455755	19457275	+	77	NA	TTS (FBgn0034447)	-TTS (FBgn0034447)	345	FBgn0260934	FBgn0260934	FBtr0330245						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_3196	chr2R	6035294	6036707	+	77	NA	TTS (FBgn0033054)	-TTS (FBgn0033054)	388	FBgn0033052	FBgn0033052	FBtr0086027						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_7648	chr3L	4534602	4534912	+	77	NA	intron (FBgn0035557, intron 1 of 5)	-intron (FBgn0035557, intron 1 of 5)	1587	FBgn0035557	FBgn0035557	FBtr0073309						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_1613	chr2L	12369251	12370027	+	77	NA	promoter-TSS (FBgn0262475)	-promoter-TSS (FBgn0262475)	13198	FBgn0032424	FBgn0032424	FBtr0080354						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_16389	chrX	10767448	10768908	+	77	NA	promoter-TSS (FBgn0030228)	-promoter-TSS (FBgn0030228)	-394	FBgn0030228	FBgn0030228	FBtr0334456						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_12963	chr3R	21671546	21672059	+	77	NA	promoter-TSS (FBgn0259113)	-promoter-TSS (FBgn0259113)	-52	FBgn0259113	FBgn0259113	FBtr0084115						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_9226	chr3L	16660063	16661784	+	77	NA	intron (FBgn0260960, intron 1 of 4)	-intron (FBgn0260960, intron 1 of 4)	692	FBgn0260960	FBgn0260960	FBtr0075355						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_7275	chr3L	2065560	2065703	+	77	NA	exon (FBgn0086906, exon 26 of 41)	-exon (FBgn0086906, exon 26 of 41)	-22535	FBgn0262107	FBgn0262107	FBtr0304032						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_11867	chr3R	13796719	13797210	+	77	NA	promoter-TSS (FBgn0051588)	-promoter-TSS (FBgn0051588)	-989	FBgn0051588	FBgn0051588	FBtr0082834						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_833	chr2L	6337918	6339649	+	77	NA	promoter-TSS (FBgn0015623)	-promoter-TSS (FBgn0015623)	-112	FBgn0031799	FBgn0031799	FBtr0331226						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_848	chr2L	6479302	6479827	+	77	NA	intron (FBgn0086357, intron 2 of 3)	-intron (FBgn0086357, intron 2 of 3)	1011	FBgn0086357	FBgn0086357	FBtr0345753						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_9245	chr3L	16765684	16766227	+	77	NA	promoter-TSS (FBgn0004108)	-promoter-TSS (FBgn0004108)	-117	FBgn0004108	FBgn0004108	FBtr0075322						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_13359	chr3R	24518068	24518803	+	77	NA	TTS (FBgn0039201)	-TTS (FBgn0039201)	165	FBgn0003134	FBgn0003134	FBtr0334334						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_2829	chr2L	23332115	23332757	+	77	NA	Intergenic	Intergenic	-8244	FBgn0260435	FBgn0260435	FBtr0302459						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_14997	chrX	1824318	1825104	+	77	NA	promoter-TSS (FBgn0283741)	-promoter-TSS (FBgn0283741)	-2330	FBgn0029590	FBgn0029590	FBtr0309970						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_3235	chr2R	6178532	6178723	+	77	NA	promoter-TSS (FBgn0011955)	-promoter-TSS (FBgn0011955)	29	FBgn0011955	FBgn0011955	FBtr0086006						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_3879	chr2R	9283765	9285202	+	77	NA	promoter-TSS (FBgn0266625)	-promoter-TSS (FBgn0266625)	-362	FBgn0266625	FBgn0266625	FBtr0344909						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_6854	chr2R	24903842	24904298	+	77	NA	promoter-TSS (FBgn0066084)	-promoter-TSS (FBgn0066084)	-135	FBgn0066084	FBgn0066084	FBtr0100231						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_513	chr2L	4055703	4056044	+	77	NA	intron (FBgn0000547, intron 2 of 9)	-intron (FBgn0000547, intron 2 of 8)	20079	FBgn0266319	FBgn0266319	FBtr0344049						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_16510	chrX	11569957	11570846	+	76	NA	promoter-TSS (FBgn0030311)	-promoter-TSS (FBgn0030311)	-75	FBgn0003277	FBgn0003277	FBtr0073542						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_1316	chr2L	9758024	9759126	+	76	NA	exon (FBgn0270924, exon 1 of 4)	-exon (FBgn0270924, exon 1 of 4)	233	FBgn0270924	FBgn0270924	FBtr0079865						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_13379	chr3R	24624901	24625965	+	76	NA	promoter-TSS (FBgn0039213)	-promoter-TSS (FBgn0039213)	129	FBgn0039212	FBgn0039212	FBtr0084670						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_11522	chr3R	10893486	10893651	+	76	NA	promoter-TSS (FBgn0037855)	-promoter-TSS (FBgn0037855)	-37	FBgn0037855	FBgn0037855	FBtr0302935						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_12681	chr3R	19792862	19793475	+	76	NA	TTS (FBgn0014135)	-TTS (FBgn0014135)	2196	FBgn0051215	FBgn0051215	FBtr0083793						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_3353	chr2R	6807554	6807907	+	76	NA	exon (FBgn0014028, exon 1 of 3)	-exon (FBgn0014028, exon 1 of 3)	104	FBgn0014028	FBgn0014028	FBtr0086156						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_6255	chr2R	21713109	21714913	+	76	NA	promoter-TSS (FBgn0004362)	-promoter-TSS (FBgn0004362)	-2398	FBgn0050403	FBgn0050403	FBtr0114523						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_10211	chr3L	22822550	22823433	+	76	NA	intron (FBgn0027339, intron 1 of 5)	-intron (FBgn0027339, intron 2 of 6)	10397	FBgn0027339	FBgn0027339	FBtr0330076						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_13085	chr3R	22487097	22487453	+	76	NA	promoter-TSS (FBgn0038976)	-promoter-TSS (FBgn0038976)	236	FBgn0038976	FBgn0038976	FBtr0301486						NA
