PeakID (cmd=annotatePeaks.pl AkaaF6Ctrl_REP1.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF6Ctrl_REP1.mLb.clN_peak_15130	chrX	17624532	17625849	+	83	NA	exon (FBgn0030850, exon 3 of 3)	-exon (FBgn0030850, exon 3 of 3)	2705	FBgn0030850	FBgn0030850	FBtr0290036						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_15419	chrX	19414223	19414831	+	83	NA	intron (FBgn0031016, intron 4 of 7)	-intron (FBgn0031016, intron 2 of 5)	-60536	FBgn0031018	FBgn0031018	FBtr0074710						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_6876	chr3L	7781688	7782149	+	83	NA	intron (FBgn0052369, intron 2 of 6)	-intron (FBgn0052369, intron 1 of 5)	-13566	FBgn0052371	FBgn0052371	FBtr0076788						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_1265	chr2L	10413158	10414263	+	83	NA	promoter-TSS (FBgn0032243)	-promoter-TSS (FBgn0032243)	-247	FBgn0032242	FBgn0032242	FBtr0080047						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_1541	chr2L	13373476	13374607	+	82	NA	promoter-TSS (FBgn0032513)	-promoter-TSS (FBgn0032513)	-136	FBgn0032513	FBgn0032513	FBtr0346420						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_4420	chr2R	14983941	14984703	+	82	NA	promoter-TSS (FBgn0050241)	-promoter-TSS (FBgn0050241)	86	FBgn0050241	FBgn0050241	FBtr0087425						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_8010	chr3L	17576343	17576821	+	82	NA	promoter-TSS (FBgn0000567)	-promoter-TSS (FBgn0000567)	-10420	FBgn0086080	FBgn0086080	FBtr0114356						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_14710	chrX	14603704	14604020	+	82	NA	TTS (FBgn0015773)	-TTS (FBgn0015773)	-1282	FBgn0030574	FBgn0030574	FBtr0343366						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_15040	chrX	16886321	16887174	+	82	NA	promoter-TSS (FBgn0030803)	-promoter-TSS (FBgn0030803)	-71	FBgn0030803	FBgn0030803	FBtr0074342						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_10716	chr3R	18447292	18449200	+	82	NA	promoter-TSS (FBgn0004652)	-promoter-TSS (FBgn0004652)	-35372	FBgn0051122	FBgn0051122	FBtr0474142						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_15170	chrX	17849929	17850672	+	82	NA	promoter-TSS (FBgn0030874)	-promoter-TSS (FBgn0030874)	-160	FBgn0030874	FBgn0030874	FBtr0074465						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_14028	chrX	9109092	9110749	+	82	NA	promoter-TSS (FBgn0030089)	-promoter-TSS (FBgn0030089)	370	FBgn0030089	FBgn0030089	FBtr0309255						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_10916	chr3R	20031061	20031903	+	82	NA	promoter-TSS (FBgn0038768)	-promoter-TSS (FBgn0038768)	-173	FBgn0038767	FBgn0038767	FBtr0083840						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_11508	chr3R	25032774	25033663	+	82	NA	TTS (FBgn0039261)	-TTS (FBgn0039261)	247	FBgn0039260	FBgn0039260	FBtr0084796						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_7361	chr3L	11683766	11684972	+	82	NA	TTS (FBgn0015828)	-TTS (FBgn0015828)	389	FBgn0036191	FBgn0036191	FBtr0344966						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_13064	chrX	2080379	2080812	+	82	NA	promoter-TSS (FBgn0040395)	-promoter-TSS (FBgn0040395)	-190	FBgn0040394	FBgn0040394	FBtr0070434						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_1308	chr2L	10849538	10851500	+	82	NA	promoter-TSS (FBgn0004363)	-promoter-TSS (FBgn0004363)	329	FBgn0004363	FBgn0004363	FBtr0332029						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_9019	chr3R	4806086	4806994	+	82	NA	promoter-TSS (FBgn0260794)	-promoter-TSS (FBgn0260794)	-4904	FBgn0037279	FBgn0037279	FBtr0345174						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_12484	chr4	507352	508732	+	82	NA	intron (FBgn0004607, intron 2 of 12)	-intron (FBgn0004607, intron 2 of 13)	6232	FBgn0004607	FBgn0004607	FBtr0307167						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_860	chr2L	6956595	6957175	+	82	NA	promoter-TSS (FBgn0031875)	-promoter-TSS (FBgn0031875)	-123	FBgn0031875	FBgn0031875	FBtr0079350						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_8771	chr3L	23248651	23250759	+	82	NA	intron (FBgn0266347, intron 1 of 7)	-intron (FBgn0266347, intron 5 of 11)	29465	FBgn0287606	FBgn0287606	FBtr0479977						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_8386	chr3L	20733888	20734647	+	82	NA	intron (FBgn0037016, intron 1 of 2)	-intron (FBgn0037016, intron 1 of 2)	3676	FBgn0037016	FBgn0037016	FBtr0078245						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_4519	chr2R	15531130	15532397	+	82	NA	intron (FBgn0019968, intron 1 of 16)	-intron (FBgn0019968, intron 1 of 16)	496	FBgn0019968	FBgn0019968	FBtr0346265						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_13494	chrX	4936190	4938213	+	82	NA	intron (FBgn0266000, intron 1 of 3)	-intron (FBgn0266000, intron 1 of 3)	-1927	FBgn0004368	FBgn0004368	FBtr0343528						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_229	chr2L	1648847	1650118	+	82	NA	Intergenic	Intergenic	-1776	FBgn0086758	FBgn0086758	FBtr0303934						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_5546	chr2R	22415298	22416239	+	82	NA	promoter-TSS (FBgn0022985)	-promoter-TSS (FBgn0022985)	208	FBgn0022985	FBgn0022985	FBtr0339535						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_11765	chr3R	27128980	27130103	+	82	NA	intron (FBgn0039492, intron 1 of 4)	-intron (FBgn0039492, intron 1 of 4)	-4853	FBgn0039491	FBgn0039491	FBtr0085130						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_15164	chrX	17830581	17831326	+	82	NA	exon (FBgn0030870, exon 1 of 5)	-exon (FBgn0030870, exon 1 of 5)	125	FBgn0030870	FBgn0030870	FBtr0342784						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_13229	chrX	3174926	3176730	+	82	NA	promoter-TSS (FBgn0000479)	-promoter-TSS (FBgn0000479)	-612	FBgn0000479	FBgn0000479	FBtr0333317						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_8337	chr3L	20309758	20310619	+	82	NA	TTS (FBgn0036967)	-TTS (FBgn0036967)	141	FBgn0003124	FBgn0003124	FBtr0074839						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_8272	chr3L	19815539	19815973	+	82	NA	TTS (FBgn0036911)	-TTS (FBgn0036911)	182	FBgn0023094	FBgn0023094	FBtr0074924						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_12651	chr4	1196235	1197127	+	82	NA	intron (FBgn0039924, intron 1 of 9)	-intron (FBgn0039924, intron 1 of 9)	167	FBgn0039924	FBgn0039924	FBtr0100544						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_14885	chrX	15795625	15796719	+	82	NA	promoter-TSS (FBgn0030693)	-promoter-TSS (FBgn0030693)	-144	FBgn0030693	FBgn0030693	FBtr0074188						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_10076	chr3R	12961244	12961825	+	82	NA	promoter-TSS (FBgn0087021)	-promoter-TSS (FBgn0087021)	-211	FBgn0087021	FBgn0087021	FBtr0082690						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_151	chr2L	866941	868462	+	82	NA	TTS (FBgn0020305)	-TTS (FBgn0020305)	-1840	FBgn0029095	FBgn0029095	FBtr0078031						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_2638	chr2R	5662640	5664440	+	82	NA	promoter-TSS (FBgn0033029)	-promoter-TSS (FBgn0033029)	-318	FBgn0033029	FBgn0033029	FBtr0331970						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_95	chr2L	490210	492396	+	82	NA	promoter-TSS (FBgn0267991)	-promoter-TSS (FBgn0267991)	-576	FBgn0267991	FBgn0267991	FBtr0347590						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_2607	chr2R	5306728	5309150	+	82	NA	intron (FBgn0261403, intron 1 of 8)	-intron (FBgn0261403, intron 2 of 9)	651	FBgn0261403	FBgn0261403	FBtr0086086						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_12098	chr3R	30337994	30338788	+	82	NA	intron (FBgn0010113, intron 2 of 5)	-intron (FBgn0010113, intron 2 of 5)	19747	FBgn0267783	FBgn0267783	FBtr0347347						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_4533	chr2R	15600230	15600580	+	82	NA	Intergenic	Intergenic	-13449	FBgn0260429	FBgn0260429	FBtr0340006						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_5695	chr2R	23385801	23386551	+	82	NA	promoter-TSS (FBgn0034858)	-promoter-TSS (FBgn0034858)	287	FBgn0250838	FBgn0250838	FBtr0072030						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_3678	chr2R	10874147	10874970	+	82	NA	TTS (FBgn0050016)	-TTS (FBgn0050016)	834	FBgn0050016	FBgn0050016	FBtr0088241						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_431	chr2L	3376334	3377062	+	82	NA	promoter-TSS (FBgn0016698)	-promoter-TSS (FBgn0016698)	39	FBgn0031529	FBgn0031529	FBtr0332407						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_7746	chr3L	15303948	15305757	+	81	NA	promoter-TSS (FBgn0036493)	-promoter-TSS (FBgn0036493)	-609	FBgn0036493	FBgn0036493	FBtr0334105						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_4601	chr2R	16007178	16007817	+	81	NA	promoter-TSS (FBgn0034063)	-promoter-TSS (FBgn0034063)	170	FBgn0034061	FBgn0034061	FBtr0087264						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_4652	chr2R	16335281	16337162	+	81	NA	promoter-TSS (FBgn0010611)	-promoter-TSS (FBgn0010611)	416	FBgn0287825	FBgn0287825	FBtr0290032						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_10747	chr3R	18742552	18743880	+	81	NA	TTS (FBgn0038649)	-TTS (FBgn0038649)	2825	FBgn0038649	FBgn0038649	FBtr0083682						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_10650	chr3R	17794057	17795522	+	81	NA	promoter-TSS (FBgn0038545)	-promoter-TSS (FBgn0038545)	-286	FBgn0038545	FBgn0038545	FBtr0305007						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_11280	chr3R	23117482	23119038	+	81	NA	promoter-TSS (FBgn0039056)	-promoter-TSS (FBgn0039056)	-329	FBgn0039055	FBgn0039055	FBtr0084407						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_889	chr2L	7194233	7194718	+	81	NA	promoter-TSS (FBgn0031895)	-promoter-TSS (FBgn0031895)	113	FBgn0031895	FBgn0031895	FBtr0302948						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_11874	chr3R	28633635	28635848	+	81	NA	exon (FBgn0039590, exon 1 of 6)	-exon (FBgn0039590, exon 1 of 6)	358	FBgn0039590	FBgn0039590	FBtr0085319						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_9988	chr3R	11967210	11968542	+	81	NA	promoter-TSS (FBgn0260742)	-promoter-TSS (FBgn0260742)	168	FBgn0260743	FBgn0260743	FBtr0334153						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_3118	chr2R	8024206	8024916	+	81	NA	exon (FBgn0266805, exon 1 of 1)	-exon (FBgn0266805, exon 1 of 1)	4872	FBgn0263970	FBgn0263970	FBtr0329886						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_4911	chr2R	18166492	18167492	+	81	NA	promoter-TSS (FBgn0260392)	-promoter-TSS (FBgn0260392)	148	FBgn0034310	FBgn0034310	FBtr0086775						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_1479	chr2L	12655765	12656159	+	81	NA	Intergenic	Intergenic	-1203	FBgn0004394	FBgn0004394	FBtr0340540						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_15006	chrX	16655024	16656183	+	81	NA	promoter-TSS (FBgn0030768)	-promoter-TSS (FBgn0030768)	133	FBgn0003189	FBgn0003189	FBtr0340156						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_9001	chr3R	4713385	4714536	+	81	NA	exon (FBgn0037270, exon 1 of 1)	-exon (FBgn0037270, exon 1 of 1)	222	FBgn0037270	FBgn0037270	FBtr0078892						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_10731	chr3R	18585363	18585981	+	81	NA	promoter-TSS (FBgn0023083)	-promoter-TSS (FBgn0023083)	1199	FBgn0038627	FBgn0038627	FBtr0344291						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_6980	chr3L	8525121	8526394	+	81	NA	promoter-TSS (FBgn0035907)	-promoter-TSS (FBgn0035907)	513	FBgn0024236	FBgn0024236	FBtr0345601						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_12302	chr3R	31715443	31715827	+	81	NA	intron (FBgn0003870, intron 1 of 4)	-intron (FBgn0003870, intron 1 of 4)	6360	FBgn0054046	FBgn0054046	FBtr0308935						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_8130	chr3L	18683385	18684308	+	81	NA	TTS (FBgn0052202)	-TTS (FBgn0052202)	215	FBgn0036805	FBgn0036805	FBtr0345383						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_11111	chr3R	21650860	21652115	+	81	NA	intron (FBgn0011766, intron 1 of 7)	-intron (FBgn0011766, intron 1 of 7)	5186	FBgn0267724	FBgn0267724	FBtr0347264						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_9708	chr3R	9436373	9436971	+	81	NA	promoter-TSS (FBgn0261552)	-promoter-TSS (FBgn0261552)	4070	FBgn0261552	FBgn0261552	FBtr0344283						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_7456	chr3L	12503230	12505067	+	81	NA	promoter-TSS (FBgn0264848)	-promoter-TSS (FBgn0264848)	-144	FBgn0264848	FBgn0264848	FBtr0075958						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_1790	chr2L	16620159	16621148	+	81	NA	intron (FBgn0259735, intron 2 of 6)	-intron (FBgn0259735, intron 2 of 4)	8520	FBgn0265000	FBgn0265000	FBtr0335498						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_10274	chr3R	14649347	14650743	+	81	NA	intron (FBgn0086686, intron 1 of 5)	-intron (FBgn0086686, intron 1 of 5)	5152	FBgn0086686	FBgn0086686	FBtr0082975						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_12008	chr3R	29681975	29682736	+	81	NA	promoter-TSS (FBgn0013972)	-promoter-TSS (FBgn0013972)	-77	FBgn0039681	FBgn0039681	FBtr0308238						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_5161	chr2R	20060155	20060695	+	81	NA	Intergenic	Intergenic	2330	FBgn0265842	FBgn0265842	FBtr0342683						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_2592	chr2R	5127507	5128481	+	81	NA	promoter-TSS (FBgn0262901)	-promoter-TSS (FBgn0262901)	327	FBgn0026238	FBgn0026238	FBtr0309852						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_10781	chr3R	19093539	19095028	+	81	NA	promoter-TSS (FBgn0004876)	-promoter-TSS (FBgn0004876)	-13	FBgn0004876	FBgn0004876	FBtr0305321						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_6677	chr3L	5247946	5249441	+	81	NA	promoter-TSS (FBgn0052423)	-promoter-TSS (FBgn0052423)	14210	FBgn0035598	FBgn0035598	FBtr0077171						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_11968	chr3R	29223013	29223777	+	81	NA	promoter-TSS (FBgn0039654)	-promoter-TSS (FBgn0039654)	33	FBgn0062442	FBgn0062442	FBtr0085405						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_971	chr2L	7960983	7961501	+	81	NA	intron (FBgn0085450, intron 1 of 1)	-intron (FBgn0085450, intron 1 of 1)	16721	FBgn0085450	FBgn0085450	FBtr0112718						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_7304	chr3L	11245924	11246671	+	81	NA	promoter-TSS (FBgn0265924)	-promoter-TSS (FBgn0265924)	-656	FBgn0265924	FBgn0265924	FBtr0342863						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_1256	chr2L	10362490	10363056	+	81	NA	promoter-TSS (FBgn0003087)	-promoter-TSS (FBgn0003087)	-66	FBgn0027568	FBgn0027568	FBtr0332198						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_4011	chr2R	12729366	12729756	+	81	NA	intron (FBgn0261545, intron 2 of 8)	-intron (FBgn0261545, intron 2 of 7)	23375	FBgn0033773	FBgn0033773	FBtr0087865						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_8823	chr3L	25120621	25122549	+	81	NA	TTS (FBgn0260008)	-TTS (FBgn0260008)	836	FBgn0260008	FBgn0260008	FBtr0343636						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_1472	chr2L	12543048	12543504	+	81	NA	promoter-TSS (FBgn0261709)	-promoter-TSS (FBgn0261709)	100	FBgn0261709	FBgn0261709	FBtr0303215						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_13974	chrX	8588762	8589228	+	81	NA	TTS (FBgn0030052)	-TTS (FBgn0030052)	184	FBgn0030053	FBgn0030053	FBtr0332626						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_1730	chr2L	15761564	15762831	+	81	NA	exon (FBgn0001987, exon 2 of 9)	-exon (FBgn0001987, exon 2 of 9)	561	FBgn0001987	FBgn0001987	FBtr0080768						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_9897	chr3R	11211271	11211765	+	80	NA	TTS (FBgn0037874)	-TTS (FBgn0037874)	1271	FBgn0037874	FBgn0037874	FBtr0347181						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_2165	chr2L	20733733	20735916	+	80	NA	promoter-TSS (FBgn0262743)	-promoter-TSS (FBgn0262743)	-87	FBgn0262743	FBgn0262743	FBtr0305586						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_4448	chr2R	15109236	15109742	+	80	NA	Intergenic	Intergenic	-5972	FBgn0015371	FBgn0015371	FBtr0305216						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_7370	chr3L	11776837	11778163	+	80	NA	exon (FBgn0036205, exon 2 of 4)	-exon (FBgn0036205, exon 2 of 4)	427	FBgn0036205	FBgn0036205	FBtr0332128						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_15175	chrX	17878125	17879127	+	80	NA	intron (FBgn0259168, intron 1 of 8)	-intron (FBgn0259168, intron 1 of 8)	-3586	FBgn0259168	FBgn0259168	FBtr0300509						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_15624	chrX	21339457	21340214	+	80	NA	promoter-TSS (FBgn0000709)	-promoter-TSS (FBgn0000709)	94	FBgn0000709	FBgn0000709	FBtr0077192						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_3916	chr2R	12172306	12174978	+	80	NA	intron (FBgn0014184, intron 1 of 2)	-intron (FBgn0014184, intron 1 of 2)	-1454	FBgn0010621	FBgn0010621	FBtr0087988						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_4877	chr2R	17845964	17846968	+	80	NA	promoter-TSS (FBgn0015522)	-promoter-TSS (FBgn0015522)	-233	FBgn0015522	FBgn0015522	FBtr0086799						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_9906	chr3R	11243079	11244897	+	80	NA	promoter-TSS (FBgn0037891)	-promoter-TSS (FBgn0037891)	11	FBgn0037890	FBgn0037890	FBtr0308073						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_13251	chrX	3369449	3373218	+	80	NA	Intergenic	Intergenic	-1826	FBgn0262656	FBgn0262656	FBtr0331605						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_14102	chrX	9649992	9651329	+	80	NA	promoter-TSS (FBgn0028341)	-promoter-TSS (FBgn0028341)	-10036	FBgn0028341	FBgn0028341	FBtr0071404						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_12597	chr4	989422	990344	+	80	NA	exon (FBgn0019650, exon 1 of 9)	-exon (FBgn0019650, exon 1 of 9)	158	FBgn0019650	FBgn0019650	FBtr0479793						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_4619	chr2R	16135344	16136031	+	80	NA	intron (FBgn0086676, intron 4 of 7)	-intron (FBgn0086676, intron 3 of 7)	-2992	FBgn0001124	FBgn0001124	FBtr0087232						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_1582	chr2L	13793459	13793922	+	80	NA	TTS (FBgn0028931)	-TTS (FBgn0028931)	169	FBgn0028538	FBgn0028538	FBtr0080537						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_6381	chr3L	2599012	2599680	+	80	NA	promoter-TSS (FBgn0035355)	-promoter-TSS (FBgn0035355)	49	FBgn0035355	FBgn0035355	FBtr0072929						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_1795	chr2L	16645179	16646399	+	80	NA	intron (FBgn0259735, intron 4 of 6)	-intron (FBgn0259735, intron 2 of 4)	-16616	FBgn0265000	FBgn0265000	FBtr0335498						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_1961	chr2L	18936116	18936529	+	80	NA	intron (FBgn0032723, intron 6 of 10)	-intron (FBgn0032723, intron 6 of 10)	7638	FBgn0032723	FBgn0032723	FBtr0342929						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_733	chr2L	6050749	6051541	+	80	NA	TTS (FBgn0031768)	-TTS (FBgn0031768)	345	FBgn0031769	FBgn0031769	FBtr0343121						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_13303	chrX	3740814	3741235	+	80	NA	intron (FBgn0283657, intron 1 of 7)	-intron (FBgn0283657, intron 1 of 7)	21017	FBgn0283657	FBgn0283657	FBtr0481732						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_2109	chr2L	20120547	20121296	+	80	NA	Intergenic	Intergenic	14002	FBgn0032853	FBgn0032853	FBtr0345683						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_8481	chr3L	21346551	21347306	+	80	NA	exon (FBgn0037076, exon 2 of 3)	-exon (FBgn0037076, exon 2 of 3)	2360	FBgn0037076	FBgn0037076	FBtr0305306						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_14772	chrX	15063386	15064310	+	80	NA	promoter-TSS (FBgn0030605)	-promoter-TSS (FBgn0030605)	115	FBgn0030605	FBgn0030605	FBtr0340424						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_13031	chrX	1889712	1890492	+	80	NA	promoter-TSS (FBgn0023519)	-promoter-TSS (FBgn0023519)	-152	FBgn0023518	FBgn0023518	FBtr0070363						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_14955	chrX	16277908	16279430	+	80	NA	promoter-TSS (FBgn0000536)	-promoter-TSS (FBgn0000536)	341	FBgn0000536	FBgn0000536	FBtr0343519						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_4468	chr2R	15241288	15241887	+	80	NA	promoter-TSS (FBgn0259878)	-promoter-TSS (FBgn0259878)	2	FBgn0259878	FBgn0259878	FBtr0339996						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_4210	chr2R	13853875	13854644	+	80	NA	promoter-TSS (FBgn0033879)	-promoter-TSS (FBgn0033879)	72	FBgn0033879	FBgn0033879	FBtr0087643						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_14614	chrX	13744650	13744943	+	80	NA	promoter-TSS (FBgn0001612)	-promoter-TSS (FBgn0001612)	-113	FBgn0001612	FBgn0001612	FBtr0073841						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_7400	chr3L	12081476	12082770	+	80	NA	promoter-TSS (FBgn0284221)	-promoter-TSS (FBgn0284221)	-293	FBgn0284221	FBgn0284221	FBtr0300339						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_13455	chrX	4604422	4605659	+	80	NA	intron (FBgn0052773, intron 1 of 4)	-intron (FBgn0052773, intron 1 of 4)	6345	FBgn0052773	FBgn0052773	FBtr0344480						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_1967	chr2L	18974064	18974722	+	80	NA	promoter-TSS (FBgn0032730)	-promoter-TSS (FBgn0032730)	-20	FBgn0032729	FBgn0032729	FBtr0081186						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_571	chr2L	4944942	4945844	+	80	NA	promoter-TSS (FBgn0015000)	-promoter-TSS (FBgn0015000)	-32	FBgn0031651	FBgn0031651	FBtr0079058						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_7701	chr3L	14785421	14786797	+	80	NA	promoter-TSS (FBgn0036450)	-promoter-TSS (FBgn0036450)	303	FBgn0036449	FBgn0036449	FBtr0300190						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_6223	chr3L	1341756	1342831	+	80	NA	promoter-TSS (FBgn0035213)	-promoter-TSS (FBgn0035213)	-128	FBgn0035213	FBgn0035213	FBtr0072721						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_10089	chr3R	13029935	13031342	+	80	NA	promoter-TSS (FBgn0002354)	-promoter-TSS (FBgn0002354)	-275	FBgn0002354	FBgn0002354	FBtr0082703						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_396	chr2L	3037063	3037765	+	80	NA	promoter-TSS (FBgn0031498)	-promoter-TSS (FBgn0031498)	-151	FBgn0031497	FBgn0031497	FBtr0077667						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_7708	chr3L	14987035	14988412	+	80	NA	exon (FBgn0002778, exon 2 of 5)	-exon (FBgn0002778, exon 2 of 5)	2623	FBgn0002778	FBgn0002778	FBtr0114529						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_1885	chr2L	18331676	18332734	+	79	NA	intron (FBgn0000636, intron 1 of 6)	-intron (FBgn0000636, intron 1 of 7)	12103	FBgn0000636	FBgn0000636	FBtr0344782						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_13873	chrX	7946853	7947239	+	79	NA	promoter-TSS (FBgn0027280)	-promoter-TSS (FBgn0027280)	-2361	FBgn0027280	FBgn0027280	FBtr0071129						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_6924	chr3L	8081727	8082162	+	79	NA	TTS (FBgn0264705)	-TTS (FBgn0264705)	1256	FBgn0264705	FBgn0264705	FBtr0333950						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_7930	chr3L	16800012	16800629	+	79	NA	promoter-TSS (FBgn0036663)	-promoter-TSS (FBgn0036663)	-131	FBgn0036663	FBgn0036663	FBtr0075344						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_417	chr2L	3169515	3170040	+	79	NA	TTS (FBgn0014906)	-TTS (FBgn0014906)	195	FBgn0011985	FBgn0011985	FBtr0077577						NA
