PeakID (cmd=annotatePeaks.pl AkaaF6HSan_REP2.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF6HSan_REP2.mLb.clN_peak_9902	chr3R	6790908	6791831	+	133	NA	promoter-TSS (FBgn0000439)	-promoter-TSS (FBgn0000439)	-467	FBgn0000439	FBgn0000439	FBtr0081621						NA
AkaaF6HSan_REP2.mLb.clN_peak_10675	chr3R	12688667	12689519	+	133	NA	TTS (FBgn0005355)	-TTS (FBgn0005355)	274	FBgn0001296	FBgn0001296	FBtr0302563						NA
AkaaF6HSan_REP2.mLb.clN_peak_8955	chr3L	21523096	21524412	+	133	NA	exon (FBgn0037094, exon 1 of 4)	-exon (FBgn0037094, exon 1 of 4)	568	FBgn0037094	FBgn0037094	FBtr0301198						NA
AkaaF6HSan_REP2.mLb.clN_peak_3222	chr2R	7805466	7807127	+	133	NA	promoter-TSS (FBgn0003317)	-promoter-TSS (FBgn0003317)	-188	FBgn0003317	FBgn0003317	FBtr0308825						NA
AkaaF6HSan_REP2.mLb.clN_peak_1946	chr2L	18858857	18859429	+	133	NA	TTS (FBgn0003896)	-TTS (FBgn0003896)	105	FBgn0032721	FBgn0032721	FBtr0347402						NA
AkaaF6HSan_REP2.mLb.clN_peak_1363	chr2L	12044721	12046779	+	133	NA	promoter-TSS (FBgn0032399)	-promoter-TSS (FBgn0032399)	368	FBgn0032400	FBgn0032400	FBtr0080306						NA
AkaaF6HSan_REP2.mLb.clN_peak_10900	chr3R	14624072	14626230	+	133	NA	promoter-TSS (FBgn0013981)	-promoter-TSS (FBgn0013981)	552	FBgn0003169	FBgn0003169	FBtr0334030						NA
AkaaF6HSan_REP2.mLb.clN_peak_14163	chrX	5671333	5673252	+	133	NA	promoter-TSS (FBgn0029785)	-promoter-TSS (FBgn0029785)	-109	FBgn0029785	FBgn0029785	FBtr0345788						NA
AkaaF6HSan_REP2.mLb.clN_peak_10181	chr3R	8931817	8932206	+	133	NA	promoter-TSS (FBgn0262614)	-promoter-TSS (FBgn0262614)	-3115	FBgn0003015	FBgn0003015	FBtr0081956						NA
AkaaF6HSan_REP2.mLb.clN_peak_13709	chrX	2645797	2646870	+	133	NA	promoter-TSS (FBgn0003371)	-promoter-TSS (FBgn0003371)	-21477	FBgn0003371	FBgn0003371	FBtr0331753						NA
AkaaF6HSan_REP2.mLb.clN_peak_3293	chr2R	8173653	8175063	+	133	NA	promoter-TSS (FBgn0033274)	-promoter-TSS (FBgn0033274)	193	FBgn0053087	FBgn0053087	FBtr0344894						NA
AkaaF6HSan_REP2.mLb.clN_peak_6542	chr3L	2599181	2599727	+	133	NA	promoter-TSS (FBgn0035356)	-promoter-TSS (FBgn0035356)	125	FBgn0028504	FBgn0028504	FBtr0344989						NA
AkaaF6HSan_REP2.mLb.clN_peak_14490	chrX	7967181	7971231	+	133	NA	promoter-TSS (FBgn0003447)	-promoter-TSS (FBgn0003447)	-970	FBgn0003656	FBgn0003656	FBtr0301675						NA
AkaaF6HSan_REP2.mLb.clN_peak_5893	chr2R	24028408	24029637	+	133	NA	promoter-TSS (FBgn0034961)	-promoter-TSS (FBgn0034961)	-233	FBgn0061198	FBgn0061198	FBtr0343346						NA
AkaaF6HSan_REP2.mLb.clN_peak_11458	chr3R	19792857	19793495	+	133	NA	TTS (FBgn0014135)	-TTS (FBgn0014135)	2204	FBgn0051215	FBgn0051215	FBtr0083793						NA
AkaaF6HSan_REP2.mLb.clN_peak_11172	chr3R	17053614	17054885	+	133	NA	promoter-TSS (FBgn0020493)	-promoter-TSS (FBgn0020493)	242	FBgn0020493	FBgn0020493	FBtr0479820						NA
AkaaF6HSan_REP2.mLb.clN_peak_11346	chr3R	18742335	18743896	+	133	NA	TTS (FBgn0038649)	-TTS (FBgn0038649)	2926	FBgn0038649	FBgn0038649	FBtr0083682						NA
AkaaF6HSan_REP2.mLb.clN_peak_11867	chr3R	23226210	23227178	+	133	NA	promoter-TSS (FBgn0262975)	-promoter-TSS (FBgn0262975)	22209	FBgn0039064	FBgn0039064	FBtr0110801						NA
AkaaF6HSan_REP2.mLb.clN_peak_15052	chrX	11815676	11818964	+	133	NA	promoter-TSS (FBgn0030336)	-promoter-TSS (FBgn0030336)	422	FBgn0266019	FBgn0266019	FBtr0305605						NA
AkaaF6HSan_REP2.mLb.clN_peak_14038	chrX	4685896	4686977	+	132	NA	exon (FBgn0022768, exon 1 of 3)	-exon (FBgn0022768, exon 1 of 3)	467	FBgn0022768	FBgn0022768	FBtr0343531						NA
AkaaF6HSan_REP2.mLb.clN_peak_11879	chr3R	23332943	23334964	+	132	NA	promoter-TSS (FBgn0267759)	-promoter-TSS (FBgn0267759)	-150	FBgn0267759	FBgn0267759	FBtr0347323						NA
AkaaF6HSan_REP2.mLb.clN_peak_12374	chr3R	27989013	27990387	+	132	NA	TTS (FBgn0039568)	-TTS (FBgn0039568)	1051	FBgn0039568	FBgn0039568	FBtr0085260						NA
AkaaF6HSan_REP2.mLb.clN_peak_85	chr2L	470277	472422	+	132	NA	intron (FBgn0031258, intron 1 of 1)	-intron (FBgn0031258, intron 1 of 1)	206	FBgn0031258	FBgn0031258	FBtr0310034						NA
AkaaF6HSan_REP2.mLb.clN_peak_13617	chrX	2145095	2146423	+	132	NA	TTS (FBgn0023507)	-TTS (FBgn0023507)	396	FBgn0004654	FBgn0004654	FBtr0331410						NA
AkaaF6HSan_REP2.mLb.clN_peak_15041	chrX	11713754	11716997	+	132	NA	promoter-TSS (FBgn0030328)	-promoter-TSS (FBgn0030328)	1345	FBgn0267178	FBgn0267178	FBtr0346305						NA
AkaaF6HSan_REP2.mLb.clN_peak_10137	chr3R	8658744	8660574	+	132	NA	intron (FBgn0263231, intron 1 of 3)	-intron (FBgn0263231, intron 1 of 3)	1102	FBgn0263231	FBgn0263231	FBtr0334319						NA
AkaaF6HSan_REP2.mLb.clN_peak_13647	chrX	2300452	2301913	+	132	NA	intron (FBgn0003079, intron 2 of 6)	-intron (FBgn0003079, intron 2 of 6)	5716	FBgn0003079	FBgn0003079	FBtr0344007						NA
AkaaF6HSan_REP2.mLb.clN_peak_2235	chr2L	20955165	20955628	+	132	NA	Intergenic	Intergenic	-7226	FBgn0265817	FBgn0265817	FBtr0342649						NA
AkaaF6HSan_REP2.mLb.clN_peak_2214	chr2L	20864477	20865561	+	132	NA	promoter-TSS (FBgn0032899)	-promoter-TSS (FBgn0032899)	-196	FBgn0032899	FBgn0032899	FBtr0333009						NA
AkaaF6HSan_REP2.mLb.clN_peak_2690	chr2R	5090221	5091786	+	132	NA	promoter-TSS (FBgn0033005)	-promoter-TSS (FBgn0033005)	-1	FBgn0033005	FBgn0033005	FBtr0345009						NA
AkaaF6HSan_REP2.mLb.clN_peak_8587	chr3L	19171383	19172224	+	132	NA	intron (FBgn0016797, intron 4 of 5)	-intron (FBgn0016797, intron 5 of 6)	-1155	FBgn0016797	FBgn0016797	FBtr0330194						NA
AkaaF6HSan_REP2.mLb.clN_peak_4707	chr2R	16148505	16151073	+	132	NA	promoter-TSS (FBgn0034083)	-promoter-TSS (FBgn0034083)	6	FBgn0034081	FBgn0034081	FBtr0345647						NA
AkaaF6HSan_REP2.mLb.clN_peak_13150	chr4	1180843	1182149	+	132	NA	exon (FBgn0002521, exon 1 of 7)	-exon (FBgn0002521, exon 1 of 7)	132	FBgn0002521	FBgn0002521	FBtr0089205						NA
AkaaF6HSan_REP2.mLb.clN_peak_7671	chr3L	11380115	11382117	+	132	NA	Intergenic	Intergenic	3142	FBgn0261813	FBgn0261813	FBtr0344645						NA
AkaaF6HSan_REP2.mLb.clN_peak_9208	chr3L	23094676	23095737	+	132	NA	exon (FBgn0024733, exon 3 of 5)	-exon (FBgn0024733, exon 3 of 5)	265	FBgn0024733	FBgn0024733	FBtr0333910						NA
AkaaF6HSan_REP2.mLb.clN_peak_5408	chr2R	21141890	21142330	+	132	NA	promoter-TSS (FBgn0034592)	-promoter-TSS (FBgn0034592)	-258	FBgn0034592	FBgn0034592	FBtr0071570						NA
AkaaF6HSan_REP2.mLb.clN_peak_7909	chr3L	13494302	13495307	+	132	NA	promoter-TSS (FBgn0036373)	-promoter-TSS (FBgn0036373)	-823	FBgn0036373	FBgn0036373	FBtr0075811						NA
AkaaF6HSan_REP2.mLb.clN_peak_3838	chr2R	11180811	11181259	+	132	NA	intron (FBgn0003396, intron 1 of 7)	-intron (FBgn0003396, intron 1 of 7)	7232	FBgn0003396	FBgn0003396	FBtr0330620						NA
AkaaF6HSan_REP2.mLb.clN_peak_10120	chr3R	8517753	8518546	+	132	NA	promoter-TSS (FBgn0037592)	-promoter-TSS (FBgn0037592)	-892	FBgn0037592	FBgn0037592	FBtr0310048						NA
AkaaF6HSan_REP2.mLb.clN_peak_920	chr2L	8029433	8031913	+	132	NA	promoter-TSS (FBgn0044323)	-promoter-TSS (FBgn0044323)	-48	FBgn0044323	FBgn0044323	FBtr0306001						NA
AkaaF6HSan_REP2.mLb.clN_peak_8930	chr3L	21343156	21343811	+	132	NA	promoter-TSS (FBgn0052436)	-promoter-TSS (FBgn0052436)	233	FBgn0037074	FBgn0037074	FBtr0331797						NA
AkaaF6HSan_REP2.mLb.clN_peak_3788	chr2R	10813205	10814128	+	131	NA	promoter-TSS (FBgn0033550)	-promoter-TSS (FBgn0033550)	261	FBgn0033551	FBgn0033551	FBtr0345945						NA
AkaaF6HSan_REP2.mLb.clN_peak_3928	chr2R	11678907	11680402	+	131	NA	promoter-TSS (FBgn0044020)	-promoter-TSS (FBgn0044020)	162	FBgn0040491	FBgn0040491	FBtr0088077						NA
AkaaF6HSan_REP2.mLb.clN_peak_11945	chr3R	23957976	23959125	+	131	NA	promoter-TSS (FBgn0039132)	-promoter-TSS (FBgn0039132)	-101	FBgn0039132	FBgn0039132	FBtr0084496						NA
AkaaF6HSan_REP2.mLb.clN_peak_15849	chrX	17709073	17711029	+	131	NA	promoter-TSS (FBgn0030864)	-promoter-TSS (FBgn0030864)	-398	FBgn0030864	FBgn0030864	FBtr0074475						NA
AkaaF6HSan_REP2.mLb.clN_peak_3987	chr2R	11885201	11886034	+	131	NA	promoter-TSS (FBgn0260932)	-promoter-TSS (FBgn0260932)	-32	FBgn0033661	FBgn0033661	FBtr0310323						NA
AkaaF6HSan_REP2.mLb.clN_peak_11204	chr3R	17533766	17534849	+	131	NA	promoter-TSS (FBgn0038516)	-promoter-TSS (FBgn0038516)	280	FBgn0038515	FBgn0038515	FBtr0321266						NA
AkaaF6HSan_REP2.mLb.clN_peak_8459	chr3L	18139016	18139916	+	131	NA	promoter-TSS (FBgn0020300)	-promoter-TSS (FBgn0020300)	64	FBgn0020300	FBgn0020300	FBtr0075126						NA
AkaaF6HSan_REP2.mLb.clN_peak_861	chr2L	7530450	7531035	+	131	NA	promoter-TSS (FBgn0264895)	-promoter-TSS (FBgn0264895)	11063	FBgn0264891	FBgn0264891	FBtr0334845						NA
AkaaF6HSan_REP2.mLb.clN_peak_15698	chrX	16683240	16684048	+	131	NA	TTS (FBgn0259923)	-TTS (FBgn0259923)	251	FBgn0000152	FBgn0000152	FBtr0074372						NA
AkaaF6HSan_REP2.mLb.clN_peak_465	chr2L	4226644	4227078	+	131	NA	promoter-TSS (FBgn0003941)	-promoter-TSS (FBgn0003941)	119	FBgn0031590	FBgn0031590	FBtr0077477						NA
AkaaF6HSan_REP2.mLb.clN_peak_3905	chr2R	11592338	11594491	+	131	NA	promoter-TSS (FBgn0033636)	-promoter-TSS (FBgn0033636)	-1929	FBgn0086658	FBgn0086658	FBtr0091640						NA
AkaaF6HSan_REP2.mLb.clN_peak_1021	chr2L	8690953	8692855	+	131	NA	promoter-TSS (FBgn0004914)	-promoter-TSS (FBgn0004914)	496	FBgn0004914	FBgn0004914	FBtr0336633						NA
AkaaF6HSan_REP2.mLb.clN_peak_10936	chr3R	14853636	14854324	+	131	NA	promoter-TSS (FBgn0266756)	-promoter-TSS (FBgn0266756)	8937	FBgn0038266	FBgn0038266	FBtr0082994						NA
AkaaF6HSan_REP2.mLb.clN_peak_5896	chr2R	24045104	24047389	+	131	NA	TTS (FBgn0028552)	-TTS (FBgn0028552)	559	FBgn0011726	FBgn0011726	FBtr0072188						NA
AkaaF6HSan_REP2.mLb.clN_peak_2980	chr2R	6628158	6628787	+	131	NA	intron (FBgn0262736, intron 2 of 3)	-intron (FBgn0262736, intron 2 of 3)	-3895	FBgn0053919	FBgn0053919	FBtr0091923						NA
AkaaF6HSan_REP2.mLb.clN_peak_15850	chrX	17718843	17719434	+	131	NA	intron (FBgn0261570, intron 1 of 7)	-intron (FBgn0261570, intron 1 of 7)	-9485	FBgn0030864	FBgn0030864	FBtr0074475						NA
AkaaF6HSan_REP2.mLb.clN_peak_7367	chr3L	8765909	8768301	+	131	NA	intron (FBgn0266084, intron 1 of 16)	-intron (FBgn0266084, intron 1 of 16)	11116	FBgn0035924	FBgn0035924	FBtr0076576						NA
AkaaF6HSan_REP2.mLb.clN_peak_2329	chr2L	21309221	21311305	+	131	NA	promoter-TSS (FBgn0000370)	-promoter-TSS (FBgn0000370)	-213	FBgn0032940	FBgn0032940	FBtr0301463						NA
AkaaF6HSan_REP2.mLb.clN_peak_33	chr2L	182694	183950	+	131	NA	exon (FBgn0016977, exon 1 of 10)	-intron (FBgn0016977, intron 1 of 10)	502	FBgn0016977	FBgn0016977	FBtr0078121						NA
AkaaF6HSan_REP2.mLb.clN_peak_5900	chr2R	24063027	24064029	+	131	NA	promoter-TSS (FBgn0283666)	-promoter-TSS (FBgn0283666)	-949	FBgn0283666	FBgn0283666	FBtr0343335						NA
AkaaF6HSan_REP2.mLb.clN_peak_103	chr2L	573909	574538	+	131	NA	promoter-TSS (FBgn0031268)	-promoter-TSS (FBgn0031268)	41	FBgn0031267	FBgn0031267	FBtr0078074						NA
AkaaF6HSan_REP2.mLb.clN_peak_7190	chr3L	7612701	7613547	+	131	NA	intron (FBgn0035802, intron 1 of 14)	-intron (FBgn0035802, intron 1 of 14)	15894	FBgn0035802	FBgn0035802	FBtr0334064						NA
AkaaF6HSan_REP2.mLb.clN_peak_1919	chr2L	18688420	18689926	+	131	NA	promoter-TSS (FBgn0032698)	-promoter-TSS (FBgn0032698)	-355	FBgn0032698	FBgn0032698	FBtr0273194						NA
AkaaF6HSan_REP2.mLb.clN_peak_10172	chr3R	8857436	8858074	+	131	NA	promoter-TSS (FBgn0262614)	-promoter-TSS (FBgn0262614)	-4125	FBgn0011966	FBgn0011966	FBtr0081923						NA
AkaaF6HSan_REP2.mLb.clN_peak_9847	chr3R	6405275	6407978	+	131	NA	promoter-TSS (FBgn0037443)	-promoter-TSS (FBgn0037443)	-229	FBgn0264495	FBgn0264495	FBtr0303789						NA
AkaaF6HSan_REP2.mLb.clN_peak_5379	chr2R	20996130	20999061	+	131	NA	intron (FBgn0034570, intron 1 of 6)	-intron (FBgn0034570, intron 1 of 6)	1375	FBgn0034570	FBgn0034570	FBtr0479792						NA
AkaaF6HSan_REP2.mLb.clN_peak_2940	chr2R	6494333	6494534	+	131	NA	Intergenic	Intergenic	7339	FBgn0267744	FBgn0267744	FBtr0347304						NA
AkaaF6HSan_REP2.mLb.clN_peak_6725	chr3L	3765285	3766540	+	131	NA	promoter-TSS (FBgn0052264)	-promoter-TSS (FBgn0052264)	-10711	FBgn0035458	FBgn0035458	FBtr0303094						NA
AkaaF6HSan_REP2.mLb.clN_peak_15035	chrX	11681611	11682424	+	131	NA	exon (FBgn0014133, exon 3 of 6)	-exon (FBgn0014133, exon 3 of 6)	3047	FBgn0014133	FBgn0014133	FBtr0334463						NA
AkaaF6HSan_REP2.mLb.clN_peak_12538	chr3R	29782112	29782983	+	131	NA	promoter-TSS (FBgn0001297)	-promoter-TSS (FBgn0001297)	-2095	FBgn0039694	FBgn0039694	FBtr0085538						NA
AkaaF6HSan_REP2.mLb.clN_peak_4830	chr2R	17099974	17100598	+	130	NA	promoter-TSS (FBgn0010226)	-promoter-TSS (FBgn0010226)	45	FBgn0287631	FBgn0287631	FBtr0479999						NA
AkaaF6HSan_REP2.mLb.clN_peak_5452	chr2R	21379171	21379712	+	130	NA	promoter-TSS (FBgn0000395)	-promoter-TSS (FBgn0000395)	23	FBgn0000395	FBgn0000395	FBtr0071610						NA
AkaaF6HSan_REP2.mLb.clN_peak_14561	chrX	8435561	8438155	+	130	NA	promoter-TSS (FBgn0030038)	-promoter-TSS (FBgn0030038)	-199	FBgn0030038	FBgn0030038	FBtr0339438						NA
AkaaF6HSan_REP2.mLb.clN_peak_685	chr2L	6100184	6100895	+	130	NA	exon (FBgn0266521, exon 1 of 7)	-exon (FBgn0266521, exon 1 of 7)	162	FBgn0266521	FBgn0266521	FBtr0304908						NA
AkaaF6HSan_REP2.mLb.clN_peak_4942	chr2R	17822122	17822706	+	130	NA	intron (FBgn0259211, intron 4 of 13)	-intron (FBgn0259211, intron 3 of 12)	21282	FBgn0259211	FBgn0259211	FBtr0300539						NA
AkaaF6HSan_REP2.mLb.clN_peak_11470	chr3R	19902644	19903722	+	130	NA	promoter-TSS (FBgn0038745)	-promoter-TSS (FBgn0038745)	506	FBgn0038745	FBgn0038745	FBtr0344262						NA
AkaaF6HSan_REP2.mLb.clN_peak_14514	chrX	8114838	8116240	+	130	NA	exon (FBgn0040319, exon 2 of 6)	-exon (FBgn0040319, exon 2 of 6)	-1473	FBgn0029999	FBgn0029999	FBtr0339695						NA
AkaaF6HSan_REP2.mLb.clN_peak_76	chr2L	419586	420143	+	130	NA	promoter-TSS (FBgn0002593)	-promoter-TSS (FBgn0002593)	-88	FBgn0002593	FBgn0002593	FBtr0331932						NA
AkaaF6HSan_REP2.mLb.clN_peak_4976	chr2R	18183864	18184437	+	130	NA	promoter-TSS (FBgn0034315)	-promoter-TSS (FBgn0034315)	-60	FBgn0034315	FBgn0034315	FBtr0086771						NA
AkaaF6HSan_REP2.mLb.clN_peak_8281	chr3L	16865025	16865660	+	130	NA	promoter-TSS (FBgn0261565)	-promoter-TSS (FBgn0261565)	2178	FBgn0036671	FBgn0036671	FBtr0075337						NA
AkaaF6HSan_REP2.mLb.clN_peak_2624	chr2R	4241918	4243397	+	130	NA	exon (FBgn0262117, exon 2 of 11)	-exon (FBgn0262117, exon 2 of 11)	277	FBgn0262117	FBgn0262117	FBtr0111268						NA
AkaaF6HSan_REP2.mLb.clN_peak_3748	chr2R	10574884	10575634	+	130	NA	intron (FBgn0263102, intron 1 of 6)	-intron (FBgn0263102, intron 3 of 9)	-8427	FBgn0263102	FBgn0263102	FBtr0479799						NA
AkaaF6HSan_REP2.mLb.clN_peak_10541	chr3R	11655686	11656908	+	130	NA	TTS (FBgn0037926)	-TTS (FBgn0037926)	148	FBgn0259227	FBgn0259227	FBtr0299789						NA
AkaaF6HSan_REP2.mLb.clN_peak_1501	chr2L	13373543	13374578	+	130	NA	promoter-TSS (FBgn0032513)	-promoter-TSS (FBgn0032513)	-117	FBgn0032513	FBgn0032513	FBtr0346420						NA
AkaaF6HSan_REP2.mLb.clN_peak_1174	chr2L	10260055	10261457	+	130	NA	promoter-TSS (FBgn0026379)	-promoter-TSS (FBgn0026379)	293	FBgn0026379	FBgn0026379	FBtr0089905						NA
AkaaF6HSan_REP2.mLb.clN_peak_600	chr2L	5324794	5327617	+	130	NA	promoter-TSS (FBgn0266320)	-promoter-TSS (FBgn0266320)	-299	FBgn0266320	FBgn0266320	FBtr0344050						NA
AkaaF6HSan_REP2.mLb.clN_peak_2280	chr2L	21101870	21103502	+	130	NA	promoter-TSS (FBgn0032916)	-promoter-TSS (FBgn0032916)	-57	FBgn0032916	FBgn0032916	FBtr0081465						NA
AkaaF6HSan_REP2.mLb.clN_peak_8323	chr3L	17237944	17239174	+	130	NA	promoter-TSS (FBgn0260943)	-promoter-TSS (FBgn0260943)	-347	FBgn0260943	FBgn0260943	FBtr0333861						NA
AkaaF6HSan_REP2.mLb.clN_peak_11222	chr3R	17668010	17668278	+	130	NA	promoter-TSS (FBgn0051576)	-promoter-TSS (FBgn0051576)	-43	FBgn0051576	FBgn0051576	FBtr0083477						NA
AkaaF6HSan_REP2.mLb.clN_peak_4429	chr2R	14331881	14332837	+	129	NA	promoter-TSS (FBgn0085408)	-promoter-TSS (FBgn0085408)	-19872	FBgn0033924	FBgn0033924	FBtr0087546						NA
AkaaF6HSan_REP2.mLb.clN_peak_10434	chr3R	10616711	10617378	+	129	NA	intron (FBgn0001235, intron 1 of 7)	-intron (FBgn0001235, intron 1 of 7)	-2768	FBgn0001235	FBgn0001235	FBtr0100454						NA
AkaaF6HSan_REP2.mLb.clN_peak_75	chr2L	414066	415288	+	129	NA	promoter-TSS (FBgn0263933)	-promoter-TSS (FBgn0263933)	-390	FBgn0263933	FBgn0263933	FBtr0078055						NA
AkaaF6HSan_REP2.mLb.clN_peak_4905	chr2R	17592282	17593784	+	129	NA	promoter-TSS (FBgn0050105)	-promoter-TSS (FBgn0050105)	242	FBgn0029006	FBgn0029006	FBtr0333168						NA
AkaaF6HSan_REP2.mLb.clN_peak_321	chr2L	2885858	2887121	+	129	NA	promoter-TSS (FBgn0024947)	-promoter-TSS (FBgn0024947)	560	FBgn0041111	FBgn0041111	FBtr0077633						NA
AkaaF6HSan_REP2.mLb.clN_peak_15121	chrX	12510635	12511882	+	129	NA	intron (FBgn0030396, intron 1 of 3)	-intron (FBgn0030396, intron 1 of 3)	13557	FBgn0086047	FBgn0086047	FBtr0114323						NA
AkaaF6HSan_REP2.mLb.clN_peak_12175	chr3R	26052053	26053028	+	129	NA	promoter-TSS (FBgn0039402)	-promoter-TSS (FBgn0039402)	-281	FBgn0039402	FBgn0039402	FBtr0084967						NA
AkaaF6HSan_REP2.mLb.clN_peak_8962	chr3L	21568414	21569678	+	129	NA	promoter-TSS (FBgn0037102)	-promoter-TSS (FBgn0037102)	-148	FBgn0037102	FBgn0037102	FBtr0078377						NA
AkaaF6HSan_REP2.mLb.clN_peak_7328	chr3L	8600849	8601371	+	129	NA	promoter-TSS (FBgn0060292)	-promoter-TSS (FBgn0060292)	104	FBgn0017579	FBgn0017579	FBtr0076633						NA
AkaaF6HSan_REP2.mLb.clN_peak_4704	chr2R	16138623	16139218	+	129	NA	TTS (FBgn0086676)	-TTS (FBgn0086676)	241	FBgn0001124	FBgn0001124	FBtr0087232						NA
AkaaF6HSan_REP2.mLb.clN_peak_3608	chr2R	9890700	9892433	+	129	NA	promoter-TSS (FBgn0285892)	-promoter-TSS (FBgn0285892)	-389	FBgn0285892	FBgn0285892	FBtr0300920						NA
AkaaF6HSan_REP2.mLb.clN_peak_11244	chr3R	17797944	17798628	+	129	NA	promoter-TSS (FBgn0038546)	-promoter-TSS (FBgn0038546)	18	FBgn0038546	FBgn0038546	FBtr0083529						NA
AkaaF6HSan_REP2.mLb.clN_peak_405	chr2L	3606321	3607052	+	129	NA	promoter-TSS (FBgn0002985)	-promoter-TSS (FBgn0002985)	70	FBgn0002985	FBgn0002985	FBtr0077557						NA
AkaaF6HSan_REP2.mLb.clN_peak_10523	chr3R	11568885	11569499	+	129	NA	promoter-TSS (FBgn0263316)	-promoter-TSS (FBgn0263316)	-58	FBgn0263316	FBgn0263316	FBtr0302027						NA
AkaaF6HSan_REP2.mLb.clN_peak_11524	chr3R	20588023	20588863	+	129	NA	promoter-TSS (FBgn0038810)	-promoter-TSS (FBgn0038810)	-87	FBgn0014029	FBgn0014029	FBtr0083945						NA
AkaaF6HSan_REP2.mLb.clN_peak_14335	chrX	6824219	6824504	+	129	NA	promoter-TSS (FBgn0263968)	-promoter-TSS (FBgn0263968)	-135	FBgn0263968	FBgn0263968	FBtr0343321						NA
AkaaF6HSan_REP2.mLb.clN_peak_7091	chr3L	6742076	6744160	+	129	NA	promoter-TSS (FBgn0261934)	-promoter-TSS (FBgn0261934)	46	FBgn0261934	FBgn0261934	FBtr0333047						NA
AkaaF6HSan_REP2.mLb.clN_peak_9947	chr3R	7122337	7124954	+	129	NA	promoter-TSS (FBgn0037472)	-promoter-TSS (FBgn0037472)	540	FBgn0261238	FBgn0261238	FBtr0334677						NA
AkaaF6HSan_REP2.mLb.clN_peak_14195	chrX	5879455	5881145	+	129	NA	promoter-TSS (FBgn0029819)	-promoter-TSS (FBgn0029819)	-519	FBgn0029820	FBgn0029820	FBtr0345313						NA
AkaaF6HSan_REP2.mLb.clN_peak_3516	chr2R	9398336	9399053	+	129	NA	promoter-TSS (FBgn0016970)	-promoter-TSS (FBgn0016970)	40	FBgn0028473	FBgn0028473	FBtr0300649						NA
AkaaF6HSan_REP2.mLb.clN_peak_7785	chr3L	12407150	12407627	+	129	NA	intron (FBgn0052103, intron 5 of 7)	-intron (FBgn0052103, intron 5 of 7)	-5453	FBgn0036282	FBgn0036282	FBtr0075985						NA
AkaaF6HSan_REP2.mLb.clN_peak_12512	chr3R	29503010	29503949	+	129	NA	promoter-TSS (FBgn0039668)	-promoter-TSS (FBgn0039668)	318	FBgn0039668	FBgn0039668	FBtr0333188						NA
AkaaF6HSan_REP2.mLb.clN_peak_15234	chrX	13256912	13257812	+	129	NA	promoter-TSS (FBgn0004456)	-promoter-TSS (FBgn0004456)	-179	FBgn0004456	FBgn0004456	FBtr0330398						NA
AkaaF6HSan_REP2.mLb.clN_peak_1865	chr2L	18331575	18332822	+	129	NA	intron (FBgn0000636, intron 1 of 6)	-intron (FBgn0000636, intron 1 of 7)	12096	FBgn0000636	FBgn0000636	FBtr0344782						NA
AkaaF6HSan_REP2.mLb.clN_peak_8950	chr3L	21496363	21497636	+	129	NA	promoter-TSS (FBgn0015239)	-promoter-TSS (FBgn0015239)	-58	FBgn0015239	FBgn0015239	FBtr0078392						NA
AkaaF6HSan_REP2.mLb.clN_peak_16293	chrX	21071607	21072204	+	129	NA	intron (FBgn0031150, intron 2 of 6)	-intron (FBgn0031150, intron 2 of 6)	-4365	FBgn0052512	FBgn0052512	FBtr0340438						NA
AkaaF6HSan_REP2.mLb.clN_peak_4152	chr2R	12729291	12729761	+	129	NA	intron (FBgn0261545, intron 2 of 8)	-intron (FBgn0261545, intron 2 of 7)	23410	FBgn0033773	FBgn0033773	FBtr0087865						NA
AkaaF6HSan_REP2.mLb.clN_peak_15581	chrX	15759929	15761490	+	129	NA	promoter-TSS (FBgn0030686)	-promoter-TSS (FBgn0030686)	24	FBgn0030685	FBgn0030685	FBtr0345133						NA
AkaaF6HSan_REP2.mLb.clN_peak_7715	chr3L	11819670	11820328	+	129	NA	promoter-TSS (FBgn0036211)	-promoter-TSS (FBgn0036211)	2276	FBgn0036211	FBgn0036211	FBtr0343994						NA
AkaaF6HSan_REP2.mLb.clN_peak_3219	chr2R	7785939	7786824	+	129	NA	TTS (FBgn0266577)	-TTS (FBgn0266577)	371	FBgn0015614	FBgn0015614	FBtr0309866						NA
AkaaF6HSan_REP2.mLb.clN_peak_15379	chrX	14218272	14219316	+	128	NA	intron (FBgn0026713, intron 1 of 2)	-intron (FBgn0026713, intron 2 of 3)	6379	FBgn0026713	FBgn0026713	FBtr0073901						NA
AkaaF6HSan_REP2.mLb.clN_peak_11354	chr3R	18906129	18907590	+	128	NA	exon (FBgn0038659, exon 1 of 2)	-exon (FBgn0038659, exon 1 of 2)	250	FBgn0038659	FBgn0038659	FBtr0334522						NA
